ID	XCOORD	YCOORD	AREA	TAZID	BLOCKID
14962	1718999.14922000000	444106.84604100000	68592.67527680000	11999185	471190112001234
14963	1718323.55289000000	443326.63909000000	1634063.51922000000	11999185	471190112001149
14964	1718011.69847000000	442020.27390300000	648192.86215300000	11999185	471190112001148
14965	1700718.48630000000	435180.01273400000	322796.48367100000	11999185	471190112001141
14966	1710707.98007000000	448371.36625800000	16224209.65310000000	11999185	471190112001021
14967	1713882.85123000000	447207.46572300000	5706441.21844000000	11999185	471190112001020
14968	1717849.31408000000	446102.88395000000	6902383.42822000000	11999185	471190112001018
14969	1710749.23434000000	433834.09572500000	36704032.67440000000	11999185	471190112001182
14970	1669933.65061000000	472404.56798600000	5487028.46988000000	11999092	471190105003012
14971	1670295.93562000000	469148.73388700000	6192676.51099000000	11999092	471190105003024
14972	1667897.45641000000	491629.55945200000	487599.37685800000	11999042	471190103011025
14973	1668701.44802000000	495375.77113000000	106796.13482000000	11999042	471190103011024
14974	1668553.86893000000	493679.67651700000	1654185.51212000000	11999042	471190103011022
14975	1672289.68648000000	492820.31599900000	50480.90815910000	11999042	471190103011037
14976	1669461.13882000000	491529.23624700000	134476.71889900000	11999042	471190103011032
14977	1671533.39945000000	493019.32982300000	6384485.62000000000	11999042	471190103011020
14978	1672064.48652000000	492062.71750300000	35439.34858910000	11999042	471190103011026
14979	1670373.73451000000	490526.53432400000	5113873.45225000000	11999042	471190103011030
14980	1672985.41185000000	494341.32367100000	742560.12387400000	11999042	471190103011027
14981	1671990.82001000000	492350.30121600000	692978.42867500000	11999042	471190103011019
14982	1673585.05441000000	494855.00883600000	48730.82930080000	11999042	471190103011028
14983	1668860.64780000000	495282.09929900000	636.55072870100	11999042	471190103011023
14984	1671339.71385000000	489726.79976300000	67186.26836110000	11999042	471190103011031
14985	1672878.18231000000	493886.97138200000	82859.25533380000	11999042	471190103011036
14986	1669499.00084000000	489677.72026400000	1028364.61381000000	11999042	471190103011033
14987	1669928.21967000000	493599.99384400000	9127798.66411000000	11999042	471190103011021
14988	1670608.88458000000	488745.75256100000	65248.40094449990	11999042	471190103011041
14989	1674113.25978000000	495049.63382700000	65319.45312820000	11999041	471190103011010
14990	1671443.19251000000	487743.74066100000	1506498.28896000000	11999041	471190103011079
14991	1671041.69680000000	488833.76439500000	1229217.30757000000	11999041	471190103011042
14992	1676436.48701000000	494324.21664800000	9562639.04584000000	11999041	471190103011008
14993	1673065.97906000000	493424.38857800000	400768.23660400000	11999041	471190103011040
14994	1673054.67260000000	492574.51740700000	2096194.26846000000	11999041	471190103011016
14995	1674179.20253000000	491770.46630400000	2144709.89399000000	11999041	471190103011017
14996	1675214.98543000000	491737.50382700000	830641.90356000000	11999041	471190103011018
14997	1677434.23057000000	493840.51947600000	194451.67316500000	11999041	471190103011011
14998	1674049.49520000000	494569.80175400000	731685.47251800000	11999041	471190103011029
14999	1674202.38828000000	493620.73603600000	1384234.54453000000	11999041	471190103011034
15000	1673271.49540000000	492006.71416000000	501158.84527600000	11999041	471190103011015
15001	1673996.64789000000	488996.76224700000	4202123.13427000000	11999041	471190103011048
15002	1676276.13815000000	490923.24595200000	17623890.11360000000	11999041	471190103011014
15003	1673315.14081000000	493955.37337700000	481265.45090000000	11999041	471190103011035
15004	1671763.51862000000	489913.09553200000	87436.91851730000	11999041	471190103011043
15005	1671626.44522000000	486764.66176400000	411966.22457200000	11999041	471190103011080
15006	1675198.66140000000	493694.93448000000	2898874.95523000000	11999041	471190103011009
15007	1671971.65857000000	490797.01821300000	554306.60973900000	11999041	471190103011044
15008	1662309.08148000000	526768.43703800000	306005.16577500000	11999018	471190102011014
15009	1657353.65186000000	512561.02888300000	83952952.68090000000	11999018	471190102011026
15010	1668551.26285000000	514143.33435500000	2110437.41525000000	11999018	471190102011045
15011	1663327.01044000000	518968.36836700000	768418.39073600000	11999018	471190102011013
15012	1666511.85172000000	515392.68996600000	329705.63142400000	11999018	471190102011029
15013	1667163.37814000000	513936.34716500000	3134160.07495000000	11999018	471190102011031
15014	1664272.36826000000	526594.23961600000	1856019.38058000000	11999018	471190102011086
15015	1663420.65321000000	519495.12880500000	562431.44109900000	11999018	471190102011015
15016	1656892.17333000000	519784.25380800000	47073424.13710000000	11999018	471190102011016
15017	1661547.12419000000	523489.05461600000	32282908.06210000000	11999018	471190102011012
15018	1668513.63955000000	525360.84346500000	9392518.55134000000	11999018	471190102011085
15019	1652547.94612000000	507145.28230200000	5218271.43741000000	11999018	471190102011040
15020	1668952.08733000000	516619.99480300000	177968.50358800000	11999018	471190102011033
15021	1656227.17037000000	520601.16358300000	54942.51327710000	11999018	471190102011017
15022	1664699.14067000000	514388.23230800000	26822372.64000000000	11999018	471190102011028
15023	1667233.93717000000	508969.50450300000	912222.76563600000	11999018	471190102011042
15024	1667334.71912000000	510370.57360300000	4397754.86798000000	11999018	471190102011043
15025	1667907.47127000000	513276.52596500000	751182.54306800000	11999018	471190102011044
15026	1668136.11494000000	511720.17973900000	1559646.50675000000	11999018	471190102011046
15027	1667904.45286000000	516591.80416000000	5764906.56029000000	11999018	471190102011032
15028	1666082.78562000000	517537.14249300000	4733074.48829000000	11999018	471190102011030
15029	1665908.87523000000	525504.13050500000	6864056.51445000000	11999018	471190102011022
15030	1651694.49273000000	511801.45144300000	605627.40367600000	11999018	471190102011025
15031	1668275.50873000000	510683.15335700000	66676.48176330000	11999018	471190102011047
15032	1663231.06174000000	511549.98039900000	9411780.19569000000	11999018	471190102011036
15033	1662771.27735000000	527197.23221400000	3151808.73239000000	11999018	471190102011011
15034	1669358.01946000000	520232.60541200000	35727.20764160000	11999018	471190102011021
15035	1668497.63377000000	518178.82933000000	691959.38575300000	11999018	471190102011034
15036	1669056.25287000000	522576.71426400000	2976751.00193000000	11999018	471190102011084
15037	1656232.95332000000	508090.95223400000	164250.60062600000	11999018	471190102011035
15038	1666239.14147000000	521214.53800800000	29629660.73700000000	11999018	471190102011020
15039	1654151.69257000000	518710.78744200000	144151.34820000000	11999018	471190102011018
15040	1667220.32318000000	523976.24555800000	94865.36674380000	11999018	471190102011023
15041	1675695.06849000000	517205.60193200000	1222349.99718000000	11999020	471190102012051
15042	1678913.06090000000	512667.56498300000	1268713.09409000000	11999020	471190102012065
15043	1668778.23100000000	507652.69580400000	1959465.77104000000	11999020	471190102012187
15044	1675109.49447000000	508713.86898700000	56361.78289840000	11999020	471190102012175
15045	1676542.42468000000	513592.65695800000	439334.88777900000	11999020	471190102012046
15046	1672411.21171000000	518119.83919000000	171903.60942100000	11999020	471190102012054
15047	1673979.91908000000	507190.71979300000	1113030.17479000000	11999020	471190102012183
15048	1669095.06845000000	514994.86970000000	702693.87427200000	11999020	471190102012181
15049	1669447.59418000000	502059.74444100000	38662812.60670000000	11999020	471190102012227
15050	1676293.44487000000	515270.33074000000	1453757.70245000000	11999020	471190102012041
15051	1677266.99673000000	512962.32797100000	8599783.90951000000	11999020	471190102012045
15052	1672588.84738000000	504403.24804700000	345926.05790800000	11999020	471190102012226
15053	1672928.49418000000	504675.36731400000	282645.17298400000	11999020	471190102012190
15054	1671924.92209000000	510400.30543900000	40726766.58870000000	11999020	471190102012176
15055	1673936.73599000000	517304.59499700000	4080176.63740000000	11999020	471190102012022
15056	1674697.67968000000	513556.21790900000	490596.87083500000	11999020	471190102012179
15057	1668443.82396000000	509859.30638500000	110043.05260600000	11999020	471190102012184
15058	1674796.81055000000	510523.02577800000	500706.11852800000	11999020	471190102012178
15059	1674882.98288000000	512626.14935300000	555984.15207200000	11999020	471190102012177
15060	1675531.70728000000	513036.44729800000	223416.92855800000	11999020	471190102012047
15061	1669592.75174000000	506198.76198800000	819444.73866100000	11999020	471190102012228
15062	1678925.26378000000	512011.84221700000	188339.19001700000	11999020	471190102012161
15063	1682386.22449000000	516962.42889300000	8339129.60889000000	11999020	471190102012068
15064	1680531.71756000000	515862.14615800000	604421.66308200000	11999020	471190102012066
15065	1676432.16964000000	516652.16675000000	555857.54218900000	11999020	471190102012040
15066	1670308.70539000000	517151.68487800000	4593479.75695000000	11999020	471190102012060
15067	1669167.33572000000	517831.96948900000	11291.51575210000	11999020	471190102012061
15068	1675817.62799000000	510628.52398500000	4815812.07090000000	11999020	471190102012188
15069	1670340.46640000000	514461.80672900000	7917152.45448000000	11999020	471190102012180
15070	1668681.84092000000	508884.63685600000	689031.01643900000	11999020	471190102012186
15071	1671361.71028000000	505821.39838500000	4711098.57893000000	11999020	471190102012189
15072	1672530.11642000000	516217.60181700000	6361972.70683000000	11999020	471190102012053
15073	1668450.68708000000	509425.22213600000	102389.22963100000	11999020	471190102012185
15074	1675293.86791000000	514984.98062900000	7116189.14026000000	11999020	471190102012050
15075	1669230.53588000000	518193.24381400000	44642.94859630000	11999020	471190102012063
15076	1677092.64389000000	510441.34287900000	328480.10534500000	11999020	471190102012160
15077	1677847.80388000000	516898.99240700000	3474159.08889000000	11999020	471190102012038
15078	1672518.39599000000	503470.82363700000	299362.11913500000	11999020	471190102012225
15079	1680367.65072000000	515398.56642100000	295092.86172100000	11999020	471190102012067
15080	1669691.70783000000	518186.84944900000	333248.45487000000	11999020	471190102012062
15081	1676871.06097000000	516782.04591900000	1891776.82924000000	11999020	471190102012039
15082	1675407.22590000000	517719.09452700000	363117.93669800000	11999020	471190102012052
15083	1669008.09547000000	496907.52544000000	1083359.18227000000	11999020	471190102012262
15084	1679422.31843000000	515808.72719000000	9476053.98719000000	11999020	471190102012048
15085	1672280.08068000000	500626.09566000000	1929282.21076000000	11999021	471190102012231
15086	1674281.19618000000	503926.83968300000	66115.09831240000	11999021	471190102012271
15087	1679814.04298000000	504403.48390400000	173453.74881900000	11999021	471190102012169
15088	1676690.97027000000	500279.15344000000	1812746.27349000000	11999021	471190102012253
15089	1676795.12988000000	499414.18342200000	29222.16776960000	11999021	471190102012265
15090	1674921.87815000000	498135.48080300000	328309.24896500000	11999021	471190102012258
15091	1674905.64171000000	497639.01058200000	544839.31855900000	11999021	471190102012257
15092	1672771.39430000000	502827.32245300000	165217.84649900000	11999021	471190102012224
15093	1673208.23364000000	504544.93219500000	307400.46129900000	11999021	471190102012191
15094	1673799.10992000000	503963.90141300000	55279.34216670000	11999021	471190102012222
15095	1679174.52228000000	503134.20108400000	167830.18300700000	11999021	471190102012245
15096	1677876.38462000000	503220.15470900000	879129.82001900000	11999021	471190102012210
15097	1677885.11252000000	500135.73213800000	30122.03453650000	11999021	471190102012243
15098	1676937.34970000000	499321.18478900000	81124.84742010000	11999021	471190102012264
15099	1678401.13100000000	500916.42624500000	28420.18654680000	11999021	471190102012240
15100	1673110.17983000000	500293.29488900000	3297778.76816000000	11999021	471190102012232
15101	1675250.50339000000	506678.02016900000	2713550.26264000000	11999021	471190102012194
15102	1674547.95536000000	505187.26995300000	4808756.32102000000	11999021	471190102012193
15103	1677578.05353000000	501148.79274600000	3003124.67056000000	11999021	471190102012238
15104	1678155.50812000000	500524.86988600000	21657.43404830000	11999021	471190102012241
15105	1680624.12711000000	505452.71089200000	17957.58081490000	11999021	471190102012217
15106	1675356.39694000000	497216.30080400000	30083.50570210000	11999021	471190102012269
15107	1673967.17408000000	506624.75729900000	119608.87496000000	11999021	471190102012182
15108	1673962.84300000000	497907.16626200000	619779.94806600000	11999021	471190102012261
15109	1676066.62112000000	498261.83213100000	323144.97561400000	11999021	471190102012250
15110	1676031.10821000000	499219.58725900000	185547.44273800000	11999021	471190102012235
15111	1675949.58867000000	503539.19145900000	41600.62079370000	11999021	471190102012206
15112	1680466.76963000000	505566.87651400000	72089.46998120000	11999021	471190102012162
15113	1675967.28506000000	501571.30733700000	826475.45630000000	11999021	471190102012237
15114	1676216.33329000000	504555.61062400000	36966.98920130000	11999021	471190102012209
15115	1671674.30838000000	498948.37708600000	1475662.61851000000	11999021	471190102012229
15116	1676150.13737000000	503739.40068100000	316522.17306500000	11999021	471190102012204
15117	1674613.56459000000	496243.78528600000	58603.55580910000	11999021	471190102012281
15118	1678990.41670000000	502428.55883700000	285316.10043300000	11999021	471190102012244
15119	1675089.06177000000	499089.52563700000	640821.00351800000	11999021	471190102012252
15120	1674063.94711000000	496516.97793200000	1288145.35256000000	11999021	471190102012278
15121	1675528.42549000000	503898.33931300000	877621.08079500000	11999021	471190102012207
15122	1677135.13709000000	499303.45215300000	35413.31156420000	11999021	471190102012263
15123	1677382.65354000000	506184.31679200000	164060.61350800000	11999021	471190102012170
15124	1678636.74670000000	504021.75825800000	444505.83366700000	11999021	471190102012212
15125	1677136.00817000000	502366.46647500000	3095296.18257000000	11999021	471190102012203
15126	1675246.35937000000	500396.05546500000	154115.24163900000	11999021	471190102012233
15127	1680323.36175000000	505042.81167600000	36792.22526670000	11999021	471190102012216
15128	1675644.66833000000	498677.42373300000	1119484.44259000000	11999021	471190102012251
15129	1676114.61275000000	504225.91272900000	8265.14445629000	11999021	471190102012205
15130	1676792.92818000000	498830.84451600000	33319.30134090000	11999021	471190102012256
15131	1680123.46571000000	504930.64977100000	30452.68411810000	11999021	471190102012168
15132	1675058.12203000000	496841.14488700000	21710.42613390000	11999021	471190102012270
15133	1674069.87424000000	495509.76310500000	41160.99717970000	11999021	471190102012282
15134	1676502.91466000000	506345.65349600000	630516.99229200000	11999021	471190102012195
15135	1675957.92226000000	504494.61902000000	146784.88217500000	11999021	471190102012208
15136	1674345.76579000000	496173.84080000000	617114.26728200000	11999021	471190102012279
15137	1677395.26710000000	505261.90375400000	34489.89131190000	11999021	471190102012200
15138	1675654.30850000000	497563.51715500000	19263.05263370000	11999021	471190102012268
15139	1679410.75621000000	503088.97218500000	17908.40374310000	11999021	471190102012246
15140	1675979.39830000000	497926.10314900000	34003.09531660000	11999021	471190102012254
15141	1671538.36906000000	496941.58217700000	12450612.45900000000	11999021	471190102012260
15142	1674388.98393000000	500380.33827100000	4823696.27681000000	11999021	471190102012230
15143	1675611.74381000000	500355.58137000000	1323481.98395000000	11999021	471190102012234
15144	1673198.44013000000	503223.34164800000	1706588.51513000000	11999021	471190102012223
15145	1678844.89216000000	505249.26788600000	4044510.03296000000	11999021	471190102012167
15146	1675525.48105000000	501662.44555000000	94341.40278690000	11999021	471190102012219
15147	1676247.01207000000	499557.10061800000	226060.80358500000	11999021	471190102012236
15148	1679273.51146000000	502729.87867600000	24430.65480010000	11999021	471190102012247
15149	1676388.17615000000	498380.64461300000	33302.45893880000	11999021	471190102012255
15150	1677030.90098000000	504201.23311000000	842964.28227800000	11999021	471190102012199
15151	1677597.39411000000	499755.68608300000	21391.90225590000	11999021	471190102012242
15152	1675527.15526000000	502031.35317900000	122883.78478700000	11999021	471190102012220
15153	1674578.41491000000	502824.90340100000	3960315.83002000000	11999021	471190102012221
15154	1675359.37999000000	497448.99876500000	222822.77230600000	11999021	471190102012267
15155	1679926.59947000000	504352.89467800000	52193.31776630000	11999021	471190102012215
15156	1679975.21255000000	505575.37002200000	157480.76276800000	11999021	471190102012166
15157	1680326.69240000000	505565.65120500000	13350.56862110000	11999021	471190102012164
15158	1677808.78166000000	504271.13842800000	1743621.10616000000	11999021	471190102012201
15159	1676845.42705000000	505837.49750800000	117935.07243800000	11999021	471190102012198
15160	1676727.64771000000	504742.62617800000	1810640.18166000000	11999021	471190102012197
15161	1677235.89769000000	499326.13590100000	39499.48746500000	11999021	471190102012249
15162	1674013.06561000000	498415.08727800000	586203.62040600000	11999021	471190102012259
15163	1679373.34518000000	503688.83282500000	356093.12935300000	11999021	471190102012213
15164	1673591.81975000000	505826.57597400000	117070.31682500000	11999021	471190102012192
15165	1673698.42516000000	495392.90664500000	13497.18063230000	11999021	471190102012280
15166	1678367.48351000000	503010.44729400000	277055.70262800000	11999021	471190102012211
15167	1677255.49764000000	503901.88025300000	435033.43059200000	11999021	471190102012202
15168	1676298.33276000000	499667.96851000000	25922.37226030000	11999021	471190102012266
15169	1678683.48163000000	501417.00664300000	33716.84472120000	11999021	471190102012239
15170	1679599.67511000000	503579.22388200000	40861.73602830000	11999021	471190102012214
15171	1679014.68834000000	502103.96462900000	49991.53278260000	11999021	471190102012248
15172	1680280.83054000000	505375.97464400000	126362.51759600000	11999021	471190102012165
15173	1676925.51434000000	506209.76557100000	123455.31796200000	11999021	471190102012196
15174	1683403.90723000000	495427.81865300000	7123231.74906000000	11999043	471190103011004
15175	1681927.24049000000	496627.98848000000	2024588.58920000000	11999043	471190103011005
15176	1676560.19479000000	498195.93040200000	1774612.24863000000	11999043	471190103011007
15177	1678107.80862000000	497062.40290900000	14023440.54990000000	11999043	471190103011006
15178	1680777.83121000000	493160.92819200000	14241333.67100000000	11999043	471190103011012
15179	1680675.17742000000	495326.72266700000	105893.30122700000	11999043	471190103011013
15180	1683913.84247000000	493783.47764100000	18643549.28730000000	11999043	471190103011003
15181	1680235.43953000000	490014.85051800000	8720126.49507000000	11999039	471190103011038
15182	1677306.56042000000	487930.43871800000	2719123.05566000000	11999039	471190103011046
15183	1676774.36840000000	488574.16114300000	2925873.64760000000	11999039	471190103011047
15184	1688605.77586000000	488450.15624600000	13737875.21380000000	11999039	471190103011066
15185	1686280.15154000000	486648.70304700000	268536.15773900000	11999039	471190103011064
15186	1675569.41274000000	486350.25920200000	3424474.06085000000	11999039	471190103011045
15187	1687370.98398000000	485893.91122200000	17048399.67050000000	11999039	471190103011063
15188	1681693.27612000000	486765.83638400000	42563337.92270000000	11999039	471190103011039
15189	1676170.43933000000	520140.27004100000	71246.34697440000	11999019	471190102012024
15190	1690491.65049000000	524899.39031200000	13514137.73370000000	11999019	471190102012002
15191	1676229.20727000000	525895.01530300000	2998766.43055000000	11999019	471190102012017
15192	1684276.83332000000	527198.62980700000	7356074.54447000000	11999019	471190102012008
15193	1670623.05132000000	518939.67295400000	3075573.99009000000	11999019	471190102012055
15194	1689098.13809000000	525438.38269600000	2198907.55348000000	11999019	471190102012003
15195	1687019.32401000000	523063.37683400000	149311.94484000000	11999019	471190102012276
15196	1676635.19910000000	519044.07870200000	330616.39813100000	11999019	471190102012030
15197	1670069.39022000000	522467.38286200000	2072642.95228000000	11999019	471190102012058
15198	1686720.42428000000	518156.76516100000	90338.34349210000	11999019	471190102012034
15199	1679170.86697000000	521561.28964400000	1106918.28853000000	11999019	471190102012031
15200	1679880.25566000000	525221.83362100000	117361.83557400000	11999019	471190102012011
15201	1688036.36077000000	523183.81428200000	6845508.02165000000	11999019	471190102012004
15202	1692592.78096000000	526777.07332300000	186454.12419700000	11999019	471190102012000
15203	1669501.89090000000	519581.39344400000	539100.90678600000	11999019	471190102012064
15204	1678681.12353000000	522858.44641500000	245394.40629400000	11999019	471190102012014
15205	1679142.69461000000	523864.37918800000	3051374.08951000000	11999019	471190102012013
15206	1685071.61966000000	524727.73689300000	111476.39312600000	11999019	471190102012283
15207	1678832.27147000000	525479.54285600000	1199149.71302000000	11999019	471190102012015
15208	1671353.17504000000	527104.92488200000	629531.46090800000	11999019	471190102012020
15209	1692258.40210000000	527005.52593400000	463208.18710300000	11999019	471190102012001
15210	1685752.09215000000	521745.21723200000	868599.15825700000	11999019	471190102012274
15211	1677684.26046000000	523901.73184700000	3605465.00533000000	11999019	471190102012027
15212	1686637.88060000000	521658.11846400000	17389.55612140000	11999019	471190102012285
15213	1685764.58369000000	527190.77519400000	2945564.34808000000	11999019	471190102012007
15214	1676453.97246000000	521783.71064800000	970309.00768600000	11999019	471190102012025
15215	1679808.85302000000	519676.64749200000	1929722.70025000000	11999019	471190102012032
15216	1676343.60139000000	518294.39166500000	54893.68176550000	11999019	471190102012042
15217	1677819.27315000000	520372.17622600000	10460157.25710000000	11999019	471190102012028
15218	1689140.27777000000	522733.18917400000	106580.93531700000	11999019	471190102012273
15219	1674680.46571000000	520465.89041500000	12808144.89280000000	11999019	471190102012023
15220	1676199.02935000000	518948.22548200000	961744.60859700000	11999019	471190102012043
15221	1684905.62374000000	523904.00883300000	517737.10752800000	11999019	471190102012009
15222	1673536.33756000000	524113.43569400000	26799123.14970000000	11999019	471190102012018
15223	1689155.04931000000	520712.76823300000	112234.94570400000	11999019	471190102012035
15224	1677554.90591000000	525616.44677500000	1624876.43931000000	11999019	471190102012016
15225	1670678.33323000000	525883.12581100000	2580280.64349000000	11999019	471190102012021
15226	1686072.09572000000	522646.95666200000	2188916.30736000000	11999019	471190102012275
15227	1672382.06598000000	527347.17791500000	1306874.32937000000	11999019	471190102012019
15228	1676646.36263000000	523578.37709800000	29489.58268000000	11999019	471190102012026
15229	1687501.97674000000	520889.24836300000	3811196.00980000000	11999019	471190102012284
15230	1676303.24513000000	520072.66985100000	51548.42216210000	11999019	471190102012044
15231	1683775.28142000000	519410.22065100000	19605891.93700000000	11999019	471190102012033
15232	1685695.16500000000	525570.71221300000	184337.40187800000	11999019	471190102012006
15233	1686272.23287000000	524400.57537900000	4741675.01452000000	11999019	471190102012005
15234	1678912.56549000000	518297.88772700000	63222.15691530000	11999019	471190102012049
15235	1689402.35664000000	521048.32028000000	74962.65539240000	11999019	471190102012036
15236	1689210.08316000000	521203.38379800000	162644.36357300000	11999019	471190102012272
15237	1684088.12451000000	525443.29612100000	376966.39480500000	11999019	471190102012012
15238	1682368.09485000000	522955.09673300000	25505177.87570000000	11999019	471190102012010
15239	1690953.14259000000	522641.45313700000	986134.82956000000	11999019	471190102012037
15240	1671208.56820000000	524563.02172600000	230108.39667600000	11999019	471190102012057
15241	1671138.94211000000	521185.15412800000	7720474.73449000000	11999019	471190102012056
15242	1670391.55351000000	524225.68285800000	607352.19634600000	11999019	471190102012059
15243	1691948.63419000000	518635.20233200000	662371.78444200000	11999024	471190102013009
15244	1690894.37574000000	519929.72356300000	11192.65361230000	11999024	471190102013007
15245	1689592.23932000000	521011.70959100000	18488.02014000000	11999024	471190102013002
15246	1690138.56071000000	519223.78926200000	3319846.76963000000	11999024	471190102013004
15247	1693149.90976000000	518833.32211000000	1224600.46726000000	11999024	471190102013010
15248	1690819.54374000000	522140.71926200000	1717144.09487000000	11999024	471190102013001
15249	1691459.11237000000	519077.74012000000	2890753.38360000000	11999024	471190102013005
15250	1692704.15955000000	526644.58274800000	179956.86493500000	11999024	471190102013000
15251	1688520.33796000000	518800.06090700000	3766129.75147000000	11999024	471190102013017
15252	1689264.63936000000	520567.30164800000	182134.26653300000	11999024	471190102013003
15253	1692082.93567000000	518209.33238600000	425925.39881000000	11999024	471190102013031
15254	1691450.84399000000	519569.51356900000	201160.99655400000	11999024	471190102013006
15255	1691800.27465000000	519539.49328300000	199947.80192500000	11999024	471190102013008
15256	1661667.82910000000	533689.19949700000	85759.38292360000	11999016	471190102011000
15257	1662626.24327000000	532014.30863500000	132821.58306100000	11999016	471190102011004
15258	1665571.87517000000	528057.59723600000	1121590.44435000000	11999016	471190102011009
15259	1665914.83856000000	528442.56782900000	483304.44235700000	11999016	471190102011008
15260	1664684.14512000000	527539.14392400000	75948.29185980000	11999016	471190102011002
15261	1665363.49465000000	527400.79254500000	91640.62625880000	11999016	471190102011010
15262	1660778.34339000000	530845.99583500000	38435025.81780000000	11999016	471190102011001
15263	1665465.88982000000	530573.76525500000	998810.15568800000	11999016	471190102011006
15264	1665184.36178000000	529818.75739400000	285511.56464600000	11999016	471190102011005
15265	1665048.88687000000	527486.02806000000	10817.94085450000	11999016	471190102011024
15266	1663933.14272000000	531589.68345700000	2590981.90541000000	11999016	471190102011003
15267	1667860.86134000000	528400.42035500000	12700296.55560000000	11999016	471190102011007
15268	1692461.08852000000	537892.93927700000	370819.00712900000	18799283	471870512012097
15269	1688015.81097000000	533255.31145500000	14311510.97880000000	18799283	471870512012107
15270	1678336.86783000000	527697.62002800000	5078919.25642000000	18799283	471870512012078
15271	1677074.46824000000	538722.70640800000	94011.09601800000	18799283	471870512012072
15272	1674148.06620000000	536898.63567700000	374141.40428600000	18799283	471870512012071
15273	1677606.92158000000	538920.27414000000	574824.66772100000	18799283	471870512012065
15274	1689450.91700000000	536864.60296600000	16646917.86490000000	18799283	471870512012101
15275	1682406.99480000000	535339.62109900000	722221.87559200000	18799283	471870512012089
15276	1684076.35456000000	533497.52937700000	342407.09862500000	18799283	471870512012093
15277	1684399.36559000000	542662.01650800000	273311.80105700000	18799283	471870512012062
15278	1685353.59608000000	535499.93286700000	797837.81117900000	18799283	471870512012100
15279	1683545.15025000000	543946.58914000000	2213160.53440000000	18799283	471870512012056
15280	1678977.64961000000	542125.40441600000	6479407.85932000000	18799283	471870512012052
15281	1681883.63860000000	533688.56844600000	227454.30593300000	18799283	471870512012083
15282	1678304.73901000000	537854.32676700000	3582721.68951000000	18799283	471870512012064
15283	1678807.25802000000	535415.77478900000	97695.07766720000	18799283	471870512012060
15284	1680882.96749000000	544903.45125500000	381161.27477500000	18799283	471870512012048
15285	1677451.58058000000	539883.67489500000	629436.73436000000	18799283	471870512012067
15286	1693308.13709000000	537468.91307900000	1313337.18136000000	18799283	471870512012103
15287	1683125.04669000000	534862.07370900000	2918138.67976000000	18799283	471870512012085
15288	1680960.90382000000	528589.79378000000	27609761.46590000000	18799283	471870512012079
15289	1681312.96409000000	544854.85259700000	719634.78501800000	18799283	471870512012053
15290	1674024.61375000000	535222.38271500000	16327904.86640000000	18799283	471870512012070
15291	1694053.69918000000	528349.29779000000	231061.61433800000	18799283	471870512012110
15292	1680779.42609000000	538300.80574200000	28425244.19910000000	18799283	471870512012058
15293	1684018.36036000000	536170.51774900000	5869856.78504000000	18799283	471870512012106
15294	1681827.16542000000	544807.60438400000	551162.89761600000	18799283	471870512012054
15295	1681574.34408000000	533865.27770600000	484845.24506300000	18799283	471870512012081
15296	1693715.69569000000	533852.13899900000	25930137.64450000000	18799283	471870512012096
15297	1677138.61346000000	539198.90738200000	227704.23199400000	18799283	471870512012066
15298	1683804.66970000000	542477.35640800000	216485.08418700000	18799283	471870512012061
15299	1683154.97495000000	540458.10579500000	9642261.80249000000	18799283	471870512012086
15300	1684429.69700000000	542985.62746900000	83732.42046740000	18799283	471870512012063
15301	1676944.83435000000	539828.88718700000	21723.39253400000	18799283	471870512012045
15302	1675570.86317000000	538200.88206900000	3265838.95636000000	18799283	471870512012046
15303	1686695.80663000000	527284.41623300000	35648.72699790000	18799283	471870512012082
15304	1678598.40474000000	533747.84292500000	198470.33416400000	18799283	471870512012069
15305	1682249.46399000000	531647.41371200000	20851674.50650000000	18799283	471870512012080
15306	1683234.42841000000	533089.18680500000	1772847.81631000000	18799283	471870512012084
15307	1683946.76185000000	542262.79361600000	29041.32335210000	18799283	471870512012073
15308	1695769.17343000000	536351.22063100000	4362977.89516000000	18799283	471870512012102
15309	1687348.84542000000	531629.21821000000	4318.90858841000	18799283	471870512012094
15310	1677076.51343000000	534764.84482300000	12906296.07500000000	18799283	471870512012068
15311	1692812.86036000000	528123.21363200000	664235.68281900000	18799283	471870512012095
15312	1674404.33696000000	530839.20313800000	14193661.95220000000	18799283	471870512012076
15313	1670940.87987000000	529529.33865900000	1312366.45506000000	18799283	471870512012087
15314	1670948.53748000000	527988.25904600000	213204.71820400000	18799283	471870512012088
15315	1676183.50494000000	529066.93497200000	14255503.13330000000	18799283	471870512012077
15316	1688297.63159000000	539640.62758900000	4245631.95283000000	18799283	471870512012098
15317	1697697.51807000000	536225.93385300000	989129.95423600000	18799283	471870512012108
15318	1689232.78785000000	529877.48903100000	45495751.29050000000	18799283	471870512012092
15319	1678158.09675000000	539807.67052000000	591975.20056500000	18799283	471870512012057
15320	1684715.27254000000	541938.48676700000	1095236.43110000000	18799283	471870512012074
15321	1686212.42401000000	537454.92652400000	14549851.79240000000	18799283	471870512012099
15322	1672094.86059000000	530911.75902800000	8140870.10559000000	18799283	471870512012075
15323	1682124.98470000000	543455.02714200000	5227258.72536000000	18799283	471870512012055
15324	1683531.67371000000	542219.43778800000	25937.89005210000	18799283	471870512012059
