blockid10	xcoord	ycoord	sqft	IFE002	CNS01	CNS02	CNS03	CNS04	CNS05	CNS06	CNS07	CNS08	CNS09	CNS10	CNS11	CNS12	CNS13	CNS14	CNS15	CNS16	CNS17	CNS18	CNS19	CNS20	C000
471650202081026	1829212.79913	798723.538133	286188.612826	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202081027	1829334.39917	797713.334443	91540.8516976	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202081028	1820933.58139	799871.38291	1126004.63822	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202081029	1821680.66511	799688.471924	4084993.93702	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202081030	1822267.45654	799309.427034	75627.0188429	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202081031	1822175.14196	798400.981795	160236.524415	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202081032	1821135.58086	798136.631876	99491.2781447	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202081033	1821425.07139	797535.516617	76728.8722522	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202081034	1821594.32687	797416.393064	297074.179147	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202081035	1821472.37976	797059.139219	171311.775133	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202081036	1821433.10766	796244.855337	676305.705689	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202081037	1831096.65442	802363.934215	4000886.3316	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202081038	1830848.72604	802006.16153	87192.4979927	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202081039	1829531.28478	802835.900625	336474.581031	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202081040	1829205.06278	803542.896238	1457989.69855	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202081041	1826721.02415	804920.016884	2253421.15813	13	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
471650202081042	1831108.9443	800620.236595	8329027.31862	20	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202081043	1829333.08813	799878.743016	202183.669685	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202081044	1829513.64811	802478.52272	223292.617821	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202081045	1820326.19534	807181.71369	605282.582377	15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202082000	1831737.77817	797901.177544	11671890.0081	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202082001	1829592.77931	797992.518682	1161769.31957	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202082002	1829435.07043	797781.766444	54024.6356233	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202082003	1827456.23551	796331.886008	10179993.3873	15	0	0	0	70	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71
471650202082004	1830253.46808	796466.134318	1291105.72132	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202082005	1832173.30444	794537.214314	9479281.96585	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202082006	1832776.2051	795748.229527	547624.933535	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202082007	1831933.57315	791342.829124	18389110.0671	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202082008	1830057.91344	791419.261266	1725784.55469	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202082009	1829486.50788	792577.791846	1771027.62871	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202082010	1826033.18863	789370.293033	102065121.819	197	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	5
471650202082011	1830036.78616	787297.610837	240315.985031	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202082012	1822074.43932	790774.31333	591917.421137	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202082013	1825632.9588	791813.586971	213055.234494	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202082014	1825425.06892	783038.088746	91537.5079964	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202082015	1830075.70002	785846.606782	69807.7693844	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202082016	1822535.8229	796701.141426	553591.648442	5	0	0	0	0	0	0	0	0	18	1	0	0	0	12	0	127	0	0	0	1	159
471650202082017	1822846.95779	796248.529371	67204.201928	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202082018	1822126.97378	789643.898333	133624.780174	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
471650202082019	1821737.68835	793132.282593	313893.398481	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202082020	1829376.38587	794896.749413	90556.7599329	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202082021	1829533.68573	795039.163789	102715.694372	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202082022	1830185.81982	785081.783478	242780.471984	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202082023	1822185.43227	796993.572287	5382.92590288	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202082024	1822093.98435	797507.73859	399617.039957	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202082025	1832151.24692	786721.158417	14725775.7784	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202082026	1834219.766	787307.308894	1362581.58124	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202082027	1833224.24282	786457.968389	809679.342283	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202082028	1834030.63189	784760.135466	130843.190288	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202082029	1830242.23543	788347.780281	986782.565106	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202082030	1833128.99856	783500.647295	4143712.24248	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202082031	1831466.58553	784692.842251	1212087.2111	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202082032	1831802.62138	782919.200272	3321888.62755	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202082033	1831273.26104	782509.086912	125890.075432	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202082034	1830945.20172	782804.917958	726399.356371	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202082035	1830151.11544	786195.204864	81591.5183425	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202082036	1830295.86835	785089.176859	64107.9924281	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202082037	1834454.51395	783884.253631	1648413.44809	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202082038	1830668.94294	782331.6704	28979.8968151	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202082039	1828976.20363	780737.846992	10876545.6331	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202082040	1828947.16931	778328.489182	11013.8628681	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091000	1856319.09946	822104.406525	13290758.5032	18	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091001	1851683.15865	820849.946035	17534476.5824	65	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091002	1853963.82328	821963.513618	32433.3880076	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091003	1857543.9597	817311.142344	8404874.51814	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091004	1856318.20638	819813.2542	3334886.54972	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091005	1853413.64372	818837.417723	17365409.9971	15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091006	1850028.85523	817425.867258	155653.144849	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091007	1849968.20805	817122.193735	215017.963016	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091008	1847984.00016	812489.835543	54735758.2729	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
471650202091009	1844826.69787	811839.728924	197793.5645	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091010	1848719.88727	807109.442745	193035.567639	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091011	1848750.20954	817369.780424	113873.994001	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091012	1847882.40322	817464.206647	622958.38863	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091013	1844501.46905	817619.713333	686177.360349	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091014	1842561.50343	817250.338717	1287193.01769	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091015	1838217.09981	816117.318259	12438351.3826	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091016	1838996.83581	817203.811392	2330634.94694	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091017	1835070.23136	817434.711873	501157.443547	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091018	1835612.09574	817488.640429	149499.239473	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091019	1832977.58151	817422.434797	1010050.54236	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091020	1829871.40217	817398.168244	2260183.52775	24	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	5	0	11
471650202091021	1828708.66925	815870.21519	5411125.12821	39	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	5
471650202091022	1828189.16357	815166.023847	172235.923343	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091023	1831115.26026	816085.086325	4534276.29361	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091024	1831652.1967	817151.027243	88414.8177228	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091025	1832703.58241	816257.295752	3598136.38648	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091026	1834489.36504	813807.255178	11187397.9281	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091027	1834194.84548	817030.617333	68402.9895227	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091028	1836306.45471	814269.756257	4537089.27934	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091029	1828542.1759	813552.711008	2161799.10778	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
471650202091030	1827779.77193	813435.368876	4325781.42186	26	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091031	1826079.46772	813672.807521	1195772.60474	10	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
471650202091032	1828816.30986	811557.907345	12642818.2198	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091033	1831281.35445	813677.8991	13028429.1334	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091034	1833165.50506	811015.217424	2600878.27506	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091035	1832322.60557	809969.84904	2152997.10744	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091036	1828155.88329	809786.516281	10115779.8771	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091037	1831575.90129	809275.108101	207228.095368	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091038	1832392.98492	805752.586368	18702502.3938	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091039	1829894.15664	807791.63592	5270549.62788	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091040	1833211.99099	802870.937508	8918576.13227	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091041	1835132.90773	806543.722835	14520812.947	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091042	1836622.01412	807462.233749	3927.99890265	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091043	1835301.53005	809015.422343	4915904.6896	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091044	1836934.18752	810626.05726	14327792.3636	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091045	1839522.42443	808352.515127	25720089.5332	23	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091046	1842098.85562	812820.540303	35617087.2315	27	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091047	1844581.19441	805992.576595	12892555.8332	25	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091048	1845913.75149	808165.545681	16820253.5402	45	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
471650202091049	1844059.08872	803816.43568	12538033.4633	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091050	1841496.15274	803983.203751	176712.219997	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091051	1840057.55157	801924.597813	29909398.7184	16	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091052	1837240.86814	802273.358452	518061.837053	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091053	1836608.20586	799980.894199	21444301.9654	39	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
471650202091054	1833472.46615	800569.752499	474814.975376	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091055	1852625.61995	815332.357747	10854886.4763	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091056	1855497.26238	816768.331354	3927775.18282	19	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091057	1855490.78449	814604.923582	5589691.62473	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091058	1857030.15752	815089.304933	317726.832579	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091059	1843543.58924	801611.094951	7068264.92921	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091060	1843247.23261	798862.796933	96579.6391303	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091061	1838866.27908	794740.488786	70119357.9601	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
471650202091062	1834329.2245	791226.685278	346972.811968	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091063	1839276.22458	789557.069266	28205693.8891	18	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091064	1835421.66641	788536.0845	39118.8982351	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091065	1834698.35708	789608.790412	2294074.4871	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091066	1835212.76606	788162.212577	161345.471894	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091067	1852076.58631	812962.33828	18322357.5857	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091068	1838404.50404	786320.909655	16057359.8789	23	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091069	1836996.80884	785830.892865	338571.873097	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091070	1835828.89755	787357.250445	108270.267499	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091071	1840036.31734	783532.89118	203037.379863	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091072	1836678.55966	784635.387313	14535878.3708	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091073	1834787.68976	785249.538125	65507.8610464	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091074	1835029.11932	783963.191911	826339.593996	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091075	1834791.40491	785692.3692	180830.427035	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650202091076	1837727.74192	817208.027616	99275.6607991	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650203001000	1818536.71507	823722.581468	2420333.33228	30	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650203001001	1819459.26324	823544.549286	58338.6174259	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650203001002	1817990.46619	822300.932673	1392411.51916	44	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650203001003	1818850.99311	822967.291846	462017.286964	32	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650203001004	1818971.99116	822302.224098	957982.89857	15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650203001005	1819096.28919	822043.811938	115147.014173	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650203001006	1819419.63227	821995.049139	116802.305779	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650203001007	1817559.6717	821514.857132	159586.552789	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650203001008	1818027.55266	821449.869203	171914.739181	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650203001009	1817620.66499	820632.679743	1070028.45722	17	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
471650203001010	1818228.98551	820118.526702	2235997.43076	53	0	0	0	1	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39
471650203001011	1819027.49102	821679.762087	126079.739552	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650203001012	1819337.25666	821678.149797	90350.6787915	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650203001013	1819071.60586	821299.479053	123676.125499	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650203001014	1818981.36278	820745.39181	262439.129632	16	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650203001015	1818891.01184	820191.653756	121533.421967	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650203001016	1818834.16469	819837.613901	124270.009774	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650203001017	1818742.11948	819316.038053	239483.75084	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650203001018	1817497.46239	819836.851683	441116.492941	5	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
471650203001019	1817429.43023	819043.531778	203042.053554	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650203001020	1818964.00334	818475.130539	460904.611265	19	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650203001021	1818235.16223	818730.089234	400802.497187	15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650203001022	1817579.79934	818648.935871	67013.4134785	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650203001023	1818217.81839	818329.371653	453056.504894	23	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	149	154
471650203002000	1815175.55341	825217.921109	7443267.14569	0	0	0	0	1	476	1	0	10	0	0	0	6	0	0	0	0	0	0	0	0	494
471650203002001	1813897.64343	824608.225765	6139742.84607	1	0	0	0	4	0	1	11	94	0	0	0	0	0	0	0	10	0	0	0	0	120
471650203002002	1812821.31304	823515.80805	789996.096439	12	0	0	0	2	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12
471650203002003	1814181.33672	822746.338289	466449.160142	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650203002004	1812533.56706	825409.046103	55700.7840394	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
471650203002005	1811711.95945	826757.546655	1087806.98787	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650203002006	1812060.79308	825843.757235	892207.234414	0	0	0	0	0	18	3	1	151	0	0	0	0	0	0	0	0	0	0	0	0	173
471650203002007	1812969.174	824782.280845	1234569.4121	14	0	0	0	0	67	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	70
471650203002008	1816739.88283	821464.241534	1099342.5912	11	0	0	0	0	23	4	0	75	0	0	0	0	4	0	0	0	0	0	1	0	107
471650203002009	1816872.31906	823483.407414	4135994.94019	59	0	0	0	2	182	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	190
471650203002010	1815918.07461	822832.113501	529679.016627	0	0	0	0	1	30	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	32
471650203002011	1816208.28538	822366.837177	143779.068787	0	0	0	0	0	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	11
471650203002012	1815211.69842	821718.385959	729569.795947	10	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	4
471650203002013	1813550.48062	821422.069877	6220497.61979	117	0	0	0	9	87	1	1	1	0	0	0	0	0	0	0	23	0	0	0	0	122
471650203002014	1812554.86663	821680.68719	246204.794431	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650203002015	1816309.067	820486.764689	591671.548197	15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650203002016	1816705.82888	820531.900753	845896.881484	15	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	13
471650203002017	1817105.60116	819205.156921	75084.3133165	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650203002018	1816980.51904	819098.813166	176134.267922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	11
471650203002019	1815340.93542	820179.056781	3052031.72609	25	0	0	0	2	0	22	23	0	0	3	0	0	0	0	0	0	0	0	0	0	50
471650203002020	1815902.18173	820693.789096	405084.852238	9	0	0	0	0	0	0	18	0	0	0	0	0	0	12	0	10	0	0	0	0	40
471650203002021	1815891.86074	819170.734153	249552.714142	24	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650203002022	1815393.55552	819269.025744	72060.7522803	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650203002023	1813655.12144	818880.77645	4339202.14399	124	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650203002024	1815076.6369	818539.296073	50591.4376587	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650203002025	1815353.52943	819009.581103	56216.552196	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650203002026	1815854.23179	818805.307671	345309.585459	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650203002027	1816381.88007	819078.166917	77882.4052876	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650203002028	1816692.99384	818993.616086	134092.067248	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	8
471650203002029	1816581.13985	818646.775955	267617.52688	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650203002030	1817074.24268	818576.437999	100699.269377	0	0	0	0	11	0	0	1	0	1	0	1	0	0	0	0	3	0	0	0	0	17
471650203002031	1817326.2917	818627.127454	72919.8169968	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650203002032	1817445.68108	818357.613092	84647.9048503	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	0	0	12
471650203002033	1817192.6461	818257.022863	85107.9314345	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	4
471650203002034	1816604.34786	818323.54398	254329.102693	5	0	0	0	0	0	0	11	0	0	5	0	0	0	2	0	0	0	0	3	0	21
471650203002035	1815961.58829	818397.221672	135997.452586	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471650203002036	1815446.75637	818497.493961	161597.013118	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
