TAZ	XCOORD	YCOORD	AREA	HH10	EMP_ARG	EMP_MANU	EMP_TRANS	EMP_RET	EMP_OFFICE	EMP10
3791157.00000000000	1736117.74391000000	675350.62291200000	9335054.89768000000	0.00000000000	620.00000000000	12.28000000000	222.34000000000	0.00000000000	245.72000000000	1100.34000000000
3791152.00000000000	1736151.88550000000	670055.46198700000	3211854.93603000000	0.00000000000	0.68000000000	0.00000000000	4.98000000000	56.24000000000	52.63000000000	114.53000000000
3791162.00000000000	1733404.55485000000	671279.13669500000	4305598.14678000000	242.00000000000	6.25000000000	4.00000000000	2.87000000000	225.41000000000	301.79000000000	540.32000000000
3791159.00000000000	1734796.39764000000	673162.87635100000	3295239.18007000000	369.00000000000	2.04000000000	289.71000000000	0.00000000000	0.00000000000	858.43000000000	1150.18000000000
3791158.00000000000	1733765.73294000000	674420.36805500000	4565059.47957000000	284.00000000000	14.99000000000	2.46000000000	1.99000000000	17.76000000000	66.40000000000	103.60000000000
3799370.00000000000	1735179.41266000000	678216.41993600000	7712821.42520000000	0.00000000000	2.04000000000	114.57000000000	286.85000000000	23.88000000000	1963.74000000000	2391.08000000000
3791161.00000000000	1732972.97789000000	672690.13889400000	1547995.73110000000	338.00000000000	0.00000000000	0.00000000000	0.00000000000	0.99000000000	30.90000000000	31.89000000000
3799371.00000000000	1731864.18547000000	674720.43008400000	4288013.16483000000	172.00000000000	0.00000000000	0.00000000000	1.44000000000	38.47000000000	98.78000000000	138.69000000000
3799375.00000000000	1733320.95599000000	675698.79732700000	865847.68353100000	3.00000000000	0.00000000000	0.00000000000	0.00000000000	9.86000000000	0.00000000000	9.86000000000
3799373.00000000000	1732854.55194000000	677815.85434700000	2403852.99946000000	0.00000000000	0.00000000000	0.00000000000	87.65000000000	86.80000000000	409.14000000000	583.59000000000
3799376.00000000000	1733866.49276000000	678676.85282900000	3925783.15728000000	0.00000000000	36.51000000000	56.46000000000	20.91000000000	68.05000000000	3663.73000000000	3845.66000000000
3799381.00000000000	1728478.44438000000	679117.67693400000	17042488.53150000000	0.00000000000	766.00000000000	875.30000000000	284.18000000000	90.74000000000	5325.35000000000	7341.57000000000
3799283.00000000000	1738177.71172000000	678481.95060500000	4428243.52314000000	55.00000000000	64.94000000000	0.00000000000	58.77000000000	102.58000000000	8.97000000000	235.26000000000
3799280.00000000000	1732929.04926000000	682032.78596600000	10540032.51750000000	82.00000000000	13.74000000000	0.00000000000	0.00000000000	6.90000000000	250.30000000000	270.94000000000
3799284.00000000000	1737594.19730000000	681345.72276200000	12978105.53740000000	296.00000000000	0.00000000000	14.74000000000	11.96000000000	128.26000000000	166.56000000000	321.52000000000
3791138.00000000000	1738880.36441000000	674387.79224400000	8889147.91765000000	0.00000000000	6.02000000000	141.58000000000	267.48000000000	118.38000000000	282.61000000000	816.07000000000
3799291.00000000000	1726340.73113000000	680445.66592400000	8488361.50051000000	423.00000000000	0.00000000000	0.82000000000	3.43000000000	79.90000000000	36.78000000000	120.93000000000
3799281.00000000000	1731569.34770000000	684573.49536600000	12130142.35180000000	147.00000000000	19.98000000000	0.00000000000	2.99000000000	2.96000000000	40.68000000000	66.61000000000
3799274.00000000000	1734743.66909000000	685132.64407500000	7000362.22352000000	272.00000000000	2.27000000000	1.64000000000	3.98000000000	13.81000000000	17.28000000000	38.98000000000
3799273.00000000000	1738465.20035000000	686499.97029700000	14502345.48630000000	99.00000000000	59.94000000000	167.78000000000	301.54000000000	193.34000000000	94.30000000000	816.90000000000
3799195.00000000000	1740352.57370000000	680898.57601400000	7512364.70376000000	226.00000000000	2.50000000000	0.00000000000	36.27000000000	124.28000000000	133.76000000000	296.81000000000
3791137.00000000000	1740637.49966000000	670688.93427900000	2471264.39768000000	52.00000000000	0.00000000000	12.28000000000	49.80000000000	135.14000000000	58.53000000000	255.75000000000
3791139.00000000000	1739458.20826000000	670689.73911500000	3252671.33472000000	1.00000000000	3.75000000000	88.38000000000	93.28000000000	160.79000000000	19.05000000000	365.25000000000
3791133.00000000000	1740054.94900000000	669100.62610800000	407324.03376300000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000
3791140.00000000000	1741169.85593000000	669604.12928600000	629648.96087900000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	76.94000000000	106.28000000000	183.22000000000
3791134.00000000000	1741193.06870000000	668192.54656600000	5480360.13238000000	0.00000000000	3.06000000000	0.00000000000	0.00000000000	49.31000000000	738.82000000000	791.19000000000
3791145.00000000000	1742284.54675000000	670105.09257300000	366171.14767400000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	89.81000000000	89.81000000000
3791141.00000000000	1742762.27256000000	669160.57879600000	1462892.67696000000	111.00000000000	12.49000000000	0.00000000000	0.00000000000	19.73000000000	56.05000000000	88.27000000000
3791142.00000000000	1743721.65667000000	667148.98214300000	1395102.38237000000	0.00000000000	173.58000000000	0.00000000000	0.00000000000	0.00000000000	605.68000000000	779.26000000000
3791135.00000000000	1742672.70731000000	666699.61686300000	4287930.94904000000	0.00000000000	0.00000000000	2.46000000000	164.85000000000	0.00000000000	3.27000000000	170.58000000000
3791143.00000000000	1743796.35702000000	669528.58098000000	2119813.13785000000	296.00000000000	5.00000000000	0.00000000000	0.00000000000	1.98000000000	195.76000000000	202.74000000000
3791150.00000000000	1743445.50175000000	668117.00776300000	370385.80962700000	90.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000
3791148.00000000000	1744006.89511000000	668250.92175400000	602770.87328900000	159.00000000000	0.00000000000	0.00000000000	2.99000000000	0.99000000000	94.39000000000	98.37000000000
3791136.00000000000	1745752.17531000000	666614.66408900000	2796168.18050000000	20.00000000000	1.02000000000	9.00000000000	83.66000000000	28.60000000000	271.74000000000	394.02000000000
3791131.00000000000	1746104.21186000000	667010.41362100000	2466107.76828000000	222.00000000000	1.59000000000	84.30000000000	14.94000000000	59.19000000000	41.30000000000	201.32000000000
3799259.00000000000	1752559.56306000000	669906.03976800000	14141160.19880000000	58.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	17.96000000000	17.96000000000
3791147.00000000000	1745470.30909000000	667606.34711900000	405357.67652000000	29.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	81.90000000000	81.90000000000
3791132.00000000000	1746286.66786000000	668511.02934200000	1715947.38412000000	119.00000000000	1.02000000000	0.00000000000	0.00000000000	2.96000000000	291.86000000000	295.84000000000
3791130.00000000000	1747546.64572000000	667594.74888900000	1459377.30286000000	137.00000000000	1.25000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	1.25000000000
3799261.00000000000	1750331.69393000000	667979.79761200000	3379220.41203000000	127.00000000000	0.00000000000	0.00000000000	0.00000000000	1.98000000000	37.84000000000	39.82000000000
3799262.00000000000	1750393.37974000000	670019.04923000000	3174454.30982000000	291.00000000000	3.75000000000	0.82000000000	2.99000000000	3.94000000000	17.95000000000	29.45000000000
3799224.00000000000	1755253.44759000000	671661.21019300000	10174372.85120000000	452.00000000000	0.00000000000	0.00000000000	0.00000000000	2.96000000000	25.45000000000	28.41000000000
3799219.00000000000	1760006.89208000000	673980.76349100000	51118291.75220000000	398.00000000000	6.25000000000	0.00000000000	9.74000000000	0.99000000000	26.70000000000	43.68000000000
3799172.00000000000	1758305.13586000000	690155.69746600000	7184540.40735000000	175.00000000000	1.25000000000	0.82000000000	0.00000000000	0.99000000000	10.36000000000	13.42000000000
3799180.00000000000	1757995.30836000000	686210.19750200000	4806928.02048000000	280.00000000000	0.00000000000	0.00000000000	0.00000000000	0.99000000000	8.99000000000	9.98000000000
3799176.00000000000	1757556.73351000000	689295.67896500000	5806066.57721000000	144.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	129.59000000000	129.59000000000
3799177.00000000000	1755585.31496000000	690234.16637100000	5331299.44132000000	172.00000000000	2.50000000000	0.00000000000	0.00000000000	8.87000000000	176.61000000000	187.98000000000
3799173.00000000000	1755666.96783000000	692174.38382100000	2381791.96562000000	84.00000000000	5.00000000000	0.00000000000	19.92000000000	0.00000000000	68.45000000000	93.37000000000
3799125.00000000000	1756361.02271000000	694301.29274400000	8790166.47275000000	23.00000000000	0.00000000000	0.00000000000	0.00000000000	0.99000000000	0.00000000000	0.99000000000
3799124.00000000000	1758400.29141000000	696613.29989000000	9446446.98627000000	994.00000000000	1.37000000000	0.00000000000	1.44000000000	28.61000000000	127.74000000000	159.16000000000
3799217.00000000000	1759822.80069000000	682392.18859400000	8452437.24935000000	347.00000000000	0.68000000000	0.00000000000	0.00000000000	0.00000000000	8.98000000000	9.66000000000
3799179.00000000000	1757251.08916000000	686392.57652200000	2465115.60922000000	140.00000000000	6.25000000000	0.00000000000	0.00000000000	0.00000000000	71.85000000000	78.10000000000
3799178.00000000000	1755576.56512000000	687588.43526500000	5817828.96495000000	246.00000000000	5.00000000000	0.00000000000	2.87000000000	11.86000000000	16.47000000000	36.20000000000
3799174.00000000000	1753383.89274000000	689294.25016300000	6990186.80967000000	364.00000000000	5.00000000000	0.00000000000	0.00000000000	0.00000000000	183.58000000000	188.58000000000
3799175.00000000000	1753906.54649000000	692055.70206700000	3622025.29228000000	148.00000000000	0.00000000000	0.00000000000	0.00000000000	168.68000000000	182.05000000000	350.73000000000
3799126.00000000000	1754776.01018000000	695254.82542700000	4119632.57274000000	1.00000000000	141.11000000000	0.00000000000	3.98000000000	124.28000000000	81.64000000000	351.01000000000
3799123.00000000000	1757618.55441000000	697650.25041800000	4838476.22332000000	598.00000000000	0.00000000000	0.00000000000	5.86000000000	116.39000000000	233.01000000000	355.26000000000
3799118.00000000000	1760720.63919000000	699056.12672700000	4798586.91522000000	231.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	5.99000000000	5.99000000000
3799117.00000000000	1762338.98874000000	698325.47962900000	4657798.58875000000	156.00000000000	5.00000000000	0.00000000000	0.00000000000	0.00000000000	50.21000000000	55.21000000000
3799122.00000000000	1756148.94349000000	698749.21572100000	1750169.16446000000	0.00000000000	24.98000000000	0.00000000000	98.92000000000	170.67000000000	146.08000000000	440.65000000000
3799115.00000000000	1762004.43028000000	701968.67000000000	5116144.45538000000	349.00000000000	5.00000000000	0.00000000000	0.00000000000	3.95000000000	78.38000000000	87.33000000000
3799116.00000000000	1763214.12910000000	701156.08673400000	5523891.52730000000	269.00000000000	1.93000000000	0.00000000000	1.44000000000	0.00000000000	10.48000000000	13.85000000000
3799102.00000000000	1768461.05918000000	693284.56782500000	12141094.79990000000	94.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	11.97000000000	11.97000000000
3799079.00000000000	1762885.92639000000	703381.94558500000	1412987.01635000000	10.00000000000	81.85000000000	0.00000000000	37.73000000000	3.95000000000	111.06000000000	234.59000000000
3799112.00000000000	1764279.74160000000	701314.81095000000	1746322.06740000000	51.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	19.46000000000	19.46000000000
3799100.00000000000	1771447.13601000000	694963.68442900000	7272878.77125000000	407.00000000000	6.24000000000	0.00000000000	6.98000000000	0.99000000000	22.46000000000	36.67000000000
3799104.00000000000	1773199.05524000000	690301.49545900000	23336298.76590000000	141.00000000000	1.25000000000	0.00000000000	2.99000000000	0.00000000000	1.50000000000	5.74000000000
3799106.00000000000	1770688.76962000000	684406.33247700000	34004071.11010000000	46.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	21.23000000000	21.23000000000
3799108.00000000000	1769515.95377000000	696971.07470400000	7115418.54450000000	283.00000000000	12.50000000000	102.30000000000	0.00000000000	0.00000000000	127.23000000000	242.03000000000
3799101.00000000000	1772097.14188000000	697718.61636900000	17288720.75380000000	745.00000000000	2.50000000000	0.00000000000	0.00000000000	3.95000000000	39.90000000000	46.35000000000
3799103.00000000000	1776428.67728000000	689982.00467100000	22919493.12190000000	243.00000000000	3.75000000000	0.00000000000	1.00000000000	0.00000000000	0.00000000000	4.75000000000
3799105.00000000000	1775394.52263000000	682984.00702700000	52919564.79470000000	52.00000000000	0.00000000000	0.00000000000	0.00000000000	16.77000000000	0.00000000000	16.77000000000
3799083.00000000000	1766923.66308000000	703108.01551800000	642408.88939200000	2.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	20.95000000000	20.95000000000
3799084.00000000000	1767496.63073000000	703602.53354400000	2996108.16274000000	259.00000000000	1.25000000000	0.00000000000	2.87000000000	15.78000000000	10.35000000000	30.25000000000
3799082.00000000000	1766333.69057000000	706352.83286000000	5841585.92671000000	283.00000000000	1.25000000000	29.46000000000	40.38000000000	75.97000000000	68.56000000000	215.62000000000
3799080.00000000000	1765589.58403000000	704899.27013200000	2933086.98338000000	72.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	3.00000000000	3.00000000000
3799072.00000000000	1763987.50404000000	709138.97283200000	8736098.75442000000	50.00000000000	189.35000000000	61.38000000000	2.99000000000	79.90000000000	8.30000000000	341.92000000000
3799073.00000000000	1765203.91183000000	710355.85718800000	3821647.00805000000	0.00000000000	333.21000000000	90.84000000000	152.39000000000	46.35000000000	479.06000000000	1101.85000000000
3799078.00000000000	1763192.57149000000	704336.05293300000	6067701.42802000000	211.00000000000	5.34000000000	0.00000000000	1.00000000000	0.00000000000	52.38000000000	58.72000000000
3799085.00000000000	1763209.25373000000	706087.32004800000	4419669.43373000000	346.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	11.98000000000	11.98000000000
3799071.00000000000	1761576.05395000000	708219.91534800000	11553327.72040000000	383.00000000000	5.00000000000	0.00000000000	7.18000000000	197.28000000000	152.67000000000	362.13000000000
3799067.00000000000	1761953.11168000000	711331.26903600000	4553860.51281000000	142.00000000000	9.99000000000	0.82000000000	36.73000000000	35.51000000000	16.06000000000	99.11000000000
3799058.00000000000	1767446.48235000000	716315.56310200000	28727501.58760000000	705.00000000000	5.00000000000	0.00000000000	0.00000000000	533.67000000000	262.73000000000	801.40000000000
3799056.00000000000	1766736.47314000000	719747.70481200000	8890912.43820000000	5.00000000000	31.22000000000	0.00000000000	4.98000000000	1050.52000000000	163.17000000000	1249.89000000000
3799053.00000000000	1763550.55145000000	723119.03303400000	12829469.39520000000	1244.00000000000	9.99000000000	4.00000000000	73.27000000000	476.58000000000	899.17000000000	1463.01000000000
3799057.00000000000	1766597.58935000000	721373.74690300000	9821792.13386000000	8.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000
3799049.00000000000	1762762.97656000000	718816.56943600000	2132944.82636000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	16.77000000000	21.65000000000	38.42000000000
3799048.00000000000	1761709.04880000000	722430.98645500000	9595478.68692000000	227.00000000000	55.98000000000	67.93000000000	115.53000000000	1372.44000000000	403.36000000000	2015.24000000000
3799050.00000000000	1759586.75818000000	716437.61002200000	4243003.41343000000	194.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	7.08000000000	7.08000000000
3799043.00000000000	1758071.83978000000	717958.00663100000	13302107.26610000000	285.00000000000	8.74000000000	0.82000000000	0.00000000000	0.00000000000	55.95000000000	65.51000000000
3799055.00000000000	1757626.31273000000	714378.01143500000	3248351.61039000000	139.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000
3799044.00000000000	1756586.58016000000	715234.44442100000	2965893.34093000000	136.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	7.08000000000	7.08000000000
3799042.00000000000	1753265.80900000000	716420.52156100000	16899521.57870000000	455.00000000000	8.75000000000	20.46000000000	4.98000000000	35.51000000000	20.96000000000	90.66000000000
3799047.00000000000	1759037.69128000000	720720.69460300000	5775009.55528000000	243.00000000000	0.00000000000	0.00000000000	4.31000000000	41.45000000000	359.37000000000	405.13000000000
3799059.00000000000	1764077.22913000000	718014.93357200000	804577.64465300000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	174.59000000000	7.48000000000	182.07000000000
3799051.00000000000	1762436.39681000000	717840.03768600000	1555332.91415000000	0.00000000000	0.00000000000	0.00000000000	9.96000000000	127.25000000000	38.65000000000	175.86000000000
3799052.00000000000	1760992.74553000000	716703.20054100000	4903226.04577000000	45.00000000000	29.97000000000	7.37000000000	24.90000000000	156.86000000000	815.92000000000	1035.02000000000
14999007.00000000000	1801713.30456000000	620936.55461200000	11648114.41790000000	290.00000000000	4.53000000000	0.00000000000	0.00000000000	0.00000000000	9.96000000000	14.49000000000
14999008.00000000000	1803730.90013000000	620116.61605000000	11607978.19230000000	389.00000000000	20.39000000000	0.00000000000	0.00000000000	0.00000000000	5.68000000000	26.07000000000
14999009.00000000000	1803338.03731000000	617569.72120800000	6570168.83353000000	223.00000000000	15.87000000000	0.00000000000	20.72000000000	5.13000000000	2.35000000000	44.07000000000
14999017.00000000000	1798272.41676000000	616352.72216700000	13204538.19400000000	747.00000000000	0.00000000000	0.00000000000	0.00000000000	245.54000000000	389.44000000000	634.98000000000
14999011.00000000000	1806834.10753000000	621503.72672600000	3603933.20588000000	218.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	8.54000000000	8.54000000000
14999014.00000000000	1805814.21794000000	618086.47754800000	4924812.24053000000	413.00000000000	0.00000000000	0.00000000000	0.00000000000	4.11000000000	28.45000000000	32.56000000000
14999018.00000000000	1802248.59827000000	614863.82721700000	12541368.98020000000	389.00000000000	91.42000000000	117.40000000000	257.13000000000	21.56000000000	481.13000000000	968.64000000000
14999024.00000000000	1795116.18808000000	614263.12186900000	11695750.63990000000	12.00000000000	95.19000000000	534.57000000000	45.85000000000	154.10000000000	799.07000000000	1628.78000000000
3799597.00000000000	1795734.98287000000	617975.13151700000	7462959.69546000000	382.00000000000	5.00000000000	0.00000000000	0.00000000000	0.00000000000	8.58000000000	13.58000000000
3799601.00000000000	1792494.17026000000	623376.23252100000	13539028.49260000000	194.00000000000	32.47000000000	0.00000000000	0.00000000000	0.00000000000	567.28000000000	599.75000000000
3799599.00000000000	1793321.35775000000	620614.65519800000	14588459.47480000000	208.00000000000	2.39000000000	0.00000000000	0.00000000000	8.88000000000	25.44000000000	36.71000000000
3799592.00000000000	1790456.10917000000	618540.75506300000	29019986.44020000000	14.00000000000	24.98000000000	73.66000000000	791.07000000000	38.48000000000	101.32000000000	1029.51000000000
3799602.00000000000	1788062.03435000000	627468.06009000000	36734062.20250000000	193.00000000000	0.00000000000	0.00000000000	1.44000000000	184.46000000000	181.93000000000	367.83000000000
3799312.00000000000	1697410.54693000000	670860.73804900000	292893806.73100000000	146.00000000000	48.78000000000	0.00000000000	4.98000000000	1.97000000000	120.67000000000	176.40000000000
3799311.00000000000	1691546.94839000000	695322.08237100000	461944578.89200000000	312.00000000000	2.50000000000	18.83000000000	9.96000000000	21.70000000000	24.00000000000	76.99000000000
3799313.00000000000	1705644.00350000000	691663.75072000000	177431196.76200000000	244.00000000000	14.99000000000	0.00000000000	0.00000000000	23.67000000000	4.49000000000	43.15000000000
3799300.00000000000	1710243.74046000000	681131.70422100000	29092692.42260000000	1.00000000000	0.00000000000	86.75000000000	39.49000000000	0.00000000000	40.41000000000	166.65000000000
3799009.00000000000	1697631.47980000000	714692.37714900000	293504598.79800000000	481.00000000000	93.78000000000	1.64000000000	0.00000000000	23.67000000000	32.25000000000	151.34000000000
3799005.00000000000	1707276.54161000000	708905.09000200000	45669663.28140000000	143.00000000000	16.24000000000	3.27000000000	0.00000000000	43.41000000000	12.79000000000	75.71000000000
3799014.00000000000	1714831.59788000000	698432.82909600000	170460021.00600000000	282.00000000000	9.09000000000	0.00000000000	1.00000000000	1.97000000000	47.63000000000	59.69000000000
3799304.00000000000	1705181.79222000000	676423.47913200000	100554321.38600000000	0.00000000000	123.30000000000	419.84000000000	1360.24000000000	112.45000000000	2685.96000000000	4701.79000000000
3799320.00000000000	1709504.60375000000	667370.69215500000	9199591.46649000000	162.00000000000	55.45000000000	0.00000000000	31.87000000000	4.93000000000	4.49000000000	96.74000000000
3799308.00000000000	1710828.14723000000	671868.82290800000	10007674.62150000000	0.00000000000	950.00000000000	0.82000000000	27.10000000000	591.85000000000	16.62000000000	1586.39000000000
3799321.00000000000	1711389.79664000000	666058.25542900000	5200790.54375000000	333.00000000000	26.23000000000	0.00000000000	2.99000000000	1.97000000000	50.90000000000	82.09000000000
3799316.00000000000	1708980.72384000000	664623.46443500000	1140978.83897000000	85.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000
3799315.00000000000	1707187.25554000000	663860.22964500000	8505717.16990000000	562.00000000000	212.07000000000	0.00000000000	134.85000000000	18.74000000000	14.30000000000	379.96000000000
3799309.00000000000	1707842.66981000000	673045.19683100000	25754612.57570000000	0.00000000000	45.53000000000	380.55000000000	1277.94000000000	19.73000000000	427.69000000000	2151.44000000000
3799305.00000000000	1713812.00428000000	670988.60630200000	12607855.53700000000	5.00000000000	114.89000000000	22.92000000000	169.01000000000	47.34000000000	264.72000000000	618.88000000000
3799325.00000000000	1713871.01704000000	664883.24615100000	2550668.96562000000	116.00000000000	0.00000000000	4.09000000000	46.35000000000	0.00000000000	15.51000000000	65.95000000000
3799323.00000000000	1710794.89340000000	664469.96156800000	4035942.99327000000	253.00000000000	33.73000000000	3.27000000000	7.97000000000	14.79000000000	47.49000000000	107.25000000000
3799319.00000000000	1709332.55653000000	663102.61589100000	2288902.53324000000	132.00000000000	7.49000000000	0.00000000000	1.00000000000	0.00000000000	8.98000000000	17.47000000000
3799318.00000000000	1708342.46295000000	662421.33303500000	2712658.66532000000	155.00000000000	3.75000000000	0.00000000000	0.00000000000	0.00000000000	113.76000000000	117.51000000000
3799317.00000000000	1707530.36526000000	660946.55667500000	5896389.05923000000	338.00000000000	5.00000000000	0.00000000000	1.99000000000	0.00000000000	2.99000000000	9.98000000000
3799908.00000000000	1701472.75189000000	656822.89401800000	20725806.85710000000	567.00000000000	1.25000000000	0.00000000000	0.00000000000	813.78000000000	205.10000000000	1020.13000000000
3799873.00000000000	1709200.04962000000	660173.46405100000	5677267.36592000000	659.00000000000	16.24000000000	4.92000000000	0.00000000000	202.22000000000	99.36000000000	322.74000000000
3799909.00000000000	1698800.22430000000	651992.84155700000	10061722.06630000000	234.00000000000	57.45000000000	22.10000000000	214.08000000000	96.86000000000	542.39000000000	932.88000000000
3799910.00000000000	1697109.24432000000	654007.55732300000	17203793.84040000000	97.00000000000	63.16000000000	0.00000000000	5.31000000000	41.42000000000	41.23000000000	151.12000000000
3799887.00000000000	1703975.27475000000	654905.23707300000	4965156.64496000000	99.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000
3799889.00000000000	1704100.44809000000	652092.17744700000	10862396.53720000000	202.00000000000	56.19000000000	1.64000000000	4.31000000000	22.70000000000	225.26000000000	310.10000000000
3799888.00000000000	1702754.85747000000	650356.57173500000	14961846.09840000000	296.00000000000	5.00000000000	0.00000000000	7.18000000000	2.96000000000	24.21000000000	39.35000000000
3799899.00000000000	1699100.62186000000	650347.63385000000	9931162.06323000000	466.00000000000	6.25000000000	0.00000000000	2.44000000000	0.00000000000	40.32000000000	49.01000000000
3799912.00000000000	1695928.13483000000	651273.64924200000	2710480.01451000000	40.00000000000	7.49000000000	0.00000000000	1.99000000000	12.82000000000	135.26000000000	157.56000000000
3799913.00000000000	1694036.02115000000	653543.19372800000	4227686.85255000000	12.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	16.46000000000	16.46000000000
3799906.00000000000	1687889.79491000000	671695.33803900000	114583969.81000000000	56.00000000000	10.00000000000	0.00000000000	0.00000000000	0.00000000000	203.58000000000	213.58000000000
3799907.00000000000	1682278.19996000000	663733.87634000000	392251896.54900000000	295.00000000000	5.68000000000	4.09000000000	24.90000000000	1.97000000000	37.42000000000	74.06000000000
3799917.00000000000	1691758.17973000000	649691.66131200000	26569660.56630000000	279.00000000000	2.50000000000	0.00000000000	0.00000000000	7.89000000000	28.42000000000	38.81000000000
3799914.00000000000	1683420.63523000000	646654.27645300000	68618433.96420000000	84.00000000000	5.00000000000	0.00000000000	0.00000000000	0.00000000000	10.48000000000	15.48000000000
3799903.00000000000	1672988.01638000000	646837.49085300000	129099909.21700000000	226.00000000000	7.27000000000	0.00000000000	0.00000000000	6.90000000000	40.41000000000	54.58000000000
3799374.00000000000	1731665.91034000000	676930.16130100000	4225110.52459000000	472.00000000000	0.00000000000	0.00000000000	5.75000000000	550.43000000000	53.79000000000	609.97000000000
3799372.00000000000	1731372.12937000000	679165.75838300000	5032660.18090000000	0.00000000000	1.02000000000	0.00000000000	0.00000000000	26.64000000000	480.30000000000	507.96000000000
3799382.00000000000	1729018.65251000000	677272.85379900000	3742110.83823000000	251.00000000000	0.00000000000	9.82000000000	2.99000000000	0.99000000000	33.48000000000	47.28000000000
3799383.00000000000	1727227.36050000000	676376.04353600000	3088402.25743000000	247.00000000000	0.00000000000	0.00000000000	0.00000000000	44.40000000000	1082.58000000000	1126.98000000000
3799379.00000000000	1724606.89444000000	675371.77883100000	5780361.52610000000	1.00000000000	0.00000000000	0.00000000000	0.00000000000	22.69000000000	22.45000000000	45.14000000000
3799384.00000000000	1729540.67330000000	675904.90684900000	5074895.70711000000	287.00000000000	0.00000000000	0.00000000000	0.00000000000	0.99000000000	191.87000000000	192.86000000000
3799380.00000000000	1726662.81676000000	674445.39795400000	5816248.30274000000	500.00000000000	2.27000000000	0.00000000000	1.99000000000	34.52000000000	342.22000000000	381.00000000000
3799367.00000000000	1723779.67925000000	671755.81598800000	9643803.45117000000	0.00000000000	0.00000000000	0.00000000000	5.75000000000	0.00000000000	0.00000000000	5.75000000000
3799377.00000000000	1728528.50668000000	673782.87460100000	924869.72397700000	69.00000000000	3.75000000000	0.00000000000	0.00000000000	1.97000000000	26.27000000000	31.99000000000
3799386.00000000000	1727436.35927000000	671979.12527600000	5533088.42409000000	376.00000000000	2.50000000000	0.00000000000	0.00000000000	3.95000000000	37.42000000000	43.87000000000
3799306.00000000000	1718976.17901000000	667932.15670800000	6521206.89356000000	0.00000000000	0.00000000000	123.58000000000	29.98000000000	6.91000000000	5.99000000000	166.46000000000
3799336.00000000000	1719836.06218000000	665541.86680500000	5282914.16898000000	411.00000000000	500.75000000000	66.29000000000	1.99000000000	2.96000000000	34.05000000000	606.04000000000
3799331.00000000000	1716985.58561000000	665720.88822300000	3190042.48877000000	231.00000000000	59.72000000000	0.00000000000	4.98000000000	8.88000000000	32.93000000000	106.51000000000
3799307.00000000000	1712809.84395000000	669111.56958600000	4216408.43771000000	0.00000000000	0.00000000000	32.74000000000	195.62000000000	5.92000000000	59.87000000000	294.15000000000
3799329.00000000000	1713281.47923000000	666702.44308100000	2866047.75501000000	36.00000000000	0.00000000000	0.00000000000	4.98000000000	0.99000000000	2.99000000000	8.96000000000
3799995.00000000000	1734296.24386000000	631960.54323100000	101959435.69500000000	638.00000000000	8.52000000000	0.00000000000	0.00000000000	10.85000000000	151.81000000000	171.18000000000
3799996.00000000000	1735084.75385000000	624496.77472200000	41779069.34480000000	210.00000000000	24.57000000000	0.00000000000	1.99000000000	80.87000000000	243.20000000000	350.63000000000
3799997.00000000000	1729670.36829000000	624974.26513400000	25854404.52480000000	56.00000000000	0.00000000000	0.00000000000	2.99000000000	0.00000000000	283.61000000000	286.60000000000
3799989.00000000000	1724911.51515000000	628964.94854100000	22392177.92240000000	237.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	40.44000000000	40.44000000000
3799990.00000000000	1726798.25914000000	633881.36358500000	25510255.39700000000	253.00000000000	2.50000000000	0.00000000000	0.00000000000	2.96000000000	55.38000000000	60.84000000000
