stop_id,mode,XCOORD,YCOORD
2482,1,1736409.533,668751.58
2484,1,1735822.026,668959.8088
2486,1,1734949.578,670652.3905
2487,1,1735057.572,670428.7202
2488,1,1734872.711,670819.3821
2489,1,1734666.764,671229.8746
2490,1,1734243.437,671985.4286
2491,1,1733454.987,673350.8277
2492,1,1732842.228,673090.7932
2493,1,1731604.432,673344.8319
2494,1,1731113.333,673309.9109
2495,1,1730764.56,673283.6556
2496,1,1730476.917,673261.9974
2497,1,1730215.561,673242.6736
2498,1,1729850.266,673217.2938
2499,1,1729540.56,673204.5644
2501,1,1729123.977,673222.94
2502,1,1728448.161,673264.5899
2503,1,1728150.798,673280.8968
2504,1,1728113.44,673615.041
2505,1,1728155.809,674024.9723
2506,1,1728205.84,674469.0606
2507,1,1726913.743,675523.2071
2508,1,1726179.815,676053.5883
2509,1,1722995.807,677885.8084
2510,1,1722511.05,678102.9036
2511,1,1721882.969,677396.5404
2512,1,1722481.211,678098.7892
2514,1,1719730.664,674876.8368
2516,1,1720947.285,676302.9274
2517,1,1718325.609,674232.5901
6638,1,1742307.229,680201.0795
6637,1,1742393.877,680904.1096
6636,1,1742529.647,682040.7037
6635,1,1743304.9,682364.8406
2522,1,1742440.302,678127.8671
2523,1,1742839.5,678083.2432
2524,1,1743147.284,678046.6191
2525,1,1743223.227,677606.2552
2526,1,1743170.695,677265.187
2527,1,1742987.917,676003.3642
2528,1,1742930.621,675619.7404
2529,1,1742411.784,675615.7884
2530,1,1742088.799,675636.5211
2532,1,1741809.243,675174.5521
2533,1,1741775.965,674920.3434
2534,1,1741668.087,674110.8187
2535,1,1741592.782,673541.3108
2536,1,1741543.701,673154.3492
2537,1,1740900.982,672678.8634
2538,1,1740908.262,671879.721
2539,1,1739953.452,671991.7419
2540,1,1739850.83,672003.1115
2542,1,1737885.217,668500.9465
2543,1,1740046.823,666369.0239
2544,1,1740248.68,665949.8673
2545,1,1740410.194,665617.6737
2546,1,1740565.686,665307.3714
2547,1,1741002.282,664891.1021
2548,1,1741541.402,664596.3534
2549,1,1742017.656,664339.9683
2550,1,1742248.508,664224.9414
2552,1,1742881.303,664013.5791
2555,1,1744600.829,663874.9708
2556,1,1745110.075,662725.7432
2557,1,1744612.144,661220.2678
2558,1,1743860.534,661539.1798
2559,1,1743457.661,661710.1394
2561,1,1743312.325,661208.5259
2562,1,1743996.828,660764.5258
2563,1,1744389.345,660702.8676
2564,1,1744416.419,660386.6671
2565,1,1744407.857,659739.4628
2566,1,1744400.573,659333.2461
2567,1,1743887.109,659374.3652
2568,1,1743721.236,659649.4162
2569,1,1743150.893,660763.8298
2570,1,1742746.289,660638.4804
2571,1,1742178.29,660348.4116
2572,1,1739547.215,659349.45
2573,1,1739435.978,659322.6642
2574,1,1738678.691,659187.0638
2575,1,1737925.188,659267.6955
2577,1,1737049.691,659268.5059
2578,1,1736214.053,659562.8066
2579,1,1733996.074,659871.2293
2580,1,1733628.583,659922.996
2581,1,1733049.605,660001.9731
2582,1,1732578.729,660048.4071
2583,1,1732494.694,661291.9449
2584,1,1732844.538,662047.397
2585,1,1732823.448,662212.8459
2586,1,1732583.477,662618.8953
2587,1,1732342.362,663028.5968
2588,1,1732123.795,663414.817
2589,1,1731586.431,663194.9657
2590,1,1729004.643,662671.6376
2592,1,1728710.779,663585.2836
2593,1,1728929.392,664242.7588
2594,1,1729356.455,664333.5089
2596,1,1730224.278,664565.8815
2597,1,1731160.694,664812.2784
2598,1,1732051.695,665607.6958
2599,1,1731813.532,666049.4148
2602,1,1730866.516,667989.9168
2604,1,1730519.741,668142.3951
2605,1,1729807.949,668024.4914
2607,1,1732038.321,666209.939
2609,1,1732363.259,666379.8396
2610,1,1732625.639,666517.1261
2611,1,1732918.524,666666.908
2612,1,1735167.773,666641.0087
2613,1,1736569.38,667373.4699
2615,1,1737298.603,667753.1503
2619,1,1738143.834,667987.033
2622,1,1738585.866,667150.5724
2623,1,1738698.378,666933.0694
2625,1,1739062.106,666231.9372
2626,1,1739416.518,666364.1859
2627,1,1739828.837,666577.1628
2630,1,1737077.169,667637.7002
2631,1,1737300.976,667754.5874
2634,1,1736472.451,667323.6457
2635,1,1735932.63,667042.2097
2636,1,1735180.522,666647.8226
2637,1,1734854.396,666474.6237
2638,1,1734589.916,666331.8733
2639,1,1733463.736,666953.3408
2640,1,1733192.166,666810.2967
2641,1,1732972.479,666694.8637
2642,1,1732405.068,666402.4328
2645,1,1729798.787,668023.111
2646,1,1730751.517,668184.5364
2647,1,1730467.713,668133.3585
2649,1,1732279.267,665241.7873
2650,1,1731935.246,665014.5246
2651,1,1731554.781,664915.7094
2652,1,1731218.692,664828.5481
2653,1,1730475.186,664633.3462
2654,1,1730234.041,664568.3493
2655,1,1729876.614,664472.2785
2656,1,1728843.286,664219.4459
2657,1,1729194.075,664297.3566
2658,1,1728688.678,663376.8683
2659,1,1728995.066,662691.7395
2660,1,1731939.852,662439.9505
2661,1,1732179.301,662079.4056
2662,1,1732418.792,661650.7861
2663,1,1732491.197,661261.3937
2666,1,1732386.811,660194.1367
2668,1,1732445.135,660791.4229
2669,1,1734354.451,659824.2736
2670,1,1735004.142,659725.4569
2671,1,1735379.311,659673.2817
2672,1,1735858.959,659614.8093
2673,1,1738482.663,659191.8999
2675,1,1739447.516,659325.4851
2676,1,1742102.091,660308.2355
2677,1,1742684.329,660606.5646
2678,1,1743122.101,660820.1173
2679,1,1743487.98,660105.9229
2680,1,1744028.453,659362.3455
2681,1,1744415.097,660292.3898
2682,1,1744422.961,660621.0609
2683,1,1743987.979,660765.6866
2684,1,1743236.12,660864.0056
2685,1,1743307.033,661173.6189
2686,1,1743390.747,661686.2696
2687,1,1743714.566,661600.7464
2688,1,1744475.885,661277.7508
2689,1,1744695.728,661185.4001
2691,1,1742948.148,663991.5785
2692,1,1741609.017,664559.7818
2693,1,1741080.774,664848.9829
2695,1,1740633.161,665178.695
2696,1,1740201.621,666046.7114
2697,1,1739720.045,666520.1408
2698,1,1739599.101,666457.0267
2699,1,1738730.066,666017.9685
2700,1,1738477.031,666457.93
2702,1,1738222.923,666947.4128
2704,1,1738058.096,667267.268
2705,1,1737845.897,667679.9704
2709,1,1732890.151,675998.4278
2710,1,1734224.248,672021.261
2711,1,1734003.61,672437.7027
2713,1,1734542.627,671463.8707
2715,1,1734893.885,670773.3408
2717,1,1735131.979,670285.7762
2718,1,1735516.131,669534.5571
2719,1,1735796.743,669009.1589
2720,1,1736293.233,667282.8563
2721,1,1736569.38,667373.4699
2723,1,1737298.603,667753.1503
2727,1,1737888.139,668053.5094
2730,1,1737478.537,668400.8066
2731,1,1736961.288,669016.5473
2732,1,1736758.907,668957.0102
2735,1,1736257.894,668615.1889
2737,1,1735555.662,669458.5164
2738,1,1734949.578,670652.3905
2739,1,1735057.572,670428.7202
2740,1,1734872.711,670819.3821
2741,1,1734666.764,671229.8746
2742,1,1734243.437,671985.4286
2743,1,1733454.987,673350.8277
2744,1,1732842.228,673090.7932
2745,1,1731604.432,673344.8319
2746,1,1731113.333,673309.9109
2747,1,1730764.56,673283.6556
2748,1,1730476.917,673261.9974
2749,1,1730215.561,673242.6736
2750,1,1729850.266,673217.2938
2751,1,1729540.56,673204.5644
2752,1,1729167.341,673220.3963
2753,1,1729640.444,671720.9665
2754,1,1729957.154,670792.9374
2759,1,1738702.047,668618.9412
2760,1,1738916.38,668734.0961
2761,1,1741493.558,669966.0503
2762,1,1742504.623,670432.8398
2763,1,1743120.148,670711.2593
2764,1,1743870.566,671068.0048
2765,1,1744614.65,671409.5288
2767,1,1744840.671,671515.1718
2768,1,1745357.572,671755.8136
2769,1,1745926.298,672020.0925
2770,1,1746644.105,672366.9678
2771,1,1746865.6,672538.5539
2772,1,1747106.481,672890.9246
2773,1,1747323.718,673509.5972
2774,1,1747440.179,673841.4451
2775,1,1747616.982,674345.7547
2776,1,1747684.018,674505.7872
2777,1,1747870.586,675053.3455
2778,1,1748006.455,675416.3559
2779,1,1748221.07,676005.5682
2780,1,1748353.715,676372.6095
2781,1,1748554.428,676920.7932
2782,1,1748777.972,677484.0947
2783,1,1748927.176,677818.6126
2784,1,1749033.415,678052.6164
2785,1,1749213.66,678473.1796
2786,1,1749464.667,679042.4672
2787,1,1749690.258,679530.0388
2788,1,1749945.029,680092.3854
2789,1,1750175.584,680614.1441
2790,1,1750322.997,680950.1395
2791,1,1750558.33,681481.3306
2792,1,1750655.208,681690.2921
2793,1,1750851.274,682063.0565
2794,1,1751517.322,683101.41
2795,1,1751922.745,683736.9095
2796,1,1752040.163,683933.3441
2797,1,1752419.725,684585.427
2798,1,1752704.722,685060.2012
2799,1,1752938.862,685441.7971
2800,1,1753247.124,685953.1722
2801,1,1753644.959,686768.5944
2802,1,1753768.259,687045.0837
2803,1,1754169.914,687942.0326
2804,1,1754392.324,688458.0627
2805,1,1754526.353,689626.7657
2806,1,1754547.132,689883.2679
2807,1,1754569.778,690152.8623
2808,1,1754636.137,690868.4602
2809,1,1754649.67,691023.0819
2810,1,1754695.361,691537.1488
2811,1,1754731.245,691961.7317
2813,1,1755028.889,694400.5003
2814,1,1755215.086,695492.0105
2815,1,1755431.936,696423.4771
2816,1,1755772.4,697124.3166
2817,1,1756079.293,697713.279
2819,1,1756645.569,698731.0151
2820,1,1756872.3,699129.4467
2821,1,1757086.531,699513.0455
2822,1,1757540.227,700184.6815
2823,1,1757759.995,700480.872
2826,1,1758177.88,701704.6866
2827,1,1758314.265,702172.9592
2828,1,1758414.85,702503.1525
2829,1,1758526.659,702876.9511
2831,1,1758671.919,703391.3963
2832,1,1758842.103,703969.0068
2833,1,1758919.44,704469.021
2834,1,1758971.872,704949.9215
2835,1,1758994.583,705154.3558
2836,1,1759026.551,705456.2898
2837,1,1759061,705775.3166
2838,1,1759090.321,706037.588
2839,1,1759160.452,706602.0938
2840,1,1759633.798,709276.6616
2841,1,1759748.244,709572.5395
2842,1,1759849.467,709833.564
2843,1,1760123.778,710552.7781
2844,1,1760480.175,711498.5748
2845,1,1760558.015,711706.9825
2846,1,1760835.419,712451.3019
2847,1,1761179.77,713367.7065
2848,1,1761560.831,714228.1514
2849,1,1763136.487,716437.6448
2850,1,1763824.056,716943.5312
2851,1,1764578.955,717556.3552
2853,1,1765901.828,718654.8626
2855,2,1783983.548,662695.2487
2856,2,1783631.635,660251.1413
2857,2,1783101.361,658689.1637
2858,2,1782555.538,656922.3427
2859,2,1782492.648,656464.785
2860,2,1782692.381,655609.0986
2862,2,1782584.728,653701.8599
2863,2,1782364.637,652636.2778
2864,2,1782367.597,648004.598
2865,2,1782419.848,646531.0013
2866,2,1783895.046,641480.7274
2867,2,1783417.095,640156.8718
2868,2,1784630.69,639895.0324
2869,2,1786080.249,639751.5222
2870,2,1786753.43,639719.9806
2872,2,1788278.955,639435.9498
2874,2,1789334.659,640194.5915
2876,2,1788565.068,640733.0463
2877,2,1788350.289,640926.2303
2878,2,1788231.189,641300.4732
2879,2,1788228.182,641623.7557
2880,2,1788275.689,641993.3199
2881,2,1788331.52,642371.2053
2882,2,1788521.278,642716.5857
2883,2,1788849.252,642959.9063
2884,2,1789094.17,643197.9212
2885,2,1789484.944,644328.7438
2886,2,1790078.075,644507.0955
2887,2,1790140.451,644034.9196
2888,2,1790343.564,642957.2126
2889,2,1790281.008,642586.2815
2890,2,1789994.153,641967.37
2891,2,1789633.959,641244.0729
2892,2,1789504.74,640940.9029
2893,2,1789432.844,640638.4705
2895,2,1789100.408,639155.6313
2896,2,1789145.719,638552.8722
2898,2,1789428.454,638116.4623
2899,2,1789457.434,637404.231
2900,2,1789267.502,636509.8825
2901,2,1789118.167,635635.3058
2902,2,1789392.833,635561.5247
2903,2,1789755.288,635347.4144
2904,2,1790115.732,636195.9368
2905,2,1790471.129,636179.9135
2906,2,1790805.987,636139.6304
2907,2,1791113.626,636142.1102
2908,2,1791799.067,635974.4627
2909,2,1792036.967,635298.8191
2910,2,1791041.205,635175.3159
2911,2,1790854.683,635070.8912
2912,2,1790242.706,634934.1396
2914,2,1788653.477,634899.5665
2915,2,1788577.256,634523.2653
2916,2,1788340.098,633740.6126
2918,2,1787004.093,633803.5707
2919,2,1786084.704,633946.2316
2921,2,1785551.03,634001.6594
2922,2,1784608.354,634105.199
2923,2,1784244.426,634177.4098
2924,2,1783945.364,636541.1729
2925,2,1781588.086,636170.0714
2926,2,1782339.631,636914.7718
2927,2,1782723.884,637390.6429
2929,2,1783091.595,639712.6492
2931,2,1780500.592,639666.7645
2933,2,1781258.455,639845.3212
2934,2,1779703.863,639918.0438
2937,2,1778690.769,639884.6322
2938,2,1777379.433,639298.4347
2939,2,1776582.35,638247.2815
2940,2,1775873.918,637249.4372
2942,2,1774079.175,635508.6161
2943,2,1772726.773,634661.8921
2944,2,1772506.805,634342.3029
2945,2,1772201.011,633787.7669
2947,2,1772174.359,633431.5574
2948,2,1772923.306,631822.1818
2949,2,1771961.485,631940.096
2950,2,1771305.158,632041.0325
2951,2,1770807.658,632115.0513
2952,2,1769964.035,632227.128
2953,2,1769228.249,632289.7054
2954,2,1768670.305,632340.5154
2955,2,1768350.507,632381.3143
2956,2,1767214.656,632500.9555
2957,2,1766425.964,632561.4243
2958,2,1765890.79,632865.8615
2959,2,1745741.737,663471.1629
2960,2,1742948.148,663991.5785
2961,2,1741609.017,664559.7818
2962,2,1741080.774,664848.9829
2964,2,1740633.161,665178.695
2965,2,1740382.326,665154.0991
2966,2,1740075.914,665754.6478
2967,2,1739599.101,666457.0267
2969,2,1739424.484,666438.0241
2970,2,1738944.862,667340.6623
2971,2,1738564.845,668107.0907
3078,2,1771732.476,657252.8416
3079,2,1742501.481,668106.9688
3080,2,1742212.836,667962.5177
3081,2,1739828.252,664750.3837
3083,2,1738926.573,665596.2969
3084,2,1738719.199,665987.8391
3086,2,1738438.377,666534.3235
3087,2,1738222.923,666947.4128
3088,2,1737950.825,667474.9025
3090,2,1737845.897,667679.9704
3091,2,1737731.345,667899.6775
3095,1,1738143.834,667987.033
3097,1,1738815.553,666707.8849
3098,1,1738585.866,667150.5724
3101,1,1739062.106,666231.9372
3102,1,1739258.716,665860.1413
3103,1,1739413.331,665552.752
3104,1,1739585.483,665222.6537
3105,1,1739828.252,664750.3837
3106,1,1739994.828,664423.2447
3107,1,1740254.497,663920.9933
3108,1,1740520.857,663404.8579
3109,1,1740696.574,663074.3749
3110,1,1741770.685,662438.3121
3111,1,1740935.815,662786.714
3113,1,1743337.888,661760.9466
3114,1,1742769.07,662004.9264
3115,1,1743714.566,661600.7464
3116,1,1744475.885,661277.7508
3118,1,1744990.917,661061.8884
3119,1,1745858.236,660696.9728
3120,1,1746229.933,660538.3003
3121,1,1746533.374,660411.1006
3122,1,1750600.525,659961.8579
3123,1,1752714.738,659814.2086
3124,1,1755082.615,659867.2475
3125,1,1755742.935,659880.2162
3126,1,1758504.556,660158.894
3127,1,1760810.368,661606.7736
3128,1,1760452.61,660962.8068
3129,1,1761806.209,662095.8235
3130,1,1762763.325,662168.3539
3131,1,1763705.715,662246.8451
3132,1,1765068.514,663120.0223
3133,1,1765698.208,663197.8693
3134,1,1766526.401,663121.8076
3135,1,1767296.153,662793.1668
3136,1,1768565.223,662599.0594
3137,1,1771693.742,660453.7581
3138,1,1771663.364,659635.235
3141,1,1771694.564,659187.2513
3142,1,1771687.557,660412.6635
3143,1,1771392.144,661602.5464
3144,1,1770358.87,662435.6258
3145,1,1768677.036,662587.0006
3146,1,1767472.933,662740.9703
3147,1,1766922.287,662949.0348
3148,1,1765635.857,663189.934
3149,1,1765286.874,663145.7889
3150,1,1764137.011,662405.7905
3151,1,1762823,662173.3897
3152,1,1761812.414,662096.5072
3154,1,1760406.443,660865.9398
3155,1,1758526.721,660161.6453
3157,1,1757172.116,659970.9326
3158,1,1755600.317,659879.8105
3159,1,1754578.822,659858.9593
3160,1,1751990.073,659805.0675
3161,1,1749700.757,660068.4049
3162,1,1746451.553,660445.2213
3163,1,1745881.783,660687.3263
3164,1,1744612.144,661220.2678
3165,1,1743860.534,661539.1798
3166,1,1743457.661,661710.1394
3168,1,1742462.156,662136.9257
3170,1,1741857.492,662401.2266
3172,1,1740749.557,662866.8154
3173,1,1740537.413,662958.7716
3174,1,1739964.87,663584.3563
3175,1,1739635.137,664223.6823
3177,1,1738926.573,665596.2969
3178,1,1738719.199,665987.8391
3179,1,1738477.031,666457.93
3181,1,1738222.923,666947.4128
3182,1,1737950.825,667474.9025
3184,1,1737845.897,667679.9704
3185,1,1737731.345,667899.6775
3189,1,1737888.139,668053.5094
3190,1,1737436.318,667551.0945
3191,1,1737505.132,667260.0347
3192,1,1737277.398,667132.256
3193,1,1737406.11,665878.1775
3195,1,1737564.873,665575.1135
3196,1,1737687.465,665326.2183
3198,1,1737780.429,665137.6278
3199,1,1738308.569,664099.1602
3200,1,1738430.464,663353.3515
3202,1,1738447.464,663189.3956
3203,1,1738471.057,662221.9388
3204,1,1738501.612,661127.3755
3205,1,1738521.328,660525.4522
3206,1,1738541.283,659990.5115
3208,1,1738574.079,659362.2734
3209,1,1738622.952,658861.6873
3210,1,1738675.005,658315.2066
3211,1,1738633.831,657964.9594
3212,1,1738569.518,657675.6919
3213,1,1738480.02,656819.4443
3214,1,1738428.175,656242.1193
3215,1,1738468.799,655595.2543
3216,1,1738754.507,654535.0712
3217,1,1738912.159,653933.511
3218,1,1739007.982,653578.536
3219,1,1739168.818,652967.4874
3220,1,1739475.087,651811.7715
3223,1,1736901.099,650267.9902
3224,1,1736139.126,649433.5314
3225,1,1736134.387,648990.8941
3226,1,1735989.822,648424.8789
3227,1,1734414.252,648247.9286
3228,1,1734342.91,647828.0377
3229,1,1734113.87,647158.9644
3230,1,1733736.3,646462.3396
3231,1,1733314.735,645770.8104
3235,1,1735968.469,648340.9569
3236,1,1736149.253,649333.7024
3237,1,1736073.371,650145.763
3238,1,1739405.644,652068.2438
3239,1,1739130.4,653113.4094
3240,1,1739049.274,653422.7618
3241,1,1738939.729,653835.0004
3242,1,1738800.941,654357.777
3243,1,1738610.221,655070.9983
3244,1,1738519.578,655407.7317
3245,1,1738425.23,655760.8769
3246,1,1738467.044,656673.2019
3247,1,1738501.878,657079.9259
3248,1,1738548.11,657545.8985
3249,1,1738660.223,658090.3448
3250,1,1738634.675,658739.2751
3251,1,1738601.051,659115.2365
3252,1,1738548.217,659785.8631
3253,1,1738528.98,660336.816
3254,1,1738499.546,661201.6572
3255,1,1738474.76,662056.6327
3256,1,1738468.417,662483.7085
3257,1,1738414.025,663624.6965
3258,1,1739223.168,663538.1741
3259,1,1739471.685,663417.5242
3260,1,1739964.87,663584.3563
3261,1,1739635.137,664223.6823
3263,1,1738926.573,665596.2969
3264,1,1738719.199,665987.8391
3266,1,1738438.377,666534.3235
3267,1,1738222.923,666947.4128
3268,1,1737950.825,667474.9025
3270,1,1737845.897,667679.9704
3271,1,1737731.345,667899.6775
3274,1,1738527.359,668181.6547
3275,1,1738996.242,668085.8219
3276,1,1740361.328,669036.8209
3277,1,1740486.069,669320.8848
3279,1,1740090.095,670422.7079
3280,1,1739932.159,671501.538
3281,1,1739880.322,671925.6999
3282,1,1740125.915,674243.4719
3283,1,1740165.402,674646.5254
3284,1,1740227.385,675244.8955
3285,1,1740272.435,675679.9418
3286,1,1740374.285,676469.1233
3287,1,1740430.898,676874.2269
3288,1,1740474.257,677320.2089
3289,1,1740575.881,678194.2173
3290,1,1739707.5,678759.9005
3293,1,1736339.63,680653.6308
3294,1,1735851.094,681213.4683
3296,1,1735550.985,681867.175
3297,1,1735393.158,682272.1815
3298,1,1735236.285,682575.6109
3299,1,1735104.548,682776.1756
3300,1,1734983.486,682946.8024
3301,1,1734272.514,683537.2281
3302,1,1733572.171,684161.4421
3303,1,1732930.084,684907.1558
3305,1,1732529.15,685448.1352
3306,1,1731959.076,686334.8996
3308,1,1726736.959,686693.0652
3311,1,1726379.741,686977.8362
3313,1,1725997.326,686404.3855
3314,1,1725410.623,685780.9638
3315,1,1725016.92,685377.2701
3316,1,1724723.448,685944.3931
3317,1,1724728.064,687119.8828
3318,1,1724694.956,687740.5099
3319,1,1725116.522,687883.3023
3321,1,1725570.523,690794.0959
3322,1,1726221.33,688173.261
3323,1,1731882.17,686453.8469
3324,1,1732470.878,685537.4403
3326,1,1732899.081,684940.1735
3327,1,1733267.486,684569.1128
3328,1,1734937.719,683015.2502
3329,1,1734265.451,683539.4697
3330,1,1735196.394,682641.0984
3331,1,1735370.265,682323.6975
3332,1,1735538.849,681898.9454
3333,1,1735869.747,681184.922
3334,1,1737412.854,679300.22
3335,1,1736966.21,680048.6446
3336,1,1737586.363,679153.2119
3337,1,1739764.979,678752.1642
3338,1,1740587.342,678262.9322
3339,1,1740488.442,677472.2695
3340,1,1740435.336,676913.1451
3342,1,1740375.841,676479.3044
3343,1,1740304.487,676001.5078
3345,1,1740151.049,674510.8488
3346,1,1740104.63,673940.3879
3347,1,1739950.536,672630.3051
3348,1,1739883.188,671802.9931
3350,1,1740081.788,670491.9426
3351,1,1738987.651,668081.8856
3352,1,1738564.845,668107.0907
3357,1,1741483.256,648470.7699
3358,1,1739395.651,647676.8831
3359,1,1738775.853,647633.0202
3360,1,1738371.285,647611.8472
3362,1,1737502.004,647732.3614
3363,1,1737068.348,647804.6338
3365,1,1736576.28,647886.1183
3366,1,1735900.164,648001.8553
3367,1,1735968.469,648340.9569
3368,1,1736149.253,649333.7024
3369,1,1736008.145,650482.6628
3370,1,1735977.138,651181.1461
3371,1,1736215.346,652118.0974
3372,1,1736238.278,652509.2594
3373,1,1736262.294,652925.1677
3374,1,1736285.079,653298.129
3375,1,1736319.442,653788.9474
3376,1,1736373.391,654475.4641
3377,1,1736425.522,655046.2299
3378,1,1736477.783,655670.1455
3379,1,1735558.601,656383.4211
3380,1,1735532.831,656666.8552
3381,1,1735596.608,657105.3785
3382,1,1735791.54,657732.8769
3383,1,1735888.625,658091.4072
3384,1,1735942.184,658435.3623
3385,1,1736040.637,659074.5608
3386,1,1736119.018,659531.5348
3387,1,1736333.025,660404.9787
3388,1,1736495.294,661124.4849
3389,1,1736638.416,661629.7232
3390,1,1736935.559,662528.3529
3393,1,1736620.676,663466.1119
3394,1,1736737.526,663237.2816
3395,1,1736423.551,663845.2103
3396,1,1737251.517,664341.319
3397,1,1737829.232,665038.2176
3398,1,1737393.147,665918.3263
3399,1,1738438.377,666534.3235
3400,1,1738222.923,666947.4128
3401,1,1737950.825,667474.9025
3403,1,1737845.897,667679.9704
3404,1,1737731.345,667899.6775
3409,1,1738702.047,668618.9412
3410,1,1738916.38,668734.0961
3411,1,1741493.558,669966.0503
3412,1,1742504.623,670432.8398
3413,1,1743120.148,670711.2593
3414,1,1743870.566,671068.0048
3415,1,1744614.65,671409.5288
3417,1,1744840.671,671515.1718
3418,1,1744413.364,672628.1004
3419,1,1744179.06,673279.0162
3421,1,1744811.707,673263.1882
3422,1,1744985.958,673240.7244
3423,1,1745270.797,673206.8494
3424,1,1745624.04,673164.0761
3425,1,1745787.965,674098.7784
3426,1,1745846.691,674595.9792
3427,1,1745922.504,675280.8974
3428,1,1745967.434,675673.3592
3429,1,1745936.466,676556.4153
3430,1,1746087.748,676887.6261
3431,1,1746139.282,677218.5136
3432,1,1745484.679,678010.271
3433,1,1745466.324,678346.43
3434,1,1745552.911,678783.3484
3435,1,1745663.56,679241.5605
3436,1,1745775.865,679685.1984
3437,1,1745864.658,680064.9453
3438,1,1745332.146,680610.0337
3439,1,1744782.098,680869.4891
3440,1,1744834.78,681233.1308
3441,1,1744914.007,681786.2373
3442,1,1744969.636,682188.082
3443,1,1744911.303,682656.3383
3444,1,1745029.271,682993.2638
3445,1,1745135.308,683542.5236
3446,1,1745676.687,684268.6259
3447,1,1746099.072,684295.5854
3448,1,1746189.575,684669.8606
3449,1,1746228.725,685041.6191
3450,1,1746309.447,685832.0806
3451,1,1745497.523,686052.767
3452,1,1745272.423,684715.8908
6590,1,1745272.423,684715.8908
3454,1,1745195.656,684059.3727
3455,1,1745140.023,683579.9843
3456,1,1744888.995,682709.2984
3457,1,1744975.85,682228.4435
3458,1,1744918.978,681818.5993
3459,1,1744865.346,681446.2274
3460,1,1744767.487,680773.4931
3461,1,1744824.162,681157.4907
3462,1,1745915.812,680461.7291
3463,1,1745873.439,680094.0016
3464,1,1745788.768,679751.3558
3465,1,1745679.066,679300.7809
3466,1,1745568.81,678855.3074
3467,1,1745421.183,678041.7056
3468,1,1746043.791,677961.9086
3469,1,1746220.435,677908.8535
3470,1,1746144.047,677262.5268
3471,1,1745842.543,676125.0137
3472,1,1745934.559,675390.0189
3473,1,1745881.656,674920.4405
3474,1,1745842.271,674558.5163
3475,1,1745769.369,673945.2936
3476,1,1745340.094,673199.0329
3477,1,1744912.238,673248.94
3478,1,1744177.145,673146.5177
3480,1,1744362.551,672735.8887
3482,1,1744554.219,671381.2376
3483,1,1744847.189,671518.3977
3484,1,1743992.024,671124.944
3485,1,1743432.421,670861.7242
3486,1,1742735.058,670534.7913
3487,1,1741526.44,669981.0819
3488,1,1738916.082,668733.7344
3489,1,1738696.711,668616.0713
3492,1,1737888.139,668053.5094
3494,1,1738143.834,667987.033
3495,1,1738804.504,666729.0874
3497,1,1738585.866,667150.5724
3500,1,1739062.106,666231.9372
3501,1,1739416.518,666364.1859
3502,1,1739828.837,666577.1628
3503,1,1740046.823,666369.0239
3504,1,1740248.68,665949.8673
3505,1,1740410.194,665617.6737
3506,1,1740565.686,665307.3714
3507,1,1741002.282,664891.1021
3508,1,1741541.402,664596.3534
3509,1,1742017.656,664339.9683
3510,1,1742248.508,664224.9414
3512,1,1742881.303,664013.5791
3515,1,1744600.829,663874.9708
3516,1,1746745.533,663355.3198
3517,1,1747226.984,663306.487
3518,1,1748481.605,663637.6517
3519,1,1749301.274,663690.0326
3520,1,1750095.499,663735.7122
3522,1,1751897.673,663391.9569
3523,1,1753872.16,663187.1909
3524,1,1755034.234,663350.0466
3525,1,1755606.932,663422.2703
3526,1,1756443.372,663387.7236
3527,1,1758289.266,663846.3996
3528,1,1759166.166,664589.2353
3529,1,1759692.716,664776.184
3530,1,1760526.154,665354.8272
3532,1,1761567.488,666401.2577
3533,1,1762984.171,667812.7383
3534,1,1766034.02,668776.6704
3536,1,1767657.284,669000.5115
3537,1,1767224.729,668940.5424
3539,1,1768995.934,669175.8057
3540,1,1769384.527,669196.7874
3541,1,1771987.151,668601.5908
3542,1,1773375.059,668117.4694
3543,1,1774802.792,668723.4589
3544,1,1775318.647,669191.8053
3545,1,1775661.334,669411.5824
3546,1,1776772.669,670126.084
3547,1,1778048.29,671681.9431
3548,1,1778451.126,672707.7154
3549,1,1779332.753,673617.5002
3550,1,1780580.912,674671.271
3551,1,1782310.421,675378.3302
3552,1,1782785.984,675767.7088
3555,1,1784107.43,677010.8287
3556,1,1784487.988,677549.3728
3557,1,1784806.019,678002.0409
3559,1,1785422.745,679306.1407
3560,1,1785948.12,680124.1023
3561,1,1786376.605,680694.7693
3563,1,1787150.38,681704.4962
3564,1,1787641.349,682319.5677
3565,1,1788167.409,682982.4826
3566,1,1790098.7,685326.2323
3567,1,1791961.098,685523.7469
3568,1,1790926.104,683537.3015
3569,1,1789845.744,682586.5237
3570,1,1789542.262,681509.0057
3571,1,1788940.236,679162.4628
3572,1,1789461.503,677334.6312
3573,1,1788938.96,679052.165
3574,1,1789068.492,680001.1549
3575,1,1789264.248,680545.2799
3576,1,1789487.394,681320.4058
3577,1,1789815.014,682483.6887
3578,1,1790454.42,683259.8904
3579,1,1791422.13,683840.7823
3580,1,1792149.849,684935.7495
3581,1,1792191.466,685277.3355
3583,1,1790825.733,685540.5412
3585,1,1789420.235,684620.5407
3586,1,1788110.615,682911.4842
3587,1,1787969.064,682732.8939
