microzoneid,xcoord_p,ycoord_p,sqft_p,taz_p,block_p,hh_p,stugrd_p,stuhgh_p,stuuni_p,empedu_p,empfoo_p,empgov_p,empind_p,empmed_p,empofc_p,empret_p,empsvc_p,empoth_p,emptot_p,parkdy_p,parkhr_p,ppricdyp,pprichrp
4010,1857404.41793,586719.362268,2195330.31134,14999095,471490405021022,8,0,0,0,0.35,0,0.35,2.16,0.35,2.11,10.27,0.7,11.18,27.49,0,0,0,0
4011,1867383.20639,593627.724222,4384162.43518,14999095,471490405021006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4012,1858602.47897,595514.222257,16254514.554,14999095,471490405021009,39,0,0,0,0.03,0,0.03,0.2,0.03,0.2,0,0.07,0,0.56,0,0,0,0
4013,1861570.36455,605825.513274,19854187.382,14999095,471490405021001,19,0,0,0,0.07,0,0.07,0.45,0.07,0.44,0,0.15,3.25,4.51,0,0,0,0
4014,1863896.04377,594249.751836,26970438.0434,14999095,471490405021007,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4015,1870872.89512,593809.654402,486890.999351,14999095,471490405021005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4016,1861783.43867,609134.924125,3564908.02674,14999095,471490405021000,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4017,1869329.64828,595327.410315,16598613.8476,14999095,471490405021004,12,0,0,0,0.02,0,0.02,0.15,0.02,0.15,0,0.05,1.08,1.5,0,0,0,0
4018,1856998.95299,587857.276043,649409.720492,14999095,471490405021024,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4019,1864652.94631,601529.088892,54062534.4203,14999095,471490405021002,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4020,1849556.38495,600882.390269,870937.963445,14999080,471490405012023,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4021,1853380.00403,602557.303282,845896.689405,14999080,471490405012006,23,0,0,0,0,0,0,0,3.37,0,0,0,0.82,4.19,0,0,0,0
4022,1852091.62684,602170.545889,1526621.37307,14999080,471490405012005,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4023,1857970.97171,604610.562481,3163273.66377,14999080,471490405012009,10,0,0,0,0,0,0,0,0,0,0,0,1.24,1.24,0,0,0,0
4024,1859138.33615,605943.425802,44431.5721241,14999080,471490405012010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4025,1858889.94405,606880.849471,2578301.79467,14999080,471490405012000,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4026,1852162.33122,603795.488478,533310.969568,14999080,471490405012003,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4027,1852441.58107,603229.731491,965361.434888,14999080,471490405012004,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4028,1852944.73527,602034.440685,546151.952645,14999080,471490405012007,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4029,1855030.68126,600657.801491,4563355.70804,14999080,471490405012014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4030,1853153.91079,604104.256765,40828981.9899,14999080,471490405012002,140,0,0,0,0,3.08,0,0,20.2,0,0,0,5.36,28.64,0,0,0,0
4031,1851760.48655,600840.852376,1247801.7601,14999080,471490405012008,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4032,1858922.06647,604923.201999,1726406.28596,14999080,471490405012011,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4033,1857026.70921,601205.312615,2348416.81055,14999080,471490405012013,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4034,1855886.2644,607318.483707,9326615.19523,14999080,471490405012001,16,0,0,0,0,0,0,0,0,6.73,0,0,1.65,8.38,0,0,0,0
4035,1857997.7601,602754.270035,1034149.59699,14999080,471490405012012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4036,1847842.38086,599569.673394,717816.238828,14999082,471490405013042,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4037,1848170.60215,600935.859531,2692718.58932,14999082,471490405013043,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4038,1848245.54558,602432.984506,2108771.28457,14999082,471490405013041,51,0,0,0,0,0,0,0,0,12.51,0,0,0,12.51,0,0,0,0
4039,1847815.1209,603840.940119,1786429.84056,14999082,471490405013040,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4040,1847078.22571,604734.229978,27678109.1484,14999082,471490405013039,150,0,0,0,0,0,0,0,0,18.77,0,0,10.33,29.1,0,0,0,0
4041,1840256.32134,604431.581223,537674.731716,14999086,471490405013037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4042,1842509.9286,604615.262437,23062431.4463,14999086,471490405013038,7,0,0,0,0,6.17,0,0,0,0,6.17,0,0,12.33,0,0,0,0
4043,1836255.41192,613601.329921,76709.1841874,14999094,471490405014025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4044,1841546.81021,620967.410797,86403.934397,14999094,471490405014027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4045,1838893.3045,620418.850293,18027842.4162,14999094,471490405014024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4046,1841445.41021,622305.441969,133172.657172,14999094,471490405014026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4047,1839273.77052,616770.439122,24228031.4396,14999094,471490405014028,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4048,1904974.95674,712970.672832,13965626.8574,18999010,471890301021019,17,0,0,0,0.4,0,0.4,0.93,0.4,2.38,0,0.79,1.23,6.53,0,0,0,0
4049,1916428.28028,724057.276635,1966675.09686,18999010,471890301021015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4050,1903125.06331,708438.08899,178020.913158,18999010,471890301021038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4051,1903210.75221,709820.570018,5607175.95162,18999010,471890301021037,12,0,0,0,0.2,0,0.2,0.47,0.2,1.19,0,0.4,0.62,3.27,0,0,0,0
4052,1905870.55796,719143.084421,2262871.59879,18999010,471890301021017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4053,1907294.839,712238.597966,136088.31929,18999010,471890301021036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4054,1908410.30758,718529.327752,50264937.7199,18999010,471890301021016,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4055,1909264.71561,724804.52283,54146752.0459,18999010,471890301021001,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4056,1904966.87223,717029.400491,3650221.42235,18999010,471890301021018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4057,1905657.65051,716177.049005,2060663.21344,18999010,471890301021035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4058,1898924.53628,691425.944518,260048.070751,18999014,471890301022078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4059,1915866.35631,694374.952124,2833828.99311,18999014,471890301022073,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4060,1909313.53694,691817.819195,1422215.12385,18999014,471890301022088,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4061,1899998.82761,692599.490533,594739.037083,18999014,471890301022071,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4062,1901587.83918,699164.098137,43952589.0818,18999014,471890301022065,64,0,0,0,0.71,2.6,0.71,0,0.71,4.29,2.6,1.43,10,23.07,0,0,0,0
4063,1907045.80579,698506.068232,525852.811138,18999014,471890301022050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4064,1913597.0169,697636.818269,11240719.248,18999014,471890301022055,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4065,1910420.97942,691957.491979,2217350.19691,18999014,471890301022087,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4066,1909401.8736,701351.833761,49983804.8627,18999014,471890301022049,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4067,1902299.42382,706874.289778,856647.719475,18999014,471890301022057,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4068,1909940.67865,693031.945755,601309.861577,18999014,471890301022070,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4069,1907050.87839,711471.725124,261132.988532,18999014,471890301022012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4070,1905763.33593,708421.526625,19566093.2259,18999014,471890301022015,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4071,1909511.3385,707902.84574,338662.290835,18999014,471890301022043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4072,1898021.79206,690013.388414,15334493.2034,18999014,471890301022079,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4073,1912795.91335,695018.295556,346677.788676,18999014,471890301022076,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4074,1913295.75999,693461.73784,10982823.9511,18999014,471890301022075,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4075,1914958.12062,695838.608183,2369913.8877,18999014,471890301022077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4076,1907986.63767,692128.008869,2746016.72525,18999014,471890301022068,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4077,1905859.61422,710739.290469,480076.328925,18999014,471890301022014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4078,1915239.32525,697987.357694,364967.137994,18999014,471890301022053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4079,1908635.94135,709788.701943,1925907.46941,18999014,471890301022016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4080,1912072.578,694549.612936,676937.479389,18999014,471890301022074,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4081,1907632.0955,690888.711608,2288554.22608,18999014,471890301022072,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4082,1910188.73856,706073.270293,3199312.04395,18999014,471890301022051,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4083,1908788.09758,707789.980151,2567017.1386,18999014,471890301022044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4084,1904075.78955,704730.023254,28091712.8105,18999014,471890301022056,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4085,1905291.98588,693794.702951,78056956.5609,18999014,471890301022067,50,0,0,0,0.48,1.74,0.48,0,0.48,2.86,1.74,0.95,6.67,15.38,0,0,0,0
4086,1897575.8251,695732.049482,18534330.1663,18999014,471890301022080,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4087,1907481.97872,711318.931101,747871.432993,18999014,471890301022011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4088,1906402.2265,711261.929156,729794.555077,18999014,471890301022013,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4089,1910841.53791,693230.402343,64062.5441344,18999014,471890301022069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4090,1898489.04422,697567.928127,12041.9398453,18999014,471890301022081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4091,1912836.24024,702862.876502,611673.450849,18999014,471890301022048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4092,1914075.74004,700454.15314,1833381.32908,18999014,471890301022054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4093,1899849.96361,702325.398583,5433716.46528,18999014,471890301022066,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4094,1901334.76402,729641.289572,23998542.8214,18999011,471890301021004,24,0,0,0,0.09,0.11,0.09,0,0.09,0.56,0.11,0.19,4.64,5.87,0,0,0,0
4095,1904832.42766,731183.495961,1985550.19248,18999011,471890301021002,1,0,0,0,0,0,0,0,0,0.02,0,0.01,0.19,0.24,0,0,0,0
4096,1899974.45486,720305.783858,14886721.3809,18999011,471890301021012,16,0,0,0,0.06,0.07,0.06,0,0.06,0.37,0.07,0.12,3.09,3.91,0,0,0,0
4097,1898076.1674,723641.292349,34102702.6188,18999011,471890301021008,33,0,0,0,0.13,0.14,0.13,0,0.13,0.77,0.14,0.26,6.38,8.07,0,0,0,0
4098,1903187.96666,730974.427939,349651.687787,18999011,471890301021003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4099,1898079.33106,728714.362591,7697593.60293,18999011,471890301021007,5,0,0,0,0.02,0.02,0.02,0,0.02,0.12,0.02,0.04,0.97,1.22,0,0,0,0
4100,1903420.04504,730593.388714,15402.5567149,18999011,471890301021005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4101,1903231.63978,723031.852648,30180491.1607,18999011,471890301021013,42,0,0,0,0.16,0.18,0.16,0,0.16,0.98,0.18,0.33,8.12,10.27,0,0,0,0
4102,1900128.55954,723893.028021,612901.543328,18999011,471890301021009,2,0,0,0,0.01,0.01,0.01,0,0.01,0.05,0.01,0.02,0.39,0.49,0,0,0,0
4103,1918423.92721,723142.2451,13277124.3663,18999015,471890301022000,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104,1916014.42426,700682.909406,20135611.9823,18999015,471890301022047,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4105,1929681.02489,699988.832576,6281415.55792,18999015,471890301022025,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4106,1917868.14407,709695.639002,19384174.297,18999015,471890301022018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4107,1911844.19661,709577.527004,12686803.5058,18999015,471890301022017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4108,1930618.67649,705904.048236,1923793.04772,18999015,471890301022022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4109,1923081.95316,711086.957697,651443.468654,18999015,471890301022009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4110,1921642.37872,706835.962534,37313.0754343,18999015,471890301022046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4111,1921869.38388,705032.664579,9792473.58451,18999015,471890301022045,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4112,1927227.21859,698702.686316,1464623.90169,18999015,471890301022063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4113,1931795.83838,699842.918618,6852228.23502,18999015,471890301022026,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4114,1928860.97711,710839.20125,2022564.08303,18999015,471890301022010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4115,1920128.73729,701719.154162,34522474.3937,18999015,471890301022039,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4116,1929120.31276,697730.950639,7161995.16476,18999015,471890301022031,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4117,1920957.55832,696652.404152,17806340.6679,18999015,471890301022059,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4118,1924576.62261,708393.571836,196771.498863,18999015,471890301022037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4119,1918184.79082,707105.665069,188858.867303,18999015,471890301022041,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4120,1928875.21493,704492.396585,29756584.8638,18999015,471890301022021,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4121,1917154.72998,720254.24886,1525294.01367,18999015,471890301022001,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4122,1932763.85459,698116.374928,69756.0994478,18999015,471890301022030,0,0,0,0,0.21,0,0.21,0,0.21,1.29,10.13,0.43,0,12.48,0,0,0,0
4123,1917830.58525,695275.065248,12089378.8703,18999015,471890301022058,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4124,1917852.29937,720582.372061,2751912.06809,18999015,471890301022002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4125,1914255.493,717507.486624,25344059.2005,18999015,471890301022004,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4126,1915060.89883,713524.12956,55487390.5399,18999015,471890301022006,25,0,0,0,0.54,0,0.54,0,0.54,3.22,0,1.07,18.52,24.41,0,0,0,0
4127,1926749.06387,708365.583496,2157377.46981,18999015,471890301022038,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4128,1928287.5845,709663.753125,585362.065355,18999015,471890301022020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4129,1928558.754,698879.042318,493675.212795,18999015,471890301022032,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4130,1929536.44301,710263.058142,59280.0426092,18999015,471890301022024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4131,1924359.20053,704631.395823,287092.226791,18999015,471890301022036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4132,1931394.67965,703864.954808,345307.820536,18999015,471890301022029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4133,1931958.20504,703289.965521,27436.1435058,18999015,471890301022028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4134,1925156.8207,704039.890519,35933611.3339,18999015,471890301022035,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4135,1924566.56909,714317.831669,50685090.3498,18999015,471890301022008,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4136,1919039.82572,707955.123059,12796537.7925,18999015,471890301022033,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4137,1923121.23643,709018.863129,1256924.93463,18999015,471890301022034,0,0,0,0,0.21,0,0.21,15.08,0.21,1.29,5.06,0.43,0,22.5,0,0,0,0
4138,1923671.63786,698083.441854,4547581.1928,18999015,471890301022061,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4139,1925734.22915,697479.386313,5445633.13473,18999015,471890301022062,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4140,1916011.55695,697683.10766,803402.254504,18999015,471890301022052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4141,1924997.49127,709750.428341,9826322.62422,18999015,471890301022019,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4142,1933244.7646,704025.180977,2864760.20458,18999015,471890301022085,1,0,0,0,0.11,0,0.11,0,0.11,0.64,0,0.21,3.7,4.88,0,0,0,0
4143,1920585.05539,719617.797942,16568690.8955,18999015,471890301022003,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4144,1918626.91228,711298.227551,3606013.70952,18999015,471890301022086,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4145,1911266.37146,707645.653365,5285439.85127,18999015,471890301022042,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4146,1921635.9428,698243.544925,423994.527602,18999015,471890301022060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4147,1920049.18245,716912.455412,5574261.80659,18999015,471890301022007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4148,1924818.16016,695970.002146,452476.104114,18999015,471890301022064,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4149,1915845.02119,705636.788817,25956173.318,18999015,471890301022040,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4150,1932189.62882,702549.945072,3350569.51552,18999015,471890301022027,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4151,1929372.65307,710040.400695,135253.143354,18999015,471890301022023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4152,1912085.308,718407.389629,21797.7266521,18999015,471890301022005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4153,1916192.78082,690091.82354,137209.412579,18999017,471890301023077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4154,1905315.78505,685945.8285,83990861.608,18999017,471890301023013,60,0,0,0,0,0.51,0,4,110.72,0,0.51,0,27.86,143.61,0,0,0,0
4155,1901179.92724,682698.630976,1216410.25152,18999017,471890301023015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4156,1913205.72747,691511.567538,4201338.46098,18999017,471890301023010,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4157,1902581.17119,688687.568999,105781.59782,18999017,471890301023019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4158,1916601.40092,687580.168017,840015.585317,18999017,471890301023022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4159,1916727.38976,689055.312106,1972352.21199,18999017,471890301023023,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4160,1912366.67135,683400.966875,47184501.8965,18999017,471890301023020,21,0,0,0,0,0.03,0,0.21,0,5.83,0.03,0,1.47,7.56,0,0,0,0
4161,1916163.20697,692029.399332,2153310.802,18999017,471890301023009,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4162,1901340.15816,688173.173906,708624.009162,18999017,471890301023081,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4163,1913600.95914,688918.523682,17441428.174,18999017,471890301023012,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4164,1901108.1755,687752.991361,373969.423466,18999017,471890301023014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4165,1916281.03435,682371.628331,12495601.2176,18999017,471890301023021,13,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4166,1902156.64202,682955.367521,1465312.58012,18999017,471890301023017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4167,1915101.11689,691316.183263,2845279.01581,18999017,471890301023011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4168,1899539.16177,687165.531219,2124072.66839,18999017,471890301023016,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4169,1907459.1867,687389.170112,318059.011003,18999017,471890301023018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4170,1795486.26614,632888.74731,377544.022985,3799542,470370156191012,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4171,1793494.25429,633292.896071,599064.294323,3799542,470370156191008,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4172,1795867.00333,632469.291725,430637.389629,3799542,470370156191016,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4173,1795579.18656,633180.120675,259487.18768,3799542,470370156191003,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4174,1794877.31392,633284.605188,121133.985977,3799542,470370156191005,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4175,1795253.78386,632124.433264,126532.14459,3799542,470370156191015,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4176,1796650.39222,633449.661393,375645.734245,3799542,470370156191004,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4177,1796842.71062,632924.266884,188145.547598,3799542,470370156191010,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4178,1792336.7695,631187.748497,10096537.3571,3799542,470370156191006,171,646,0,0,0,0.99,0,1.99,0,125.73,0.99,0,5,134.69,0,0,0,0
4179,1797051.30037,633075.39073,214892.692424,3799542,470370156191009,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4180,1791583.94887,629527.067181,2817879.33687,3799542,470370156191017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4181,1796480.26999,632756.119436,348244.65747,3799542,470370156191011,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4182,1794730.32516,632706.575746,337607.004664,3799542,470370156191014,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4183,1797504.46058,634374.367921,6869489.26631,3799542,470370156191002,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4184,1794964.62869,632811.416897,286264.32101,3799542,470370156191013,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4185,1792722.10063,633008.243882,427958.75315,3799542,470370156191007,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4186,1796442.64842,631005.146015,59357.1104307,3799603,470370156313012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4187,1797532.74528,632350.556938,185934.075837,3799603,470370156313009,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4188,1797997.20742,633083.800406,222142.725683,3799603,470370156313015,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4189,1795829.48668,628237.29459,10804359.0685,3799603,470370156313003,90,0,0,0,0,1.31,0,0,0,0.3,6.57,3.59,1.83,13.6,0,0,0,0
4190,1794171.52707,629490.532885,233427.741287,3799603,470370156313005,7,0,0,0,0,0,0,0,0,0,2.63,0,0.19,2.82,0,0,0,0
4191,1798345.17844,632362.347242,1457645.51846,3799603,470370156313013,133,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0
4192,1796164.86967,631990.937544,637592.37169,3799603,470370156313011,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4193,1796229.10565,630783.938203,171890.798718,3799603,470370156313016,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4194,1797757.32626,631890.130327,17910901.0045,3799603,470370156313006,286,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0
4195,1798705.33644,633062.457057,149303.321129,3799603,470370156313007,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4196,1793432.0459,629493.305461,414127.251742,3799603,470370156313004,14,0,0,0,0,0,0,0,0,0.3,1.31,0.3,0.29,2.2,0,0,0,0
4197,1798650.44755,633579.924018,245828.634049,3799603,470370156313008,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4198,1796655.75949,630793.008644,18172.7070337,3799603,470370156313010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4199,1795903.78449,630925.279691,369503.537094,3799603,470370156313014,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4200,1792157.8218,633571.91807,794870.558392,3799543,470370156192005,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4201,1791129.47003,635671.489392,1575903.2794,3799543,470370156192002,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4202,1790413.24224,635128.367083,331261.643179,3799543,470370156192006,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4203,1793441.87402,635152.609953,11606744.1758,3799543,470370156192001,244,0,0,0,0,1.98,0,0,0,3,1.98,0,14.99,21.94,0,0,0,0
4204,1790053.58531,635669.535499,312687.869942,3799543,470370156192003,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
