node_id,x,y
10134,1722261.20661,583084.190519
10176,1722554.03444,582668.530589
10178,1722679.16083,583039.505897
10269,1723037.292,584005.878308
10266,1722211.66242,584116.997509
10270,1722805.82527,584395.167228
10069,1722047.7966,582916.00352
10066,1721938.95463,583137.530964
10175,1721715.02069,583089.565836
10104,1721520.98795,582312.197641
10168,1721804.61861,582729.142345
10100,1721638.51101,583109.511007
10113,1721619.28926,583529.036086
10067,1721917.34083,583380.88612
10068,1722003.06605,583748.189847
10177,1722390.99966,583690.651577
10271,1722095.46777,585109.600838
10265,1721686.98729,583830.239224
10267,1722177.70153,584092.168162
10132,1723436.49068,582865.272978
10133,1723399.88084,583332.267451
10174,1723010.10767,582649.373475
10180,1722828.4686,583329.826511
10179,1723144.17105,582992.609009
10188,1723502.96955,583514.501994
10015,1723314.71467,583693.740481
9957,1722509.38754,585395.122249
10243,1722333.34557,586138.509214
10260,1722300.16979,586205.772531
10273,1722468.62516,585893.824664
10277,1722960.89091,585959.541724
10306,1722429.13049,587377.944071
10272,1721927.4143,585538.400834
10152,1724036.57248,583141.597885
10153,1723994.01745,582835.080781
10184,1723772.23246,582866.07547
10182,1723730.30964,582564.649892
10183,1723720.08427,582545.807081
10185,1723763.85616,582890.900223
10154,1724078.3621,583427.735764
10187,1723821.02173,583174.35963
10190,1723789.90204,583485.867209
10186,1723764.16292,583207.602674
10189,1723722.44909,583491.533208
10155,1724095.22197,583566.288308
10473,1725357.93598,585017.239146
10164,1725850.54031,587384.393861
10320,1725556.4743,587510.992689
10321,1724869.55376,587807.985205
10336,1728529.48968,576947.238554
9707,1728189.20492,577013.763356
9706,1728259.983,577514.441488
10337,1728713.97947,577520.510045
10338,1728133.76606,578362.579556
10341,1728599.63783,578374.00801
9705,1727972.2713,577849.184913
9570,1726560.75444,577075.36461
9575,1726450.50302,576745.020783
10334,1726378.76104,577515.173442
10333,1726566.72064,577116.085986
10335,1727595.6733,577250.57653
9708,1727477.46783,576603.227431
9704,1727641.97177,577904.348517
10339,1728153.64791,578581.922949
10340,1727690.98282,578385.91317
10351,1729810.39788,579054.204813
10352,1730838.98178,579623.461548
10368,1727980.58198,587302.561347
10367,1726366.55273,583530.471451
10497,1728858.03266,587023.359478
10475,1728198.11304,585798.773016
10474,1728153.52094,585847.55868
10499,1728797.22864,587044.612388
10500,1728948.07447,587530.799408
10476,1727574.66678,585905.151085
10477,1728234.29899,585771.534554
10233,1729171.54876,588066.258967
10519,1730180.79248,586105.651996
10520,1729853.00311,585951.454142
10522,1729966.26469,586584.295067
10498,1729011.27874,587513.531398
10521,1730394.16114,586241.500477
10523,1729939.2969,586508.799155
10261,1725864.56194,588704.975209
10315,1726133.42065,594268.743937
10313,1724630.84688,592891.124317
10317,1727181.95431,594907.962475
10551,1726198.95923,589791.716474
10552,1726015.67154,589465.259778
10316,1727470.63156,594782.152359
10557,1727217.58121,593855.98164
10319,1727514.03173,594769.77804
10565,1727262.79766,593848.324175
10560,1726147.41505,589574.45805
10568,1725944.70416,589933.268028
10571,1726052.40769,590317.873886
10576,1726205.73645,590283.464178
11496,1726342.65711,596038.731539
11494,1725651.45475,595237.098956
11495,1725202.13347,594909.238063
11497,1723698.08136,593848.385198
10558,1726814.72145,592109.447075
10318,1724160.69133,591993.747503
11505,1722776.22887,593677.816642
11511,1722930.16131,594450.076908
11513,1725511.0843,592791.626157
11514,1726208.84504,592884.068885
11516,1724178.3678,594334.679173
11510,1723636.13431,594012.358623
11545,1726141.27989,596198.041588
11587,1728097.7517,593608.402082
11591,1728417.23465,595554.407048
11586,1728139.97012,593596.038918
11593,1728458.0013,595545.696436
11629,1729391.62936,593784.802648
11630,1730360.53949,594896.940516
11657,1726353.71745,596901.392543
11546,1726116.91806,596221.907354
11664,1726352.70433,596921.78686
11671,1725857.15185,597040.968708
10312,1724074.39983,591413.119071
10310,1723685.2953,590654.854184
10328,1725026.93074,590824.468346
10308,1723223.93205,589964.551758
10309,1722954.10811,589629.381825
10307,1722275.88276,589059.971875
10324,1722249.27684,590178.134336
10325,1722309.38499,590563.859287
10326,1723466.43583,589065.165434
10311,1723311.47649,590096.317571
11493,1723104.71444,590880.733325
10327,1723579.598,589916.038404
11500,1722564.2854,592940.997249
11501,1722139.27247,593043.625653
11502,1722400.85823,593003.906572
11506,1722820.35707,593507.075841
11504,1722515.03353,593205.337928
11507,1722335.94957,593619.670432
11503,1722328.95516,593319.040128
11498,1722955.5543,593430.939183
11508,1722836.61163,593504.389823
11499,1722918.27583,593397.400208
11509,1722994.63493,593677.056801
10329,1724520.8307,590019.488328
10567,1725749.86269,589464.573756
10161,1725813.69622,588604.564977
10550,1725947.14412,589340.971313
10314,1724302.66644,592474.526397
11512,1723904.6423,592830.630344
11582,1725562.42999,592067.867434
11529,1723623.52869,594551.595078
11530,1723804.76225,594565.352596
11533,1724034.66074,596487.67946
11534,1724143.14478,597455.451475
11531,1723836.85044,595210.872302
11535,1723804.92859,595705.860486
11540,1723524.24706,595899.349928
11543,1722770.3155,597933.392776
11681,1725976.2018,597228.539527
11682,1725501.32972,597413.444013
11525,1723280.02183,594945.834775
11526,1723381.94846,594610.791482
11527,1723397.04686,595170.907487
11532,1723658.09063,595174.159777
11528,1723375.39565,595165.266423
11539,1723667.04435,595218.13213
11541,1723309.14054,595763.566407
11572,1722293.47853,598405.588026
11537,1725036.95303,595150.158513
11538,1724550.74862,594801.139854
11542,1724885.18627,596070.613037
11536,1723897.89067,595850.687624
11644,1725487.57549,595492.203105
11645,1725894.28891,595892.86733
11646,1725856.9153,596235.73377
11588,1725977.36945,594434.956203
10491,1730474.08257,590995.790838
10554,1726385.88832,590271.03671
10563,1726861.07602,592095.954976
10562,1726444.69431,590259.624331
10577,1727374.44966,590907.123364
11580,1728062.74553,593348.775305
11581,1727154.29361,592689.427542
10578,1727334.58623,590918.375966
11585,1728869.18946,593380.678784
11595,1729483.75089,591033.068322
11597,1729748.97543,591180.132989
11596,1729738.84881,591136.53301
11599,1729967.57013,591020.343282
10593,1729250.55418,591037.177894
10559,1726251.69436,589762.153213
10569,1726390.64422,589671.44014
10561,1726436.66151,590219.284189
10570,1726439.47745,589635.357207
10553,1726377.27876,590232.521695
10556,1726972.29463,592726.983898
10564,1727018.08948,592717.501305
11583,1726221.0458,592502.827194
11590,1728031.45196,593358.13585
11589,1727161.03474,592717.037723
10555,1726981.20144,592765.860788
10566,1727026.67608,592753.468425
11515,1726784.01613,592792.259686
10479,1729806.41396,589745.747734
10486,1729748.08468,589779.35495
10487,1730121.25388,590201.831796
10594,1729781.49669,590313.838789
10595,1730091.84154,590296.357525
10596,1729777.12432,590357.922363
11598,1729942.68469,590981.596968
10579,1729091.51349,589019.584488
10591,1729491.82469,590397.406208
10592,1729635.9166,590462.834883
10590,1729600.96818,590352.458135
10597,1729524.72981,591013.4368
10489,1730225.24744,590322.198025
10490,1730459.66659,590862.310462
11602,1730336.27281,590901.91176
11600,1730249.32613,590874.596526
10488,1730154.71674,590239.779554
11601,1730256.19948,590918.58758
11648,1728485.72697,597141.377628
11649,1728456.37335,597098.665443
11652,1730375.94924,595259.388282
11655,1730384.71661,595317.92491
11594,1728471.29852,595614.752072
11670,1727434.24285,598196.33746
11677,1727750.73106,597255.232059
11678,1727658.33,597103.83538
11684,1726565.88304,597467.144037
11683,1726562.69801,597121.340922
11686,1726752.38923,597193.29091
11687,1726947.38589,597298.325149
11674,1726990.48423,597108.305187
11700,1728299.80805,597166.94549
11656,1728484.66201,595727.490692
11728,1729076.77861,596796.480352
11730,1729357.25738,597291.793009
11854,1728524.43523,599633.942853
11863,1728693.23279,599829.485441
11548,1727350.59538,595791.152638
11647,1727758.72186,595689.104614
10549,1727669.94218,595368.767656
11547,1727400.53131,595782.000097
11592,1728430.79795,595619.820303
11651,1727767.76023,595743.998205
11679,1727325.8871,596981.739496
11694,1727349.29223,596771.862619
11695,1727595.89542,596819.682405
11675,1726768.54963,597037.714777
11685,1726930.29865,597023.623926
11690,1726921.47485,596356.064566
11691,1727080.43516,596787.936077
11660,1726466.29958,596740.277708
11661,1726465.19722,596927.034881
11672,1726596.673,596937.585384
11659,1726435.33507,596540.683619
11663,1726724.73213,596468.007912
11662,1726588.55032,596461.136534
11680,1726690.89427,596810.115823
11658,1726393.9139,596435.460733
11673,1726641.15192,596948.498748
11676,1727171.17382,597023.435935
11692,1727141.38976,596467.808765
11693,1727358.47758,596595.595255
11696,1727849.99038,596985.752283
11688,1726737.92436,597374.69934
11689,1726892.20653,597458.959014
11666,1727998.1994,598227.323291
11667,1728141.32969,598359.370271
11697,1727494.04195,597986.157762
11698,1727562.89187,597476.668952
11703,1728165.34605,597402.496856
11701,1727976.88776,597513.99893
11704,1727963.91961,597769.656555
11665,1727751.75731,598197.336146
11847,1728306.35102,598098.44658
11668,1728150.89496,598406.614927
11848,1727679.11966,598429.46429
11669,1728188.46674,598548.275405
11850,1727980.98848,598613.339251
11702,1727729.31149,597383.913232
11699,1727963.83727,597154.080686
11650,1728620.01968,597277.868825
11849,1728369.08744,598313.068854
11851,1728238.48599,598621.030508
11852,1728494.95563,599325.85259
11857,1728029.21804,599325.71217
11853,1728317.87232,598952.368428
11705,1730469.30863,595636.484312
11706,1730816.83058,595612.516184
11720,1730827.74066,595571.655374
11719,1730833.28986,595274.196979
11731,1728881.28458,598061.284909
11729,1728791.60333,597379.468687
11871,1730811.55368,597745.778978
9700,1734932.1875,577566.554573
10347,1736297.16049,580508.204201
10346,1733851.06827,579796.579968
10398,1735845.95011,579441.584943
10394,1735919.75705,579156.323703
10393,1733506.48268,580607.876246
10429,1733392.21519,582580.739426
10438,1735447.91383,581345.367881
10439,1735793.87738,581105.605894
10447,1735884.20561,582030.601419
10444,1735741.79513,582435.815175
10448,1735409.33615,582401.721084
10442,1735308.88688,582097.110472
10449,1736653.41109,583179.858307
10445,1735687.7503,582452.630759
10436,1736168.79559,580968.271195
10464,1736198.50584,581424.158734
10452,1736271.31639,582012.206771
10443,1735275.68944,581798.147488
10465,1736622.32684,582292.244596
10344,1733252.6423,579866.592952
10382,1733304.08512,578470.860179
10386,1733486.28554,578446.08431
10390,1733576.89067,578555.285863
10389,1733275.7561,578993.468714
10387,1733705.27263,578393.345242
10391,1733812.42104,579229.010894
10392,1733216.7139,579452.985839
10427,1733038.88092,580706.683463
10380,1733035.22082,578507.262337
10381,1732970.31052,577953.013117
10383,1733240.52159,577899.490259
10345,1732782.91851,579924.286406
10355,1732018.07784,579629.46777
10357,1732745.19811,579546.00501
10362,1732142.24328,580295.352593
10358,1732080.54786,580136.77581
10360,1732057.63945,580304.779411
10359,1732083.39202,580557.93212
10361,1732177.7268,580543.693632
10356,1731997.51096,579467.643618
10388,1734885.66233,577929.500041
10379,1733669.22579,576795.196864
10384,1733567.3569,578328.938547
10385,1733511.32847,577736.757316
10428,1733858.99608,580738.981627
10430,1734635.72648,580495.356458
10431,1734377.59773,581015.451546
10432,1734630.57196,580920.581657
10433,1734561.26436,581467.545787
10434,1735364.96157,581449.419182
10435,1735326.55909,581497.051633
10239,1732752.13642,584947.025048
10238,1732629.66586,585430.723228
10254,1732791.43916,584974.735294
10253,1732689.89015,585446.614272
10370,1733122.21999,582546.164692
10516,1732458.74954,585236.267908
10514,1732246.19845,585018.855613
10518,1732444.24235,585454.075215
10507,1732265.08982,584322.315996
10506,1731844.63397,584386.176104
10509,1731653.17569,583816.944631
10510,1731689.63854,584185.042976
10512,1731883.21493,584724.042882
10372,1731187.69368,583227.75224
10376,1731448.28371,583343.564016
10505,1731339.25604,584780.546706
10504,1731298.87784,584440.875142
10508,1730988.57465,584435.044773
10513,1731194.20154,584817.409494
10515,1731171.64778,585063.677374
10511,1731934.65478,583736.378847
10236,1732612.12456,585494.206696
10237,1731607.27749,586820.553125
10251,1732672.34885,585510.097741
10252,1731656.35285,586848.910024
10534,1731086.9301,586430.205809
10540,1732265.82997,586845.38969
10541,1732103.04323,586812.134835
10543,1732231.47538,587061.174691
10535,1731909.29099,587010.656091
10544,1732186.73663,587237.729456
10545,1732984.71928,586172.272269
10581,1732054.47705,587934.103391
10582,1732459.25544,587623.562018
10532,1731832.02507,586430.297672
10526,1731019.32722,586452.965606
10546,1731913.60463,587792.554134
10547,1731945.45037,587958.65518
10538,1731825.8653,587053.200626
10539,1731153.19276,587038.68261
10536,1731813.7669,586949.187382
10537,1731793.90933,586982.476358
10517,1732451.15605,585394.318117
10609,1732992.27898,586301.076802
10542,1732358.80879,587103.09193
10610,1732415.44746,587078.968291
10446,1735456.68547,582435.922787
10349,1738352.88342,580546.771053
10348,1737243.99357,580280.031757
10395,1736156.647,579231.596846
10396,1736163.27329,579282.507506
10410,1736841.75652,579150.03008
10404,1736845.20992,579248.653571
10413,1737123.17557,579277.010798
10416,1737211.90801,579153.625546
10414,1737180.39101,579285.654809
10418,1737464.77955,579339.809885
10425,1738359.87159,579860.889551
10424,1737963.9065,579737.71985
10411,1737297.16866,578854.807574
10412,1736840.41138,579092.888462
10406,1736448.1159,580169.542149
10405,1736790.86325,579820.973948
10455,1736332.85563,580787.490716
10459,1737046.40473,581008.934827
10460,1736657.53773,580994.570683
10461,1737024.00254,580613.780762
10458,1737347.3267,580985.055282
10463,1737310.25033,580568.540367
10467,1737636.81005,580528.805866
10457,1737609.63884,581057.589257
10399,1735897.00316,579936.615449
10407,1736302.58732,580187.817047
10408,1736723.93031,579929.98915
10397,1736176.89695,579910.708349
10419,1736425.77179,579597.835287
10403,1735969.5227,580155.177676
10401,1736104.97682,580209.786819
10453,1735841.16141,580246.486549
10454,1736265.39776,580239.442928
10400,1735935.13005,580112.4983
10402,1736213.87752,580202.361309
10420,1736424.93255,579419.104673
10409,1736692.92512,579977.560578
10456,1736377.23579,580857.392479
10441,1736025.30933,581056.060389
10440,1735972.77138,581076.50359
10437,1736299.71725,580864.202177
10462,1736720.44738,580753.081664
10421,1737403.07101,579436.040991
10423,1737695.16065,579565.126691
10422,1737476.96817,579420.162742
10426,1737562.17174,579968.435596
10415,1737388.865,579362.620863
10417,1737130.99971,579403.993811
10466,1737518.60851,581263.625919
10470,1737359.25909,582555.008179
10468,1736717.66556,582292.937837
10471,1736677.94287,582915.742365
10472,1736733.08908,582629.539526
10469,1736673.44025,582352.992178
12605,1740179.75772,584721.903123
12608,1740580.57483,584719.111134
10483,1731228.93014,593717.99996
11639,1732037.81206,594485.312402
11640,1731844.05916,592902.636761
11709,1736045.90706,594578.09076
11712,1735755.50803,594604.813147
11725,1735921.4539,595332.267729
11726,1735225.99925,595624.716619
11760,1732776.27876,594569.207903
11761,1732712.27757,594123.427955
11763,1733618.1547,594450.246527
11764,1733532.97869,593946.39222
11708,1736076.06743,594574.936566
11765,1735532.70369,593285.177007
11766,1735524.90088,593308.537853
11770,1734464.16875,593963.606424
11772,1734228.37001,594411.449361
11794,1737100.14872,593701.802158
11795,1737096.83868,594324.682802
11796,1737793.84845,594146.93611
11793,1737709.31941,593343.832729
11798,1738254.70153,594118.150735
11802,1738683.6403,594132.581152
11803,1738822.41365,593308.410228
11805,1733176.19659,594508.80284
11806,1733113.79941,594077.570435
11814,1734761.05399,596719.827946
11826,1736010.17353,596541.226925
11835,1735881.61802,595972.916382
11832,1736108.67924,595577.941122
11840,1736094.19535,597165.592146
11831,1735665.31661,597226.918139
11844,1736554.33682,598199.389291
11845,1735407.63471,598337.099646
11718,1739554.76126,596810.035771
11608,1731654.12582,590884.553199
11609,1731697.00828,591169.965686
11610,1731568.77822,591269.666274
11611,1731439.21024,591133.487413
10599,1731633.86831,589637.918881
10602,1732171.27636,589515.219652
10600,1732153.49588,590093.07906
10607,1732518.06372,590336.554295
10601,1732077.87169,590510.145483
10611,1732464.71672,590037.393148
10612,1732428.7286,589507.659956
10605,1731704.2458,590607.117074
10606,1731539.37244,590569.514459
11606,1731617.10785,590773.46287
11607,1731620.30896,590875.364897
10586,1731284.5616,589886.496796
10587,1731573.6204,589762.909445
10603,1731947.21381,590784.234174
10608,1731662.01622,590763.630869
10613,1732574.7867,589996.452941
10480,1731137.80697,592493.786201
11612,1732149.17305,591449.487437
11616,1732389.79954,591376.903264
11632,1732535.33632,592529.326813
11631,1732198.6221,592540.444572
11636,1732431.78207,593767.87158
11637,1732042.41211,592982.559502
11613,1732169.49421,591691.037151
11741,1732322.16123,591720.73427
11744,1732790.63437,592914.939558
11752,1732427.83588,593138.496198
11643,1732234.978,593913.26827
11614,1731942.14427,592084.225012
11615,1731608.6013,592049.456053
11604,1731345.55721,591588.198774
11619,1732053.07679,591896.208
11620,1731937.17085,591801.414554
11622,1731611.19414,592366.504632
11623,1731906.84447,592255.607216
11624,1731936.90412,592348.553224
11605,1731126.15345,591505.177286
11618,1731229.49642,592450.44344
11621,1731568.63288,592156.443372
11617,1731641.34041,591709.912441
11625,1731945.70102,592229.807727
11627,1731998.65826,592336.035861
11628,1732168.92072,592527.581737
11626,1731971.26331,592351.912797
11642,1732149.01951,594005.705093
11633,1732898.41303,592448.104534
11746,1732727.1263,591766.578994
11742,1732493.50242,592226.06692
11743,1732452.63669,592150.681572
11747,1733101.8388,592387.477687
11634,1733004.45842,592422.852288
11745,1733104.87029,593161.016166
11750,1733058.07117,592792.270512
11756,1732886.70537,593591.981183
11753,1732513.15658,593257.93067
11758,1732550.14601,593983.868851
11635,1732490.52014,593857.672253
11751,1733130.90206,592758.915592
11754,1733157.87248,593127.822663
11755,1733283.32367,593743.105881
11757,1732913.49108,593792.343643
11762,1733277.27972,593873.477668
11759,1732927.66986,593934.563831
11749,1734893.20956,592228.818227
11767,1735457.91808,592156.195669
11771,1733874.46291,593393.574756
11768,1734367.79591,593464.208473
11769,1734378.59511,593518.725752
11748,1734679.00428,592127.890608
11714,1733801.31476,594848.466531
11715,1733239.88839,594917.455238
11724,1733559.5869,595584.675033
11721,1732731.40122,595745.39059
11808,1732945.67409,597821.532764
11809,1732822.83673,596980.893369
11810,1733358.25036,596373.706591
11817,1734039.03312,596247.328891
11818,1733484.67038,596928.190718
11819,1733921.87128,597638.509836
11820,1732017.88559,597263.75468
11821,1733525.31171,597742.925309
11812,1734754.84402,596757.009302
11829,1734768.13763,597340.806691
11934,1733803.00931,599146.924142
11933,1733012.8813,599135.865437
11716,1732474.29412,595025.977003
11638,1732105.40543,595079.949992
11722,1731455.17969,595832.61909
11735,1732707.24346,596449.257949
11733,1731968.95754,596526.628529
11732,1731939.76337,596285.514838
11734,1731797.51595,596550.235109
11738,1731752.35987,598917.532212
11807,1733029.68737,598437.15358
11736,1731371.37671,597452.148988
11931,1732668.39446,598437.545311
11963,1732834.27864,599659.338799
11713,1734501.71133,594764.168471
11723,1734603.8417,595720.742346
11727,1734628.68647,595719.085525
11710,1734475.40397,594768.021482
11813,1734740.06879,596722.909633
11816,1735172.63125,595428.570358
11711,1733948.56742,594833.07647
11804,1733835.74744,594423.000519
11811,1734233.20202,594350.253289
11815,1735315.0788,596103.062775
11830,1734711.18598,597360.559932
11936,1735078.20657,599096.937037
11951,1734374.59314,598441.173585
11828,1734900.85522,598386.323301
11932,1733595.58322,598052.145163
11960,1733716.91861,598564.808508
11827,1734770.09793,597363.724624
11962,1735132.05292,599610.150577
11961,1735153.50924,598894.657258
11782,1737736.17074,591699.299601
11783,1738516.0327,592293.380434
11778,1736978.16471,591955.072384
11779,1737613.97184,591518.258953
11781,1737353.04716,592238.205019
11780,1736949.18084,592512.996793
11791,1736951.73268,593313.476819
11792,1737207.11668,592606.311567
11773,1736785.74646,591580.205351
11776,1736728.41554,592034.972158
11774,1736627.41738,591397.27363
11775,1736909.18584,591508.596242
11777,1736747.04739,592181.162811
11788,1737488.21126,591299.024155
11789,1738034.12618,591539.666718
11797,1737556.09925,592760.423463
11785,1739494.92969,592049.733284
11786,1739836.18294,592162.798346
12797,1739536.19634,591616.57667
12799,1740393.70086,592753.953332
11784,1738772.56237,592135.176026
11790,1738512.18986,591772.121306
12798,1740005.01856,591654.737682
11984,1740512.23113,592810.172708
11717,1738203.73148,595300.559787
11800,1738310.82182,594178.861571
11801,1738246.19564,594239.44019
11823,1736430.34658,596573.895823
11824,1737731.25277,597990.133804
11837,1738304.76934,594869.473707
11838,1738233.3561,595230.06649
11969,1739247.90886,597409.83608
12844,1739418.02203,596993.859878
11833,1736506.72405,595654.107965
11834,1736405.22524,595100.867929
11836,1737425.78127,594603.087429
11799,1738194.44771,594170.32189
11842,1736990.84382,597465.287741
11846,1737213.4313,597361.944444
11841,1737063.17733,598074.095907
11843,1737101.6684,598336.254175
11825,1737748.78259,598259.012532
11839,1738796.45766,594588.178994
12847,1740226.12508,598940.499358
12911,1739730.18119,599012.487075
12912,1740276.95831,599270.638133
11929,1732187.93216,606821.109581
11930,1731040.3111,601969.577617
11976,1737626.25036,611461.96316
11978,1737483.8612,612335.687134
12226,1731757.73355,606919.637271
12227,1729403.44397,607290.642106
12251,1726102.99945,611556.536133
12252,1726476.37174,612135.866668
12259,1725265.75736,612093.957959
11569,1729749.3478,608809.081983
12271,1735253.94933,613193.761205
12281,1730427.16797,612135.863387
12282,1730515.85874,611807.503479
12286,1731656.70718,612323.446345
12285,1731029.61788,611232.478711
12342,1739112.03019,613270.680343
12338,1738984.71647,611201.432841
12345,1738456.68275,610930.415666
12346,1738204.65635,612562.560368
12358,1726672.91399,611906.702428
12364,1728629.83429,612173.273089
12365,1728688.04743,612131.290561
12366,1728507.79385,613006.831133
12290,1731668.40499,612343.372486
12373,1728505.98316,613073.828374
12280,1729344.2492,611976.607144
12362,1729322.42182,612305.87453
12415,1730839.18585,615127.751432
12416,1731368.71169,614498.36063
12420,1731261.62365,615468.662495
12419,1731192.48763,615440.470295
12435,1731729.2943,616929.708458
12433,1731216.88424,617009.260792
12445,1731281.46219,616229.332562
12444,1730656.13766,616316.372742
12454,1731676.59362,618403.389894
12453,1731047.5519,618500.28176
28383,1731186.69959,620251.607326
28384,1731499.98472,620054.644793
28396,1731477.19835,620016.243623
28399,1731167.76262,620213.903005
27349,1728193.88208,621930.852655
28412,1731715.9377,621585.103675
28414,1731514.57065,621546.70841
28420,1731981.92864,619329.18299
28417,1731123.39623,619455.252619
28425,1731428.75488,621068.703789
28427,1731400.29758,621095.87565
28382,1731148.98936,620268.298237
11559,1726473.92522,602219.254939
11563,1728726.02242,606467.70576
11564,1728135.10792,605094.377798
11579,1725947.80422,606165.404199
11577,1724985.93869,604565.909039
11885,1726450.16116,602809.550018
11886,1725728.25151,602948.830252
11888,1726651.29626,603334.988272
11899,1725571.09861,603718.257191
11898,1725820.86649,603797.341678
11901,1726440.05488,603617.786591
11902,1725893.61864,603829.494829
11906,1725988.12632,604869.472736
11893,1726878.84829,604757.911935
11894,1726876.70033,604784.140229
12205,1726234.74853,605210.327041
12206,1726426.34985,605764.602507
12209,1726165.06265,605932.787866
12211,1726871.45658,607274.898043
12217,1727185.7942,606480.867807
12207,1726728.66782,605656.14275
12218,1727740.61921,606251.275747
12219,1727812.31591,606015.150235
12231,1726757.85411,609044.685514
12236,1726197.32538,609186.248551
12249,1726354.56588,610904.265456
12250,1725989.87632,611186.896781
12258,1726516.55735,611459.154766
11578,1724902.96937,602862.205425
11905,1725452.4125,604381.792937
11900,1725142.2891,603985.053901
11903,1725864.0393,603971.351501
12204,1725667.96456,604896.910673
12237,1726121.7609,608957.903863
12210,1726059.89225,607327.551481
12240,1725513.75719,610455.904804
12238,1725483.35961,609583.206091
12241,1726265.31573,610382.987299
12242,1726247.16616,610617.577053
12247,1725784.11065,610351.343006
12239,1725615.59196,609126.689943
12246,1725428.60415,610530.154656
12248,1725715.12424,609990.435591
12257,1725721.00186,610973.278442
11560,1727238.12054,603459.323653
11561,1726972.03512,603019.970857
11861,1728727.82918,602363.588312
11860,1727720.82003,601344.64678
11887,1726830.72995,603104.513339
11896,1728294.16764,601480.764946
11877,1728814.3372,601662.838729
11866,1726877.88734,601806.708848
11897,1728199.678,603179.030907
11910,1729549.85083,602951.257084
11914,1728571.49156,603384.173541
11916,1728739.91577,603430.102583
11921,1729293.16991,603861.272981
11920,1728212.77935,604151.61656
11865,1727202.62816,601188.422355
11864,1727183.42839,600979.263981
11867,1728257.3229,600891.33896
11571,1727714.57858,604258.412934
11562,1727324.82575,603603.850267
11892,1726891.18291,604605.279367
11909,1727722.68913,603348.264164
11911,1727721.4224,603658.430539
11919,1727434.61457,604495.543694
12208,1727063.20094,605543.776833
11889,1726614.79239,603604.677037
11890,1726719.20032,603884.838222
11891,1726835.90547,604078.985144
11904,1727169.8067,604207.979964
12215,1726912.78687,605067.056658
11895,1726872.43098,604875.184011
11908,1728059.87283,603230.791958
11913,1728222.26621,603547.972098
11912,1727896.84954,603692.647334
11918,1727768.0368,604212.100363
11917,1727876.83875,603847.891446
11915,1728629.38744,603301.786567
11874,1729690.3453,602229.314302
11875,1729199.8512,601304.354866
11922,1729916.33763,602259.486158
11876,1728815.87788,600454.968442
11862,1729584.65555,602543.98198
11907,1730807.76104,601789.470038
12220,1728100.54401,606739.001477
12223,1728371.31217,607285.35209
11565,1728915.47283,606876.038605
11566,1729348.98902,607860.439523
12212,1727354.77943,608407.016186
12232,1726841.24929,609290.439944
12243,1729322.5957,609069.612301
12244,1728964.47076,609687.06251
12245,1727543.66422,609848.108448
12264,1728897.89019,610112.440596
12260,1727639.53575,610776.689268
12265,1728372.26624,610930.412058
12266,1728949.72801,610657.698364
12268,1729408.59291,611136.977261
12234,1727340.94481,611787.913951
11570,1729825.09142,608990.837853
12270,1729844.70096,609037.272471
12272,1730285.00487,610027.457171
12213,1727125.46066,607866.153422
12214,1726922.1612,607395.697998
12221,1726557.03726,607844.688242
12224,1727703.7036,607610.15459
12216,1727241.78228,606632.203134
12222,1726339.94977,607990.296547
12225,1727212.60911,608420.213994
12233,1727062.97686,611191.395131
12262,1727472.45373,610425.331047
12235,1727412.79998,611963.508088
12261,1727875.44276,611010.985059
11567,1729139.27258,607396.574637
11568,1729798.51995,608925.167052
12269,1729333.23085,608996.353918
12267,1730089.11287,611022.882017
12263,1729659.15573,610210.262907
12275,1730020.23473,610165.785962
12279,1730303.71808,611618.494671
12276,1730307.25679,610071.686085
12273,1729294.11873,609453.539027
12277,1729656.22102,610392.303882
12278,1729620.24799,610441.745384
12274,1729579.18213,611450.822106
12411,1729258.16867,611903.419626
12284,1730342.87286,611452.536998
11460,1727358.31157,613233.350037
12166,1722480.26031,618113.165409
12167,1722495.77471,617816.344152
12177,1723321.31538,617773.298306
12178,1722798.61728,618656.878888
12182,1721788.65867,618014.575055
12184,1722274.70461,618142.944548
12185,1722061.33299,617393.754118
12195,1726505.85921,617430.509294
12196,1725482.5125,617653.86613
12194,1725069.20821,618157.161384
12202,1726461.32649,622570.344814
12203,1725839.7608,621748.095803
12173,1726127.10341,616412.195385
12400,1726875.49495,620192.637299
12406,1727599.01319,615644.532551
12423,1729148.62033,618325.899563
12424,1728896.6684,617323.975058
12427,1727614.99085,618416.528975
12428,1727477.51967,617390.365345
12430,1726231.92702,619148.502249
12439,1728173.60325,617352.905118
12440,1728298.63745,618379.903064
12437,1729871.0093,617536.529423
12450,1730231.87472,618626.390104
12434,1730525.85084,617158.728997
27358,1725642.30582,622704.984965
28360,1726434.5877,621282.606904
28361,1726165.35235,621261.562327
12397,1726991.10988,621114.14005
28364,1726189.44908,621102.640729
28363,1726147.29333,621294.112787
28366,1726634.07221,621660.628786
28369,1726432.95056,621334.313822
28370,1726455.19724,621378.176267
12119,1723390.10658,615246.671798
12117,1723452.16322,614018.619136
12124,1724321.29435,614326.891813
12118,1723786.44601,614624.093647
12132,1724836.67948,615088.842061
12133,1724832.45048,614937.802993
12135,1724590.3053,615085.456897
12137,1724536.47109,615540.226657
12143,1725040.43432,615088.219359
12131,1725016.99801,615044.368397
12144,1724896.22496,615101.081866
