id	person_id	household_day_id	hhno	pno	day	beghom	endhom	hbtours	wbtours	uwtours	wktours	sctours	estours	pbtours	shtours	mltours	sotours	retours	metours	wkstops	scstops	esstops	pbstops	shstops	mlstops	sostops	restops	mestops	wkathome	pdexpfac
235325	235325	90500	90500	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	500
235326	235326	90500	90500	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	500
799105	799105	317000	317000	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	500
799106	799106	317000	317000	2	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	500
981037	981037	390000	390000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
981038	981038	390000	390000	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	500
981039	981039	390000	390000	3	1	0	0	2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	500
981040	981040	390000	390000	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1354975	1354975	541500	541500	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1354976	1354976	541500	541500	2	1	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
982139	982139	390500	390500	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	500
982140	982140	390500	390500	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1156822	1156822	469500	469500	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1156823	1156823	469500	469500	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
982891	982891	391000	391000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
600910	600910	241000	241000	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	500
600911	600911	241000	241000	2	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	500
600912	600912	241000	241000	3	1	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	500
600913	600913	241000	241000	4	1	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	500
600914	600914	241000	241000	5	1	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	500
600915	600915	241000	241000	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
600916	600916	241000	241000	7	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	500
600917	600917	241000	241000	8	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
600918	600918	241000	241000	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
600919	600919	241000	241000	10	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	500
46264	46264	17500	17500	1	1	0	0	2	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	500
46265	46265	17500	17500	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
46266	46266	17500	17500	3	1	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	500
46267	46267	17500	17500	4	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
236763	236763	91000	91000	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	500
236764	236764	91000	91000	2	1	0	0	2	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	500
983534	983534	391500	391500	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	500
1356430	1356430	542000	542000	1	1	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	500
1356431	1356431	542000	542000	2	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	500
426522	426522	169000	169000	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	500
426523	426523	169000	169000	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	500
426524	426524	169000	169000	3	1	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	500
984411	984411	392000	392000	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	500
602131	602131	241500	241500	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	500
602132	602132	241500	241500	2	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	500
1158198	1158198	470000	470000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1158199	1158199	470000	470000	2	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1158200	1158200	470000	470000	3	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	500
1158201	1158201	470000	470000	4	1	0	0	3	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	500
985314	985314	392500	392500	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	500
47602	47602	18000	18000	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
47603	47603	18000	18000	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
47604	47604	18000	18000	3	1	0	0	3	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	500
47605	47605	18000	18000	4	1	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	500
1159464	1159464	470500	470500	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	500
238231	238231	91500	91500	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
238232	238232	91500	91500	2	1	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	500
238233	238233	91500	91500	3	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	500
800311	800311	317500	317500	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	500
800312	800312	317500	317500	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
800313	800313	317500	317500	3	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
800314	800314	317500	317500	4	1	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	500
800315	800315	317500	317500	5	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	500
603494	603494	242000	242000	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	500
603495	603495	242000	242000	2	1	0	0	3	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	500
1160574	1160574	471000	471000	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	500
1160575	1160575	471000	471000	2	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
985973	985973	393000	393000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
985974	985974	393000	393000	2	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	500
985975	985975	393000	393000	3	1	0	0	3	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	500
604848	604848	242500	242500	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
986753	986753	393500	393500	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	500
428008	428008	169500	169500	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
428009	428009	169500	169500	2	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	500
428010	428010	169500	169500	3	1	0	0	3	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	500
428011	428011	169500	169500	4	1	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	500
428012	428012	169500	169500	5	1	0	0	2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	500
1358018	1358018	542500	542500	1	1	0	0	4	0	0	0	0	2	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	500
1358019	1358019	542500	542500	2	1	0	0	2	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	500
1358020	1358020	542500	542500	3	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1358021	1358021	542500	542500	4	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
239743	239743	92000	92000	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	500
239744	239744	92000	92000	2	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	500
239745	239745	92000	92000	3	1	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	500
987554	987554	394000	394000	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	500
987555	987555	394000	394000	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	500
801803	801803	318000	318000	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	500
801804	801804	318000	318000	2	1	0	0	3	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	500
801805	801805	318000	318000	3	1	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	500
801806	801806	318000	318000	4	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	500
241170	241170	92500	92500	1	1	0	0	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
429420	429420	170000	170000	1	1	0	0	3	0	2	2	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	500
429421	429421	170000	170000	2	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	500
606032	606032	243000	243000	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	500
606033	606033	243000	243000	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
48978	48978	18500	18500	1	1	0	0	3	0	0	0	0	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	500
48979	48979	18500	18500	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
48980	48980	18500	18500	3	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	500
48981	48981	18500	18500	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
48982	48982	18500	18500	5	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
48983	48983	18500	18500	6	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
988460	988460	394500	394500	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
988461	988461	394500	394500	2	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	500
606901	606901	243500	243500	1	1	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	500
1162148	1162148	471500	471500	1	1	0	0	2	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	500
1162149	1162149	471500	471500	2	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	500
1162150	1162150	471500	471500	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1162151	1162151	471500	471500	4	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	500
1359666	1359666	543000	543000	1	1	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	500
1359667	1359667	543000	543000	2	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	500
1359668	1359668	543000	543000	3	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	500
1359669	1359669	543000	543000	4	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	500
430722	430722	170500	170500	1	1	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	500
430723	430723	170500	170500	2	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	500
803293	803293	318500	318500	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
803294	803294	318500	318500	2	1	0	0	3	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	1	0	0	0	0	500
989397	989397	395000	395000	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	500
804625	804625	319000	319000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
804626	804626	319000	319000	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1163385	1163385	472000	472000	1	1	0	0	2	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	500
50393	50393	19000	19000	1	1	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	500
50394	50394	19000	19000	2	1	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	500
1361274	1361274	543500	543500	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	500
242629	242629	93000	93000	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	500
242630	242630	93000	93000	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	500
242631	242631	93000	93000	3	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	500
242632	242632	93000	93000	4	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	500
990518	990518	395500	395500	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
990519	990519	395500	395500	2	1	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	500
990520	990520	395500	395500	3	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
607830	607830	244000	244000	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
607831	607831	244000	244000	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
805928	805928	319500	319500	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	500
805929	805929	319500	319500	2	1	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	500
805930	805930	319500	319500	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
432091	432091	171000	171000	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	500
432092	432092	171000	171000	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	500
432093	432093	171000	171000	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
432094	432094	171000	171000	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
991438	991438	396000	396000	1	1	0	0	2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	500
992147	992147	396500	396500	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	500
433521	433521	171500	171500	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	500
433522	433522	171500	171500	2	1	0	0	2	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	500
1362857	1362857	544000	544000	1	1	0	0	3	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	500
1362858	1362858	544000	544000	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	500
1362859	1362859	544000	544000	3	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1362860	1362860	544000	544000	4	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	500
434705	434705	172000	172000	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
434706	434706	172000	172000	2	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
243925	243925	93500	93500	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	500
243926	243926	93500	93500	2	1	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	500
243927	243927	93500	93500	3	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
243928	243928	93500	93500	4	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	500
243929	243929	93500	93500	5	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	500
243930	243930	93500	93500	6	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	500
807172	807172	320000	320000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
807173	807173	320000	320000	2	1	0	0	3	0	1	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	500
807174	807174	320000	320000	3	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	500
1364021	1364021	544500	544500	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	500
1364022	1364022	544500	544500	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
608919	608919	244500	244500	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	500
608920	608920	244500	244500	2	1	0	0	2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	500
608921	608921	244500	244500	3	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	500
608922	608922	244500	244500	4	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	500
993287	993287	397000	397000	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
993288	993288	397000	397000	2	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	500
51732	51732	19500	19500	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	500
51733	51733	19500	19500	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
51734	51734	19500	19500	3	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	500
51735	51735	19500	19500	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
51736	51736	19500	19500	5	1	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	500
993984	993984	397500	397500	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	500
245332	245332	94000	94000	1	1	0	0	3	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	500
808589	808589	320500	320500	1	1	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	500
808590	808590	320500	320500	2	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
809863	809863	321000	321000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
809864	809864	321000	321000	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
435732	435732	172500	172500	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	500
435733	435733	172500	172500	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
435734	435734	172500	172500	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1365379	1365379	545000	545000	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	500
1365380	1365380	545000	545000	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	500
246690	246690	94500	94500	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
246691	246691	94500	94500	2	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	500
436700	436700	173000	173000	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	500
810937	810937	321500	321500	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	500
53163	53163	20000	20000	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	500
53164	53164	20000	20000	2	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	500
437547	437547	173500	173500	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1366777	1366777	545500	545500	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	500
1366778	1366778	545500	545500	2	1	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	500
994676	994676	398000	398000	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	500
994677	994677	398000	398000	2	1	0	0	3	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	500
994678	994678	398000	398000	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
812138	812138	322000	322000	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	500
812139	812139	322000	322000	2	1	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	500
1367773	1367773	546000	546000	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	500
54475	54475	20500	20500	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
54476	54476	20500	20500	2	1	0	0	2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	500
438908	438908	174000	174000	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	500
438909	438909	174000	174000	2	1	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1164904	1164904	472500	472500	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	500
1164905	1164905	472500	472500	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1164906	1164906	472500	472500	3	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	500
1164907	1164907	472500	472500	4	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1164908	1164908	472500	472500	5	1	0	0	5	0	0	1	0	3	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	500
1164909	1164909	472500	472500	6	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1164910	1164910	472500	472500	7	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1164911	1164911	472500	472500	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1164912	1164912	472500	472500	9	1	0	0	4	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
1164913	1164913	472500	472500	10	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
248073	248073	95000	95000	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500
248074	248074	95000	95000	2	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	500
