id	person_id	person_day_id	hhno	pno	day	tour	jtindex	parent	subtrs	pdpurp	tlvorig	tardest	tlvdest	tarorig	toadtyp	tdadtyp	topcl	totaz	tdpcl	tdtaz	tmodetp	tpathtp	tautotime	tautocost	tautodist	tripsh1	tripsh2	phtindx1	phtindx2	fhtindx1	fhtindx2	toexpfac
2856342	285634	285634	110000	2	1	2	0	0	0	4	841	846	927	932	1	4	5411	484	9580	448	5	1	5.69215351229359	0.182076227272727	1.51730189393939	1	1	0	0	0	0	500
2856343	285634	285634	110000	2	1	3	0	0	0	6	976	992	1330	1345	1	4	5411	484	28209	232	5	1	15.91	0.7212	6.01	1	1	0	0	0	0	500
2856351	285635	285635	110000	3	1	1	0	0	0	6	1264	1274	1434	4	1	4	5411	484	24733	122	4	1	10.39	0.5028	4.19	1	1	0	0	0	0	500
4766021	476602	476602	192000	1	1	1	0	0	0	1	735	758	1318	1403	1	2	28451	1223	22282	1029	4	1	21.88	1.44	12	1	4	0	0	0	0	500
4766031	476603	476603	192000	2	1	1	0	0	0	1	473	531	1075	1164	1	2	28451	1223	22693	978	4	1	29.75	1.3032	10.86	2	2	0	0	0	0	500
4766041	476604	476604	192000	3	1	1	0	0	0	3	353	386	386	443	1	4	28451	1223	23008	965	5	1	26.01	1.425	11.875	1	2	0	0	0	0	500
4766051	476605	476605	192000	4	1	1	0	0	0	4	841	876	1047	1053	1	4	28451	1223	26523	1196	5	1	6.48314660424117	0.201373621212121	1.67811351010101	2	1	0	0	0	0	500
4766052	476605	476605	192000	4	1	2	0	0	0	6	1362	1382	35	55	1	4	28451	1223	23182	196	5	1	20.455	1.4472	12.06	1	1	0	0	0	0	500
8490201	849020	849020	336000	1	1	1	0	0	0	4	873	940	1011	1024	1	4	29861	1814	29756	1796	4	1	12.325	0.4752	3.96	2	1	0	0	0	0	500
8490202	849020	849020	336000	1	1	2	0	0	0	4	1106	1110	1157	1161	1	4	29861	1814	29852	1814	3	1	4.95642268270945	0.182840909090909	1.52367424242424	1	1	0	0	0	0	500
8490203	849020	849020	336000	1	1	3	0	0	0	4	1223	1234	1332	1343	1	4	29861	1814	31702	1935	3	1	11.86	0.6684	5.57	1	1	0	0	0	0	500
6468632	646863	646863	261500	1	1	2	0	0	0	6	536	570	597	646	1	4	23541	853	22763	1004	4	1	34.29	1.6374	13.645	1	2	0	0	0	0	500
6468631	646863	646863	261500	1	1	1	0	0	1	1	916	994	1196	1218	1	2	23541	853	23022	983	3	1	26.44	1.6662	13.885	2	1	0	0	0	0	500
6468633	646863	646863	261500	1	1	3	0	1	0	5	1023	1030	1032	1038	2	4	23022	983	22859	607	3	1	6.95961219336219	0.178560606060606	1.48800505050505	1	1	0	0	0	0	500
12035731	1203573	1203573	487000	1	1	1	0	0	0	1	400	447	1066	1166	1	2	15850	2597	20413	2396	3	1	43.825	1.6848	14.04	1	2	0	0	0	0	500
12035741	1203574	1203574	487000	2	1	1	0	0	0	1	425	519	970	1044	1	2	15850	2597	24966	903	3	1	84.425	3.4848	29.04	1	1	0	0	0	0	500
12035751	1203575	1203575	487000	3	1	1	0	0	0	1	788	818	1298	1321	1	2	15850	2597	20413	2396	3	1	26.87	1.6848	14.04	1	1	0	0	0	0	500
12035771	1203577	1203577	487000	5	1	1	0	0	0	2	422	449	855	876	1	3	15850	2597	18923	2560	8	0	24.61	1.7094	14.245	1	1	0	0	0	0	500
10333701	1033370	1033370	415500	1	1	1	0	0	0	5	896	904	929	937	1	4	27429	1016	21799	1030	3	1	8.18222773202205	0.262473424242424	2.18727853535354	1	1	0	0	0	0	500
10333721	1033372	1033372	415500	3	1	1	0	0	0	5	792	801	819	842	1	4	27429	1016	22140	1105	5	1	9.78252282816483	0.278663545454545	2.32219621212121	1	2	0	0	0	0	500
2867311	286731	286731	110500	1	1	1	0	0	0	1	380	632	1031	1038	1	2	5428	441	5447	393	3	1	7.06736280168093	0.191220212121212	1.59350176767677	3	1	0	0	0	0	500
4774591	477459	477459	192500	1	1	1	0	0	0	1	424	442	948	1053	1	2	28676	1145	27588	204	3	1	17.895	0.5256	4.38	1	2	0	0	0	0	500
10344341	1034434	1034434	416000	1	1	1	0	0	0	7	810	1011	1039	1041	1	4	27453	954	27341	944	1	1	2.40799090909091	0.0177430909090909	0.147859090909091	2	1	0	0	0	0	500
921792	92179	92179	34500	1	1	2	0	0	0	7	589	603	704	718	1	4	8582	2691	4604	723	5	1	14.6	0.78	6.5	1	1	0	0	0	0	500
921791	92179	92179	34500	1	1	1	0	0	0	6	725	765	957	1016	1	4	8582	2691	22763	1004	4	1	50.235	2.2296	18.58	1	1	0	0	0	0	500
921801	92180	92180	34500	2	1	1	0	0	0	1	454	464	878	888	1	2	8582	2691	3263	2656	3	1	10.775	0.5856	4.88	1	1	0	0	0	0	500
14138601	1413860	1413860	564000	1	1	1	0	0	0	1	383	406	960	1007	1	2	13474	1383	12056	1415	4	1	23.9	1.6416	13.68	1	2	0	0	0	0	500
14138611	1413861	1413861	564000	2	1	1	0	0	0	1	446	464	1100	1119	1	2	13474	1383	11818	1422	3	1	18.94	1.0992	9.16	1	1	0	0	0	0	500
14138621	1413862	1413862	564000	3	1	1	0	0	0	3	608	616	633	760	1	4	13474	1383	13174	1443	4	1	8.79	0.4824	4.02	1	2	0	0	0	0	500
14138622	1413862	1413862	564000	3	1	2	0	0	0	4	1033	1038	1068	1073	1	4	13474	1383	13077	1377	3	1	5.75049402173913	0.161815090909091	1.34845909090909	1	1	0	0	0	0	500
14138631	1413863	1413863	564000	4	1	1	0	0	0	2	425	477	875	932	1	3	13474	1383	13260	1402	5	1	9.23	0.3948	3.29	2	3	0	0	0	0	500
14138632	1413863	1413863	564000	4	1	2	0	0	0	3	981	990	1016	1025	1	4	13474	1383	12679	1436	4	1	9.485	0.4752	3.96	1	1	0	0	0	0	500
2878571	287857	287857	111000	1	1	1	0	0	0	1	480	494	1005	1019	1	2	5455	390	9459	543	3	1	14.42	0.6756	5.63	1	1	0	0	0	0	500
8503071	850307	850307	336500	2	1	1	0	0	0	3	490	534	535	685	1	4	29873	1823	31895	1918	4	1	13.81	0.4596	3.83	2	2	0	0	0	0	500
8503073	850307	850307	336500	2	1	3	0	0	0	7	781	788	789	796	1	4	29873	1823	21045	1818	4	1	7.28194791666667	0.278734848484848	2.3227904040404	1	1	0	0	0	0	500
8503072	850307	850307	336500	2	1	2	0	0	0	6	867	880	973	987	1	4	29873	1823	31805	1921	4	1	14.08	0.456	3.8	1	1	0	0	0	0	500
6478051	647805	647805	262000	1	1	1	0	0	0	1	512	522	1097	1192	1	2	23544	853	21518	117	3	1	10.5477364425505	0.346017818181818	2.88348181818182	1	2	0	0	0	0	500
6478061	647806	647806	262000	2	1	1	0	0	0	2	442	448	857	863	1	3	23544	853	23564	852	4	1	6.96274773875115	0.14031796969697	1.16931641414141	1	1	0	0	0	0	500
6478062	647806	647806	262000	2	1	2	0	0	0	3	889	909	912	944	1	4	23544	853	24431	1066	4	1	26.025	0.8952	7.46	1	1	0	0	0	0	500
937391	93739	93739	35000	1	1	1	0	0	1	1	335	375	1148	1167	1	2	8616	2674	23357	689	4	1	30.23	1.2636	10.53	1	1	0	0	0	0	500
937392	93739	93739	35000	1	1	2	0	1	0	7	716	737	746	768	2	4	23357	689	21960	264	5	1	21.895	0.9984	8.32	1	1	0	0	0	0	500
937401	93740	93740	35000	2	1	1	0	0	0	2	432	439	829	836	1	3	8616	2674	8625	2684	8	0	7.68297083540321	0.31796096969697	2.64967474747475	1	1	0	0	0	0	500
6488191	648819	648819	262500	1	1	1	0	0	0	4	681	765	779	971	1	4	23559	851	21587	854	3	1	4.52573174353019	0.134422818181818	1.12019015151515	2	3	0	0	0	0	500
10352761	1035276	1035276	416500	2	1	1	0	0	0	3	608	612	623	627	1	4	27519	659	22643	657	1	1	2.26142384135472	0.0240903636363636	0.20075303030303	1	1	0	0	0	0	500
10352762	1035276	1035276	416500	2	1	2	0	0	0	3	699	751	759	811	1	4	27519	659	22465	171	1	1	9.65918665994972	0.313287083333333	2.61072569444444	1	1	0	0	0	0	500
10352763	1035276	1035276	416500	2	1	3	0	0	0	4	814	831	924	931	1	4	27519	659	22656	219	4	1	8.15776099960645	0.192905212121212	1.60754343434343	2	1	0	0	0	0	500
10352764	1035276	1035276	416500	2	1	4	0	0	0	7	1044	1058	1312	1321	1	4	27519	659	24742	124	4	1	12	0.432	3.6	1	1	0	0	0	0	500
10352771	1035277	1035277	416500	3	1	1	0	0	0	3	433	450	455	466	1	4	27519	659	21864	1021	5	1	11.28	0.384	3.2	2	1	0	0	0	0	500
10352772	1035277	1035277	416500	3	1	2	0	0	0	3	933	945	947	1032	1	4	27519	659	27431	1016	5	1	11.905	0.3792	3.16	1	2	0	0	0	0	500
12052261	1205226	1205226	487500	1	1	1	0	0	0	1	493	542	1096	1104	1	2	15867	2599	15924	1301	3	1	8.36955860690236	0.327306818181818	2.72755681818182	2	1	0	0	0	0	500
12052272	1205227	1205227	487500	2	1	2	0	0	0	6	428	476	517	541	1	4	15867	2599	19040	2503	4	1	36.75	1.7664	14.72	1	1	0	0	0	0	500
12052273	1205227	1205227	487500	2	1	3	0	0	0	7	714	720	829	838	1	4	15867	2599	15342	2587	3	1	6.0560666783054	0.201213166666667	1.67677638888889	1	2	0	0	0	0	500
12052271	1205227	1205227	487500	2	1	1	0	0	0	4	1023	1145	1166	1189	1	4	15867	2599	15396	1288	3	1	10.625	0.504	4.2	2	2	0	0	0	0	500
2888761	288876	288876	111500	2	1	1	0	0	0	1	548	581	950	981	1	2	5466	390	8649	2684	3	1	32.62	2.016	16.8	1	1	0	0	0	0	500
2888762	288876	288876	111500	2	1	2	0	0	0	7	1288	1296	1319	1327	1	4	5466	390	27202	449	5	1	8.16455223829201	0.357255545454545	2.97712954545455	1	1	0	0	0	0	500
2888771	288877	288877	111500	3	1	1	0	0	0	3	1052	1167	1173	1198	1	4	5466	390	27202	449	4	1	8.16455223829201	0.357255545454545	2.97712954545455	3	2	0	0	0	0	500
2888781	288878	288878	111500	4	1	1	0	0	0	4	675	691	884	900	1	4	5466	390	5615	320	4	1	16.08	0.6636	5.53	1	1	0	0	0	0	500
2888782	288878	288878	111500	4	1	2	0	0	0	6	973	993	1051	1078	1	4	5466	390	22483	169	5	1	24.135	0.9972	8.31	1	1	0	0	0	0	500
4780861	478086	478086	193000	1	1	1	0	0	0	1	649	673	844	1042	1	2	28802	609	25064	879	3	1	24.6	1.224	10.2	1	3	0	0	0	0	500
4780871	478087	478087	193000	2	1	1	0	0	0	4	557	722	904	932	1	4	28802	609	27413	971	5	1	10.8979018384862	0.355294606060606	2.96078838383838	2	2	0	0	0	0	500
4780881	478088	478088	193000	3	1	1	0	0	0	1	830	840	21	29	1	2	28802	609	27410	1019	3	1	9.57	0.3696	3.08	1	1	0	0	0	0	500
4780891	478089	478089	193000	4	1	1	0	0	0	2	519	527	993	1001	1	3	28802	609	28678	1145	8	0	8.77774204142489	0.275495075757576	2.2957922979798	1	1	0	0	0	0	500
4780892	478089	478089	193000	4	1	2	0	0	0	2	1104	1113	1214	1257	1	3	28802	609	28678	1145	3	1	8.36743022646679	0.275495075757576	2.2957922979798	1	2	0	0	0	0	500
10363821	1036382	1036382	417000	1	1	1	0	0	0	1	229	236	815	823	1	2	27571	208	5143	138	3	1	8.39179147476972	0.269725545454545	2.24771287878788	1	1	0	0	0	0	500
10363831	1036383	1036383	417000	2	1	1	0	0	0	1	448	459	988	1016	1	2	27571	208	23022	983	3	1	11.155	0.3714	3.095	1	2	0	0	0	0	500
949571	94957	94957	35500	1	1	1	0	0	0	1	278	307	320	495	1	4	8630	2684	4038	1694	3	1	29.27	2.5608	21.34	1	3	0	0	0	0	500
949572	94957	94957	35500	1	1	2	0	0	0	6	690	699	786	795	1	4	8630	2684	3375	2689	5	1	9.36	0.4656	3.88	1	1	0	0	0	0	500
949592	94959	94959	35500	3	1	2	0	0	0	7	519	527	562	649	1	4	8630	2684	8584	2691	5	1	8.395	0.4044	3.37	1	2	0	0	0	0	500
949591	94959	94959	35500	3	1	1	0	0	0	3	748	760	795	988	1	4	8630	2684	3363	2664	5	1	12.6	0.6744	5.62	1	2	0	0	0	0	500
949601	94960	94960	35500	4	1	1	0	0	0	4	724	737	1079	1084	1	4	8630	2684	8608	2674	5	1	5.79996964108296	0.247736121212121	2.06446767676768	2	1	0	0	0	0	500
2900991	290099	290099	112000	1	1	1	0	0	0	1	394	428	997	1141	1	2	5482	382	23512	252	3	1	31.56	1.317	10.975	1	2	0	0	0	0	500
2900992	290099	290099	112000	1	1	2	0	0	0	7	1181	1189	1380	1389	1	4	5482	382	5372	444	3	1	9.06	0.396	3.3	1	1	0	0	0	0	500
2901001	290100	290100	112000	2	1	1	0	0	0	4	677	693	1081	1101	1	4	5482	382	24883	472	3	1	18.535	0.7452	6.21	1	1	0	0	0	0	500
2901002	290100	290100	112000	2	1	2	0	0	0	7	1264	1286	1420	3	1	4	5482	382	21831	1036	3	1	22.96	1.3818	11.515	1	1	0	0	0	0	500
14150702	1415070	1415070	564500	1	1	2	0	0	0	3	435	440	449	454	1	4	13563	1374	13712	1392	4	1	5.42388957358823	0.153448015151515	1.27873345959596	1	1	0	0	0	0	500
14150701	1415070	1415070	564500	1	1	1	0	0	0	1	538	545	721	960	1	2	13563	1374	13357	1359	5	1	7.29646120945027	0.269607212121212	2.24672676767677	1	3	0	0	0	0	500
14150703	1415070	1415070	564500	1	1	3	0	0	0	3	961	967	982	988	1	4	13563	1374	14348	1367	5	1	6.25753073593073	0.0821300909090909	0.684417424242424	1	1	0	0	0	0	500
14150711	1415071	1415071	564500	2	1	1	0	0	0	1	563	571	1013	1021	1	2	13563	1374	14676	1336	3	1	8.10258072185268	0.240874303030303	2.00728585858586	1	1	0	0	0	0	500
14150713	1415071	1415071	564500	2	1	3	0	0	0	6	1023	1032	1051	1060	1	4	13563	1374	13917	1395	4	1	9.255	0.45	3.75	1	1	0	0	0	0	500
14150712	1415071	1415071	564500	2	1	2	0	0	0	4	1169	1182	1213	1218	1	4	13563	1374	13078	1377	4	1	5.6464803030303	0.172998545454545	1.44165454545455	2	1	0	0	0	0	500
14150721	1415072	1415072	564500	3	1	1	0	0	0	2	453	458	933	1074	1	3	13563	1374	13274	1403	8	0	5.4025344816273	0.141225772727273	1.17688143939394	1	2	0	0	0	0	500
14150741	1415074	1415074	564500	5	1	1	0	0	0	4	639	910	923	928	1	4	13563	1374	13503	1338	3	1	5.88380889702063	0.117858636363636	0.982155303030303	4	1	0	0	0	0	500
12068301	1206830	1206830	488000	1	1	1	0	0	0	1	389	431	983	1025	1	2	15879	2599	14598	1324	4	1	26.3	1.5912	13.26	2	2	0	0	0	0	500
12068302	1206830	1206830	488000	1	1	2	0	0	0	3	1024	1049	1064	1171	1	4	15879	2599	14708	1303	5	1	25.67	1.746	14.55	1	2	0	0	0	0	500
12068321	1206832	1206832	488000	3	1	1	0	0	0	3	419	480	507	533	1	4	15879	2599	15913	2608	5	1	6.47799921328671	0.232314454545455	1.93595378787879	3	2	0	0	0	0	500
8515901	851590	851590	337000	1	1	1	0	0	0	1	438	457	912	1002	1	2	29905	1652	32042	1940	3	1	18.935	0.9636	8.03	1	2	0	0	0	0	500
8515902	851590	851590	337000	1	1	2	0	0	0	1	1030	1082	111	125	1	2	29905	1652	32042	1940	4	1	16.225	0.9636	8.03	2	1	0	0	0	0	500
8515921	851592	851592	337000	3	1	1	0	0	0	3	731	745	749	838	1	4	29905	1652	30224	1659	4	1	14.32	0.8244	6.87	1	2	0	0	0	0	500
8515922	851592	851592	337000	3	1	2	0	0	0	5	863	879	925	964	1	4	29905	1652	29755	1796	3	1	17.245	0.8862	7.385	1	2	0	0	0	0	500
8515923	851592	851592	337000	3	1	3	0	0	0	7	1008	1029	1078	1102	1	4	29905	1652	21190	1755	3	1	22.89	1.2948	10.79	1	1	0	0	0	0	500
8515924	851592	851592	337000	3	1	4	0	0	0	7	1101	1113	1136	1151	1	4	29905	1652	30210	1655	3	1	14.25	0.7884	6.57	1	1	0	0	0	0	500
8515941	851594	851594	337000	5	1	1	0	0	0	2	435	439	618	722	1	3	29905	1652	29666	2004	4	1	4.2565418299373	0.150996590909091	1.25830492424242	1	3	0	0	0	0	500
8515942	851594	851594	337000	5	1	2	0	0	0	4	1140	1154	1195	1209	1	4	29905	1652	29755	1796	5	1	14.495	0.8862	7.385	1	1	0	0	0	0	500
6498341	649834	649834	263000	1	1	1	0	0	1	1	408	446	1006	1055	1	2	23559	851	8625	2684	3	1	36.715	1.8048	15.04	1	2	0	0	0	0	500
6498342	649834	649834	263000	1	1	2	0	1	0	6	700	737	842	879	2	4	8625	2684	25335	2697	1	1	6.16422718273157	0.224057409090909	1.86714507575758	1	1	0	0	0	0	500
6498351	649835	649835	263000	2	1	1	0	0	0	1	451	468	1049	1065	1	2	23559	851	27734	65	3	1	17.145	0.528	4.4	1	1	0	0	0	0	500
6498352	649835	649835	263000	2	1	2	0	0	0	4	1096	1104	1124	1133	1	4	23559	851	23731	846	3	1	8.8487696969697	0.292582787878788	2.4381898989899	1	1	0	0	0	0	500
6498361	649836	649836	263000	3	1	1	0	0	0	4	515	525	696	737	1	4	23559	851	23542	853	1	1	3.60818114613881	0.0603255454545454	0.502712878787879	1	2	0	0	0	0	500
6498371	649837	649837	263000	4	1	1	0	0	0	1	561	594	843	877	1	2	23559	851	28789	516	4	1	33.98	1.5558	12.965	1	1	0	0	0	0	500
8529231	852923	852923	337500	1	1	1	0	0	0	4	1177	1260	1397	1409	1	4	29995	1689	20849	1645	3	1	12.775	0.825	6.875	3	1	0	0	0	0	500
962721	96272	96272	36000	1	1	1	0	0	0	1	397	422	1066	1091	1	2	8684	2772	8310	2716	3	1	25.69	1.755	14.625	1	1	0	0	0	0	500
962731	96273	96273	36000	2	1	1	0	0	0	5	1010	1022	1063	1074	1	4	8684	2772	25336	2697	4	1	12.165	0.5364	4.47	1	1	0	0	0	0	500
962741	96274	96274	36000	3	1	1	0	0	0	4	498	604	844	852	1	4	8684	2772	8635	2684	5	1	8.545	0.3984	3.32	3	1	0	0	0	0	500
962751	96275	96275	36000	4	1	1	0	0	0	1	386	448	937	989	1	2	8684	2772	27393	1001	3	1	57.775	2.3592	19.66	1	1	0	0	0	0	500
6508311	650831	650831	263500	1	1	1	0	0	0	1	428	475	1091	15	1	2	23563	852	23450	244	5	1	43.65	1.1268	9.39	1	4	0	0	0	0	500
4790321	479032	479032	193500	1	1	1	0	0	0	7	553	580	597	601	1	4	28876	618	28884	613	1	1	1.62183414051227	0.026943696969697	0.224530808080808	2	1	0	0	0	0	500
4790322	479032	479032	193500	1	1	2	0	0	0	7	661	669	689	721	1	4	28876	618	5928	575	3	1	8.7	0.3822	3.185	1	2	0	0	0	0	500
4790331	479033	479033	193500	2	1	1	0	0	0	4	455	618	670	679	1	4	28876	618	23133	961	3	1	9.47505475736385	0.34302096969697	2.85850808080808	3	1	0	0	0	0	500
4790332	479033	479033	193500	2	1	2	0	0	0	7	959	970	1142	1182	1	4	28876	618	22208	1121	5	1	10.35	0.408	3.4	1	2	0	0	0	0	500
4790341	479034	479034	193500	3	1	1	0	0	0	2	485	501	905	1054	1	3	28876	618	27503	230	5	1	16.165	0.5094	4.245	1	3	0	0	0	0	500
4790342	479034	479034	193500	3	1	2	0	0	0	7	1149	1155	1364	1370	1	4	28876	618	22845	988	4	1	6.32585882936508	0.205196	1.70996666666667	1	1	0	0	0	0	500
2912161	291216	291216	112500	2	1	1	0	0	0	5	715	721	797	888	1	4	5488	383	26715	386	4	1	6.42143427643785	0.176439409090909	1.47032840909091	1	2	0	0	0	0	500
2912181	291218	291218	112500	4	1	1	0	0	0	1	345	601	1170	1182	1	2	5488	383	23991	416	3	1	12.945	0.618	5.15	4	1	0	0	0	0	500
2912182	291218	291218	112500	4	1	2	0	0	0	4	1189	1204	1228	1244	1	4	5488	383	24123	534	4	1	15.86	0.9456	7.88	1	1	0	0	0	0	500
8543071	854307	854307	338000	2	1	1	0	0	0	3	744	795	809	817	1	4	30011	1681	25708	1999	5	1	8.9361365466748	0.358246909090909	2.98539090909091	3	1	0	0	0	0	500
14164441	1416444	1416444	565000	1	1	1	0	0	0	3	564	733	736	855	1	4	13671	1393	13639	1393	4	1	3.01490843474111	0.212227272727273	1.76856060606061	3	3	0	0	0	0	500
14164451	1416445	1416445	565000	2	1	1	0	0	0	2	427	435	1053	1095	1	3	13671	1393	13187	1401	5	1	8.0814153907496	0.353206909090909	2.94339090909091	1	2	0	0	0	0	500
14164452	1416445	1416445	565000	2	1	2	0	0	0	3	1214	1226	1227	1298	1	4	13671	1393	12657	1436	5	1	12.22	0.6936	5.78	1	3	0	0	0	0	500
4801971	480197	480197	194000	1	1	1	0	0	0	7	276	286	338	348	1	4	1568	1581	1609	1591	3	1	10.175	0.5292	4.41	1	1	0	0	0	0	500
4801972	480197	480197	194000	1	1	2	0	0	0	7	688	723	786	819	1	4	1568	1581	22483	169	3	1	34.515	2.1768	18.14	1	1	0	0	0	0	500
14177471	1417747	1417747	565500	1	1	1	0	0	0	1	180	195	945	962	1	2	13805	1407	13913	1395	3	1	16.525	1.1544	9.62	1	1	0	0	0	0	500
12084141	1208414	1208414	488500	1	1	1	0	0	0	1	381	434	788	834	1	2	15897	2607	31644	1930	3	1	50.11	4.143	34.525	1	1	0	0	0	0	500
12084153	1208415	1208415	488500	2	1	3	0	0	0	4	533	540	552	559	1	4	15897	2607	15859	2597	5	1	7.45464429354521	0.248151893939394	2.06793244949495	1	1	0	0	0	0	500
12084151	1208415	1208415	488500	2	1	1	0	0	0	3	578	874	901	987	1	4	15897	2607	23573	1642	5	1	52.04	3.9444	32.87	5	2	0	0	0	0	500
12084152	1208415	1208415	488500	2	1	2	0	0	0	3	1378	1386	1389	1397	1	4	15897	2607	15406	1288	5	1	8.205	0.378	3.15	1	1	0	0	0	0	500
12084171	1208417	1208417	488500	4	1	1	0	0	0	4	750	758	772	819	1	4	15897	2607	15249	1289	5	1	8.09629683528837	0.335060590909091	2.79217159090909	1	2	0	0	0	0	500
975481	97548	97548	36500	1	1	1	0	0	0	5	1113	1121	1216	1224	1	4	8723	2782	3592	2769	3	1	8.14	0.3936	3.28	1	1	0	0	0	0	500
975491	97549	97549	36500	2	1	1	0	0	0	3	463	521	555	576	1	4	8723	2782	32854	2714	5	1	20.68	1.4298	11.915	2	1	0	0	0	0	500
975492	97549	97549	36500	2	1	2	0	0	0	3	647	660	679	798	1	4	8723	2782	8631	2684	4	1	12.845	0.66	5.5	1	3	0	0	0	0	500
2924492	292449	292449	113000	2	1	2	0	0	0	3	610	630	644	664	1	4	5502	367	6570	483	5	1	20.82	0.99	8.25	1	1	0	0	0	0	500
2924491	292449	292449	113000	2	1	1	0	0	0	1	682	786	1221	1245	1	2	5502	367	24907	891	3	1	26.935	1.6866	14.055	2	1	0	0	0	0	500
2924493	292449	292449	113000	2	1	3	0	0	0	3	1244	1268	1308	1339	1	4	5502	367	3363	2664	5	1	23.755	1.554	12.95	1	2	0	0	0	0	500
2924494	292449	292449	113000	2	1	4	0	0	0	3	123	132	137	145	1	4	5502	367	4622	356	4	1	9.02	0.4656	3.88	1	1	0	0	0	0	500
2924501	292450	292450	113000	3	1	1	0	0	0	2	590	655	884	887	1	3	5502	367	9630	374	5	1	3.9482800982801	0.105182181818182	0.876518181818182	2	1	0	0	0	0	500
12096711	1209671	1209671	489000	1	1	1	0	0	1	1	401	492	993	1029	1	2	15914	2608	19300	2501	3	1	39.35	1.566	13.05	2	1	0	0	0	0	500
12096713	1209671	1209671	489000	1	1	3	0	1	0	6	722	727	785	790	2	4	19300	2501	19284	2491	3	1	5.71724747474747	0.112737939393939	0.939482828282828	1	1	0	0	0	0	500
12096712	1209671	1209671	489000	1	1	2	0	0	0	7	1083	1087	1129	1133	1	4	15914	2608	15806	2602	4	1	4.9542174963925	0.12731296969697	1.06094141414141	1	1	0	0	0	0	500
6520061	652006	652006	264000	1	1	1	0	0	0	1	439	461	942	963	1	2	23610	812	23606	1670	3	1	22.185	1.0128	8.44	1	1	0	0	0	0	500
6520071	652007	652007	264000	2	1	1	0	0	0	3	470	482	506	517	1	4	23610	812	21564	118	4	1	11.775	0.4104	3.42	1	1	0	0	0	0	500
6520073	652007	652007	264000	2	1	3	0	0	0	3	842	882	903	944	1	4	23610	812	6372	1260	4	1	35.92	1.2792	10.66	2	1	0	0	0	0	500
6520072	652007	652007	264000	2	1	2	0	0	0	3	949	1054	1068	1110	1	4	23610	812	4278	836	4	1	15.36	0.5352	4.46	3	2	0	0	0	0	500
6520081	652008	652008	264000	3	1	1	0	0	0	2	552	557	731	736	1	3	23610	812	23564	852	8	0	5.43733408807173	0.121486878787879	1.01239065656566	1	1	0	0	0	0	500
987092	98709	98709	37000	2	1	2	0	0	0	6	590	602	757	769	1	4	8761	2789	3497	2768	3	1	12.865	0.7164	5.97	1	1	0	0	0	0	500
987091	98709	98709	37000	2	1	1	0	0	0	1	840	881	1363	1396	1	2	8761	2789	30865	1978	3	1	37.5	2.9472	24.56	1	1	0	0	0	0	500
10375091	1037509	1037509	417500	1	1	1	0	0	0	1	431	453	1023	1047	1	2	27684	686	26929	1242	3	1	23.275	0.9786	8.155	1	1	0	0	0	0	500
10375102	1037510	1037510	417500	2	1	2	0	0	0	7	481	504	557	610	1	4	27684	686	22532	185	1	1	7.88312184424476	0.14049625	1.17080208333333	1	2	0	0	0	0	500
10375101	1037510	1037510	417500	2	1	1	0	0	0	4	653	663	689	853	1	4	27684	686	21649	1033	4	1	10.79	0.3648	3.04	1	3	0	0	0	0	500
10375111	1037511	1037511	417500	3	1	1	0	0	0	2	467	487	901	921	1	3	27684	686	9206	743	8	0	20.55	1.0008	8.34	1	1	0	0	0	0	500
10375121	1037512	1037512	417500	4	1	1	0	0	0	2	479	504	917	927	1	3	27684	686	28733	514	8	0	10.2677435155458	0.316571477272727	2.63809564393939	2	1	0	0	0	0	500
10375151	1037515	1037515	417500	7	1	1	0	0	0	3	428	441	447	808	1	4	27684	686	22006	266	4	1	14.955	0.5028	4.19	1	3	0	0	0	0	500
10375161	1037516	1037516	417500	8	1	1	0	0	0	3	490	727	782	794	1	4	27684	686	23230	1000	5	1	12.28	0.4332	3.61	5	1	0	0	0	0	500
10375171	1037517	1037517	417500	9	1	1	0	0	0	3	412	424	443	465	1	4	27684	686	24162	460	5	1	14.575	0.4986	4.155	1	2	0	0	0	0	500
10375172	1037517	1037517	417500	9	1	2	0	0	0	5	888	895	932	954	1	4	27684	686	27608	929	5	1	8.49791817058623	0.21134046969697	1.76117058080808	1	2	0	0	0	0	500
14189691	1418969	1418969	566000	1	1	1	0	0	0	1	335	423	970	1026	1	2	13947	1364	13112	1384	1	1	9.01152668320213	0.339139151515152	2.8261595959596	2	1	0	0	0	0	500
14189692	1418969	1418969	566000	1	1	2	0	0	0	7	1053	1083	1209	1239	1	4	13947	1364	14366	1366	1	1	6.71892592592593	0.1838625	1.5321875	1	1	0	0	0	0	500
14189701	1418970	1418970	566000	2	1	1	0	0	0	7	624	751	822	942	1	4	13947	1364	14340	1367	5	1	6.35607851239669	0.151993181818182	1.26660984848485	2	2	0	0	0	0	500
14189711	1418971	1418971	566000	3	1	1	0	0	0	3	475	482	484	569	1	4	13947	1364	12888	1390	4	1	7.20608696288804	0.241290742424242	2.01075618686869	1	2	0	0	0	0	500
14189721	1418972	1418972	566000	4	1	1	0	0	0	2	583	590	1066	1073	1	3	13947	1364	13401	1353	5	1	7.94018874424214	0.288464318181818	2.40386931818182	1	1	0	0	0	0	500
8557861	855786	855786	338500	1	1	1	0	0	0	1	392	463	876	1031	1	4	30027	2000	29697	1795	4	1	17.525	1.0764	8.97	2	2	0	0	0	0	500
