id	tour_id	hhno	pno	day	tour	half	tseg	tsvid	opurp	dpurp	oadtyp	dadtyp	opcl	otaz	dpcl	dtaz	mode	pathtype	dorp	deptm	arrtm	endacttm	travtime	travcost	travdist	vot	trexpfac
48978101	489781	18500	1	1	1	1	2	0	4	3	4	4	3256	2662	3263	2656	4	1	1	414	417	449	3.49753299319728	0.128001	1.066675	20.5798239209627	500
48978151	489781	18500	1	1	1	2	1	0	3	0	4	1	3263	2656	3261	2656	3	1	1	449	450	880	1.05282061688312	0.0460909090909091	0.384090909090909	12.6645070282847	500
48978301	489783	18500	1	1	3	1	1	0	0	6	1	4	3261	2656	8470	2692	4	1	1	880	894	935	14.74	0.8004	6.67	18.3172489354691	500
48978351	489783	18500	1	1	3	2	1	0	6	0	4	1	8470	2692	3261	2656	4	1	1	935	950	999	15.83	0.8004	6.67	18.3172489354691	500
48978201	489782	18500	1	1	2	1	1	0	0	5	1	4	3261	2656	3142	2665	3	1	1	999	1007	1121	8.06	0.3828	3.19	11.8073876293095	500
48978251	489782	18500	1	1	2	2	1	0	5	0	4	1	3142	2665	3261	2656	3	1	1	1121	1129	179	8.33	0.3828	3.19	11.8073876293095	500
48979101	489791	18500	2	1	1	1	1	0	0	1	1	2	3261	2656	25265	825	3	1	1	475	501	1076	26.9	1.0092	8.41	28.549391766817	500
48979151	489791	18500	2	1	1	2	1	0	1	0	2	1	25265	825	3261	2656	3	1	1	1076	1099	179	23.92	1.0092	8.41	28.549391766817	500
48980101	489801	18500	3	1	1	1	1	0	0	1	1	2	3261	2656	23464	256	3	1	1	479	530	1003	51.34	1.6524	13.77	22.8557659485499	500
48980151	489801	18500	3	1	1	2	1	0	1	5	2	4	23464	256	23366	706	3	1	1	1003	1013	1031	10.88	0.4308	3.59	22.8557659485499	500
48980152	489801	18500	3	1	1	2	2	0	5	0	4	1	23366	706	3261	2656	3	1	1	1031	1071	179	40.94	1.4376	11.98	22.8557659485499	500
48982101	489821	18500	5	1	1	1	1	0	0	2	1	3	3261	2656	3263	2656	5	1	2	436	437	977	1.05282061688312	0.0460909090909091	0.384090909090909	21.6298062986033	500
48982151	489821	18500	5	1	1	2	1	0	2	0	3	1	3263	2656	3261	2656	5	1	2	977	978	179	1.04939123376623	0.0460909090909091	0.384090909090909	21.6298062986033	500
48983101	489831	18500	6	1	1	1	1	0	0	2	1	3	3261	2656	3263	2656	5	1	2	483	484	948	1.05282061688312	0.0460909090909091	0.384090909090909	24.2173886463187	500
48983151	489831	18500	6	1	1	2	1	0	2	0	3	1	3263	2656	3261	2656	1	1	0	948	955	179	7.68181818181818	0	0.384090909090909	11.2221448778122	500
988461102	9884611	394500	2	1	1	1	1	0	0	4	1	4	22819	1003	23148	966	5	1	2	599	605	849	6.65135879664413	0.135452636363636	1.12877196969697	41.6370138274286	500
988461101	9884611	394500	2	1	1	1	2	0	4	6	4	4	23148	966	27585	204	5	1	1	849	856	940	7.96493816192225	0.134983545454545	1.12486287878788	41.6370138274286	500
988461151	9884611	394500	2	1	1	2	1	0	6	0	4	1	27585	204	22819	1003	5	1	1	940	949	179	9.26523469601677	0.256482666666667	2.13735555555556	41.6370138274286	500
606901101	6069011	243500	1	1	1	1	1	0	0	4	1	4	9767	833	23344	694	3	1	1	553	566	595	13.06	0.5328	4.44	4.31543383667867	500
606901151	6069011	243500	1	1	1	2	1	0	4	0	4	1	23344	694	9767	833	3	1	1	595	607	652	12.87	0.5328	4.44	4.31543383667867	500
606901203	6069012	243500	1	1	2	1	1	0	0	5	1	4	9767	833	23338	697	3	1	1	652	662	723	10.58	0.3936	3.28	2.74191637306609	500
606901202	6069012	243500	1	1	2	1	2	0	5	4	4	4	23338	697	23321	756	3	1	1	723	728	752	5.77745431235431	0.146550060606061	1.2212505050505	2.74191637306609	500
606901201	6069012	243500	1	1	2	1	3	0	4	6	4	4	23321	756	23420	700	3	1	1	752	759	812	7.30200994220556	0.259924757575758	2.16603964646465	2.74191637306609	500
606901251	6069012	243500	1	1	2	2	1	0	6	4	4	4	23420	700	22822	1002	3	1	1	812	835	902	23.95	1.0968	9.14	2.74191637306609	500
606901252	6069012	243500	1	1	2	2	2	0	4	0	4	1	22822	1002	9767	833	3	1	1	902	943	179	41.37	1.4928	12.44	2.74191637306609	500
1162148101	11621481	471500	1	1	1	1	1	0	0	1	1	2	27721	64	27859	39	3	1	1	468	479	656	11.6	0.3768	3.14	17.6617347503373	500
1162148151	11621481	471500	1	1	1	2	1	0	1	4	2	4	27859	39	21462	95	4	1	1	656	667	673	11.11	0.4464	3.72	30.7490802003372	500
1162148152	11621481	471500	1	1	1	2	2	0	4	0	4	1	21462	95	27721	64	3	1	1	673	680	699	7.11283003952569	0.189127272727273	1.57606060606061	17.6617347503373	500
1162148201	11621482	471500	1	1	2	1	1	0	0	4	1	4	27721	64	22462	171	3	1	1	699	725	876	26.74	0.9708	8.09	7.76387756863549	500
1162148251	11621482	471500	1	1	2	2	1	0	4	0	4	1	22462	171	27721	64	3	1	1	876	901	179	25.47	0.9828	8.19	7.76387756863549	500
1162149102	11621491	471500	2	1	1	1	1	0	0	1	1	4	27721	64	21881	1022	3	1	1	305	321	404	16.13	0.9168	7.64	23.2915337981699	500
1162149101	11621491	471500	2	1	1	1	2	0	1	1	4	2	21881	1022	21802	1030	3	1	1	404	406	500	2.32771685273791	0.028006303030303	0.233385858585859	23.2915337981699	500
1162149151	11621491	471500	2	1	1	2	1	0	1	0	2	1	21802	1030	27721	64	3	1	1	986	1017	179	31.19	0.864	7.2	23.2915337981699	500
1162149201	11621492	471500	2	1	2	1	1	0	1	6	2	4	21802	1030	28209	232	3	1	1	500	513	683	13.1071446480938	0.333962863636364	2.78302386363636	0	500
1162149251	11621492	471500	2	1	2	2	1	0	6	4	4	4	28209	232	22657	219	3	1	1	683	689	723	6.74076384778013	0.0569269090909091	0.474390909090909	0	500
1162149252	11621492	471500	2	1	2	2	2	0	4	1	4	2	22657	219	21802	1030	3	1	1	723	734	986	11.3916461655298	0.331652939393939	2.76377449494949	0	500
1162151103	11621511	471500	4	1	1	1	1	0	0	7	1	4	27721	64	22534	173	4	1	1	387	433	485	46.67	1.0344	8.62	10.8217662981903	500
1162151102	11621511	471500	4	1	1	1	2	0	7	5	4	4	22534	173	28248	783	3	1	1	485	508	555	23.14	0.9084	7.57	6.65954849119401	500
1162151101	11621511	471500	4	1	1	1	3	0	5	3	4	4	28248	783	23563	852	4	1	1	555	571	597	16.55	0.6336	5.28	10.8217662981903	500
1162151151	11621511	471500	4	1	1	2	1	0	3	3	4	4	23563	852	24336	30	4	1	1	597	615	615	18.62	0.8076	6.73	10.8217662981903	500
1162151152	11621511	471500	4	1	1	2	2	0	3	0	4	1	24336	30	27721	64	4	1	1	615	621	179	6.36679261089152	0.204669606060606	1.70558005050505	10.8217662981903	500
1359666101	13596661	543000	1	1	1	1	1	0	0	5	1	4	20157	2338	24607	31	3	1	1	574	590	590	16.23	0.7668	6.39	9.57330560078604	500
1359666151	13596661	543000	1	1	1	2	1	0	5	0	4	1	24607	31	20157	2338	3	1	1	590	605	1019	15.94	0.7668	6.39	9.57330560078604	500
1359666201	13596662	543000	1	1	2	1	1	0	0	5	1	4	20157	2338	19736	2387	3	1	1	1019	1033	1095	14.98	0.81	6.75	9.5784110762353	500
1359666251	13596662	543000	1	1	2	2	1	0	5	0	4	1	19736	2387	20157	2338	3	1	1	1095	1115	179	20.42	0.81	6.75	9.5784110762353	500
1359667101	13596671	543000	2	1	1	1	1	0	0	4	1	4	20157	2338	27927	845	3	1	1	572	592	599	20.21	1.0152	8.46	11.1408062691125	500
1359667151	13596671	543000	2	1	1	2	1	0	4	4	4	4	27927	845	22655	219	3	1	1	599	627	694	28.8	1.1928	9.94	11.1408062691125	500
1359667152	13596671	543000	2	1	1	2	2	0	4	4	4	4	22655	219	6470	11	3	1	1	694	714	825	20.24	0.882	7.35	11.1408062691125	500
1359667153	13596671	543000	2	1	1	2	3	0	4	0	4	1	6470	11	20157	2338	3	1	1	825	844	179	19.3	0.9072	7.56	11.1408062691125	500
1359668101	13596681	543000	3	1	1	1	1	0	0	2	1	3	20157	2338	18660	2352	5	1	2	430	444	934	14.17	0.5592	4.66	28.4023097826499	500
1359668151	13596681	543000	3	1	1	2	1	0	2	0	3	1	18660	2352	20157	2338	8	1	0	934	947	179	13.06	0.5592	4.66	13.1614039771315	500
1359669101	13596691	543000	4	1	1	1	1	0	0	4	1	4	20157	2338	19117	2376	5	1	2	574	592	712	18.67	0.8436	7.03	26.0469488519885	500
1359669151	13596691	543000	4	1	1	2	1	0	4	4	4	4	19117	2376	25113	901	4	1	2	712	737	754	25.46	1.116	9.3	19.6136663042082	500
1359669152	13596691	543000	4	1	1	2	2	0	4	4	4	4	25113	901	21454	95	5	1	2	754	778	918	24.19	0.966	8.05	26.0469488519885	500
1359669153	13596691	543000	4	1	1	2	3	0	4	0	4	1	21454	95	20157	2338	4	1	2	918	931	179	13.9	0.5424	4.52	19.6136663042082	500
430722101	4307221	170500	1	1	1	1	1	0	0	4	1	4	19234	1216	17901	2409	3	1	1	645	655	804	10.4	0.5052	4.21	17.2856050105043	500
430722151	4307221	170500	1	1	1	2	1	0	4	0	4	1	17901	2409	19234	1216	3	1	1	804	814	1123	10.41	0.5052	4.21	17.2856050105043	500
430722201	4307222	170500	1	1	2	1	1	0	0	6	1	4	19234	1216	28148	1221	3	1	1	1123	1132	1185	9.84	0.3948	3.29	13.7729919921717	500
430722251	4307222	170500	1	1	2	2	1	0	6	0	4	1	28148	1221	19234	1216	3	1	1	1185	1194	179	9.55	0.3948	3.29	13.7729919921717	500
430723101	4307231	170500	2	1	1	1	1	0	0	6	1	4	19234	1216	28218	233	3	1	1	1185	1210	1227	25.32	1.6524	13.77	15.0914737959659	500
430723151	4307231	170500	2	1	1	2	1	0	6	4	4	4	28218	233	27269	996	3	1	1	1227	1237	1335	10.26	0.3696	3.08	15.0914737959659	500
430723152	4307231	170500	2	1	1	2	2	0	4	0	4	1	27269	996	19234	1216	3	1	1	1335	1359	179	24.57	1.4712	12.26	15.0914737959659	500
803293101	8032931	318500	1	1	1	1	1	0	0	1	1	2	25895	1850	31700	1927	3	1	1	503	515	1080	12.73	0.534	4.45	55.8350611879177	500
803293151	8032931	318500	1	1	1	2	1	0	1	0	2	1	31700	1927	25895	1850	3	1	1	1080	1092	179	12.31	0.534	4.45	55.8350611879177	500
803294101	8032941	318500	2	1	1	1	1	0	0	5	1	4	25895	1850	31877	1944	3	1	1	552	560	590	8.67	0.378	3.15	17.2090287598437	500
803294151	8032941	318500	2	1	1	2	1	0	5	0	4	1	31877	1944	25895	1850	3	1	1	590	598	729	8.51	0.378	3.15	17.2090287598437	500
803294301	8032943	318500	2	1	3	1	1	0	0	7	1	4	25895	1850	25819	1878	3	1	1	729	734	836	5.20828127559378	0.185592045454545	1.54660037878788	21.1757322353373	500
803294351	8032943	318500	2	1	3	2	1	0	7	0	4	1	25819	1878	25895	1850	4	1	1	836	841	1017	5.24172128378378	0.185592045454545	1.54660037878788	34.4105648824231	500
803294201	8032942	318500	2	1	2	1	1	0	0	5	1	4	25895	1850	31661	1954	4	1	2	1017	1030	1040	13.35	0.5856	4.88	25.6638519394042	500
803294251	8032942	318500	2	1	2	2	1	0	5	6	4	4	31661	1954	31817	1917	4	1	1	1040	1045	1078	5.91743326393708	0.145346954545455	1.21122462121212	25.6638519394042	500
803294252	8032942	318500	2	1	2	2	2	0	6	0	4	1	31817	1917	25895	1850	4	1	1	1078	1089	179	11.21	0.4524	3.77	25.6638519394042	500
989397101	9893971	395000	1	1	1	1	1	0	0	1	1	4	22840	988	9539	150	3	1	1	456	473	1047	17.68	0.6156	5.13	46.1708310790047	500
989397151	9893971	395000	1	1	1	2	1	0	1	0	4	1	9539	150	22840	988	3	1	1	1047	1064	179	17.28	0.6156	5.13	46.1708310790047	500
1163385101	11633851	472000	1	1	1	1	1	0	0	1	1	2	27728	83	27895	784	3	1	1	340	350	912	10.47	0.4596	3.83	27.5768874958314	500
1163385151	11633851	472000	1	1	1	2	1	0	1	1	2	4	27895	784	24577	1064	3	1	1	912	921	1015	9.29538795685866	0.307304939393939	2.56087449494949	27.5768874958314	500
1163385152	11633851	472000	1	1	1	2	2	0	1	0	4	1	24577	1064	27728	83	3	1	1	1015	1037	1194	22.21	0.5592	4.66	27.5768874958314	500
1163385201	11633852	472000	1	1	2	1	1	0	0	4	1	4	27728	83	24563	1077	3	1	1	1194	1204	1356	10.5	0.504	4.2	8.57367816647687	500
1163385251	11633852	472000	1	1	2	2	1	0	4	0	4	1	24563	1077	27728	83	3	1	1	1356	1366	179	10.98	0.504	4.2	8.57367816647687	500
50393101	503931	19000	1	1	1	1	1	0	0	6	1	4	3269	2655	23327	699	4	1	1	488	536	603	48.04	1.4136	11.78	18.2166821050748	500
50393151	503931	19000	1	1	1	2	1	0	6	5	4	4	23327	699	25326	2688	4	1	1	603	623	648	20.61	1.05	8.75	18.2166821050748	500
50393152	503931	19000	1	1	1	2	2	0	5	0	4	1	25326	2688	3269	2655	4	1	1	648	659	719	11.18	0.6288	5.24	18.2166821050748	500
50393201	503932	19000	1	1	2	1	1	0	0	7	1	4	3269	2655	3257	2662	3	1	1	719	725	757	6.71357613636364	0.238070075757576	1.9839172979798	10.7851079464381	500
50393251	503932	19000	1	1	2	2	1	0	7	0	4	1	3257	2662	3269	2655	3	1	1	757	763	179	6.71357613636364	0.238070075757576	1.9839172979798	10.7851079464381	500
50394101	503941	19000	2	1	1	1	1	0	0	4	1	4	3269	2655	4813	239	4	1	1	527	571	588	44.21	2.154	17.95	14.9098048074283	500
50394151	503941	19000	2	1	1	2	1	0	4	0	4	1	4813	239	3269	2655	4	1	1	588	632	660	44.12	2.154	17.95	14.9098048074283	500
50394202	503942	19000	2	1	2	1	1	0	0	4	1	4	3269	2655	25320	2688	4	1	1	660	671	682	11.3	0.6288	5.24	16.966315778201	500
50394201	503942	19000	2	1	2	1	2	0	4	4	4	4	25320	2688	3234	2693	3	1	1	682	691	875	9.6	0.5124	4.27	10.4408097096622	500
50394251	503942	19000	2	1	2	2	1	0	4	0	4	1	3234	2693	3269	2655	3	1	1	875	888	179	13.56	0.8016	6.68	10.4408097096622	500
1361274102	13612741	543500	1	1	1	1	1	0	0	4	1	4	20171	2300	10375	22	3	1	1	329	366	414	37.51	1.0356	8.63	14.0116501578123	500
1361274101	13612741	543500	1	1	1	1	2	0	4	1	4	2	10375	22	24204	21	3	1	1	414	424	914	10.6756123737374	0.159734848484848	1.33112373737374	14.0116501578123	500
1361274151	13612741	543500	1	1	1	2	1	0	1	0	2	1	24204	21	20171	2300	3	1	1	1053	1080	179	27.91	0.9696	8.08	14.0116501578123	500
1361274201	13612742	543500	1	1	2	1	1	0	1	5	2	4	24204	21	21707	1096	4	1	2	914	928	929	14.52	0.576	4.8	0	500
1361274251	13612742	543500	1	1	2	2	1	0	5	1	4	2	21707	1096	24204	21	4	1	1	929	948	1053	19.18	0.576	4.8	0	500
242629101	2426291	93000	1	1	1	1	1	0	0	3	1	4	7184	2119	450	2109	5	1	1	968	980	980	12.06	0.66	5.5	15.6906555325043	500
242629151	2426291	93000	1	1	1	2	1	0	3	5	4	4	450	2109	400	2110	4	1	1	980	988	1013	8.3	0.3792	3.16	11.8152526600183	500
242629152	2426291	93000	1	1	1	2	2	0	5	0	4	1	400	2110	7184	2119	5	1	2	1013	1028	179	15.77	0.8196	6.83	15.6906555325043	500
242630101	2426301	93000	2	1	1	1	1	0	0	1	1	2	7184	2119	2385	2148	3	1	1	505	516	1102	11.07	0.4332	3.61	27.7749777490921	500
242630151	2426301	93000	2	1	1	2	1	0	1	5	2	4	2385	2148	566	2169	3	1	1	1102	1111	1114	9.01682438354129	0.225144696969697	1.87620580808081	27.7749777490921	500
242630152	2426301	93000	2	1	1	2	2	0	5	0	4	1	566	2169	7184	2119	3	1	1	1114	1124	179	10.77	0.4464	3.72	27.7749777490921	500
242631101	2426311	93000	3	1	1	1	1	0	0	2	1	3	7184	2119	8284	2143	5	1	1	658	666	880	8.81	0.3708	3.09	22.7512261508746	500
242631151	2426311	93000	3	1	1	2	1	0	2	4	3	4	8284	2143	652	2172	4	1	1	880	887	1038	7.33507216810967	0.244018242424242	2.03348535353535	17.131947402767	500
242631152	2426311	93000	3	1	1	2	2	0	4	0	4	1	652	2172	7184	2119	5	1	1	1038	1050	179	12.3	0.6084	5.07	22.7512261508746	500
242632102	2426321	93000	4	1	1	1	1	0	0	3	1	4	7184	2119	7862	2141	4	1	2	391	400	425	9.84	0.3864	3.22	13.7936234729274	500
242632101	2426321	93000	4	1	1	1	2	0	3	3	4	4	7862	2141	7932	2145	4	1	2	425	427	438	2.65739840304453	0.0497605151515151	0.41467095959596	13.7936234729274	500
242632151	2426321	93000	4	1	1	2	1	0	3	0	4	1	7932	2145	7184	2119	4	1	2	438	447	179	9.48	0.4032	3.36	13.7936234729274	500
990518101	9905181	395500	1	1	1	1	1	0	0	5	1	4	22973	667	22670	982	5	1	2	1010	1017	1030	7.21231995462237	0.221140393939394	1.84283661616162	11.0322682957789	500
990518151	9905181	395500	1	1	1	2	1	0	5	0	4	1	22670	982	22973	667	4	1	2	1030	1037	179	7.83354844767472	0.223114560606061	1.85928800505051	8.30743094561663	500
990519102	9905191	395500	2	1	1	1	1	0	0	4	1	4	22973	667	26824	630	4	1	2	503	507	528	4.89282099963045	0.130122590909091	1.08435492424242	6.55923462923628	500
990519101	9905191	395500	2	1	1	1	2	0	4	3	4	4	26824	630	10038	608	4	1	2	528	532	550	4.74677111171961	0.0978837272727273	0.815697727272727	6.55923462923628	500
990519151	9905191	395500	2	1	1	2	1	0	3	3	4	4	10038	608	28151	568	4	1	2	550	560	598	10.94	0.6228	5.19	6.55923462923628	500
990519152	9905191	395500	2	1	1	2	2	0	3	0	4	1	28151	568	22973	667	2	1	0	598	621	1174	23.35	0	4.67	4.03645207953002	500
990519201	9905192	395500	2	1	2	1	1	0	0	3	1	4	22973	667	6368	1256	2	1	0	1174	1214	1258	40.15	0	8.03	3.91120360421657	500
990519251	9905192	395500	2	1	2	2	1	0	3	0	4	1	6368	1256	22973	667	2	1	0	1258	1297	179	39.85	0	7.97	3.91120360421657	500
990520101	9905201	395500	3	1	1	1	1	0	0	5	1	4	22973	667	10073	599	6	3	8	887	919	928	32.49	0	2.42	3.86853292166923	500
990520151	9905201	395500	3	1	1	2	1	0	5	0	4	1	10073	599	22973	667	6	3	8	928	962	179	34.59	0	2.42	3.86853292166923	500
607830101	6078301	244000	1	1	1	1	1	0	0	1	1	2	9773	759	23512	252	3	1	1	333	368	863	35.74	0.8148	6.79	17.3362438081287	500
607830151	6078301	244000	1	1	1	2	1	0	1	0	2	1	23512	252	9773	759	3	1	1	863	882	179	19.05	0.8148	6.79	17.3362438081287	500
607831101	6078311	244000	2	1	1	1	1	0	0	1	1	2	9773	759	28772	145	3	1	1	429	475	1034	46.33	1.3296	11.08	28.2370116309962	500
607831151	6078311	244000	2	1	1	2	1	0	1	0	2	1	28772	145	9773	759	3	1	1	1034	1074	179	40.84	1.3548	11.29	28.2370116309962	500
805928102	8059281	319500	1	1	1	1	1	0	0	3	1	4	25933	1876	25810	1878	3	1	1	438	444	464	6.26286124108734	0.194685515151515	1.62237929292929	7.19968723140588	500
805928101	8059281	319500	1	1	1	1	2	0	3	1	4	2	25810	1878	29785	1812	3	1	1	464	481	1055	17.87	0.8052	6.71	7.19968723140588	500
805928151	8059281	319500	1	1	1	2	1	0	1	3	2	4	29785	1812	25839	1842	4	1	1	1055	1072	1076	17.04	0.8316	6.93	12.5346554698776	500
805928152	8059281	319500	1	1	1	2	2	0	3	0	4	1	25839	1842	25933	1876	3	1	1	1076	1082	179	6.45806243516243	0.298241575757576	2.48534646464646	7.19968723140588	500
805929102	8059291	319500	2	1	1	1	1	0	0	7	1	4	25933	1876	30889	1893	4	1	1	698	707	723	9.69	0.4632	3.86	7.6937565489704	500
805929101	8059291	319500	2	1	1	1	2	0	7	3	4	4	30889	1893	31907	1888	5	1	1	723	731	746	8.55	0.3876	3.23	10.2173086970327	500
805929151	8059291	319500	2	1	1	2	1	0	3	3	4	4	31907	1888	31329	1880	5	1	1	746	752	775	6.34225747126437	0.229906833333333	1.91589027777778	10.2173086970327	500
805929152	8059291	319500	2	1	1	2	2	0	3	0	4	1	31329	1880	25933	1876	5	1	1	775	780	1274	5.00595119617225	0.163635393939394	1.36362828282828	10.2173086970327	500
805929201	8059292	319500	2	1	2	1	1	0	0	3	1	4	25933	1876	23874	422	2	1	0	1274	10	46	176.15	0	35.23	5.06282167896399	500
805929251	8059292	319500	2	1	2	2	1	0	3	0	4	1	23874	422	25933	1876	2	1	0	46	179	179	176	0	35.2	5.06282167896399	500
432091102	4320911	171000	1	1	1	1	1	0	0	6	1	4	19240	1215	27377	1008	3	1	1	682	710	740	28.57	1.5924	13.27	13.0890582338714	500
432091101	4320911	171000	1	1	1	1	2	0	6	3	4	4	27377	1008	18826	2557	3	1	1	740	777	782	37.99	2.6352	21.96	13.0890582338714	500
432091151	4320911	171000	1	1	1	2	1	0	3	6	4	4	18826	2557	10254	2414	4	1	1	782	811	861	29.98	1.8348	15.29	21.269719630041	500
432091152	4320911	171000	1	1	1	2	2	0	6	5	4	4	10254	2414	28349	1224	4	1	1	861	879	915	18.68	0.8604	7.17	21.269719630041	500
432091153	4320911	171000	1	1	1	2	3	0	5	0	4	1	28349	1224	19240	1215	3	1	1	915	928	179	13.11	0.4824	4.02	13.0890582338714	500
432092102	4320921	171000	2	1	1	1	1	0	0	4	1	4	19240	1215	23444	242	3	1	1	459	515	543	56.36	2.4036	20.03	40.5585550459481	500
432092101	4320921	171000	2	1	1	1	2	0	4	1	4	2	23444	242	10386	25	3	1	1	543	565	688	22.26	0.9684	8.07	40.5585550459481	500
432092151	4320921	171000	2	1	1	2	1	0	1	0	2	1	10386	25	19240	1215	3	1	1	688	721	179	33.94	1.8384	15.32	40.5585550459481	500
991438101	9914381	396000	1	1	1	1	1	0	0	1	1	2	23025	983	22282	1029	3	1	1	506	513	1093	7.92170903235251	0.247205090909091	2.06004242424242	16.7935941944849	500
991438151	9914381	396000	1	1	1	2	1	0	1	0	2	1	22282	1029	23025	983	3	1	1	1093	1100	1296	7.79233438735178	0.247205090909091	2.06004242424242	16.7935941944849	500
991438201	9914382	396000	1	1	2	1	1	0	0	7	1	4	23025	983	23182	196	3	1	1	1296	1305	1371	9.00166298701299	0.277164606060606	2.30970505050505	7.51790142175163	500
991438251	9914382	396000	1	1	2	2	1	0	7	0	4	1	23182	196	23025	983	3	1	1	1371	1380	179	9.03259653679654	0.277164606060606	2.30970505050505	7.51790142175163	500
992147102	9921471	396500	1	1	1	1	1	0	0	4	1	4	23025	983	10302	1118	3	1	1	348	357	361	9.87	0.4392	3.66	16.5974757760451	500
992147101	9921471	396500	1	1	1	1	2	0	4	1	4	2	10302	1118	28370	1214	3	1	1	361	382	927	21.21	1.218	10.15	16.5974757760451	500
992147151	9921471	396500	1	1	1	2	1	0	1	0	2	1	28370	1214	23025	983	3	1	1	927	950	179	23.08	1.2348	10.29	16.5974757760451	500
433521101	4335211	171500	1	1	1	1	1	0	0	7	1	4	19250	1217	22184	1112	4	1	1	616	639	725	23.9	1.2612	10.51	12.1804512823572	500
433521151	4335211	171500	1	1	1	2	1	0	7	7	4	4	22184	1112	26918	1244	3	1	1	725	738	1018	13.21	0.6324	5.27	7.49566232760443	500
433521152	4335211	171500	1	1	1	2	2	0	7	0	4	1	26918	1244	19250	1217	4	1	1	1018	1035	179	17.41	0.678	5.65	12.1804512823572	500
433522101	4335221	171500	2	1	1	1	1	0	0	1	1	2	19250	1217	26957	1202	3	1	1	373	388	749	15.19	0.4512	3.76	39.8280128728058	500
433522151	4335221	171500	2	1	1	2	1	0	1	6	2	4	26957	1202	28348	1224	3	1	1	1041	1050	1090	9.17	0.3912	3.26	39.8280128728058	500
433522152	4335221	171500	2	1	1	2	2	0	6	0	4	1	28348	1224	19250	1217	3	1	1	1090	1100	1131	10.1250209214235	0.245282196969697	2.04401830808081	39.8280128728058	500
433522301	4335223	171500	2	1	3	1	1	0	1	6	2	4	26957	1202	17669	2366	3	1	1	749	769	852	20.3	1.0068	8.39	0	500
433522351	4335223	171500	2	1	3	2	1	0	6	1	4	2	17669	2366	26957	1202	3	1	1	852	872	1041	20.8	1.0068	8.39	0	500
433522201	4335222	171500	2	1	2	1	1	0	0	6	1	4	19250	1217	27113	1116	4	1	2	1131	1149	1161	18.93	1.152	9.6	18.1005728774691	500
433522251	4335222	171500	2	1	2	2	1	0	6	0	4	1	27113	1116	19250	1217	4	1	2	1161	1180	179	19.53	1.152	9.6	18.1005728774691	500
1362857101	13628571	544000	1	1	1	1	1	0	0	3	1	4	20210	2310	27718	55	4	1	1	604	630	649	26.21	1.3656	11.38	22.0243425000929	500
1362857151	13628571	544000	1	1	1	2	1	0	3	4	4	4	27718	55	21546	90	5	1	1	649	661	714	12.44	0.54	4.5	29.2483268401234	500
1362857152	13628571	544000	1	1	1	2	2	0	4	0	4	1	21546	90	20210	2310	5	1	1	714	732	906	18.37	1.0356	8.63	29.2483268401234	500
1362857201	13628572	544000	1	1	2	1	1	0	0	3	1	4	20210	2310	21192	1755	3	1	1	906	922	928	16.41	0.8064	6.72	9.40445301585126	500
1362857251	13628572	544000	1	1	2	2	1	0	3	0	4	1	21192	1755	20210	2310	4	1	1	928	942	1002	14.74	0.8064	6.72	15.2822361507583	500
1362857301	13628573	544000	1	1	3	1	1	0	0	4	1	4	20210	2310	24179	7	3	1	1	1002	1022	1027	20.13	1.1184	9.32	14.2974139539564	500
1362857351	13628573	544000	1	1	3	2	1	0	4	0	4	1	24179	7	20210	2310	3	1	1	1027	1054	179	27.51	1.1184	9.32	14.2974139539564	500
1362858102	13628581	544000	2	1	1	1	1	0	0	3	1	4	20210	2310	5709	1620	4	1	1	387	412	427	25.03	1.1316	9.43	49.3708213791721	500
1362858101	13628581	544000	2	1	1	1	2	0	3	1	4	2	5709	1620	31807	1921	5	1	1	427	462	972	35.16	1.9824	16.52	68.2854324417269	500
1362858151	13628581	544000	2	1	1	2	1	0	1	3	2	4	31807	1921	30421	1824	3	1	1	972	987	1011	15.81	0.5052	4.21	28.3577377249696	500
1362858152	13628581	544000	2	1	1	2	2	0	3	5	4	4	30421	1824	22741	673	3	1	1	1011	1063	1107	52.72	4.026	33.55	28.3577377249696	500
1362858153	13628581	544000	2	1	1	2	3	0	5	0	4	1	22741	673	20210	2310	4	1	1	1107	1168	179	61.47	2.1756	18.13	49.3708213791721	500
1362859101	13628591	544000	3	1	1	1	1	0	0	2	1	3	20210	2310	19532	2301	5	1	2	424	429	738	5.39629350104822	0.214502666666667	1.78752222222222	25.3961088859248	500
1362859151	13628591	544000	3	1	1	2	1	0	2	0	3	1	19532	2301	20210	2310	4	1	2	738	743	179	5.10961540880503	0.214502666666667	1.78752222222222	19.1235759683169	500
1362860102	13628601	544000	4	1	1	1	1	0	0	4	1	4	20210	2310	21181	1666	4	1	2	672	686	717	14.28	0.7512	6.26	22.5856066204625	500
1362860101	13628601	544000	4	1	1	1	2	0	4	4	4	4	21181	1666	21104	1759	4	1	2	717	725	972	8.2009671950825	0.331976727272727	2.76647272727273	22.5856066204625	500
1362860151	13628601	544000	4	1	1	2	1	0	4	5	4	4	21104	1759	9091	1633	4	1	2	972	985	999	13.56	0.5316	4.43	22.5856066204625	500
1362860152	13628601	544000	4	1	1	2	2	0	5	0	4	1	9091	1633	20210	2310	4	1	2	999	1020	179	21.29	1.0284	8.57	22.5856066204625	500
