id	hhno	pno	pptyp	pagey	pgend	pwtyp	pwpcl	pwtaz	pwautime	pwaudist	pstyp	pspcl	pstaz	psautime	psaudist	puwmode	puwarrp	puwdepp	ptpass	ppaidprk	pdiary	pproxy	psexpfac
292449	113000	2	1	28	1	1	24907	891	38.845	14.055	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
292450	113000	3	7	6	2	0	-1	-1	-1	-1	1	9630	374	3.97196977886978	0.876518181818182	-1	-1	-1	0	1	-1	-1	500
1209671	489000	1	1	24	2	1	19300	2501	39.35	13.05	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
652006	264000	1	1	23	2	1	23606	1670	22.185	8.44	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
652007	264000	2	1	25	1	1	23512	252	44.36	9.69	0	-1	-1	-1	-1	-1	-1	-1	1	0	-1	-1	500
652008	264000	3	7	7	1	0	-1	-1	-1	-1	1	23564	852	5.43733408807173	1.01239065656566	-1	-1	-1	0	1	-1	-1	500
98708	37000	1	4	50	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
98709	37000	2	1	49	1	1	30865	1978	42.435	24.56	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1037509	417500	1	1	39	1	1	26929	1242	23.275	8.155	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1037510	417500	2	4	39	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1037511	417500	3	6	16	1	0	-1	-1	-1	-1	1	9206	743	20.55	8.34	-1	-1	-1	0	1	-1	-1	500
1037512	417500	4	7	13	1	0	-1	-1	-1	-1	1	28733	514	10.2677435155458	2.63809564393939	-1	-1	-1	0	1	-1	-1	500
1037513	417500	5	7	10	2	0	-1	-1	-1	-1	1	27374	934	8.90614551767677	1.63816287878788	-1	-1	-1	0	1	-1	-1	500
1037514	417500	6	7	7	2	0	-1	-1	-1	-1	1	23225	951	11.9277222222222	2.54189090909091	-1	-1	-1	1	1	-1	-1	500
1037515	417500	7	8	4	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1037516	417500	8	8	2	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1037517	417500	9	8	0	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1418969	566000	1	1	33	1	1	13112	1384	9.01152668320213	2.8261595959596	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1418970	566000	2	1	30	2	1	12902	1438	8.195	3.01	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1418971	566000	3	8	1	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1418972	566000	4	7	7	2	0	-1	-1	-1	-1	1	13401	1353	7.92876273232875	2.40386931818182	-1	-1	-1	0	1	-1	-1	500
855786	338500	1	1	27	1	1	25895	1850	23.795	11.36	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
855787	338500	2	4	26	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
855788	338500	3	7	8	1	0	-1	-1	-1	-1	1	5761	1630	15.69	5.75	-1	-1	-1	0	1	-1	-1	500
855789	338500	4	7	5	2	0	-1	-1	-1	-1	1	30082	1995	6.42222828282828	1.41085858585859	-1	-1	-1	0	1	-1	-1	500
855790	338500	5	8	3	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
482745	195000	1	1	44	1	1	6743	1596	2.97909564393939	1.25435606060606	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
482746	195000	2	4	32	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
482747	195000	3	7	8	1	0	-1	-1	-1	-1	1	1291	2209	21.715	9.4	-1	-1	-1	0	1	-1	-1	500
482748	195000	4	7	6	1	0	-1	-1	-1	-1	1	519	2179	30.7	16.11	-1	-1	-1	0	1	-1	-1	500
484098	195500	1	3	76	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	500
484099	195500	2	3	75	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1420175	566500	1	2	45	1	2	13936	1364	13.755	8.6	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1211232	489500	1	1	60	1	1	5777	1636	43.67	23.33	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1211233	489500	2	1	58	2	1	21966	265	66.63	27.18	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1211234	489500	3	1	25	2	1	15924	1301	22.915	13.07	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
653466	264500	1	1	43	2	1	24966	903	42.85	9.1	1	28678	1145	59.64	15.92	-1	-1	-1	1	0	-1	-1	500
653467	264500	2	7	14	2	0	-1	-1	-1	-1	1	23626	803	5.8019443819382	1.11618358585859	-1	-1	-1	0	1	-1	-1	500
485498	196000	1	4	64	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	500
485499	196000	2	3	89	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
293793	113500	1	1	47	1	1	4616	356	10.35	3.55	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
293794	113500	2	2	46	2	2	4625	356	10.35	3.55	0	-1	-1	-1	-1	-1	-1	-1	1	0	-1	-1	500
293795	113500	3	6	18	1	0	-1	-1	-1	-1	1	9720	292	18.55	8.14	-1	-1	-1	0	1	-1	-1	500
293796	113500	4	6	16	2	0	-1	-1	-1	-1	1	23843	432	21.23	6.25	-1	-1	-1	0	1	-1	-1	500
100085	37500	1	1	45	2	1	24487	1046	67.88	28.55	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
100086	37500	2	1	37	1	1	22580	221	74.255	29.895	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
100087	37500	3	6	17	1	0	-1	-1	-1	-1	1	32732	2713	7.26626838118022	2.70704116161616	-1	-1	-1	0	1	-1	-1	500
1421455	567000	1	4	58	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1421456	567000	2	4	56	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
857279	339000	1	4	26	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
857280	339000	2	7	5	1	0	-1	-1	-1	-1	1	30224	1659	6.12907111657112	1.56613005050505	-1	-1	-1	0	1	-1	-1	500
486859	196500	1	3	71	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	500
858634	339500	1	3	67	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1039090	418000	1	1	30	2	1	25052	911	5.71681831076725	0.987832575757576	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1039091	418000	2	7	8	2	0	-1	-1	-1	-1	1	27096	1114	21.315	7.22	-1	-1	-1	0	1	-1	-1	500
1039092	418000	3	7	6	1	0	-1	-1	-1	-1	1	25190	682	1.14505644963145	0.112379545454545	-1	-1	-1	0	1	-1	-1	500
1422719	567500	1	3	72	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1422720	567500	2	2	28	1	2	14676	1336	5.53226041666667	1.32537575757576	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
101377	38000	1	5	22	1	2	26718	381	73.475	32.625	1	28678	1145	87.115	38.405	-1	-1	-1	0	0	-1	-1	500
295087	114000	1	1	46	1	1	22061	1043	45.615	14.13	0	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	500
295088	114000	2	4	43	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
654855	265000	1	1	28	1	1	27596	202	55.33	11.965	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
654856	265000	2	1	33	2	1	17282	2425	53.545	18.31	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1212548	490000	1	2	62	2	2	29741	1802	57.085	44.545	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1212549	490000	2	1	63	1	1	11818	1422	44.105	27.79	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
860001	340000	1	1	38	1	1	19103	2374	67.105	23.055	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1424000	568000	1	4	57	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1424001	568000	2	4	54	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
861452	340500	1	4	63	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1040400	418500	1	1	56	2	1	9269	172	16.4	4.04	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
862849	341000	1	4	51	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
656228	265500	1	4	25	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
656229	265500	2	8	3	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
656230	265500	3	1	22	1	1	25316	827	35.66	10.47	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1213868	490500	1	1	55	1	1	27410	1019	69.04	21.44	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1213869	490500	2	1	50	2	1	19444	2354	31.27	9.77	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
864122	341500	1	1	25	1	1	21604	1667	10.155	3.12	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
864123	341500	2	4	24	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
864124	341500	3	8	4	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
864125	341500	4	8	2	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
296375	114500	1	2	34	2	2	24748	124	32.235	10.26	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
296376	114500	2	1	37	1	1	21945	1037	49.205	15.73	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
102683	38500	1	1	38	2	1	32990	2741	17.715	10.46	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
102684	38500	2	1	46	1	1	23749	775	65.42	35.62	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
102685	38500	3	7	10	1	0	-1	-1	-1	-1	1	32879	2720	18.73	10.86	-1	-1	-1	0	1	-1	-1	500
1425235	568500	1	4	39	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1425236	568500	2	1	30	2	1	14598	1324	7.38097006065254	2.04087891414141	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1425237	568500	3	7	7	2	0	-1	-1	-1	-1	1	13583	1379	5.81594871986673	1.28047714646465	-1	-1	-1	0	1	-1	-1	500
1425238	568500	4	8	1	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
657649	266000	1	1	56	2	1	27455	954	52.015	11.075	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
657650	266000	2	2	32	2	2	24131	459	52.395	12.42	0	-1	-1	-1	-1	-1	-1	-1	1	0	-1	-1	500
1041687	419000	1	1	25	1	1	21590	854	30.505	13.91	1	24913	893	21.185	6.74	-1	-1	-1	0	0	-1	-1	500
1041688	419000	2	5	24	2	2	27455	954	18.215	4.53	1	22122	1090	24.3	7.42	-1	-1	-1	0	0	-1	-1	500
104046	39000	1	2	61	1	2	23210	193	61.08	15.495	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
104047	39000	2	1	59	2	1	9187	734	16.39	5	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1043036	419500	1	3	72	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1043037	419500	2	4	61	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1043038	419500	3	4	32	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
658770	266500	1	1	59	2	1	23542	853	9.42598251779359	2.84959772727273	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
658771	266500	2	1	61	1	1	27859	39	23.215	5.38	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1426483	569000	1	1	48	1	1	27830	43	71.415	33.52	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1426484	569000	2	4	51	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1426485	569000	3	5	20	1	0	-1	-1	-1	-1	1	25118	898	86.115	35.33	-1	-1	-1	1	1	-1	-1	500
1426486	569000	4	7	13	2	0	-1	-1	-1	-1	1	16489	2604	13.115	7.46	-1	-1	-1	0	1	-1	-1	500
488182	197000	1	2	64	2	2	11024	1584	10.55	4.87	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
488183	197000	2	2	67	1	2	11203	1561	14.105	6.52	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1044343	420000	1	3	69	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	500
1044344	420000	2	3	70	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
297685	115000	1	1	40	1	1	8528	726	23.415	7.78	0	-1	-1	-1	-1	-1	-1	-1	1	0	-1	-1	500
297686	115000	2	4	36	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
297687	115000	3	7	14	2	0	-1	-1	-1	-1	1	6660	2251	19.925	7.47	-1	-1	-1	0	1	-1	-1	500
297688	115000	4	7	12	1	0	-1	-1	-1	-1	1	9612	380	7.04085681818182	1.88502727272727	-1	-1	-1	0	1	-1	-1	500
297689	115000	5	7	5	1	0	-1	-1	-1	-1	1	1141	2264	23.405	9.29	-1	-1	-1	0	1	-1	-1	500
297690	115000	6	8	3	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
659826	267000	1	1	45	1	1	23601	1670	22.57	9.39	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
105579	39500	1	4	50	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
105580	39500	2	1	47	2	1	9171	357	45.03	18.04	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
865288	342000	1	1	43	1	1	22418	168	74.535	19.61	0	-1	-1	-1	-1	-1	-1	-1	1	0	-1	-1	500
865289	342000	2	2	37	2	2	23604	1670	8.89333415302216	2.45743383838384	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
865290	342000	3	7	13	1	0	-1	-1	-1	-1	1	30224	1659	5.22250648655227	0.934198358585859	-1	-1	-1	0	1	-1	-1	500
865291	342000	4	7	10	1	0	-1	-1	-1	-1	1	30221	1659	4.42142604356821	0.790901641414142	-1	-1	-1	0	1	-1	-1	500
865292	342000	5	7	7	1	0	-1	-1	-1	-1	1	30224	1659	5.22250648655227	0.934198358585859	-1	-1	-1	0	1	-1	-1	500
298903	115500	1	4	56	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
298904	115500	2	4	30	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1215403	491000	1	4	40	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1215404	491000	2	1	48	1	1	27455	954	79.42	27.145	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1215405	491000	3	7	12	2	0	-1	-1	-1	-1	1	16093	2590	6.20644299977935	1.41586628787879	-1	-1	-1	0	1	-1	-1	500
1215406	491000	4	7	10	1	0	-1	-1	-1	-1	1	16369	2594	0	0	-1	-1	-1	0	1	-1	-1	500
1215407	491000	5	7	7	1	0	-1	-1	-1	-1	1	15866	2599	8.49533023001095	2.29304848484848	-1	-1	-1	0	1	-1	-1	500
1215408	491000	6	7	10	2	0	-1	-1	-1	-1	1	16093	2590	6.20644299977935	1.41586628787879	-1	-1	-1	0	1	-1	-1	500
1215409	491000	7	7	7	2	0	-1	-1	-1	-1	1	16093	2590	6.20644299977935	1.41586628787879	-1	-1	-1	0	1	-1	-1	500
660955	267500	1	2	23	2	2	5779	1636	17.155	6.7	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
660956	267500	2	2	29	1	2	23444	242	39.265	9.17	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
489536	197500	1	1	23	1	1	6743	1596	10.73	5.65	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
489537	197500	2	1	23	2	1	6743	1596	10.73	5.65	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1045616	420500	1	1	40	2	1	3562	2773	36.82	23.745	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1045617	420500	2	7	6	2	0	-1	-1	-1	-1	1	9404	562	8.24417844413296	2.12300454545455	-1	-1	-1	0	1	-1	-1	500
1045618	420500	3	1	39	2	1	24204	21	32.175	12.705	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1427791	569500	1	1	30	2	1	14365	1366	6.83281866243076	2.17527474747475	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1427792	569500	2	7	8	2	0	-1	-1	-1	-1	1	14671	1326	3.8133680941148	1.06851085858586	-1	-1	-1	0	1	-1	-1	500
1427793	569500	3	7	6	1	0	-1	-1	-1	-1	1	14671	1326	3.8133680941148	1.06851085858586	-1	-1	-1	0	1	-1	-1	500
662150	268000	1	1	52	1	1	4616	356	51.45	15.95	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
490882	198000	1	3	70	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
490883	198000	2	3	76	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
490884	198000	3	4	26	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
866537	342500	1	1	51	1	1	22540	246	70.68	19.51	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
866538	342500	2	1	50	2	1	5777	1636	16.94	6.07	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1428922	570000	1	4	51	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1428923	570000	2	1	51	2	1	20413	2396	60.57	24.94	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1046395	421000	1	1	44	1	1	24966	903	12.5248022158445	2.95353484848485	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
492296	198500	1	4	42	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
492297	198500	2	4	51	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	500
492298	198500	3	7	8	2	0	-1	-1	-1	-1	1	7046	2099	17.91	10.12	-1	-1	-1	0	1	-1	-1	500
867946	343000	1	4	63	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
867947	343000	2	2	64	1	2	31700	1927	22.62	8.99	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
663708	268500	1	4	54	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
663709	268500	2	1	58	2	1	22586	218	49.61	10.045	0	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	500
1216808	491500	1	1	45	2	1	20288	2402	46.435	15.27	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1216809	491500	2	7	13	1	0	-1	-1	-1	-1	1	15795	2601	8.80087121212121	2.11220909090909	-1	-1	-1	0	1	-1	-1	500
1216810	491500	3	7	13	1	0	-1	-1	-1	-1	1	16093	2590	10.1141530748663	2.57011363636364	-1	-1	-1	0	1	-1	-1	500
1430108	570500	1	4	59	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1430109	570500	2	2	56	2	2	12902	1438	14.31	6.52	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
664898	269000	1	1	26	2	1	1518	2243	57.75	21.3	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
493687	199000	1	1	18	2	1	1519	2243	31.72	14.73	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
493688	199000	2	8	1	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
493689	199000	3	4	21	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
300357	116000	1	2	36	1	2	5121	540	23.455	8.335	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
300358	116000	2	4	33	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
300359	116000	3	7	12	2	0	-1	-1	-1	-1	1	5474	384	7.77119318181818	2.275	-1	-1	-1	0	1	-1	-1	500
300360	116000	4	7	11	2	0	-1	-1	-1	-1	1	5569	338	4.39898702938476	0.791098484848485	-1	-1	-1	0	1	-1	-1	500
300361	116000	5	7	5	1	0	-1	-1	-1	-1	1	5569	338	4.39898702938476	0.791098484848485	-1	-1	-1	0	1	-1	-1	500
106964	40000	1	1	25	2	1	25265	825	20.07	8.95	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
106965	40000	2	1	27	1	1	23512	252	45.535	15.505	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
106966	40000	3	7	5	1	0	-1	-1	-1	-1	1	25393	2775	0.51783581002331	0.202462121212121	-1	-1	-1	0	1	-1	-1	500
106967	40000	4	7	5	1	0	-1	-1	-1	-1	1	25393	2775	0.51783581002331	0.202462121212121	-1	-1	-1	0	1	-1	-1	500
106968	40000	5	8	3	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
869422	343500	1	1	40	1	1	26141	1834	13.395	5.87	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
869423	343500	2	1	40	2	1	30499	1825	5.71614545219273	1.48795378787879	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
665833	269500	1	1	30	1	1	23360	688	31.725	7.63	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
301741	116500	1	4	50	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
301742	116500	2	4	35	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1047599	421500	1	2	57	1	2	25056	248	19.245	5.72	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1047600	421500	2	4	42	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1047601	421500	3	7	13	1	0	-1	-1	-1	-1	1	22130	1097	8.44359161206661	2.16452348484849	-1	-1	-1	1	1	-1	-1	500
1047602	421500	4	7	7	1	0	-1	-1	-1	-1	1	27113	1116	10.51	3.02	-1	-1	-1	0	1	-1	-1	500
1431440	571000	1	1	58	1	1	13948	1364	15.805	6.57	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1431441	571000	2	1	51	2	1	14551	1327	8.655	3.33	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
666912	270000	1	1	47	2	1	6115	640	56.92	13.76	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
302801	117000	1	4	31	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	500
302802	117000	2	7	7	2	0	-1	-1	-1	-1	1	9630	374	12.72	4.31	-1	-1	-1	0	1	-1	-1	500
302803	117000	3	8	1	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
302804	117000	4	4	59	1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
302805	117000	5	4	25	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	500
667962	270500	1	1	55	1	1	24966	903	35.515	8.415	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
870609	344000	1	2	24	1	2	20768	1764	23.68	12.135	0	-1	-1	-1	-1	-1	-1	-1	1	0	-1	-1	500
870610	344000	2	1	24	1	1	31898	1937	19.78	5.9	1	31617	1948	15.645	4.3	-1	-1	-1	0	0	-1	-1	500
1218245	492000	1	1	46	1	1	17800	2476	35.14	11.95	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1218246	492000	2	1	40	2	1	15850	2597	6.64137237460815	1.91641590909091	0	-1	-1	-1	-1	-1	-1	-1	1	0	-1	-1	500
1218247	492000	3	7	10	1	0	-1	-1	-1	-1	1	15795	2601	9.23	3.07	-1	-1	-1	0	1	-1	-1	500
1218248	492000	4	7	7	1	0	-1	-1	-1	-1	1	16093	2590	8.21696518065268	2.6755303030303	-1	-1	-1	0	1	-1	-1	500
1048639	422000	1	4	50	2	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	500
1048640	422000	2	6	17	1	0	-1	-1	-1	-1	1	22491	178	14.575	3.29	-1	-1	-1	1	1	-1	-1	500
1048641	422000	3	7	14	1	0	-1	-1	-1	-1	1	6372	1260	14.955	5.84	-1	-1	-1	0	1	-1	-1	500
1432773	571500	1	1	49	1	1	13225	1394	13.74	7.2	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1432774	571500	2	1	48	2	1	20768	1764	60.855	40.855	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
1432775	571500	3	6	17	1	2	13357	1359	12.505	6.22	1	15163	1286	15.445	8.53	-1	-1	-1	0	0	-1	-1	500
495091	199500	1	5	33	2	0	-1	-1	-1	-1	1	23914	402	45.06	18.77	-1	-1	-1	0	1	-1	-1	500
495092	199500	2	1	44	1	1	8084	1479	8.18084693627451	2.24055416666667	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	500
495093	199500	3	1	18	1	1	1281	2197	24.545	10.65	1	23337	697	62.9	26.99	-1	-1	-1	0	0	-1	-1	500
