hhno pno day tour half tseg tsvid opurp dpurp oadtyp dadtyp opcl otaz dpcl dtaz mode pathtype dorp deptm arrtm endacttm travtime travcost travdist trexpfac
6116968 1 1 2 1 2 5 7 3 4 4 23818 424 5684 319 4 0 2 1737 1750 1755 13.385524 -1.000000 8.420282 264.158324
6116968 1 1 2 2 1 6 3 4 4 4 5684 319 23818 424 5 0 2 1755 1808 1922 16.363297 -1.000000 8.461659 264.158324
6116968 1 1 2 2 2 7 4 0 4 1 23818 424 5662 309 4 0 1 1922 1934 400 12.203012 -1.000000 6.865733 264.158324
6116968 2 1 1 1 1 1 0 4 1 4 5662 309 5684 319 4 0 2 730 737 745 6.411617 -1.000000 1.936070 264.158324
6116968 2 1 1 1 2 2 4 2 4 3 5684 319 5673 314 0 0 3 745 750 1504 5.765829 -1.000000 1.534742 264.158324
6116968 2 1 1 2 1 3 2 4 3 4 5673 314 5684 319 0 0 3 1504 1525 1755 5.824371 -1.000000 1.534742 264.158324
6116968 2 1 1 2 2 4 4 7 4 4 5684 319 23818 424 5 0 2 1755 1808 1922 16.363297 -1.000000 8.461659 264.158324
6116968 2 1 1 2 3 5 7 0 4 1 23818 424 5662 309 4 0 2 1922 1934 400 12.203012 -1.000000 6.865733 264.158324
6116971 1 1 1 1 1 1 0 1 1 2 9455 544 5013 639 3 0 1 745 805 1700 11.005872 -1.000000 4.608925 33.485045
6116971 1 1 1 2 1 2 1 5 2 4 5013 639 22404 166 3 0 1 1700 1710 1730 9.965439 -1.000000 3.166704 33.485045
6116971 1 1 1 2 2 3 5 0 4 1 22404 166 9455 544 3 0 1 1730 1740 400 15.062354 -1.000000 6.195577 33.485045
6116973 1 1 1 1 1 1 0 1 1 2 9576 448 27228 948 3 0 1 730 755 1555 17.951546 -1.000000 7.553187 233.344876
6116973 1 1 1 2 1 2 1 0 2 1 27228 948 9576 448 3 0 1 1555 1635 400 16.964859 -1.000000 7.547725 233.344876
6116973 2 1 1 1 1 1 0 3 1 4 9576 448 5359 447 5 0 1 740 745 750 4.985858 -1.000000 1.051271 233.344876
6116973 2 1 1 2 1 2 3 0 4 1 5359 447 9576 448 5 0 1 750 755 1505 4.990005 -1.000000 1.051270 233.344876
6116973 2 1 2 1 1 3 0 3 1 4 9576 448 5359 447 5 0 1 1505 1510 1515 4.985858 -1.000000 1.051271 233.344876
6116973 2 1 2 2 1 4 3 0 4 1 5359 447 9576 448 5 0 1 1515 1522 400 4.990005 -1.000000 1.051270 233.344876
6116973 3 1 1 1 1 1 0 2 1 3 9576 448 5359 447 5 0 2 740 745 1515 4.985858 -1.000000 1.051271 233.344876
6116973 3 1 1 2 1 2 2 0 3 1 5359 447 9576 448 5 0 2 1515 1522 400 4.990005 -1.000000 1.051270 233.344876
6117011 1 1 1 1 1 1 0 4 1 4 14210 1323 14140 1332 3 0 1 850 856 1000 7.004056 -1.000000 3.039445 89.252164
6117011 1 1 1 2 1 2 4 0 4 1 14140 1332 14210 1323 3 0 1 1000 1006 1051 6.944149 -1.000000 3.039445 89.252164
6117011 1 1 2 1 1 3 0 5 1 4 14210 1323 12898 1438 3 0 1 1051 1104 1129 11.717216 -1.000000 5.291000 89.252164
6117011 1 1 2 1 2 4 5 5 4 4 12898 1438 12898 1438 3 0 1 1129 1130 1152 2.872566 -1.000000 0.849132 89.252164
6117011 1 1 2 1 3 5 5 5 4 4 12898 1438 12899 1438 3 0 1 1152 1155 1224 2.872566 -1.000000 0.849132 89.252164
6117011 1 1 2 1 4 6 5 5 4 4 12899 1438 13095 1376 3 0 1 1224 1229 1306 3.559156 -1.000000 0.529578 89.252164
6117011 1 1 2 2 1 7 5 5 4 4 13095 1376 12895 1438 3 0 1 1306 1311 1321 3.559156 -1.000000 0.529578 89.252164
6117011 1 1 2 2 2 8 5 0 4 1 12895 1438 14210 1323 3 0 1 1321 1334 1525 11.647686 -1.000000 5.291001 89.252164
6117011 1 1 3 1 1 11 0 5 1 4 14210 1323 14210 1323 3 0 1 1615 1617 1627 2.979500 -1.000000 1.166327 89.252164
6117011 1 1 3 2 1 12 5 0 4 1 14210 1323 14210 1323 3 0 1 1627 1628 400 2.979500 -1.000000 1.166327 89.252164
6117011 2 1 1 1 1 1 0 1 1 4 14210 1323 12786 1406 3 0 1 730 800 1012 17.237871 -1.000000 10.144500 89.252164
6117011 2 1 1 2 1 2 1 1 4 4 12786 1406 14721 1316 3 0 1 1012 1040 1220 21.192104 -1.000000 12.591331 89.252164
6117011 2 1 1 2 2 3 1 1 4 4 14721 1316 13338 1382 3 0 1 1220 1235 1323 11.867522 -1.000000 6.024479 89.252164
6117011 2 1 1 2 3 4 1 1 4 4 13338 1382 15689 1295 3 0 1 1323 1350 1443 19.597639 -1.000000 12.645380 89.252164
6117011 2 1 1 2 4 5 1 1 4 4 15689 1295 15396 1288 3 0 1 1443 1447 1455 3.624122 -1.000000 0.812061 89.252164
6117011 2 1 1 2 5 6 1 1 4 4 15396 1288 16359 2592 3 0 1 1455 1510 1610 13.287991 -1.000000 6.339606 89.252164
6117011 2 1 1 2 6 7 1 1 4 4 16359 2592 15915 2606 3 0 1 1610 1620 1645 8.319017 -1.000000 4.318284 89.252164
6117011 2 1 1 2 7 8 1 0 4 1 15915 2606 14210 1323 3 0 1 1645 1705 1830 17.187084 -1.000000 12.517141 89.252164
6117011 2 1 2 1 1 9 0 5 1 4 14210 1323 14670 1342 3 0 1 1830 1840 1850 5.993468 -1.000000 1.965918 89.252164
6117011 2 1 2 2 1 10 5 0 4 1 14670 1342 14210 1323 3 0 1 1850 1900 400 5.943542 -1.000000 1.965918 89.252164
6117011 4 1 1 1 1 1 0 2 1 4 14210 1323 13380 1346 8 0 3 647 730 1445 8.079954 -1.000000 3.019016 89.252164
6117011 4 1 1 2 1 2 2 0 4 1 13380 1346 14210 1323 8 0 3 1445 1510 400 8.033856 -1.000000 3.019015 89.252164
6117011 5 1 1 1 1 1 0 2 1 4 14210 1323 14661 1347 8 0 3 722 745 1520 7.559937 -1.000000 3.618085 89.252164
6117011 5 1 1 2 1 2 2 0 4 1 14661 1347 14210 1323 8 0 3 1520 1524 1525 7.847939 -1.000000 3.618086 89.252164
6117050 1 1 1 1 1 1 0 4 1 4 5725 1629 5695 1619 3 0 1 1009 1011 1119 5.424896 -1.000000 1.347439 42.707300
6117050 1 1 1 1 2 2 4 4 4 4 5695 1619 5764 1630 3 0 1 1119 1123 1125 6.190087 -1.000000 1.642259 42.707300
6117050 1 1 1 1 3 3 4 5 4 4 5764 1630 29941 1994 3 0 1 1125 1130 1151 9.573402 -1.000000 3.912639 42.707300
6117050 1 1 1 1 4 4 5 6 4 4 29941 1994 5729 1629 3 0 1 1151 1159 1207 11.144979 -1.000000 4.697391 42.707300
6117050 1 1 1 1 5 5 6 4 4 4 5729 1629 5695 1619 3 0 1 1207 1209 1238 5.424896 -1.000000 1.347439 42.707300
6117050 1 1 1 1 6 6 4 1 4 2 5695 1619 23540 1639 3 0 1 1238 1248 1824 10.927723 -1.000000 4.225970 42.707300
6117050 1 1 1 2 1 7 1 0 2 1 23540 1639 5725 1629 3 0 1 1824 1832 1907 8.534506 -1.000000 3.119049 42.707300
6117050 1 1 2 1 1 8 0 1 1 2 5725 1629 23540 1639 3 0 1 1907 1915 2328 8.516766 -1.000000 3.119050 42.707300
6117050 1 1 2 2 1 9 1 5 2 4 23540 1639 5726 1629 3 0 1 2328 2336 2340 8.534506 -1.000000 3.119049 42.707300
6117050 1 1 2 2 2 10 5 0 4 1 5726 1629 5725 1629 3 0 1 2340 2342 400 3.984067 -1.000000 0.958901 42.707300
6117050 2 1 1 1 1 1 0 4 1 4 5725 1629 5695 1619 3 0 1 1009 1011 1600 5.424896 -1.000000 1.347439 42.707300
6117050 2 1 1 2 1 2 4 0 4 1 5695 1619 5725 1629 3 0 1 1600 1605 400 5.614054 -1.000000 1.347439 42.707300
6117121 1 1 1 1 1 1 0 1 1 2 24977 889 4968 636 5 0 2 810 832 1018 19.551989 -1.000000 8.208155 28.269941
6117121 1 1 1 2 1 4 1 0 2 1 4968 636 24977 889 4 0 1 1704 1748 1915 18.730200 -1.000000 8.280766 28.269941
6117121 1 1 2 1 1 2 1 5 2 4 4968 636 26391 552 5 0 2 1018 1026 1040 9.362780 -1.000000 4.309022 28.269941
6117121 1 1 2 2 1 3 5 1 4 2 26391 552 4968 636 5 0 2 1040 1052 1704 9.901979 -1.000000 4.309021 28.269941
6117130 1 1 1 1 1 1 0 5 1 4 19823 2519 20263 2405 5 0 1 1315 1334 1435 12.343517 -1.000000 5.253543 68.038188
6117130 1 1 1 2 1 2 5 5 4 4 20263 2405 20353 2400 5 0 1 1435 1440 1525 4.816742 -1.000000 0.999655 68.038188
6117130 1 1 1 2 2 3 5 0 4 1 20353 2400 19823 2519 5 0 1 1525 1540 400 12.234136 -1.000000 5.918294 68.038188
6117130 2 1 1 1 1 1 0 5 1 4 19823 2519 20263 2405 5 0 2 1315 1334 1435 12.343517 -1.000000 5.253543 68.038188
6117130 2 1 1 2 1 2 5 5 4 4 20263 2405 20353 2400 5 0 2 1435 1440 1525 4.816742 -1.000000 0.999655 68.038188
6117130 2 1 1 2 2 3 5 0 4 1 20353 2400 19823 2519 5 0 2 1525 1540 400 12.234136 -1.000000 5.918294 68.038188
6117130 3 1 1 1 1 1 0 5 1 4 19823 2519 20263 2405 5 0 2 1315 1334 1435 12.343517 -1.000000 5.253543 68.038188
6117130 3 1 1 2 1 2 5 5 4 4 20263 2405 20353 2400 5 0 2 1435 1440 1525 4.816742 -1.000000 0.999655 68.038188
6117130 3 1 1 2 2 3 5 0 4 1 20353 2400 19823 2519 5 0 2 1525 1540 400 12.234136 -1.000000 5.918294 68.038188
6117177 1 1 1 1 1 1 0 9 1 4 16959 1361 23199 973 4 0 1 757 925 1029 67.326988 -1.000000 42.232658 48.015299
6117177 1 1 1 1 2 2 9 6 4 4 23199 973 21786 1031 4 0 1 1029 1037 1123 7.275232 -1.000000 2.333772 48.015299
6117177 1 1 1 1 3 3 6 9 4 4 21786 1031 23199 973 4 0 1 1123 1133 1334 7.460290 -1.000000 2.333772 48.015299
6117177 1 1 1 2 1 4 9 5 4 4 23199 973 24205 21 4 0 1 1334 1401 1418 15.065959 -1.000000 7.155690 48.015299
6117177 1 1 1 2 2 5 5 0 4 1 24205 21 16959 1361 4 0 1 1418 1505 400 50.752766 -1.000000 39.575550 48.015299
6117177 2 1 1 1 1 1 0 1 1 2 16959 1361 23199 973 4 0 2 757 925 1029 67.326988 -1.000000 42.232658 48.015299
6117177 2 1 1 2 1 4 1 5 2 4 23199 973 24205 21 4 0 2 1334 1401 1418 15.065959 -1.000000 7.155690 48.015299
6117177 2 1 1 2 2 5 5 0 4 1 24205 21 16959 1361 4 0 2 1418 1505 400 50.752766 -1.000000 39.575550 48.015299
6117177 2 1 2 1 1 2 1 6 2 4 23199 973 21786 1031 4 0 2 1029 1037 1123 7.275232 -1.000000 2.333772 48.015299
6117177 2 1 2 2 1 3 6 1 4 2 21786 1031 23199 973 4 0 2 1123 1133 1334 7.460290 -1.000000 2.333772 48.015299
6117201 2 1 1 1 1 1 0 5 1 4 8221 1487 7066 2102 3 0 1 814 818 824 6.102382 -1.000000 2.296245 272.026515
6117201 2 1 1 1 2 2 5 1 4 2 7066 2102 5684 319 3 0 1 824 845 1009 24.870165 -1.000000 13.141486 272.026515
6117201 2 1 1 2 1 5 1 5 2 4 5684 319 5681 318 3 0 1 1705 1708 1710 3.964349 -1.000000 0.495971 272.026515
6117201 2 1 1 2 2 6 5 5 4 4 5681 318 8223 1487 3 0 1 1710 1738 1750 18.085598 -1.000000 13.325318 272.026515
6117201 2 1 1 2 3 7 5 0 4 1 8223 1487 8221 1487 3 0 1 1750 1754 400 2.981039 -1.000000 0.966881 272.026515
6117201 2 1 2 1 1 3 1 1 2 4 5684 319 5681 318 3 0 1 1009 1010 1017 3.964349 -1.000000 0.495971 272.026515
6117201 2 1 2 2 1 4 1 1 4 2 5681 318 5684 319 3 0 1 1017 1018 1705 3.965775 -1.000000 0.495971 272.026515
6117212 1 1 1 1 1 1 0 1 1 2 11025 1556 23425 255 4 0 1 720 800 1700 45.131958 -1.000000 29.845484 23.260241
6117212 1 1 1 2 1 2 1 0 2 1 23425 255 11025 1556 4 0 1 1700 1820 400 41.221512 -1.000000 29.721531 23.260241
6117212 2 1 1 1 1 1 0 1 1 2 11025 1556 23425 255 4 0 2 720 800 1700 45.131958 -1.000000 29.845484 23.260241
6117212 2 1 1 2 1 2 1 0 2 1 23425 255 11025 1556 4 0 2 1700 1820 400 41.221512 -1.000000 29.721531 23.260241
6117219 1 1 1 1 1 1 0 1 1 2 21546 90 28241 259 3 0 1 700 755 1800 12.706547 -1.000000 4.541462 33.485045
6117219 1 1 1 2 1 2 1 0 2 1 28241 259 21546 90 3 0 1 1800 1820 400 11.411061 -1.000000 4.541462 33.485045
6117270 1 1 1 1 1 1 0 4 1 4 13185 1401 12172 1440 3 0 1 915 930 1130 10.810943 -1.000000 5.147001 194.049587
6117270 1 1 1 2 1 2 4 0 4 1 12172 1440 13185 1401 3 0 1 1130 1150 400 10.687851 -1.000000 5.147001 194.049587
6117373 1 1 1 1 1 1 0 8 1 4 3472 767 4729 742 3 0 1 545 615 752 11.240438 -1.000000 4.413575 237.834127
6117373 1 1 1 1 2 2 8 6 4 4 4729 742 23161 195 3 0 1 752 830 842 23.411240 -1.000000 9.840019 237.834127
6117373 1 1 1 1 3 3 6 2 4 4 23161 195 23168 968 3 0 1 842 843 1750 5.610711 -1.000000 0.305355 237.834127
6117373 1 1 1 2 1 4 2 0 4 1 23168 968 3472 767 3 0 1 1750 1830 400 22.228550 -1.000000 13.679937 237.834127
6117395 1 1 1 1 1 1 0 4 1 4 31013 1892 31321 1880 3 0 1 610 615 630 6.813350 -1.000000 2.104014 38.178395
6117395 1 1 1 1 2 2 4 4 4 4 31321 1880 31156 1891 3 0 1 630 635 715 6.525934 -1.000000 1.961905 38.178395
6117395 1 1 1 1 3 3 4 4 4 4 31156 1891 31805 1921 3 0 1 715 720 815 7.288493 -1.000000 2.278172 38.178395
6117395 1 1 1 2 1 4 4 0 4 1 31805 1921 31013 1892 4 0 1 815 825 840 8.614123 -1.000000 3.147012 38.178395
6117395 1 1 2 1 1 5 0 4 1 4 31013 1892 31321 1880 5 0 1 840 845 850 6.813350 -1.000000 2.104014 38.178395
6117395 1 1 2 1 2 6 4 4 4 4 31321 1880 31912 1969 5 0 1 850 900 1040 11.666195 -1.000000 4.635546 38.178395
6117395 1 1 2 2 1 7 4 4 4 4 31912 1969 31321 1880 5 0 1 1040 1100 1110 11.413363 -1.000000 4.635547 38.178395
6117395 1 1 2 2 2 8 4 0 4 1 31321 1880 31013 1892 4 0 1 1110 1115 1230 6.815478 -1.000000 2.104013 38.178395
6117395 1 1 3 1 1 9 0 6 1 4 31013 1892 29704 1792 4 0 1 1230 1245 1345 11.850611 -1.000000 5.409959 38.178395
6117395 1 1 3 2 1 10 6 0 4 1 29704 1792 31013 1892 4 0 1 1345 1400 400 11.702536 -1.000000 5.409959 38.178395
6117395 2 1 1 1 1 3 0 6 1 4 31013 1892 29704 1792 4 0 2 1230 1245 1345 11.850611 -1.000000 5.409959 38.178395
6117395 2 1 1 2 1 4 6 8 4 1 29704 1792 31013 1892 4 0 2 1345 1400 1345 11.702536 -1.000000 5.409959 38.178395
6117395 2 1 2 1 1 5 8 6 1 4 31013 1892 29704 1792 3 0 1 1345 1720 1830 11.850611 -1.000000 5.409959 38.178395
6117395 2 1 2 2 1 6 6 8 4 4 29704 1792 20975 1815 3 0 1 1830 1845 1830 7.071364 -1.000000 2.664502 38.178395
6117395 2 1 2 2 2 7 8 8 4 1 20975 1815 31013 1892 3 0 1 1830 2230 400 16.609077 -1.000000 7.934168 38.178395
6117395 2 1 3 1 1 1 0 8 1 4 31013 1892 31805 1921 3 0 1 1105 1115 1105 8.799291 -1.000000 3.147012 38.178395
6117395 2 1 3 2 1 2 8 0 4 1 31805 1921 31013 1892 3 0 1 1105 1220 1230 8.614123 -1.000000 3.147012 38.178395
6117444 2 1 1 1 1 2 0 1 1 4 8794 2750 3837 2788 3 0 3 910 940 945 15.076110 -1.000000 8.700033 100.085864
6117444 2 1 1 1 2 3 1 1 4 4 3837 2788 3839 2788 3 0 1 945 947 1015 3.800580 -1.000000 2.999844 100.085864
6117444 2 1 1 2 1 4 1 1 4 4 3839 2788 3646 2791 3 0 1 1015 1025 1030 11.994728 -1.000000 6.010678 100.085864
6117444 2 1 1 2 2 5 1 1 4 4 3646 2791 3837 2788 3 0 1 1030 1040 1100 11.994241 -1.000000 6.010680 100.085864
6117444 2 1 1 2 3 6 1 0 4 1 3837 2788 8794 2750 3 0 1 1100 1130 1155 15.447942 -1.000000 8.703012 100.085864
6117444 2 1 2 1 1 8 0 4 1 4 8794 2750 26129 1860 3 0 1 1400 1435 1445 39.517380 -1.000000 27.411884 100.085864
6117444 2 1 2 2 1 9 4 0 4 1 26129 1860 8794 2750 3 0 1 1445 1500 1715 40.246140 -1.000000 27.411879 100.085864
6117444 2 1 3 1 1 10 0 5 1 4 8794 2750 32555 2704 4 0 1 1715 1736 1750 7.962555 -1.000000 4.212847 100.085864
6117444 2 1 3 2 1 11 5 0 4 1 32555 2704 8794 2750 4 0 1 1750 1815 400 7.941919 -1.000000 4.212848 100.085864
6117446 1 1 1 1 1 4 0 7 1 4 12169 1440 12887 1390 4 0 2 1603 1615 1719 5.183980 -1.000000 1.496445 146.604002
6117446 1 1 1 2 1 5 7 0 4 1 12887 1390 12169 1440 4 0 2 1719 1731 400 5.037893 -1.000000 1.496445 146.604002
6117446 1 1 2 1 1 1 0 8 1 4 12169 1440 13224 1394 4 0 2 1030 1052 1216 6.999668 -1.000000 3.001997 146.604002
6117446 1 1 2 2 1 2 8 5 4 4 13224 1394 12895 1438 4 0 2 1216 1238 1307 6.517250 -1.000000 2.793701 146.604002
6117446 1 1 2 2 2 3 5 0 4 1 12895 1438 12169 1440 4 0 2 1307 1328 1603 5.582037 -1.000000 1.767831 146.604002
6117446 2 1 1 1 1 4 0 7 1 4 12169 1440 12887 1390 4 0 1 1603 1615 1719 5.183980 -1.000000 1.496445 146.604002
6117446 2 1 1 2 1 5 7 0 4 1 12887 1390 12169 1440 4 0 1 1719 1731 400 5.037893 -1.000000 1.496445 146.604002
6117446 2 1 2 1 1 1 0 8 1 4 12169 1440 13224 1394 4 0 1 1036 1052 1216 6.999668 -1.000000 3.001997 146.604002
6117446 2 1 2 2 1 2 8 5 4 4 13224 1394 12895 1438 4 0 1 1216 1238 1307 6.517250 -1.000000 2.793701 146.604002
6117446 2 1 2 2 2 3 5 0 4 1 12895 1438 12169 1440 4 0 1 1307 1328 1603 5.582037 -1.000000 1.767831 146.604002
6117500 1 1 1 1 1 1 0 3 1 4 23969 421 27977 417 3 0 1 730 743 745 6.416653 -1.000000 2.316259 25.036661
6117500 1 1 1 2 1 2 3 3 4 4 27977 417 23198 973 5 0 1 745 815 817 22.135921 -1.000000 10.187949 25.036661
6117500 1 1 1 2 2 3 3 5 4 4 23198 973 22906 668 3 0 1 817 832 836 7.178206 -1.000000 2.124637 25.036661
6117500 1 1 1 2 3 4 5 0 4 1 22906 668 23969 421 3 0 1 836 905 940 16.368370 -1.000000 8.002771 25.036661
6117500 1 1 2 1 1 5 0 3 1 4 23969 421 23198 973 3 0 1 940 1015 1018 20.963140 -1.000000 9.084478 25.036661
6117500 1 1 2 1 2 6 3 3 4 4 23198 973 26492 1162 5 0 1 1018 1101 1108 16.776554 -1.000000 8.348867 25.036661
6117500 1 1 2 2 1 7 3 3 4 4 26492 1162 27977 417 4 0 1 1108 1129 1135 25.343609 -1.000000 17.477594 25.036661
6117500 1 1 2 2 2 8 3 5 4 4 27977 417 9501 533 3 0 1 1135 1145 1154 11.584914 -1.000000 5.437053 25.036661
6117500 1 1 2 2 3 9 5 0 4 1 9501 533 23969 421 3 0 1 1154 1210 1320 10.080972 -1.000000 4.241351 25.036661
6117500 1 1 3 1 1 10 0 3 1 4 23969 421 5181 142 3 0 1 1320 1341 1355 13.371073 -1.000000 5.617648 25.036661
6117500 1 1 3 2 1 11 3 0 4 1 5181 142 23969 421 4 0 1 1355 1430 1635 12.800108 -1.000000 5.825260 25.036661
6117500 1 1 4 1 1 12 0 3 1 4 23969 421 5181 142 4 0 1 1635 1700 1738 13.371073 -1.000000 5.617648 25.036661
6117500 1 1 4 2 1 13 3 0 4 1 5181 142 23969 421 3 0 1 1738 1801 1930 12.800108 -1.000000 5.825260 25.036661
6117500 1 1 5 1 1 14 0 8 1 4 23969 421 4892 163 3 0 1 1930 2000 2215 14.473246 -1.000000 5.936316 25.036661
6117500 1 1 5 2 1 15 8 0 4 1 4892 163 23969 421 3 0 1 2215 2300 400 13.887336 -1.000000 6.150275 25.036661
6117527 1 1 1 1 1 1 0 4 1 4 10931 1570 11262 1548 4 0 1 2300 2315 2330 7.719989 -1.000000 4.015833 160.429048
6117527 1 1 1 2 1 2 4 0 4 1 11262 1548 10931 1570 4 0 1 2330 2345 400 7.586264 -1.000000 4.015834 160.429048
6117527 3 1 1 1 1 1 0 1 1 4 10931 1570 11228 1552 3 0 1 440 445 1308 9.150085 -1.000000 4.747354 160.429048
6117527 3 1 1 1 2 2 1 1 4 2 11228 1552 11162 1558 3 0 1 1308 1325 2210 7.233599 -1.000000 2.723939 160.429048
6117527 3 1 1 2 1 3 1 0 2 1 11162 1558 10931 1570 3 0 1 2210 2225 400 11.724501 -1.000000 6.723315 160.429048
6117527 4 1 1 1 1 1 0 8 1 4 10931 1570 11262 1548 4 0 2 2300 2315 2300 7.719989 -1.000000 4.015833 160.429048
6117527 4 1 1 2 1 2 8 0 4 1 11262 1548 10931 1570 4 0 2 2300 2345 400 7.586264 -1.000000 4.015834 160.429048
6117587 1 1 1 1 1 1 0 4 1 4 11865 1439 13917 1395 3 0 1 1130 1150 1410 12.031997 -1.000000 6.416904 158.018420
6117587 1 1 1 2 1 2 4 0 4 1 13917 1395 11865 1439 3 0 1 1410 1427 1745 11.784216 -1.000000 6.416903 158.018420
6117587 1 1 2 1 1 3 0 4 1 4 11865 1439 11471 1429 3 0 1 1745 1800 1850 12.913682 -1.000000 7.812445 158.018420
6117587 1 1 2 2 1 4 4 0 4 1 11471 1429 11865 1439 3 0 1 1850 1910 400 13.058058 -1.000000 7.812445 158.018420
6117587 2 1 1 1 1 4 0 8 1 4 11865 1439 12934 1445 3 0 1 1845 1855 2115 8.989977 -1.000000 4.599470 158.018420
6117587 2 1 1 2 1 5 8 0 4 1 12934 1445 11865 1439 3 0 1 2115 2125 400 8.966380 -1.000000 4.599468 158.018420
6117603 1 1 1 1 1 1 0 5 1 4 815 2131 520 2179 3 0 1 1000 1020 1215 18.603218 -1.000000 10.177393 232.474821
6117603 1 1 1 2 1 2 5 4 4 4 520 2179 872 2146 3 0 1 1215 1220 1225 11.232342 -1.000000 4.153960 232.474821
6117603 1 1 1 2 2 3 4 0 4 1 872 2146 815 2131 3 0 1 1225 1240 400 11.157681 -1.000000 6.632934 232.474821
6117613 1 1 1 1 1 1 0 9 1 4 6230 602 10202 12 3 0 1 1250 1300 1415 20.492859 -1.000000 13.073228 318.089004
6117613 1 1 1 1 2 2 9 1 4 4 10202 12 9900 1158 3 0 1 1415 1445 1600 22.500006 -1.000000 11.196088 318.089004
6117613 1 1 1 2 1 3 1 6 4 4 9900 1158 6022 1139 3 0 1 1600 1627 1810 8.448608 -1.000000 3.099210 318.089004
6117613 1 1 1 2 2 4 6 4 4 4 6022 1139 6095 1183 3 0 1 1810 1820 1825 7.998170 -1.000000 3.791770 318.089004
6117613 1 1 1 2 3 5 4 0 4 1 6095 1183 6230 602 3 0 1 1825 1835 400 11.264687 -1.000000 5.989610 318.089004
6117627 1 1 1 1 1 1 0 2 1 3 24445 51 26800 635 6 3 3 630 735 1330 22.224848 -1.000000 10.242989 25.036661
6117627 1 1 1 2 1 2 2 0 3 1 26800 635 24445 51 6 3 3 1330 1443 400 20.604782 -1.000000 10.096233 25.036661
6117637 1 1 1 1 1 1 0 1 1 4 27059 1197 17944 1210 3 0 1 652 705 1558 9.015417 -1.000000 3.255355 469.566607
6117637 1 1 1 2 1 2 1 5 4 4 17944 1210 17944 1210 3 0 1 1558 1600 1625 4.039948 -1.000000 1.090702 469.566607
6117637 1 1 1 2 2 3 5 0 4 1 17944 1210 27059 1197 3 0 1 1625 1637 400 9.688641 -1.000000 3.255354 469.566607
6117637 5 1 1 1 1 1 0 8 1 3 27059 1197 26463 1147 8 0 3 622 648 1412 12.839359 -1.000000 6.581751 469.566607
6117637 5 1 1 2 1 2 8 0 3 1 26463 1147 27059 1197 8 0 3 1412 1427 400 12.636063 -1.000000 6.581753 469.566607
6117650 1 1 1 1 1 1 0 4 1 4 9702 394 5686 319 3 0 1 1115 1131 1230 8.049675 -1.000000 3.184953 137.011743
6117650 1 1 1 2 1 2 4 4 4 4 5686 319 24000 412 3 0 1 1230 1245 1330 10.134222 -1.000000 4.988130 137.011743
6117650 1 1 1 2 2 3 4 4 4 4 24000 412 9687 336 3 0 1 1330 1345 1415 9.979950 -1.000000 4.614639 137.011743
6117650 1 1 1 2 3 4 4 0 4 1 9687 336 9702 394 3 0 1 1415 1430 400 7.473764 -1.000000 2.811463 137.011743
6117688 1 1 1 1 1 1 0 1 1 2 22584 218 26562 720 3 0 1 800 830 915 21.947428 -1.000000 10.020126 33.485045
6117688 1 1 1 2 1 2 1 1 2 4 26562 720 25002 909 3 0 1 915 921 1000 15.528755 -1.000000 7.961728 33.485045
6117688 1 1 1 2 2 3 1 4 4 4 25002 909 5638 317 3 0 1 1000 1030 1235 25.015656 -1.000000 12.752275 33.485045
6117688 1 1 1 2 3 4 4 6 4 4 5638 317 5679 326 3 0 1 1235 1242 1300 6.404038 -1.000000 1.765066 33.485045
6117688 1 1 1 2 4 5 6 3 4 4 5679 326 23465 256 3 0 1 1300 1430 1700 28.886005 -1.000000 15.122048 33.485045
6117688 1 1 1 2 5 6 3 0 4 1 23465 256 22584 218 3 0 1 1700 1730 1900 18.661438 -1.000000 8.035077 33.485045
6117688 1 1 2 1 1 7 0 7 1 4 22584 218 22479 176 1 0 3 1900 1925 2000 6.200723 -1.000000 1.022424 33.485045
6117688 1 1 2 1 2 8 7 6 4 4 22479 176 22519 170 1 0 3 2000 2015 2200 5.613389 -1.000000 0.741412 33.485045
6117688 1 1 2 2 1 9 6 7 4 4 22519 170 22519 170 1 0 3 2200 2201 2330 5.129184 -1.000000 0.129184 33.485045
6117688 1 1 2 2 2 10 7 7 4 4 22519 170 22519 170 1 0 3 2330 2331 100 5.129184 -1.000000 0.129184 33.485045
6117688 1 1 2 2 3 11 7 0 4 1 22519 170 22584 218 1 0 3 100 110 400 5.768077 -1.000000 0.357245 33.485045
6117702 1 1 1 1 1 1 0 5 1 4 5130 462 22656 219 6 3 3 615 635 650 10.779480 -1.000000 3.270281 33.485045
6117702 1 1 1 1 2 2 5 1 4 2 22656 219 22649 209 1 0 3 650 659 1200 5.862898 -1.000000 0.425479 33.485045
6117702 1 1 1 2 1 6 1 0 2 1 22649 209 5130 462 6 6 3 1630 1700 400 10.517755 -1.000000 3.492970 33.485045
6117702 1 1 2 1 1 3 1 5 2 4 22649 209 22584 218 1 0 3 1200 1212 1230 5.864687 -1.000000 0.443365 33.485045
6117702 1 1 2 2 1 4 5 5 4 4 22584 218 22656 219 1 0 3 1230 1235 1245 5.353220 -1.000000 0.173705 33.485045
6117702 1 1 2 2 2 5 5 1 4 2 22656 219 22649 209 1 0 3 1245 1250 1630 5.862898 -1.000000 0.425479 33.485045
