hhno day dow jttours phtours fhtours hdexpfac
6027536 1 5 0 0 0 438.535219
6027539 1 5 0 0 0 213.404873
6027575 1 5 0 0 0 137.011743
6027577 1 3 0 0 0 33.485045
6027608 1 3 0 0 0 31.271732
6027723 1 5 0 0 0 25.036661
6027832 1 4 0 0 0 26.992497
6027866 1 2 0 0 0 45.577711
6027943 1 4 0 0 0 152.147893
6027956 1 5 0 0 0 20.217977
6028006 1 6 0 0 0 208.390699
6028091 1 4 0 0 0 38.996259
6028100 1 6 0 0 0 49.83204
6028119 1 5 0 0 0 60.146284
6028179 1 6 0 0 0 28.166385
6028339 1 2 0 0 0 88.426431
6028340 1 2 0 0 0 318.089004
6028388 1 3 0 0 0 316.923803
6028397 1 3 0 0 0 36.091791
6028434 1 5 0 0 0 38.996259
6028462 1 4 0 0 0 35.61732
6028482 1 4 0 0 0 180.441185
6028512 1 2 0 0 0 28.166385
6028583 1 3 0 0 0 289.454435
6028608 1 6 0 0 0 267.564734
6028657 1 6 0 0 0 154.138983
6028720 1 4 0 0 0 53.702331
6028759 1 3 0 0 0 149.439945
6028777 1 6 0 0 0 733.660236
6028780 1 3 0 0 0 39.630947
6028833 1 4 0 0 0 308.766485
6028896 1 4 0 0 0 54.448551
6028902 1 4 0 0 0 23.808105
6028930 1 6 0 0 0 318.089004
6028959 1 2 0 0 0 28.166385
6028961 1 3 0 0 0 111.213427
6028996 1 2 0 0 0 29.515945
6029035 1 4 0 0 0 409.16482
6029037 1 3 0 0 0 25.036661
6029094 1 4 0 0 0 318.089004
6029104 1 6 0 0 0 170.894055
6029130 1 6 0 0 0 170.894055
6029157 1 3 0 0 0 41.793933
6029245 1 6 0 0 0 28.166385
6029300 1 3 0 0 0 188.917793
6029342 1 3 0 0 0 28.166385
6029350 1 4 0 0 0 55.577715
6029351 1 6 0 0 0 38.482243
6029352 1 5 0 0 0 50.706002
6029372 1 5 0 0 0 257.903099
6029446 1 5 0 0 0 461.243936
6029473 1 3 0 0 0 318.089004
6029554 1 3 0 0 0 30.470701
6029556 1 5 0 0 0 98.343743
6029559 1 5 0 0 0 183.24506
6029585 1 6 0 0 0 37.623064
6029609 1 2 0 0 0 514.588522
6029649 1 3 0 0 0 30.573918
6029655 1 3 0 0 0 39.283898
6029661 1 4 0 0 0 137.011743
6029806 1 3 0 0 0 42.679143
6029819 1 4 0 0 0 157.341517
6029835 1 2 0 0 0 183.24506
6029837 1 2 0 0 0 33.485045
6029897 1 3 0 0 0 103.716459
6029907 1 5 0 0 0 40.752751
6029925 1 2 0 0 0 18.721745
6029984 1 6 0 0 0 634.852043
6030019 1 4 0 0 0 203.734785
6030022 1 2 0 0 0 124.406099
6030125 1 3 0 0 0 41.793933
6030163 1 5 0 0 0 51.434422
6030170 1 4 0 0 0 34.050388
6030203 1 3 0 0 0 58.110934
6030217 1 2 0 0 0 33.485045
6030218 1 2 0 0 0 17.93771
6030233 1 6 0 0 0 44.700354
6030253 1 4 0 0 0 33.485045
6030392 1 2 0 0 0 24.04211
6030399 1 5 0 0 0 159.072851
6030445 1 3 0 0 0 93.373343
6030454 1 3 0 0 0 77.550021
6030504 1 2 0 0 0 108.083727
6030508 1 4 0 0 0 56.435041
6030587 1 5 0 0 0 23.808105
6030631 1 3 0 0 0 31.388369
6030651 1 2 0 0 0 291.87799
6030679 1 5 0 0 0 71.781911
6030688 1 6 0 0 0 267.564734
6030717 1 4 0 0 0 33.485045
6030771 1 2 0 0 0 48.314826
6030872 1 6 0 0 0 298.539765
6030931 1 4 0 0 0 25.036661
6030938 1 6 0 0 0 21.917044
6030942 1 3 0 0 0 35.398008
6030997 1 6 0 0 0 47.962006
6031089 1 2 0 0 0 33.485045
6031139 1 2 0 0 0 33.491023
6031141 1 4 0 0 0 387.128097
6031220 1 5 0 0 0 227.287254
6031234 1 3 0 0 0 54.839134
6031243 1 3 0 0 0 36.091791
6031280 1 5 0 0 0 318.089004
6031424 1 3 0 0 0 70.481008
6031425 1 3 0 0 0 61.176273
6031543 1 4 0 0 0 135.558447
6031644 1 5 0 0 0 72.390905
6031648 1 4 0 0 0 21.137344
6031683 1 4 0 0 0 146.959438
6031687 1 4 0 0 0 41.793933
6031727 1 2 0 0 0 37.361886
6031735 1 2 0 0 0 34.524483
6031780 1 4 0 0 0 25.036661
6031835 1 3 0 0 0 70.64002
6031894 1 2 0 0 0 159.768622
6031895 1 2 0 0 0 137.011743
6031922 1 3 0 0 0 52.828072
6031936 1 2 0 0 0 42.7073
6031985 1 3 0 0 0 30.470701
6031995 1 4 0 0 0 492.938877
6032047 1 2 0 0 0 37.623064
6032147 1 6 0 0 0 363.71081
6032153 1 4 0 0 0 25.036661
6032195 1 2 0 0 0 33.485045
6032203 1 4 0 0 0 183.24506
6032224 1 5 0 0 0 113.462624
6032304 1 2 0 0 0 33.485045
6032331 1 4 0 0 0 24.499764
6032349 1 4 0 0 0 28.166385
6032373 1 5 0 0 0 34.050388
6032382 1 2 0 0 0 23.808105
6032398 1 4 0 0 0 25.036661
6032404 1 6 0 0 0 103.716459
6032529 1 4 0 0 0 51.434422
6032539 1 5 0 0 0 244.620217
6032544 1 3 0 0 0 49.060489
6032570 1 3 0 0 0 38.359917
6032586 1 4 0 0 0 33.485045
6032592 1 3 0 0 0 74.599254
6032606 1 4 0 0 0 25.036661
6032619 1 3 0 0 0 42.645539
6032630 1 2 0 0 0 28.166385
6032648 1 2 0 0 0 244.620217
6032651 1 2 0 0 0 475.388606
6032672 1 3 0 0 0 64.723648
6032680 1 5 0 0 0 48.823059
6032723 1 3 0 0 0 57.136455
6032859 1 5 0 0 0 43.943943
6032883 1 2 0 0 0 37.361886
6032909 1 6 0 0 0 66.830507
6032927 1 6 0 0 0 39.283898
6032936 1 5 0 0 0 233.344876
6032980 1 2 0 0 0 40.752751
6033014 1 4 0 0 0 46.190103
6033019 1 3 0 0 0 137.011743
6033032 1 3 0 0 0 32.683296
6033072 1 2 0 0 0 33.485045
6033146 1 4 0 0 0 75.75
6033179 1 2 0 0 0 44.906579
6033194 1 5 0 0 0 30.470701
6033222 1 6 0 0 0 153.818257
6033252 1 2 0 0 0 31.00837
6033295 1 2 0 0 0 48.937175
6033357 1 4 0 0 0 48.270624
6033377 1 3 0 0 0 48.270624
6033378 1 3 0 0 0 36.091791
6033414 1 2 0 0 0 37.12421
6033438 1 5 0 0 0 26.094022
6033454 1 3 0 0 0 27.12883
6033591 1 2 0 0 0 77.333599
6033594 1 6 0 0 0 25.036661
6033611 1 6 0 0 0 37.361886
6033664 1 5 0 0 0 42.7073
6033670 1 4 0 0 0 48.314826
6033946 1 2 0 0 0 30.573918
6033990 1 5 0 0 0 25.036661
6033991 1 6 0 0 0 186.505201
6034013 1 4 0 0 0 33.485045
6034030 1 3 0 0 0 75.124736
6034051 1 6 0 0 0 37.361886
6034066 1 3 0 0 0 293.062607
6034076 1 2 0 0 0 166.749227
6034117 1 6 0 0 0 381.290352
6034158 1 2 0 0 0 30.894782
6034222 1 6 0 0 0 51.927675
6034227 1 3 0 0 0 28.166385
6034239 1 6 0 0 0 75.124736
6034294 1 4 0 0 0 267.564734
6034317 1 4 0 0 0 159.768622
6034358 1 3 0 0 0 48.823059
6034371 1 6 0 0 0 210.638429
6034384 1 4 0 0 0 36.091791
6034394 1 5 0 0 0 43.943943
6034524 1 3 0 0 0 191.46116
6034526 1 5 0 0 0 45.577711
6034564 1 5 0 0 0 197.510331
6034600 1 2 0 0 0 36.147607
6034643 1 3 0 0 0 57.148435
6034665 1 2 0 0 0 37.361886
6034701 1 6 0 0 0 25.036661
6034868 1 5 0 0 0 78.772343
6034893 1 2 0 0 0 313.581567
6034939 1 6 0 0 0 231.183156
6035008 1 4 0 0 0 33.485045
6035054 1 5 0 0 0 41.793933
6035125 1 3 0 0 0 65.879198
6035291 1 4 0 0 0 42.645539
6035303 1 5 0 0 0 23.808105
6035357 1 4 0 0 0 57.829705
6035376 1 4 0 0 0 41.793933
6035411 1 3 0 0 0 29.825843
6035422 1 5 0 0 0 64.380723
6035442 1 4 0 0 0 33.491023
6035510 1 6 0 0 0 96.092457
6035529 1 4 0 0 0 17.109686
6035546 1 3 0 0 0 148.557419
6035552 1 2 0 0 0 48.270624
6035566 1 4 0 0 0 55.171323
6035580 1 3 0 0 0 211.191837
6035651 1 6 0 0 0 26.618523
6035669 1 5 0 0 0 350.436434
6035673 1 2 0 0 0 65.389831
6035742 1 6 0 0 0 30.573918
6035746 1 6 0 0 0 42.7073
6035756 1 4 0 0 0 213.404873
6035834 1 3 0 0 0 291.87799
6035889 1 6 0 0 0 35.398008
6035961 1 3 0 0 0 25.036661
6035983 1 5 0 0 0 28.166385
6035985 1 5 0 0 0 37.072172
6036012 1 2 0 0 0 49.273686
6036016 1 6 0 0 0 121.141232
6036035 1 5 0 0 0 227.671167
6036086 1 6 0 0 0 33.485045
6036212 1 6 0 0 0 28.166385
6036218 1 3 0 0 0 33.485045
6036232 1 2 0 0 0 169.573971
6036272 1 2 0 0 0 746.606069
6036382 1 3 0 0 0 50.352472
6036385 1 3 0 0 0 38.996259
6036517 1 4 0 0 0 30.054262
6036592 1 3 0 0 0 54.563678
6036624 1 4 0 0 0 136.619178
6036639 1 3 0 0 0 40.752751
6036669 1 3 0 0 0 42.645539
6036799 1 4 0 0 0 42.773716
6036837 1 5 0 0 0 96.595376
6036844 1 6 0 0 0 214.449621
6036858 1 5 0 0 0 55.577715
6036878 1 4 0 0 0 111.213427
6036964 1 4 0 0 0 55.276672
6037124 1 3 0 0 0 182.328895
6037134 1 4 0 0 0 77.333599
6037226 1 3 0 0 0 154.138983
6037230 1 5 0 0 0 249.110062
6037254 1 4 0 0 0 54.333195
6037266 1 6 0 0 0 640.211511
6037278 1 5 0 0 0 234.247244
6037321 1 3 0 0 0 28.166385
6037329 1 2 0 0 0 30.573918
6037338 1 3 0 0 0 28.646696
6037356 1 5 0 0 0 137.011743
6037369 1 2 0 0 0 72.093499
6037376 1 5 0 0 0 45.690247
6037381 1 3 0 0 0 458.543647
6037399 1 2 0 0 0 25.036661
6037404 1 4 0 0 0 103.442448
6037447 1 4 0 0 0 108.299039
6037450 1 6 0 0 0 97.016045
6037492 1 6 0 0 0 24.499764
6037506 1 5 0 0 0 105.772175
6037564 1 6 0 0 0 33.485045
6037611 1 5 0 0 0 37.623064
6037657 1 3 0 0 0 163.869928
6037670 1 4 0 0 0 48.823059
6037696 1 2 0 0 0 108.083727
6037709 1 3 0 0 0 137.011743
6037732 1 6 0 0 0 137.011743
6037791 1 3 0 0 0 37.361886
6037817 1 4 0 0 0 66.830507
6037834 1 3 0 0 0 291.87799
6037835 1 2 0 0 0 60.220167
6037868 1 5 0 0 0 183.24506
6037869 1 5 0 0 0 119.068424
6037978 1 2 0 0 0 40.195788
6037982 1 5 0 0 0 156.191013
6038012 1 6 0 0 0 94.795553
6038068 1 6 0 0 0 33.485045
6038086 1 5 0 0 0 263.529959
6038129 1 3 0 0 0 291.87799
6038145 1 2 0 0 0 63.931327
6038148 1 4 0 0 0 293.062607
6038150 1 4 0 0 0 160.573969
6038189 1 6 0 0 0 153.058606
6038207 1 2 0 0 0 24.268958
6038228 1 5 0 0 0 50.678022
6038278 1 2 0 0 0 36.310471
6038300 1 3 0 0 0 30.894782
6038317 1 6 0 0 0 33.485045
6038335 1 5 0 0 0 26.094022
6038353 1 6 0 0 0 101.138933
6038389 1 6 0 0 0 42.679143
6038405 1 6 0 0 0 36.147607
6038473 1 6 0 0 0 25.036661
6038474 1 4 0 0 0 36.091791
6038497 1 2 0 0 0 64.766729
6038500 1 3 0 0 0 136.619178
6038502 1 3 0 0 0 25.036661
6038659 1 5 0 0 0 38.578848
6038663 1 4 0 0 0 48.270624
6038675 1 5 0 0 0 105.772175
6038759 1 2 0 0 0 137.011743
6038808 1 4 0 0 0 53.812839
6038889 1 5 0 0 0 213.404873
6038914 1 3 0 0 0 200.639774
6038928 1 3 0 0 0 210.488295
6038947 1 3 0 0 0 48.823059
6038955 1 6 0 0 0 33.485045
6038966 1 4 0 0 0 42.773716
6039032 1 5 0 0 0 55.78382
6039041 1 5 0 0 0 147.705371
6039044 1 6 0 0 0 95.619717
6039082 1 5 0 0 0 56.435041
6039151 1 3 0 0 0 48.270624
6039225 1 5 0 0 0 33.491023
6039265 1 6 0 0 0 154.138983
6039285 1 6 0 0 0 38.178395
6039293 1 2 0 0 0 318.089004
6039318 1 3 0 0 0 154.138983
6039353 1 5 0 0 0 33.485045
6039469 1 2 0 0 0 109.954576
6039520 1 3 0 0 0 24.499764
6039549 1 6 0 0 0 61.441094
6039561 1 4 0 0 0 223.017177
6039665 1 3 0 0 0 25.036661
6039715 1 6 0 0 0 169.270761
6039775 1 4 0 0 0 33.485045
6039803 1 2 0 0 0 56.156329
6039836 1 5 0 0 0 37.623064
6039874 1 6 0 0 0 100.007129
6039895 1 4 0 0 0 40.752751
6039911 1 6 0 0 0 213.404873
6039921 1 3 0 0 0 52.669594
6039945 1 4 0 0 0 38.996259
6040009 1 3 0 0 0 26.094022
6040034 1 4 0 0 0 370.442419
6040055 1 6 0 0 0 235.415145
6040067 1 5 0 0 0 25.036661
6040068 1 2 0 0 0 45.577711
6040090 1 2 0 0 0 25.036661
6040105 1 4 0 0 0 94.813693
6040115 1 6 0 0 0 37.598413
6040145 1 2 0 0 0 39.941642
6040246 1 5 0 0 0 40.009455
6040297 1 2 0 0 0 65.881075
6040325 1 6 0 0 0 318.089004
6040331 1 5 0 0 0 64.380723
6040346 1 4 0 0 0 318.089004
6040355 1 5 0 0 0 38.178395
6040399 1 4 0 0 0 267.564734
6040409 1 3 0 0 0 33.422311
6040435 1 3 0 0 0 41.793933
6040446 1 6 0 0 0 28.269941
6040453 1 6 0 0 0 49.83204
6040493 1 5 0 0 0 25.036661
6040498 1 2 0 0 0 72.495635
6040608 1 6 0 0 0 137.011743
6040609 1 4 0 0 0 25.036661
6040681 1 2 0 0 0 267.181495
6040700 1 2 0 0 0 87.843843
6040714 1 2 0 0 0 33.485045
6040717 1 2 0 0 0 21.137344
6040836 1 5 0 0 0 25.036661
6040873 1 4 0 0 0 25.036661
6040935 1 5 0 0 0 144.149147
6040940 1 6 0 0 0 33.485045
6040949 1 6 0 0 0 25.036661
6040959 1 3 0 0 0 154.138983
6040981 1 2 0 0 0 33.362385
6040986 1 4 0 0 0 40.752751
6040995 1 5 0 0 0 33.485045
6041030 1 6 0 0 0 35.398008
6041112 1 2 0 0 0 84.458604
6041170 1 4 0 0 0 146.959438
6041177 1 2 0 0 0 170.894055
6041246 1 4 0 0 0 70.353725
6041249 1 5 0 0 0 33.485045
6041259 1 2 0 0 0 204.939961
6041321 1 6 0 0 0 25.036661
6041339 1 6 0 0 0 33.485045
6041382 1 2 0 0 0 232.474821
6041435 1 6 0 0 0 38.359917
6041491 1 2 0 0 0 49.060489
6041497 1 3 0 0 0 17.93771
6041502 1 5 0 0 0 25.036661
6041517 1 3 0 0 0 66.830507
6041524 1 4 0 0 0 45.577711
6041603 1 5 0 0 0 318.089004
6041611 1 4 0 0 0 231.880336
6041634 1 4 0 0 0 38.482243
6041699 1 5 0 0 0 166.749227
6041704 1 6 0 0 0 35.61732
6041708 1 5 0 0 0 25.036661
6041713 1 3 0 0 0 25.036661
6041732 1 3 0 0 0 77.333599
6041754 1 2 0 0 0 37.361886
6041771 1 5 0 0 0 38.996259
6041792 1 3 0 0 0 100.511836
6041793 1 5 0 0 0 33.4727
6041801 1 2 0 0 0 318.089004
6041803 1 6 0 0 0 28.098568
6041926 1 2 0 0 0 381.581773
6041947 1 5 0 0 0 33.485045
6041976 1 5 0 0 0 33.485045
6042047 1 3 0 0 0 33.485045
6042052 1 3 0 0 0 25.036661
6042107 1 6 0 0 0 28.166385
6042138 1 5 0 0 0 137.011743
6042142 1 2 0 0 0 36.091791
6042174 1 5 0 0 0 28.166385
6042195 1 6 0 0 0 318.089004
6042219 1 4 0 0 0 21.137344
6042266 1 4 0 0 0 33.485045
6042269 1 3 0 0 0 58.755267
6042295 1 5 0 0 0 28.269941
6042317 1 3 0 0 0 1217.914462
6042321 1 4 0 0 0 30.894782
6042358 1 4 0 0 0 186.505201
6042428 1 4 0 0 0 36.147607
6042511 1 6 0 0 0 62.165133
6042548 1 4 0 0 0 51.434422
6042583 1 5 0 0 0 51.434422
6042655 1 5 0 0 0 38.512743
6042693 1 6 0 0 0 25.036661
6042705 1 6 0 0 0 137.011743
6042706 1 4 0 0 0 36.091791
6042735 1 6 0 0 0 33.362385
6042849 1 3 0 0 0 30.470701
6042879 1 5 0 0 0 72.390905
6042881 1 5 0 0 0 237.834127
6042894 1 3 0 0 0 58.755267
6042918 1 2 0 0 0 33.485045
6042982 1 3 0 0 0 28.166385
6043046 1 2 0 0 0 42.679143
6043085 1 4 0 0 0 26.941138
6043095 1 6 0 0 0 33.485045
6043119 1 4 0 0 0 23.808105
6043131 1 4 0 0 0 48.314826
6043132 1 5 0 0 0 21.917044
6043134 1 5 0 0 0 33.485045
6043209 1 3 0 0 0 204.939961
6043220 1 6 0 0 0 38.578848
6043369 1 2 0 0 0 244.620217
6043390 1 5 0 0 0 94.813693
6043398 1 3 0 0 0 99.392416
6043408 1 6 0 0 0 33.485045
6043429 1 6 0 0 0 28.269941
6043553 1 3 0 0 0 227.671167
6043652 1 2 0 0 0 70.390371
6043677 1 2 0 0 0 213.404873
6043686 1 6 0 0 0 318.089004
6043693 1 3 0 0 0 28.166385
6043698 1 3 0 0 0 20.848463
6043703 1 3 0 0 0 349.374396
6043816 1 4 0 0 0 160.573969
6043826 1 4 0 0 0 288.496806
6043833 1 6 0 0 0 61.176273
6043843 1 5 0 0 0 42.679143
6043854 1 6 0 0 0 41.793933
6043929 1 4 0 0 0 36.091791
6043931 1 6 0 0 0 154.138983
6044018 1 3 0 0 0 149.275773
6044019 1 5 0 0 0 66.830507
6044078 1 6 0 0 0 120.905139
6044100 1 4 0 0 0 17.386139
6044123 1 6 0 0 0 33.485045
6044125 1 2 0 0 0 118.319379
6044135 1 6 0 0 0 57.148435
6044142 1 4 0 0 0 370.442419
6044143 1 5 0 0 0 120.905139
6044151 1 3 0 0 0 44.906579
6044173 1 5 0 0 0 53.55241
6044194 1 4 0 0 0 33.422311
6044207 1 6 0 0 0 56.156329
6044257 1 4 0 0 0 46.190103
6044263 1 4 0 0 0 33.362385
6044264 1 6 0 0 0 35.588113
6044283 1 4 0 0 0 54.333195
6044288 1 6 0 0 0 162.113812
6044316 1 6 0 0 0 33.485045
6044338 1 6 0 0 0 28.166385
6044355 1 6 0 0 0 386.573605
6044356 1 5 0 0 0 93.373343
6044386 1 3 0 0 0 27.227791
6044388 1 3 0 0 0 268.548462
6044409 1 4 0 0 0 48.270624
6044425 1 3 0 0 0 213.404873
6044504 1 2 0 0 0 61.441094
6044580 1 2 0 0 0 57.136455
6044603 1 4 0 0 0 33.485045
6044659 1 5 0 0 0 69.076918
6044722 1 2 0 0 0 41.793933
6044741 1 5 0 0 0 108.083727
6044786 1 5 0 0 0 30.470701
6044836 1 5 0 0 0 33.485045
6044970 1 5 0 0 0 38.578848
6044973 1 4 0 0 0 56.308003
6044989 1 5 0 0 0 33.491023
6045053 1 4 0 0 0 53.812839
6045086 1 6 0 0 0 41.793933
6045220 1 4 0 0 0 21.137344
6045252 1 2 0 0 0 27.227791
6045260 1 4 0 0 0 211.877055
6045383 1 3 0 0 0 37.194337
6045394 1 6 0 0 0 51.434422
6045425 1 5 0 0 0 267.564734
6045447 1 6 0 0 0 19.21611
6045451 1 6 0 0 0 48.389985
6045475 1 4 0 0 0 34.524483
6045489 1 6 0 0 0 38.996259
6045548 1 6 0 0 0 28.166385
6045629 1 3 0 0 0 35.398008
6045653 1 3 0 0 0 366.338455
6045654 1 5 0 0 0 28.166385
6045662 1 4 0 0 0 21.917044
6045719 1 4 0 0 0 46.27307
6045731 1 5 0 0 0 111.213837
6045823 1 3 0 0 0 324.579265
6045838 1 6 0 0 0 267.564734
6045871 1 5 0 0 0 45.577711
6045885 1 6 0 0 0 33.485045
6045889 1 2 0 0 0 28.098568
6045909 1 3 0 0 0 308.766485
6045923 1 4 0 0 0 267.564734
6045996 1 4 0 0 0 40.752751
6046052 1 2 0 0 0 48.680414
6046056 1 3 0 0 0 28.166385
6046059 1 4 0 0 0 409.16482
6046062 1 3 0 0 0 458.543647
6046071 1 3 0 0 0 35.61732
6046085 1 2 0 0 0 222.118608
6046093 1 4 0 0 0 671.040261
6046110 1 5 0 0 0 34.460798
6046133 1 3 0 0 0 48.015299
6046134 1 5 0 0 0 33.485045
6046200 1 4 0 0 0 535.977469
6046389 1 2 0 0 0 51.45931
6046468 1 4 0 0 0 211.072629
6046584 1 5 0 0 0 108.083727
6046586 1 3 0 0 0 30.470701
6046589 1 2 0 0 0 42.645539
6046641 1 4 0 0 0 33.485045
6046657 1 5 0 0 0 186.505201
6046719 1 2 0 0 0 73.241914
6046731 1 2 0 0 0 43.770387
6046732 1 6 0 0 0 264.158324
6046790 1 3 0 0 0 29.515945
6046794 1 5 0 0 0 93.373343
6046854 1 4 0 0 0 634.852043
6046903 1 3 0 0 0 126.242542
6046930 1 3 0 0 0 305.931394
6046941 1 2 0 0 0 28.269941
6046950 1 6 0 0 0 49.923764
6046975 1 4 0 0 0 48.823059
6047032 1 3 0 0 0 36.310471
6047046 1 6 0 0 0 213.404873
6047141 1 2 0 0 0 33.485045
6047149 1 3 0 0 0 154.705691
6047184 1 2 0 0 0 53.812839
6047204 1 4 0 0 0 28.166385
6047268 1 3 0 0 0 599.865346
6047297 1 2 0 0 0 21.917044
6047318 1 6 0 0 0 446.711698
6047325 1 6 0 0 0 213.404873
6047372 1 6 0 0 0 33.485045
6047378 1 3 0 0 0 51.434422
6047435 1 3 0 0 0 118.319379
6047463 1 2 0 0 0 349.374396
6047468 1 2 0 0 0 38.512743
6047579 1 6 0 0 0 52.669594
6047580 1 3 0 0 0 45.690895
6047582 1 2 0 0 0 33.485045
6047588 1 4 0 0 0 33.485045
6047611 1 4 0 0 0 182.901751
6047630 1 4 0 0 0 69.076918
6047677 1 2 0 0 0 263.039635
6047688 1 3 0 0 0 267.181495
6047697 1 4 0 0 0 49.83204
6047744 1 2 0 0 0 54.333195
6047843 1 3 0 0 0 38.178395
6047846 1 5 0 0 0 29.515945
6047859 1 6 0 0 0 103.442448
6047941 1 4 0 0 0 22.10964
6048104 1 6 0 0 0 98.343743
6048123 1 4 0 0 0 24.499764
6048153 1 4 0 0 0 293.482969
6048172 1 4 0 0 0 268.246727
6048206 1 2 0 0 0 22.10964
6048253 1 2 0 0 0 75.124736
6048275 1 5 0 0 0 41.793933
6048284 1 6 0 0 0 45.690895
6048316 1 6 0 0 0 33.491023
6048318 1 2 0 0 0 316.923803
6048334 1 3 0 0 0 97.072078
6048391 1 6 0 0 0 37.361886
6048392 1 3 0 0 0 116.309251
6048400 1 3 0 0 0 37.361886
6048445 1 5 0 0 0 45.446007
6048456 1 5 0 0 0 267.564734
6048460 1 2 0 0 0 37.361886
6048489 1 2 0 0 0 64.380723
6048595 1 4 0 0 0 33.485045
6048675 1 2 0 0 0 28.166385
6048678 1 4 0 0 0 33.491023
6048700 1 2 0 0 0 56.308003
6048711 1 5 0 0 0 25.036661
6048746 1 5 0 0 0 224.329807
6048806 1 6 0 0 0 253.338649
6048812 1 4 0 0 0 159.913841
6048842 1 4 0 0 0 22.692071
6048890 1 4 0 0 0 154.138983
6048906 1 2 0 0 0 183.24506
6049011 1 3 0 0 0 375.053317
6049062 1 5 0 0 0 28.646696
6049085 1 5 0 0 0 33.491023
6049105 1 2 0 0 0 25.036661
6049112 1 3 0 0 0 36.091791
6049161 1 2 0 0 0 32.907624
6049168 1 3 0 0 0 143.463789
6049189 1 3 0 0 0 36.091791
6049231 1 3 0 0 0 30.894782
6049243 1 2 0 0 0 33.485045
6049265 1 3 0 0 0 231.183156
6049272 1 5 0 0 0 40.752751
6049299 1 3 0 0 0 38.359917
6049306 1 3 0 0 0 24.499764
6049336 1 2 0 0 0 33.485045
6049380 1 4 0 0 0 25.036661
6049427 1 3 0 0 0 49.14909
6049491 1 3 0 0 0 27.227791
6049514 1 6 0 0 0 33.362385
6049517 1 2 0 0 0 84.458604
6049518 1 2 0 0 0 33.491023
6049532 1 4 0 0 0 267.564734
6049574 1 3 0 0 0 44.975084
6049589 1 3 0 0 0 33.485045
6049617 1 4 0 0 0 104.968046
6049640 1 4 0 0 0 26.992497
6049671 1 6 0 0 0 42.186577
6049690 1 4 0 0 0 124.710173
6049701 1 2 0 0 0 33.485045
6049730 1 2 0 0 0 48.270624
6049747 1 3 0 0 0 183.24506
6049815 1 4 0 0 0 65.879198
6049864 1 4 0 0 0 166.749227
6049879 1 4 0 0 0 136.28075
6049889 1 6 0 0 0 52.669594
6049891 1 2 0 0 0 49.968956
6049919 1 3 0 0 0 188.075583
6049971 1 6 0 0 0 36.091791
6049973 1 4 0 0 0 266.383346
6050010 1 6 0 0 0 154.705691
6050029 1 5 0 0 0 48.270624
6050036 1 4 0 0 0 36.762699
6050037 1 6 0 0 0 61.423409
6050041 1 2 0 0 0 29.515945
6050064 1 2 0 0 0 21.137344
6050109 1 6 0 0 0 318.089004
6050120 1 5 0 0 0 619.396852
6050128 1 2 0 0 0 266.383346
6050155 1 6 0 0 0 52.669594
6050204 1 5 0 0 0 136.619178
6050221 1 4 0 0 0 33.485045
6050242 1 6 0 0 0 41.793933
6050254 1 4 0 0 0 30.634661
6050272 1 3 0 0 0 37.194337
6050275 1 4 0 0 0 25.036661
6050295 1 6 0 0 0 36.091791
6050309 1 3 0 0 0 28.166385
6050346 1 4 0 0 0 137.011743
6050469 1 2 0 0 0 74.305124
6050471 1 6 0 0 0 55.171323
6050544 1 6 0 0 0 48.823059
6050557 1 3 0 0 0 463.791469
6050569 1 4 0 0 0 66.830507
6050575 1 6 0 0 0 166.749227
6050601 1 3 0 0 0 42.7073
6050604 1 4 0 0 0 48.823059
6050628 1 4 0 0 0 137.011743
6050633 1 6 0 0 0 25.036661
6050656 1 2 0 0 0 35.398008
6050734 1 5 0 0 0 40.617794
6050751 1 6 0 0 0 288.496806
6050779 1 3 0 0 0 137.011743
6050787 1 6 0 0 0 162.113812
6050788 1 6 0 0 0 27.781438
6050829 1 2 0 0 0 20.812222
6050853 1 2 0 0 0 118.319379
6050855 1 2 0 0 0 27.227791
6050929 1 3 0 0 0 80.885585
6050945 1 5 0 0 0 46.190103
6050953 1 2 0 0 0 25.036661
6051018 1 5 0 0 0 42.679143
6051029 1 5 0 0 0 113.675596
6051044 1 5 0 0 0 67.696271
6051049 1 6 0 0 0 495.970131
6051084 1 6 0 0 0 250.759803
6051123 1 2 0 0 0 34.050388
6051142 1 5 0 0 0 37.361886
6051179 1 5 0 0 0 28.166385
6051195 1 6 0 0 0 70.481008
6051234 1 6 0 0 0 268.246727
6051245 1 6 0 0 0 31.388369
6051351 1 6 0 0 0 38.996259
6051394 1 6 0 0 0 40.752751
6051410 1 5 0 0 0 445.932083
6051442 1 2 0 0 0 33.485045
6051542 1 4 0 0 0 288.496806
6051560 1 3 0 0 0 33.485045
6051569 1 4 0 0 0 28.098568
6051581 1 5 0 0 0 184.369959
6051603 1 2 0 0 0 28.646696
6051605 1 2 0 0 0 30.470701
6051650 1 6 0 0 0 30.470701
6051720 1 2 0 0 0 318.089004
6051758 1 6 0 0 0 23.076894
6051759 1 4 0 0 0 183.364685
6051765 1 3 0 0 0 30.470701
6051779 1 4 0 0 0 56.422038
6051805 1 4 0 0 0 28.166385
6051832 1 5 0 0 0 124.710173
6051857 1 3 0 0 0 33.422311
6051866 1 2 0 0 0 223.017177
6051932 1 2 0 0 0 21.917044
6051933 1 2 0 0 0 162.113812
