"hhno" "pno" "pptyp" "pagey" "pgend" "pwtyp" "pwpcl" "pwtaz" "pwautime" "pwaudist" "pstyp" "pspcl" "pstaz" "psautime" "psaudist" "puwmode" "puwarrp" "puwdepp" "ptpass" "ppaidprk" "pdiary" "pproxy" "psexpfac" "orig_psexpfac" "adjfac"
6006967 4 7 8 1 0 0 0 -1 -1 1 1088 2256 6.92502 2.257581 -1 -1 -1 -1 -1 -1 -1 54.5390752058814 55.276672 0.986656273479731
6006967 5 8 4 2 0 0 0 -1 -1 1 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 64.0381660887813 55.276672 1.15850256123924
6007011 1 3 86 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 167.818207241585 197.510331 0.849667996564623
6007011 2 3 83 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 167.818207241585 197.510331 0.849667996564623
6007146 1 5 55 2 2 21885 1020 3.364528 0.36239 2 22122 1090 8.070879 2.767776 -1 -1 -1 -1 -1 -1 -1 53.9381242170849 33.485045 1.61081235569744
6007173 1 1 32 2 1 9120 1640 35.300068 22.540283 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 30.3573589496342 28.166385 1.07778683525182
6007173 2 1 37 1 1 9120 1640 35.300068 22.540283 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 30.3573589496342 28.166385 1.07778683525182
6007189 1 3 68 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 117.300272855924 136.28075 0.86072517839771
6007234 1 1 47 2 1 19277 2491 11.552002 4.688409 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 56.7072443012433 53.900485 1.05207298786353
6007234 2 1 46 1 1 19038 2401 12.27454 5.482265 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 56.7072443012433 53.900485 1.05207298786353
6007234 3 6 17 1 2 18473 2548 18.583334 9.701538 1 17304 2455 8.023775 2.916088 -1 -1 -1 -1 -1 -1 -1 75.1890430175011 53.900485 1.39496041672911
6007234 4 7 15 1 0 0 0 -1 -1 1 17304 2455 8.023775 2.916088 -1 -1 -1 -1 -1 -1 -1 51.3223674918096 53.900485 0.952168936732379
6007234 5 7 12 1 0 0 0 -1 -1 1 17600 2415 13.111951 6.161236 -1 -1 -1 -1 -1 -1 -1 51.3223674918096 53.900485 0.952168936732379
6007271 1 4 35 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 587.326411312204 509.843682 1.15197350099202
6007271 2 1 36 1 1 20531 1774 15.491596 8.719675 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 543.017251019509 509.843682 1.06506615692358
6007271 3 7 14 2 0 0 0 -1 -1 1 20975 1815 13.427161 6.87908 -1 -1 -1 -1 -1 -1 -1 490.429112627104 509.843682 0.96192054533904
6007271 4 7 5 2 0 0 0 -1 -1 1 20856 1645 5.838894 2.34694 -1 -1 -1 -1 -1 -1 -1 490.429112627104 509.843682 0.96192054533904
6007271 5 8 4 1 0 0 0 -1 -1 1 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 615.87649908604 509.843682 1.20797122888745
6007271 6 8 3 1 0 0 0 -1 -1 1 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 615.87649908604 509.843682 1.20797122888745
6007271 7 2 30 1 2 29757 1796 14.038641 8.413922 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 341.279660450362 509.843682 0.6693809740107
6007307 1 1 47 2 1 4968 636 41.135403 19.525229 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 45.4860998835825 42.7073 1.06506615692358
6007307 2 7 7 1 0 0 0 -1 -1 1 21597 1663 7.144027 2.617434 -1 -1 -1 -1 -1 -1 -1 41.081029305958 42.7073 0.96192054533904
6007311 1 1 59 1 1 -1 -1 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 101.6491955477 94.312894 1.07778683525182
6007311 2 1 57 2 1 5494 346 23.990252 15.015847 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 101.6491955477 94.312894 1.07778683525182
6007375 1 1 54 2 1 23168 968 18.542286 6.783323 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 43.9227785280953 40.752751 1.07778683525182
6007375 2 4 45 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 44.0879178946368 40.752751 1.08183906148169
6007440 1 1 51 1 1 28241 259 42.138569 23.965841 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 195.156138355695 183.233818 1.06506615692358
6007440 2 1 47 2 1 25819 1878 4.042235 1.206378 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 195.156138355695 183.233818 1.06506615692358
6007440 3 6 17 2 0 0 0 -1 -1 1 25804 1838 4.18684 0.924924 -1 -1 -1 -1 -1 -1 -1 222.426371748298 183.233818 1.21389366971712
6007470 1 4 43 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 285.822841819128 289.403847 0.987626269595262
6007470 2 4 36 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 285.822841819128 289.403847 0.987626269595262
6007470 3 7 15 1 0 0 0 -1 -1 1 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 285.542121211718 289.403847 0.986656273479731
6007470 4 7 7 1 0 0 0 -1 -1 1 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 285.542121211718 289.403847 0.986656273479731
6007470 5 7 5 1 0 0 0 -1 -1 1 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 285.542121211718 289.403847 0.986656273479731
6007598 1 3 72 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 188.069235937932 227.287254 0.827451749396964
6007598 2 3 77 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 188.069235937932 227.287254 0.827451749396964
6007645 1 3 82 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 39.2298834314343 45.577711 0.86072517839771
6007648 1 1 51 2 1 22552 189 48.491585 26.07654 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 122.471647450391 114.989709 1.06506615692358
6007663 1 1 54 2 1 29955 1994 6.817267 2.416874 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 41.8460616214464 39.289636 1.06506615692358
6007663 2 1 62 1 1 29955 1994 6.817267 2.416874 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 41.8460616214464 39.289636 1.06506615692358
6007679 1 1 62 2 1 378 2110 11.298967 4.944253 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 41.3435007696482 37.092214 1.11461399337468
6007679 2 3 97 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 30.6920173633065 37.092214 0.827451749396964
6007679 3 7 9 1 0 0 0 -1 -1 1 646 2172 9.178478 3.404373 -1 -1 -1 -1 -1 -1 -1 36.5972656403527 37.092214 0.986656273479731
6007745 1 4 62 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 59.4750188886137 60.220167 0.987626269595262
6007849 1 3 70 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 30.6660397513991 36.091791 0.849667996564623
6007849 2 4 49 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 39.0455093026331 36.091791 1.08183906148169
6007852 1 1 60 1 1 6403 1264 8.646708 2.697964 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 31.0529284457656 29.515945 1.05207298786353
6007852 2 4 59 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 30.7023173941468 29.515945 1.04019428800761
6007886 1 4 57 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 66.0085777771151 48.015299 1.37474053378518
6007886 2 1 55 2 1 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 54.6215670877898 48.015299 1.13758673225777
6007909 1 2 50 2 2 6528 521 3.378724 0.383772 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 111.465688454106 154.138983 0.723150537811102
6007909 2 1 52 1 1 23508 245 12.41352 4.365382 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 166.128966676503 154.138983 1.07778683525182
6007913 1 1 36 2 1 26779 658 24.3936 11.558274 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 36.0897406788146 33.485045 1.07778683525182
6007973 1 4 58 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 22.8672043951755 21.137344 1.08183906148169
6007982 1 2 65 1 2 3363 2664 6.768501 2.71929 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 130.880440214801 136.619178 0.957994639777451
6007982 2 1 62 2 1 9177 736 15.300374 6.727601 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 139.325388234736 136.619178 1.01980842129452
6008050 1 1 36 2 1 9521 121 14.291728 5.699232 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 36.0897406788146 33.485045 1.07778683525182
6008065 1 1 61 1 1 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 36.0897406788146 33.485045 1.07778683525182
6008081 1 1 32 2 1 22122 1090 37.377975 18.415134 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 59.1939433256441 55.577715 1.06506615692358
6008081 2 1 37 1 1 4178 808 15.348027 7.225548 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 59.1939433256441 55.577715 1.06506615692358
6008081 3 7 10 2 0 0 0 -1 -1 1 21699 1094 36.308723 17.667746 -1 -1 -1 -1 -1 -1 -1 53.4613459214978 55.577715 0.96192054533904
6008081 4 7 5 1 0 0 0 -1 -1 1 21699 1094 36.308723 17.667746 -1 -1 -1 -1 -1 -1 -1 53.4613459214978 55.577715 0.96192054533904
6008094 1 3 67 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 96.9403728937987 114.092061 0.849667996564623
6008184 1 1 43 1 1 22648 209 15.33742 6.120555 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 41.4552405359148 38.463302 1.07778683525182
6008184 2 1 32 2 1 22173 1120 15.567018 6.753297 2 22122 1090 15.900233 7.297342 -1 -1 -1 -1 -1 -1 -1 41.4552405359148 38.463302 1.07778683525182
6008184 3 8 1 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 44.0163301119748 38.463302 1.1443721111613
6008297 1 1 43 2 1 6414 1253 26.342209 12.825684 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 44.8662196347806 42.645539 1.05207298786353
6008306 1 3 75 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 30.9883435548812 42.7073 0.725598283077629
6008306 2 2 74 2 2 31357 1882 10.006173 4.299502 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 28.5874540713672 42.7073 0.6693809740107
6008314 1 1 -1 1 1 31720 1910 8.284806 3.247631 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 36.7030296903799 34.460798 1.06506615692358
6008314 2 1 -1 2 1 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 36.7030296903799 34.460798 1.06506615692358
6008327 1 1 41 1 1 24195 23 47.898598 26.973654 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 500.143511110698 475.388606 1.05207298786353
6008327 2 2 40 2 2 19069 2368 39.969173 21.618866 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 367.931357299731 475.388606 0.773959141334008
6008327 3 7 11 2 0 0 0 -1 -1 1 16716 2596 8.674981 3.624927 -1 -1 -1 -1 -1 -1 -1 452.650263509708 475.388606 0.952168936732379
6008327 4 7 9 1 0 0 0 -1 -1 1 15897 2607 4.004067 0.505466 -1 -1 -1 -1 -1 -1 -1 452.650263509708 475.388606 0.952168936732379
6008390 1 3 65 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 30.6660397513991 36.091791 0.849667996564623
6008390 2 3 67 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 30.6660397513991 36.091791 0.849667996564623
6008423 1 3 71 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 28.5043289413967 39.283898 0.725598283077629
6008423 2 3 68 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 28.5043289413967 39.283898 0.725598283077629
6008431 1 4 49 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 43.0399026190849 37.361886 1.15197350099202
6008439 1 4 43 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 40.1294973275139 38.578848 1.04019428800761
6008439 2 1 43 1 1 4811 236 36.408283 17.36776 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 40.5877638836929 38.578848 1.05207298786353
6008439 3 7 13 2 0 0 0 -1 -1 1 17905 2418 18.984213 9.546228 -1 -1 -1 -1 -1 -1 -1 36.7335806805201 38.578848 0.952168936732379
6008439 4 7 11 1 0 0 0 -1 -1 1 17188 2481 4.576082 1.182644 -1 -1 -1 -1 -1 -1 -1 36.7335806805201 38.578848 0.952168936732379
6008481 1 2 60 1 2 23184 198 7.753469 1.685786 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 24.214728300379 33.485045 0.723150537811102
6008532 1 4 41 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 203.889798094432 162.805223 1.25235415877556
6008532 2 1 38 1 1 20108 2361 45.698544 28.736786 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 166.030137446133 162.805223 1.01980842129452
6008532 3 7 7 2 0 0 0 -1 -1 1 3541 2673 4.367741 1.298268 -1 -1 -1 -1 -1 -1 -1 167.164222467927 162.805223 1.02677432202484
6008532 4 8 4 1 0 0 0 -1 -1 2 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 137.999487572449 162.805223 0.847635505971752
6008541 1 1 54 2 1 25070 874 19.859383 8.783757 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 35.9575393456026 33.362385 1.07778683525182
6008541 2 2 26 1 2 5013 639 10.954109 3.573991 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 24.126026655411 33.362385 0.723150537811102
6008554 1 1 56 1 1 5216 137 20.297541 10.871238 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 30.3573589496342 28.166385 1.07778683525182
6008554 2 1 53 2 1 9855 1138 18.022686 11.981368 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 30.3573589496342 28.166385 1.07778683525182
6008563 1 1 57 1 1 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 166.128966676503 154.138983 1.07778683525182
6008563 2 1 55 2 1 24495 906 16.122654 6.598809 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 166.128966676503 154.138983 1.07778683525182
6008580 1 1 64 2 1 22575 213 11.015926 3.27984 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 289.365085769105 268.480813 1.07778683525182
6008580 2 1 64 1 1 22482 169 9.871178 2.685106 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 289.365085769105 268.480813 1.07778683525182
6008580 3 1 33 2 1 22586 218 10.796978 3.054067 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 289.365085769105 268.480813 1.07778683525182
6008611 1 4 61 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 25.0822861011452 23.184859 1.08183906148169
6008614 1 1 53 1 1 28588 1133 36.17038 18.466354 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 23.0583299662164 21.917044 1.05207298786353
6008614 2 1 51 2 1 17403 2457 11.007697 3.977671 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 23.0583299662164 21.917044 1.05207298786353
6008615 1 4 58 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 148.22465545909 137.011743 1.08183906148169
6008617 1 3 66 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 189.490557981088 223.017177 0.849667996564623
6008617 2 1 65 2 1 22036 1039 24.405067 11.107253 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 240.364977405624 223.017177 1.07778683525182
6008693 1 1 26 2 1 19069 2368 15.699329 8.6245 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 29.9424681407645 27.781438 1.07778683525182
6008693 2 1 27 1 1 23142 200 6.925257 1.428207 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 29.9424681407645 27.781438 1.07778683525182
6008696 1 3 84 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 167.818207241585 197.510331 0.849667996564623
6008696 2 3 81 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 167.818207241585 197.510331 0.849667996564623
6008739 1 2 64 1 2 1286 2209 23.310442 12.836033 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 32.6494479845264 48.314826 0.67576457761695
6008762 1 1 64 2 1 23153 197 49.108601 30.264498 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 186.544999334561 182.921611 1.01980842129452
6008826 1 4 56 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 48.3316395897805 48.937175 0.987626269595262
6008826 2 1 33 1 1 24024 546 27.360806 14.628092 1 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 54.5460600512256 48.937175 1.11461399337468
6008914 1 2 37 2 2 -1 -1 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 33.4023978260002 46.190103 0.723150537811102
6008914 2 1 40 1 1 23168 968 7.544455 1.674249 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 49.7830849323254 46.190103 1.07778683525182
6008914 3 8 2 2 0 0 0 -1 -1 2 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 52.8586656848681 46.190103 1.1443721111613
6008932 1 1 38 2 1 23417 701 22.433355 10.121241 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 494.212306124956 458.543647 1.07778683525182
6008932 2 6 17 1 0 0 0 -1 -1 1 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 1078.31492552528 458.543647 2.35160803683598
6008951 1 2 -1 1 2 22774 977 3.256936 0.256882 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 24.214728300379 33.485045 0.723150537811102
6008970 1 1 44 1 1 19052 2367 31.935408 16.221292 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 48.1774530722958 44.700354 1.07778683525182
6008970 2 4 50 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 48.3585890192591 44.700354 1.08183906148169
6009022 1 1 45 1 1 10266 2414 22.356812 11.168456 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 30.1384150531382 28.646696 1.05207298786353
6009022 2 5 44 2 2 23145 966 39.235332 19.241398 1 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 33.9446228811755 28.646696 1.18494024166611
6009022 3 7 15 2 0 0 0 -1 -1 1 19697 2510 13.095386 4.619564 -1 -1 -1 -1 -1 -1 -1 27.2764940712157 28.646696 0.952168936732379
6009022 4 7 11 1 0 0 0 -1 -1 1 17410 2456 5.079287 1.06635 -1 -1 -1 -1 -1 -1 -1 27.2764940712157 28.646696 0.952168936732379
6009025 1 4 56 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 39.0455093026331 36.091791 1.08183906148169
6009025 2 4 58 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 39.0455093026331 36.091791 1.08183906148169
6009186 1 4 64 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 45.2540095116735 39.283898 1.15197350099202
6009186 2 4 59 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 45.2540095116735 39.283898 1.15197350099202
6009195 1 1 55 1 1 22656 219 46.859146 21.878035 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 44.5133036030317 41.793933 1.06506615692358
6009220 1 1 66 2 1 22648 209 23.705378 12.941276 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 43.9227785280953 40.752751 1.07778683525182
6009220 2 3 66 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 34.6263082966669 40.752751 0.849667996564623
6009235 1 1 61 2 1 14591 1325 7.356895 2.550439 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 49.1602043007913 43.214467 1.13758673225777
6009301 1 5 57 2 0 0 0 -1 -1 2 5017 647 12.235516 5.125122 -1 -1 -1 -1 -1 -1 -1 248.288978311038 154.138983 1.61081235569744
6009301 2 1 50 2 1 23213 952 8.690529 2.273255 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 166.128966676503 154.138983 1.07778683525182
6009310 1 3 77 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 21.2728495925376 25.036661 0.849667996564623
6009384 1 2 33 2 2 10203 12 3.732257 0.73259 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 230.026234314398 318.089004 0.723150537811102
6009403 1 4 29 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 209.808572015998 182.129686 1.15197350099202
6009403 2 5 32 1 0 0 0 -1 -1 2 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 231.109931640213 182.129686 1.2689305994862
6009403 3 7 13 1 0 0 0 -1 -1 1 30276 1749 6.17445 2.928164 -1 -1 -1 -1 -1 -1 -1 175.194286879548 182.129686 0.96192054533904
6009403 4 7 6 2 0 0 0 -1 -1 1 30537 1725 6.141301 2.997373 -1 -1 -1 -1 -1 -1 -1 175.194286879548 182.129686 0.96192054533904
6009410 1 1 31 2 1 23342 694 6.017277 1.753994 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 30.3573589496342 28.166385 1.07778683525182
6009410 2 1 29 1 1 22586 218 15.647204 6.07297 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 30.3573589496342 28.166385 1.07778683525182
6009434 1 4 -1 -1 0 30011 1681 40.10804 23.777582 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 98.6057927591228 94.795553 1.04019428800761
6009434 2 4 -1 -1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 98.6057927591228 94.795553 1.04019428800761
6009434 3 4 -1 -1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 98.6057927591228 94.795553 1.04019428800761
6009441 1 1 34 1 1 4797 229 22.368216 9.846442 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 667.577772882017 619.396852 1.07778683525182
6009441 2 4 39 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 670.08770905239 619.396852 1.08183906148169
6009441 3 7 5 2 0 0 0 -1 -1 1 17664 2366 12.92278 5.646718 -1 -1 -1 -1 -1 -1 -1 547.599187169033 619.396852 0.884084549995474
6009441 4 8 2 2 0 0 0 -1 -1 2 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 708.820483169906 619.396852 1.1443721111613
6009441 5 7 9 1 0 0 0 -1 -1 1 6417 1254 12.026985 5.091955 -1 -1 -1 -1 -1 -1 -1 547.599187169033 619.396852 0.884084549995474
6009479 1 4 41 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 670.08770905239 619.396852 1.08183906148169
6009479 2 1 47 1 1 27385 1001 8.913525 2.726273 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 667.577772882017 619.396852 1.07778683525182
6009479 3 4 63 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 670.08770905239 619.396852 1.08183906148169
6009479 4 7 6 2 0 0 0 -1 -1 1 27273 956 8.614191 2.591256 -1 -1 -1 -1 -1 -1 -1 547.599187169033 619.396852 0.884084549995474
6009479 5 8 3 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 708.820483169906 619.396852 1.1443721111613
6009529 1 1 54 2 1 -1 -1 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 42.3868298199888 38.513922 1.10055864526051
6009529 2 1 56 1 1 10651 1538 7.433112 2.726588 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 42.3868298199888 38.513922 1.10055864526051
6009571 1 3 73 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 30.6660397513991 36.091791 0.849667996564623
6009571 2 3 73 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 30.6660397513991 36.091791 0.849667996564623
6009604 1 4 53 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 59.7867384368067 57.476511 1.04019428800761
6009604 2 1 56 1 1 22180 1113 32.333878 15.854518 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 60.469484659741 57.476511 1.05207298786353
6009611 1 3 76 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 27.7021778626595 38.178395 0.725598283077629
6009611 2 3 84 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 27.7021778626595 38.178395 0.725598283077629
6009630 1 1 30 2 1 1198 2254 28.701874 16.451891 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 331.837383165914 301.51722 1.10055864526051
6009630 2 1 30 1 1 5082 139 37.033558 24.18688 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 331.837383165914 301.51722 1.10055864526051
6009630 3 7 5 2 0 0 0 -1 -1 1 7995 2092 9.356458 4.144506 -1 -1 -1 -1 -1 -1 -1 313.062634053786 301.51722 1.03829106030424
6009682 1 4 61 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 124.509589392456 108.083727 1.15197350099202
6009682 2 4 59 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 124.509589392456 108.083727 1.15197350099202
6009726 1 1 39 2 1 17387 2493 26.94776 14.620914 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 439.587045264612 417.829419 1.05207298786353
6009726 2 5 18 2 2 31662 1954 42.47739 33.060547 1 31733 1911 46.061626 34.685146 -1 -1 -1 -1 -1 -1 -1 495.102892725069 417.829419 1.18494024166611
