hhno hhsize hhvehs hhwkrs hhftw hhptw hhret hhoad hhuni hhhsc hh515 hhcu5 hhincome hownrent hrestype hhparcel hhtaz hhxco hhyco hhexpfac adjfac orig_hhexpfac
4008290 2 2 2 1 1 0 0 0 0 0 0 125000 1 1 3614 2777 -86.520853 36.10847 51.268949679501 1.24674360725019 41.122288
4008360 2 3 2 2 0 0 0 0 0 0 0 67500 1 1 1164 2262 -86.614551 36.286564 31.3203711930821 0.907840372280928 34.499866
4008400 2 3 2 1 0 0 0 1 0 0 0 27500 1 1 6151 650 -86.80771 36.184729 108.840376877766 1.2408016873313 87.717786
4008437 2 2 2 2 0 0 0 0 0 0 0 87500 2 3 23228 1000 -86.804628 36.134474 85.5711957683867 1.07002512940079 79.971202
4008444 1 1 1 1 0 0 0 0 0 0 0 55000 1 1 13934 1364 -87.050298 35.617307 56.1631980014193 1.22175609653706 45.969239
4008462 2 2 2 2 0 0 0 0 0 0 0 40000 1 1 25662 1687 -86.488357 36.026385 46.0370386730452 1.08640064027769 42.375747
4008471 4 2 1 1 0 0 1 0 0 1 1 125000 1 1 18757 2533 -86.864721 35.890571 41.9177635179536 0.997940269896624 42.004281
4008485 2 1 0 0 0 0 1 0 1 0 0 15000 1 1 7905 2017 -86.357733 36.564549 478.007271604846 0.89505604589954 534.052894
4008490 1 1 1 0 1 0 0 0 0 0 0 40000 2 3 9173 736 -86.611023 36.205428 49.8543053515318 0.891064427823336 55.949159
4008507 2 3 0 0 0 2 0 0 0 0 0 40000 1 1 1088 2256 -86.629343 36.297219 26.1642496919419 0.89505604589954 29.231968
4008532 2 2 0 0 0 2 0 0 0 0 0 40000 1 3 26140 1834 -86.403427 35.789858 174.302836836975 1.08640064027769 160.440661
4008561 2 1 0 0 0 2 0 0 0 0 0 15000 1 1 21322 107 -86.71579 36.016112 127.149110549697 1.2408016873313 102.473354
4008643 2 2 2 1 1 0 0 0 0 0 0 87500 1 1 1057 2250 -86.634947 36.293355 55.0846813748531 1.48275798011187 37.15015
4008673 1 1 1 1 0 0 0 0 0 0 0 55000 1 3 5943 581 -86.884558 36.15539 81.9825838530961 0.862319467313901 95.072171
4008807 1 1 1 0 1 0 0 0 0 0 0 22500 2 3 23560 852 -86.63799 36.060687 84.7154296540373 0.891064427823336 95.072171
4008869 2 2 0 0 0 2 0 0 0 0 0 125000 1 1 25933 1876 -86.415301 35.898581 217.313763469961 1.35448060432736 160.440661
4008886 3 3 3 2 1 0 0 0 0 0 0 -1 1 1 3596 2787 -86.478152 36.141009 23.0252064709759 0.366132700836232 62.887599
4008939 2 1 1 1 0 0 0 0 1 0 0 27500 1 1 1057 2250 -86.639923 36.298759 72.7085621562617 0.89505604589954 81.23353
4008986 2 2 2 2 0 0 0 0 0 0 0 125000 1 3 21786 1031 -86.779203 36.126991 50.3579164091076 1.07002512940079 47.062368
4008996 1 2 0 0 0 1 0 0 0 0 0 27500 1 1 1169 2262 -86.610519 36.281356 21.8484886722073 0.882670678088151 24.752707
4009004 2 2 0 0 0 1 1 0 0 0 0 175000 1 1 26463 1147 -86.865264 36.116476 92.5718501578432 1.07002512940079 86.513716
4009023 1 1 0 0 0 1 0 0 0 0 0 15000 1 1 8530 757 -86.598486 36.172825 63.341454748937 0.891064427823336 71.085157
4009087 1 1 0 0 0 1 0 0 0 0 0 22500 2 3 24203 21 -86.729647 36.083219 63.341454748937 0.891064427823336 71.085157
4009089 1 1 0 0 0 1 0 0 0 0 0 40000 1 2 17175 2482 -86.880956 35.964527 48.9550012507519 0.94319009927573 51.903642
4009188 2 2 0 0 0 1 1 0 0 0 0 87500 1 1 31136 1903 -86.35763 35.858506 65.4303744326897 1.35448060432736 48.306616
4009239 2 2 2 2 0 0 0 0 0 0 0 125000 1 1 27193 452 -86.733059 36.206199 50.3579164091076 1.07002512940079 47.062368
4009274 2 2 0 0 0 2 0 0 0 0 0 87500 1 1 10196 15 -86.765966 36.035992 92.5718501578432 1.07002512940079 86.513716
4009297 2 2 0 0 0 0 2 0 0 0 0 27500 1 1 32056 1653 -86.494479 35.926469 174.302836836975 1.08640064027769 160.440661
4009311 1 1 1 1 0 0 0 0 0 0 0 40000 3 1 864 2146 -86.423279 36.39334 56.3839516554935 0.882670678088151 63.878809
4009332 3 2 2 2 0 0 0 0 0 1 0 125000 1 2 4940 159 -86.795524 36.183407 76.1376327735606 1.16851354445166 65.157681
4009552 2 2 2 2 0 0 0 0 0 0 0 55000 1 1 32687 2743 -86.271046 36.189722 49.3134087024591 1.19918932289125 41.122288
4009636 3 3 2 2 0 0 0 0 1 0 0 87500 1 1 19866 2525 -86.841613 35.914453 45.0424474967441 0.921229230502961 48.893854
4009686 3 1 0 0 0 2 0 0 1 0 0 -1 1 3 10642 1538 -86.874364 36.491093 32.5416397796948 0.559127153019804 58.200786
4009792 3 1 1 1 0 1 1 0 0 0 0 40000 2 3 30872 1907 -86.350135 35.866724 128.17384191064 1.39935032995697 91.595249
4009822 1 1 1 1 0 0 0 0 0 0 0 -1 1 3 21786 1031 -86.779203 36.126991 103.294482027943 1.84622045932707 55.949159
4009892 2 2 1 1 0 0 1 0 0 0 0 87500 2 3 8331 2726 -86.305825 36.215655 56.0185790345024 1.24674360725019 44.931916
4009942 1 1 0 0 0 1 0 0 0 0 0 15000 2 3 31997 1965 -86.376308 35.843712 41.5705025626112 0.879361678770021 47.273498
4009967 1 1 0 0 0 1 0 0 0 0 0 -1 1 1 27820 41 -86.704363 36.079031 77.2329533985724 1.84622045932707 41.833007
4009989 1 1 1 1 0 0 0 0 0 0 0 40000 2 2 24692 494 -86.736988 36.186588 49.8543053515318 0.891064427823336 55.949159
4009992 1 1 1 1 0 0 0 0 0 0 0 125000 1 1 17311 2451 -86.904099 35.932561 153.165706856628 2.44945194046231 62.530603
4010099 4 1 1 1 0 0 0 0 0 2 1 15000 1 1 29034 1600 -86.996578 36.459025 370.931806141839 0.938536578289613 395.223601
4010133 2 3 2 1 1 0 0 0 0 0 0 55000 1 4 5698 1619 -86.56743 36.030204 50.1909698818104 1.20269741874612 41.732001
4010191 2 0 0 0 0 2 0 0 0 0 0 15000 1 1 18014 2446 -87.129063 35.96061 353.307755148917 1.01158045267738 349.26313
4010232 5 4 2 2 0 0 0 1 0 2 0 175000 1 1 8365 2632 -86.36957 36.222119 325.325149394266 1.05647037494845 307.935894
4010238 1 1 1 1 0 0 0 0 0 0 0 40000 1 3 26492 1162 -86.91823 36.07949 84.7154296540373 0.891064427823336 95.072171
4010259 1 3 0 0 0 0 0 1 0 0 0 15000 2 3 31136 1903 -86.36243 35.858107 39.7869090980722 0.879361678770021 45.245216
4010275 2 1 2 2 0 0 0 0 0 0 0 125000 1 1 9594 435 -86.732807 36.233923 101.356962985074 1.07002512940079 94.723909
4010282 3 3 2 1 1 0 0 0 0 1 0 125000 1 1 3567 2773 -86.476168 36.172726 62.7725270962641 0.899373499839118 69.795838
4010287 6 5 2 2 0 0 0 0 1 3 0 22500 2 1 17358 2452 -86.945933 35.949732 149.80751955549 1.72964182203805 86.611874
4010298 1 1 1 1 0 0 0 0 0 0 0 125000 1 1 21330 108 -86.735737 36.018198 148.003462866372 1.5567485343989 95.072171
4010359 1 1 0 0 0 1 0 0 0 0 0 40000 1 2 9773 759 -86.614372 36.170685 63.341454748937 0.891064427823336 71.085157
4010430 5 2 2 1 1 0 0 0 0 1 2 15000 1 1 4350 1614 -86.542294 36.037068 113.43254168269 1.18349405610592 95.845468
4010483 4 2 1 1 0 0 3 0 0 0 0 40000 1 1 9819 588 -86.872226 36.150135 213.356615111477 1.80764284903942 118.030293
4010497 1 2 1 0 1 0 0 0 0 0 0 27500 1 3 26497 1162 -86.920714 36.087897 71.5214867887363 0.891064427823336 80.265225
4010511 5 2 1 1 0 0 1 0 0 3 0 -1 1 1 6698 2246 -86.632768 36.315888 13.4354182404094 0.156899963445366 85.630474
4010563 2 2 2 2 0 0 0 0 0 0 0 67500 1 1 19972 1766 -86.543417 35.909944 135.170190849137 0.960407922113873 140.742478
4010596 2 3 2 0 2 0 0 0 0 0 0 55000 1 1 23717 794 -86.658022 36.087595 62.0846431008649 1.20269741874612 51.621166
4010780 1 1 1 1 0 0 0 0 0 0 0 40000 2 3 27698 1067 -86.723864 36.103677 84.7154296540373 0.891064427823336 95.072171
4010837 3 2 1 1 0 0 0 1 0 0 1 87500 2 1 5237 526 -86.73699 36.174228 110.160320858687 1.16851354445166 94.273893
4010905 3 1 1 1 0 0 1 1 0 0 0 -1 2 3 31453 1898 -86.364797 35.864652 52.8097598082296 0.576555666203054 91.595249
4010931 4 2 2 1 1 0 0 1 0 1 0 -1 1 1 20788 1677 -86.544626 35.949347 64.0598743800657 0.270109876283682 237.162281
4010969 2 2 2 2 0 0 0 0 0 0 0 40000 1 1 4939 159 -86.793399 36.184959 58.3950656242064 1.2408016873313 47.062368
4011038 3 2 2 1 1 0 0 1 0 0 0 -1 1 1 24582 1062 -86.720638 36.103243 48.3008758159264 0.436244073970393 110.719844
4011152 3 2 2 1 1 0 0 0 0 0 1 40000 1 1 21400 102 -86.68997 36.005769 129.816109490281 1.17247373912739 110.719844
4011160 1 1 0 0 0 1 0 0 0 0 0 27500 2 3 26490 1162 -86.893434 36.084003 63.341454748937 0.891064427823336 71.085157
4011169 3 3 2 1 1 0 0 1 0 0 0 87500 1 1 24597 40 -86.709615 36.080684 83.51286843275 1.16851354445166 71.46932
4011193 4 2 1 0 1 0 1 0 0 0 2 125000 1 1 19569 2523 -86.861846 35.890596 56.4511528734024 0.997940269896624 56.567667
4011222 1 1 1 1 0 0 0 0 0 0 0 22500 1 3 28653 1128 -86.842565 36.127073 84.7154296540373 0.891064427823336 95.072171
4011274 2 1 0 0 0 2 0 0 0 0 0 125000 1 3 23025 983 -86.818564 36.128792 109.649063873983 1.07002512940079 102.473354
4011317 3 2 2 2 0 0 1 0 0 0 0 87500 1 1 8674 2774 -86.466572 36.166087 58.3557694928197 0.899373499839118 64.884911
4011322 2 2 0 0 0 2 0 0 0 0 0 87500 1 1 3430 764 -86.584877 36.155188 92.5718501578432 1.07002512940079 86.513716
4011458 3 2 2 2 0 0 0 1 0 0 0 125000 1 1 18715 2305 -86.691651 35.960675 428.715258590775 0.921229230502961 465.373052
4011462 1 1 1 1 0 0 0 0 0 0 0 40000 1 2 28494 508 -86.764838 36.182262 49.8543053515318 0.891064427823336 55.949159
4011497 2 3 0 0 0 0 2 0 0 0 0 87500 1 1 10302 1118 -86.816088 36.096706 101.53902134069 1.07002512940079 94.894053
4011550 2 1 0 0 0 2 0 0 0 0 0 -1 1 2 22199 1121 -86.813095 36.119892 37.7598032962574 0.368484116331914 102.473354
4011554 3 3 1 1 0 0 1 0 0 1 0 125000 1 1 188 2289 -86.57231 36.305246 395.187654309962 1.24693505120104 316.927216
4011622 4 4 2 1 0 0 1 1 1 0 0 67500 1 1 3504 2776 -86.491606 36.131288 27.7402080767792 1.02384576011375 27.094128
4011707 2 2 2 2 0 0 0 0 0 0 0 87500 1 2 24179 7 -86.743502 36.045408 85.5711957683867 1.07002512940079 79.971202
4011717 6 4 3 2 1 1 1 0 0 1 0 87500 1 1 1832 2222 -86.588412 36.349147 468.494198740926 1.13372747255841 413.233524
4011729 3 2 2 2 0 0 0 0 0 0 1 67500 1 1 6698 2246 -86.634574 36.317156 40.7428074515117 0.839490061444247 48.532805
4011742 2 2 0 0 0 2 0 0 0 0 0 175000 1 1 31134 1903 -86.357678 35.863554 65.4303744326897 1.35448060432736 48.306616
4011747 2 1 0 0 0 0 0 1 0 0 1 5000 2 2 14610 1330 -87.007085 35.648052 19.7178631973822 0.483219054200635 40.805227
4011759 2 2 2 2 0 0 0 0 0 0 0 87500 1 1 429 2111 -86.484948 36.358672 355.984617897978 1.48275798011187 240.082753
4011838 2 3 2 1 1 0 0 0 0 0 0 15000 2 2 13934 1364 -87.050668 35.624814 36.3523899760054 1.14288823093053 31.807476
4011916 1 1 0 0 0 0 1 0 0 0 0 -1 1 1 13100 1385 -87.045807 35.59295 57.4131885016994 1.56331443523479 36.725298
4011979 2 1 0 0 0 0 2 0 0 0 0 40000 1 1 15695 1294 -86.899743 35.707012 120.996682127131 1.14288823093053 105.869217
4012027 5 2 2 1 1 0 0 0 0 2 1 125000 1 1 21287 105 -86.738445 36.016313 234.421704947084 1.0554399119047 222.108054
4012084 1 1 0 0 0 1 0 0 0 0 0 -1 1 1 10229 2364 -86.820386 36.037878 30.1899089310395 0.581652997125703 51.903642
4012089 2 2 2 0 0 0 0 2 0 0 0 -1 2 3 22753 979 -86.809891 36.137855 29.468117700971 0.368484116331914 79.971202
4012132 2 1 0 0 0 2 0 0 0 0 0 67500 1 1 24310 57 -86.718727 36.092486 72.5282974066797 1.20269741874612 60.304692
4012216 1 2 1 0 1 0 0 0 0 0 0 55000 1 1 4172 808 -86.584571 36.068142 69.2142660658304 0.862319467313901 80.265225
4012248 1 1 1 1 0 0 0 0 0 0 0 -1 1 3 23527 758 -86.612322 36.175432 175.524187212841 1.84622045932707 95.072171
4012263 1 1 0 0 0 0 1 0 0 0 0 15000 2 3 9852 1138 -86.861869 36.144005 37.2759044465846 0.891064427823336 41.833007
4012313 3 2 2 1 1 0 0 0 0 0 1 87500 1 1 21683 1091 -86.776005 36.112499 129.377637353575 1.16851354445166 110.719844
4012321 2 2 1 1 0 0 1 0 0 0 0 87500 1 1 27541 663 -86.811363 36.165122 72.8607396249798 1.07002512940079 68.09255
4012333 3 2 1 1 0 0 1 0 0 1 0 175000 1 1 25922 1876 -86.407031 35.895411 253.532214126185 0.857529918989667 295.654074
4012376 1 1 0 0 0 1 0 0 0 0 0 5000 2 6 27224 955 -86.798481 36.135624 77.2329533985724 1.84622045932707 41.833007
4012377 2 2 2 0 2 0 0 0 0 0 0 -1 1 1 26135 1860 -86.396569 35.789296 58.2182155597035 0.413650636161909 140.742478
4012393 1 1 1 0 1 0 0 0 0 0 0 15000 2 3 10013 632 -86.834257 36.158299 49.8543053515318 0.891064427823336 55.949159
4012405 6 3 4 0 2 0 0 0 3 1 0 67500 3 1 4383 1617 -86.542382 36.043562 77.0021152838226 0.840819408241252 91.57985
4012448 1 1 1 1 0 0 0 0 0 0 0 87500 2 3 19039 2503 -86.836221 35.947895 153.165706856628 2.44945194046231 62.530603
4012455 1 1 0 0 0 1 0 0 0 0 0 87500 1 1 11163 1558 -86.879186 36.481923 145.493460265588 4.29981947528638 33.837109
4012464 4 2 2 1 1 0 0 0 0 0 2 87500 1 1 18769 2530 -86.833777 35.901563 41.9177635179536 0.997940269896624 42.004281
4012472 1 1 0 0 0 0 1 0 0 0 0 -1 1 1 24868 476 -86.733046 36.197094 77.2329533985724 1.84622045932707 41.833007
4012509 2 2 2 2 0 0 0 0 0 0 0 67500 1 1 20815 1769 -86.515494 35.899445 135.170190849137 0.960407922113873 140.742478
4012551 5 4 4 3 0 0 0 1 0 1 0 125000 1 1 7073 2096 -86.636652 36.460697 72.4942940356839 1.13372747255841 63.943316
4012586 5 2 2 1 1 0 0 0 0 3 0 55000 1 1 5506 373 -86.663463 36.202527 87.6918167807358 0.670895088326001 130.708688
4012603 2 2 1 0 1 1 0 0 0 0 0 40000 1 1 31456 1896 -86.371037 35.865577 58.7058085842718 1.08640064027769 54.036979
4012651 3 3 2 2 0 0 0 0 0 0 1 -1 1 1 24738 124 -86.748471 36.178658 52.9796445498155 0.436244073970393 121.444961
4012714 1 2 1 1 0 0 0 0 0 0 0 40000 1 1 30971 1852 -86.347379 35.9093 150.099981688571 0.879361678770021 170.691975
4012715 3 0 3 1 1 0 0 0 1 0 0 -1 1 1 29593 1660 -86.542675 35.979352 136.866825121945 0.576555666203054 237.387009
4012737 4 3 2 2 0 0 0 1 0 1 0 87500 1 1 1773 2113 -86.501362 36.396202 411.022683692707 1.13372747255841 362.540993
4012745 2 2 1 1 0 0 1 0 0 0 0 40000 1 4 7835 2157 -86.46351 36.395637 36.1807628279046 0.89505604589954 40.422902
4012780 4 3 3 2 0 0 0 0 1 1 0 87500 1 1 29282 1532 -86.890863 36.509419 56.8586119275057 1.21432806972493 46.823106
4012811 1 1 1 1 0 0 0 0 0 0 0 87500 1 1 25067 874 -86.714734 36.111902 87.0987712741012 1.5567485343989 55.949159
4012830 2 2 1 1 0 0 1 0 0 0 0 67500 1 1 3240 2663 -86.526285 36.26262 394.712923393413 1.19918932289125 329.149798
4012886 1 1 1 1 0 0 0 0 0 0 0 5000 2 3 22691 978 -86.818011 36.144814 103.294482027943 1.84622045932707 55.949159
4012902 2 2 1 1 0 1 0 0 0 0 0 175000 1 1 8683 2772 -86.495213 36.164674 56.0185790345024 1.24674360725019 44.931916
4012957 2 4 1 1 0 0 1 0 0 0 0 -1 1 1 1605 1591 -86.764916 36.411437 35.0485999983754 0.281961452394035 124.302807
4012966 1 1 0 0 0 1 0 0 0 0 0 -1 1 1 23672 843 -86.649199 36.06638 131.238871207877 1.84622045932707 71.085157
4013015 1 1 0 0 0 1 0 0 0 0 0 15000 1 1 3524 2767 -86.520071 36.140063 53.7120268033372 1.30939722666279 41.020422
4013071 1 1 1 1 0 0 0 0 0 0 0 22500 1 1 31854 1934 -86.395448 35.86241 154.446313842698 0.879361678770021 175.634574
4013095 1 1 1 1 0 0 0 0 0 0 0 27500 1 3 24311 57 -86.72653 36.085198 49.8543053515318 0.891064427823336 55.949159
4013105 2 3 2 2 0 0 0 0 0 0 0 55000 2 1 24421 1065 -86.729334 36.094442 105.497954800324 1.20269741874612 87.717786
4013110 4 3 2 1 1 0 0 0 0 2 0 175000 1 1 20379 2329 -86.753705 36.022415 151.73511255786 0.997940269896624 152.048291
4013233 2 2 1 1 0 0 1 0 0 0 0 40000 2 2 6557 490 -86.717434 36.189139 84.4893509346906 1.2408016873313 68.09255
4013243 5 3 3 2 1 0 0 2 0 0 0 87500 1 1 17825 2468 -86.905061 35.919288 78.8707991416783 0.997940269896624 79.033587
4013267 2 1 1 1 0 0 1 0 0 0 0 40000 1 1 26322 1991 -86.347378 35.821112 200.625353108731 1.08640064027769 184.669767
4013304 3 4 3 1 2 0 0 0 0 0 0 40000 1 1 20319 2326 -86.786874 35.997978 1131.78636472395 1.85767117009458 609.25011
4013442 3 2 2 2 0 0 0 0 0 0 1 67500 1 1 23447 244 -86.719427 36.152683 91.6575060261872 1.40670301059651 65.157681
4013455 2 2 1 1 0 0 0 1 0 0 0 22500 2 1 5572 338 -86.708067 36.278504 143.56938003676 1.2408016873313 115.706951
4013481 1 2 1 1 0 0 0 0 0 0 0 40000 1 1 32562 2731 -86.308848 36.207285 42.6152912205103 1.30939722666279 32.545732
4013484 1 1 0 0 0 1 0 0 0 0 0 15000 1 1 1068 2257 -86.631234 36.298606 43.9065427821477 0.882670678088151 49.742836
4013491 3 0 0 0 0 0 2 0 0 1 0 5000 2 3 28313 628 -86.826587 36.158583 827.444509442875 0.436244073970393 1896.746704
4013554 3 2 0 0 0 0 3 0 0 0 0 15000 2 1 791 2132 -86.350219 36.452451 470.878599680409 1.77187271073786 265.751934
4013556 2 6 0 0 0 1 1 0 0 0 0 15000 1 1 23319 756 -86.662179 36.152984 105.879274376646 1.2408016873313 85.331343
4013598 3 2 2 1 1 0 0 0 0 1 0 67500 1 1 6389 13 -86.760449 36.045538 155.749937887576 1.40670301059651 110.719844
4013645 3 2 2 2 0 0 0 0 0 0 1 87500 1 2 25586 1686 -86.485649 36.01377 59.8620549785979 0.857529918989667 69.807541
4013696 1 1 1 1 0 0 0 0 0 0 0 67500 1 1 8522 726 -86.595398 36.225383 81.9825838530961 0.862319467313901 95.072171
4013778 4 3 1 1 0 0 1 0 0 2 0 55000 1 1 25316 827 -86.60368 36.186652 147.591714627625 0.670895088326001 219.992242
4013801 2 2 2 2 0 0 0 0 0 0 0 125000 1 1 2704 2622 -86.264183 36.217634 51.268949679501 1.24674360725019 41.122288
4013850 2 2 2 2 0 0 0 0 0 0 0 40000 1 1 24658 450 -86.722627 36.211149 58.3950656242064 1.2408016873313 47.062368
4013869 3 2 2 2 0 0 0 0 0 0 1 125000 1 3 29637 2005 -86.473805 35.892871 198.819717209292 0.857529918989667 231.851639
4013888 2 2 0 0 0 2 0 0 0 0 0 40000 1 1 2574 2129 -86.244516 36.458996 182.075639415936 0.89505604589954 203.42373
4014008 1 1 1 1 0 0 0 0 0 0 0 55000 1 3 22222 1013 -86.806964 36.125206 81.9825838530961 0.862319467313901 95.072171
4014157 2 1 1 1 0 0 1 0 0 0 0 40000 2 1 24143 559 -86.825934 36.212416 100.075544841917 1.2408016873313 80.65394
4014185 1 1 0 0 0 0 1 0 0 0 0 15000 9 3 24448 45 -86.722262 36.078385 49.8543053515318 0.891064427823336 55.949159
4014240 2 2 2 2 0 0 0 0 0 0 0 125000 1 1 17207 2421 -86.898343 35.975489 30.9502367016243 0.963081365738641 32.136679
4014243 1 1 0 0 0 1 0 0 0 0 0 -1 1 3 23553 1637 -86.56521 35.989119 88.4663961425204 1.87137402318991 47.273498
4014434 1 1 1 1 0 0 0 0 0 0 0 40000 2 2 11042 1559 -86.869484 36.487445 52.6107841436496 0.96923585400813 54.280683
4014462 2 3 1 0 0 0 1 1 0 0 0 87500 1 1 4346 1613 -86.527184 36.021981 72.080152261775 1.35448060432736 53.216083
4014510 1 1 0 0 0 1 0 0 0 0 0 67500 1 1 21342 111 -86.734697 36.024512 61.298114718165 0.862319467313901 71.085157
4014538 3 2 2 2 0 0 1 0 0 0 0 55000 1 1 9852 1138 -86.86154 36.1448 91.6575060261872 1.40670301059651 65.157681
4014579 6 4 2 2 0 1 0 0 3 0 0 125000 1 1 3520 2776 -86.497513 36.144649 44.4098161495628 1.05647037494845 42.036026
4014713 1 1 1 1 0 0 0 0 0 0 0 40000 2 3 9855 1138 -86.870788 36.142595 49.8543053515318 0.891064427823336 55.949159
4014715 2 2 1 1 0 0 1 0 0 0 0 55000 1 1 30658 1875 -86.338639 35.794142 172.367198806383 0.960407922113873 179.472904
4014737 4 1 2 1 1 0 0 0 0 1 1 40000 2 2 1087 2256 -86.621433 36.295131 146.846957310681 1.20964301851109 121.396937
4014740 1 1 1 1 0 0 0 0 0 0 0 27500 2 3 24612 35 -86.719252 36.058163 84.7154296540373 0.891064427823336 95.072171
4014862 2 2 1 1 0 1 0 0 0 0 0 40000 1 1 3510 2776 -86.490249 36.137471 53.694554570165 1.19502036303471 44.931916
4014879 1 2 0 0 0 1 0 0 0 0 0 -1 1 1 19069 2368 -86.797781 36.029603 27.2641931921912 0.581652997125703 46.87364
4014972 2 3 2 2 0 0 0 0 0 0 0 67500 1 1 15018 1283 -87.016102 35.777781 134.334800452639 1.62781642988201 82.524539
4014975 3 2 1 1 0 0 0 0 1 1 0 40000 2 2 21628 1093 -86.787955 36.111384 187.825438966928 1.17247373912739 160.19586
4015060 3 3 2 2 0 0 1 0 0 0 0 125000 1 1 10479 1609 -86.913961 36.40147 164.394643008649 0.961131420726563 171.042835
4015094 1 1 1 1 0 0 0 0 0 0 0 -1 1 1 6653 2266 -86.616251 36.289114 83.0723132261796 1.30046747155508 63.878809
4015131 1 1 0 0 0 1 0 0 0 0 0 40000 1 3 26143 1834 -86.405686 35.796096 138.0680214271 0.879361678770021 157.009368
4015170 2 1 0 0 0 1 1 0 0 0 0 125000 1 2 17440 2464 -86.925096 35.929585 38.3100794584835 0.963081365738641 39.778653
4015208 1 1 0 0 0 1 0 0 0 0 0 15000 1 1 14581 1325 -87.023381 35.628706 29.3773524699143 0.799921418470567 36.725298
4015210 1 2 1 1 0 0 0 0 0 0 0 40000 2 1 11431 1423 -87.147022 35.519883 24.6824320827485 0.799921418470567 30.856071
4015265 1 1 0 0 0 1 0 0 0 0 0 15000 1 1 19277 2491 -86.888521 35.914146 48.9550012507519 0.94319009927573 51.903642
4015269 4 3 2 1 1 0 0 0 1 1 0 67500 1 1 24442 61 -86.717036 36.089158 60.0311007739427 0.670895088326001 89.479118
4015277 6 2 2 2 0 0 0 0 0 3 1 125000 1 1 19833 2519 -86.843677 35.910158 70.1812182745091 0.997940269896624 70.326071
4015371 2 2 0 0 0 2 0 0 0 0 0 40000 1 1 26373 1973 -86.380213 35.831095 174.302836836975 1.08640064027769 160.440661
4015381 3 3 2 2 0 0 0 0 1 0 0 87500 1 1 30023 2000 -86.494281 35.976298 195.799372492772 0.857529918989667 228.329494
4015404 1 0 0 0 0 1 0 0 0 0 0 5000 2 3 22490 178 -86.781349 36.160309 1754.56326610528 1.84622045932707 950.354145
4015436 2 1 1 1 0 0 0 1 0 0 0 40000 2 3 31453 1898 -86.365623 35.862984 60.4057083573194 1.08640064027769 55.601687
4015451 2 1 1 1 0 0 0 1 0 0 0 -1 1 1 27815 49 -86.71838 36.072978 29.7196958095872 0.368484116331914 80.65394
4015456 1 0 1 1 0 0 0 0 0 0 0 -1 2 3 1207 2234 -86.626146 36.318122 83.0723132261796 1.30046747155508 63.878809
4015470 3 2 1 1 0 0 0 1 0 1 0 87500 1 1 27046 1208 -86.927009 36.063872 187.191032175082 1.16851354445166 160.19586
4015618 2 4 1 1 0 0 1 0 0 0 0 175000 1 1 6060 1154 -86.903317 36.112875 122.117257767893 1.07002512940079 114.125598
4015685 1 3 1 1 0 0 0 0 0 0 0 125000 1 4 31022 1892 -86.368033 35.873285 66.3881645003578 1.31169704742361 50.612422
4015695 3 2 2 1 1 0 0 0 0 1 0 175000 1 1 422 2111 -86.479764 36.354086 391.092616106208 1.24693505120104 313.643133
4015748 2 2 1 1 0 0 1 0 0 0 0 22500 2 2 27982 453 -86.743827 36.203045 84.4893509346906 1.2408016873313 68.09255
4015760 2 2 2 0 1 0 0 0 1 0 0 125000 1 1 18473 2548 -86.771802 35.904654 271.748181974389 0.963081365738641 282.165341
4015797 2 4 2 1 1 0 0 0 0 0 0 87500 1 1 2842 2654 -86.376529 36.242236 251.81204370296 1.24674360725019 201.975805
4015799 2 3 2 2 0 0 0 0 0 0 0 67500 1 1 2455 2138 -86.430889 36.387611 31.3203711930821 0.907840372280928 34.499866
4015807 1 1 1 1 0 0 0 0 0 0 0 55000 1 1 1181 2236 -86.616023 36.315898 55.7580920135563 0.872873068337206 63.878809
4015918 1 1 1 1 0 0 0 0 0 0 0 40000 1 1 5725 1629 -86.573577 36.027811 46.5017948990729 0.879361678770021 52.881307
4015919 2 1 1 0 1 1 0 0 0 0 0 22500 1 1 1891 2095 -86.636292 36.437798 72.7085621562617 0.89505604589954 81.23353
4015924 4 1 1 1 0 0 0 0 0 3 0 -1 1 1 17135 2478 -86.894364 35.967501 7.59361889730402 0.121230355690441 62.637933
4015949 1 1 1 1 0 0 0 0 0 0 0 27500 2 2 532 2183 -86.471792 36.350457 364.381148850896 0.882670678088151 412.816646
4015955 4 3 1 1 0 0 1 0 0 2 0 55000 1 1 30233 1746 -86.404267 35.733189 250.422811643869 0.840819408241252 297.831864
4015968 2 4 0 0 0 0 1 0 1 0 0 87500 1 1 17378 2487 -86.858348 35.930398 51.3333693775557 0.963081365738641 53.301176
4016004 2 2 2 1 1 0 0 0 0 0 0 40000 2 1 24330 30 -86.73075 36.064765 99.2284023795119 1.2408016873313 79.971202
