hhno pno day tour jtindex parent subtrs pdpurp tlvorig tardest tlvdest tarorig toadtyp tdadtyp topcl totaz tdpcl tdtaz tmodetp tpathtp tautotime tautocost tautodist tripsh1 tripsh2 phtindx1 phtindx2 fhtindx1 fhtindx2 toexpfac
4001923 2 1 4 -1 0 0 6 2103 2116 2125 2138 1 4 18757 2533 17389 2493 4 0 9.863740 -1.000000 3.725288 1 1 -1 -1 -1 -1 42.004281
4001923 3 1 1 -1 0 0 2 805 815 1540 1550 1 3 18757 2533 18754 2470 8 0 4.478162 -1.000000 1.554045 1 1 -1 -1 -1 -1 42.004281
4002014 1 1 1 -1 0 0 1 706 734 1745 1957 1 2 26512 1193 23143 200 3 0 21.171415 -1.000000 10.260410 1 2 -1 -1 -1 -1 80.265225
4002176 1 1 1 -1 0 0 3 930 944 950 1324 1 4 866 2146 525 2181 4 0 11.365581 -1.000000 4.230405 1 5 -1 -1 -1 -1 40.422902
4002176 2 1 1 -1 0 0 1 550 640 1600 1615 1 2 866 2146 7984 2150 3 0 8.862692 -1.000000 2.879034 2 1 -1 -1 -1 -1 40.422902
4002211 3 1 1 -1 0 0 2 700 704 1500 1838 1 3 32563 2731 32563 2731 2 0 3.014056 -1.000000 1.045845 1 2 -1 -1 -1 -1 109.769146
4002258 1 1 1 -1 0 0 1 630 655 1600 1625 1 2 17415 2477 19069 2368 3 0 23.479429 -1.000000 10.678553 1 1 -1 -1 -1 -1 47.923095
4002316 1 1 1 -1 0 0 1 750 805 1700 1715 1 2 30739 1719 26250 1974 3 0 11.438130 -1.000000 6.961007 1 1 -1 -1 -1 -1 231.851639
4002316 2 1 1 -1 0 0 1 710 730 1520 1535 1 2 30739 1719 31456 1896 4 0 13.856970 -1.000000 7.241667 1 1 -1 -1 -1 -1 231.851639
4002323 1 1 1 -1 0 0 1 715 730 1700 1730 1 2 4828 161 21904 919 3 0 10.433420 -1.000000 3.823947 1 1 -1 -1 -1 -1 55.949159
4002409 1 1 1 -1 0 0 3 630 645 648 710 1 4 6897 1576 29091 1543 4 0 13.821366 -1.000000 7.795636 1 2 -1 -1 -1 -1 160.895459
4002409 1 1 2 -1 0 0 3 1335 1435 1455 1615 1 4 6897 1576 17997 2444 5 0 61.955215 -1.000000 46.352623 1 2 -1 -1 -1 -1 160.895459
4002409 1 1 3 -1 0 0 9 920 931 1103 1312 1 4 6897 1576 29096 1543 3 0 13.821366 -1.000000 7.795636 1 3 -1 -1 -1 -1 160.895459
4002409 2 1 1 -1 0 3 1 630 645 1600 1612 1 2 6897 1576 29091 1543 5 0 13.821366 -1.000000 7.795636 1 1 -1 -1 -1 -1 160.895459
4002409 2 1 2 -1 1 1 6 735 738 805 808 2 4 29091 1543 11056 1542 3 0 3.877835 -1.000000 0.426153 1 1 -1 -1 -1 -1 160.895459
4002409 2 1 3 -1 1 2 6 1000 1017 1205 1213 2 4 29091 1543 10651 1538 3 0 6.161251 -1.000000 1.725357 1 1 -1 -1 -1 -1 160.895459
4002409 2 1 4 -1 1 3 6 1455 1505 1525 1530 2 4 29091 1543 10651 1538 3 0 6.161251 -1.000000 1.725357 1 1 -1 -1 -1 -1 160.895459
4002409 3 1 1 -1 0 0 1 720 750 1830 1900 1 2 6897 1576 5549 340 3 0 27.283493 -1.000000 16.032423 1 1 -1 -1 -1 -1 160.895459
4002409 4 1 1 -1 0 0 2 600 630 1330 1615 1 3 6897 1576 10677 1564 5 0 21.657398 -1.000000 12.930396 2 5 -1 -1 -1 -1 160.895459
4002409 4 1 2 -1 0 0 7 1616 1621 2030 2035 1 4 6897 1576 10540 1578 4 0 5.977980 -1.000000 2.555247 1 1 -1 -1 -1 -1 160.895459
4002645 1 1 1 -1 0 0 1 600 630 1600 1645 1 2 108 2288 27413 971 3 0 43.781265 -1.000000 21.204765 1 1 -1 -1 -1 -1 240.082753
4002645 2 1 1 -1 0 0 1 500 525 1900 1930 1 2 108 2288 6743 1596 3 0 26.404411 -1.000000 14.703347 1 1 -1 -1 -1 -1 240.082753
4002685 2 1 1 -1 0 0 9 935 945 1030 1050 1 4 18991 2390 19883 2526 3 0 10.989527 -1.000000 4.684865 1 2 -1 -1 -1 -1 315.415907
4002798 1 1 1 -1 0 0 1 650 730 1535 1600 1 2 21325 107 9510 121 3 0 29.988119 -1.000000 12.439976 1 1 -1 -1 -1 -1 95.072171
4002828 1 1 1 -1 0 0 3 1404 1416 1424 1439 1 4 21538 92 10402 1 5 0 13.297396 -1.000000 4.733441 1 1 -1 -1 -1 -1 65.157681
4002828 1 1 2 -1 0 0 7 1813 1856 1950 1958 1 4 21538 92 27730 86 3 0 6.892457 -1.000000 1.901843 2 1 -1 -1 -1 -1 65.157681
4002828 2 1 1 -1 0 0 1 732 800 1632 1716 1 2 21538 92 10218 2375 3 0 19.655602 -1.000000 7.903688 1 2 -1 -1 -1 -1 65.157681
4002908 1 1 1 -1 0 0 1 530 545 1530 1935 1 2 2137 2076 7467 2072 4 0 7.025266 -1.000000 2.613191 1 4 -1 -1 -1 -1 180.885242
4002908 2 1 1 -1 0 0 1 1600 1615 2200 2215 1 2 2137 2076 7527 2045 3 0 9.962836 -1.000000 4.343206 1 1 -1 -1 -1 -1 180.885242
4002909 1 1 1 -1 0 0 1 930 1115 1545 1630 1 2 5237 526 23168 968 3 0 14.613088 -1.000000 4.955634 2 1 -1 -1 -1 -1 55.949159
4002909 1 1 2 -1 0 0 6 1945 2005 2130 2200 1 4 5237 526 9512 121 1 0 6.114163 -1.000000 1.698245 1 1 -1 -1 -1 -1 55.949159
4002918 1 1 1 -1 0 0 4 845 855 900 912 1 4 19614 2541 17386 2493 3 0 11.253674 -1.000000 4.438421 1 2 -1 -1 -1 -1 379.995433
4002918 1 1 2 -1 0 0 9 1240 1300 1400 1430 1 4 19614 2541 19035 2401 2 0 9.376285 -1.000000 3.809956 1 1 -1 -1 -1 -1 379.995433
4002918 2 1 1 -1 0 0 1 755 820 1715 1815 1 2 19614 2541 10224 2379 3 0 20.066273 -1.000000 11.323227 1 2 -1 -1 -1 -1 379.995433
4003003 1 1 1 -1 0 0 1 700 730 1500 1530 1 4 7967 2159 1220 2227 3 0 20.811537 -1.000000 12.405025 1 1 -1 -1 -1 -1 106.123153
4003003 2 1 1 -1 0 0 2 700 724 1530 1600 1 3 7967 2159 571 2171 8 0 7.541838 -1.000000 2.210912 1 1 -1 -1 -1 -1 106.123153
4003003 3 1 1 -1 0 0 2 630 700 1500 1530 1 3 7967 2159 2494 2160 8 0 5.664000 -1.000000 1.714597 1 1 -1 -1 -1 -1 106.123153
4003026 1 1 1 -1 0 0 3 1105 1440 1442 1505 1 4 27810 44 4783 714 4 0 24.390430 -1.000000 11.753562 4 1 -1 -1 -1 -1 68.092550
4003026 1 1 2 -1 0 0 7 1545 1555 1610 1620 1 4 27810 44 27740 46 5 0 5.311894 -1.000000 1.199832 1 1 -1 -1 -1 -1 68.092550
4003026 2 1 1 -1 0 0 3 2110 2120 2121 2130 1 4 27810 44 27740 46 5 0 5.311894 -1.000000 1.199832 1 1 -1 -1 -1 -1 68.092550
4003026 2 1 2 -1 0 0 4 945 1220 1710 1711 1 4 27810 44 27810 44 3 0 3.641964 -1.000000 0.634570 3 1 -1 -1 -1 -1 68.092550
4003026 2 1 3 -1 0 0 4 1750 1751 1945 1946 1 4 27810 44 27810 44 3 0 3.641964 -1.000000 0.634570 1 1 -1 -1 -1 -1 68.092550
4003029 1 1 1 -1 0 0 3 720 1330 1340 1645 1 4 27094 1114 23222 951 4 0 13.894750 -1.000000 5.008306 3 4 -1 -1 -1 -1 109.206650
4003029 3 1 1 -1 0 0 2 720 745 1140 1645 1 3 27094 1114 23222 951 4 0 13.894750 -1.000000 5.008306 1 6 -1 -1 -1 -1 109.206650
4003081 1 1 1 -1 0 0 4 1525 1535 1550 1600 1 4 11025 1556 29108 1531 3 0 7.785041 -1.000000 3.074957 1 1 -1 -1 -1 -1 52.339691
4003081 1 1 2 -1 0 0 7 815 858 1212 1243 1 4 11025 1556 1859 2214 3 0 28.733309 -1.000000 18.160070 1 1 -1 -1 -1 -1 52.339691
4003081 2 1 1 -1 0 0 5 1748 1800 1840 1852 1 4 11025 1556 11162 1558 3 0 4.954164 -1.000000 1.578040 1 1 -1 -1 -1 -1 52.339691
4003081 2 1 2 -1 0 0 9 814 820 849 855 1 4 11025 1556 10548 1575 3 0 5.130374 -1.000000 2.292234 1 1 -1 -1 -1 -1 52.339691
4003132 1 1 1 -1 0 0 3 1244 1448 1450 1502 1 4 5400 484 5417 446 4 0 5.528161 -1.000000 1.374567 5 1 -1 -1 -1 -1 137.052019
4003132 1 1 2 -1 0 0 3 1733 1945 1950 2158 1 4 5400 484 5205 144 5 0 12.408556 -1.000000 4.979754 2 3 -1 -1 -1 -1 137.052019
4003132 1 1 3 -1 0 0 4 815 821 915 920 1 4 5400 484 5417 446 3 0 5.528161 -1.000000 1.374567 1 1 -1 -1 -1 -1 137.052019
4003132 2 1 1 -1 0 0 2 723 750 1450 1502 1 3 5400 484 5417 446 8 0 5.528161 -1.000000 1.374567 1 1 -1 -1 -1 -1 137.052019
4003132 2 1 2 -1 0 0 3 1733 2142 2147 2158 1 4 5400 484 5205 144 5 0 12.408556 -1.000000 4.979754 4 1 -1 -1 -1 -1 137.052019
4003156 1 1 1 -1 0 0 5 900 1030 1200 1230 1 4 5519 368 1553 2202 4 0 22.332161 -1.000000 12.564383 3 1 -1 -1 -1 -1 950.354145
4003229 1 1 1 -1 0 0 3 1415 1433 1504 1512 1 4 27177 477 5359 447 5 0 6.771583 -1.000000 2.214204 1 1 -1 -1 -1 -1 41.833007
4003229 1 1 2 -1 0 0 5 1805 1910 1926 1948 1 4 27177 477 27994 478 3 0 4.961366 -1.000000 1.084201 2 2 -1 -1 -1 -1 41.833007
4003336 2 1 1 -1 0 0 1 727 747 1633 1654 1 2 21312 19 19697 2510 3 0 19.383617 -1.000000 10.623731 1 1 -1 -1 -1 -1 115.706951
4003356 1 1 1 -1 0 0 1 800 911 1855 2130 1 2 22189 1112 22523 180 3 0 14.596166 -1.000000 4.886206 2 3 -1 -1 -1 -1 95.072171
4003402 1 1 1 -1 0 0 3 704 1450 1510 1545 1 4 23395 837 23044 606 4 0 28.090727 -1.000000 13.678150 5 1 -1 -1 -1 -1 110.719844
4003402 1 1 2 -1 0 0 6 1620 1714 1803 1946 1 4 23395 837 4666 735 5 0 13.803584 -1.000000 6.009857 5 5 -1 -1 -1 -1 110.719844
4003402 2 1 1 -1 0 0 1 700 732 1543 1946 1 2 23395 837 23123 678 5 0 22.880497 -1.000000 10.874146 1 10 -1 -1 -1 -1 110.719844
4003402 3 1 1 -1 0 0 2 704 804 1510 1545 1 3 23395 837 23044 606 4 0 28.090727 -1.000000 13.678150 2 1 -1 -1 -1 -1 110.719844
4003402 3 1 2 -1 0 0 6 1620 1714 1803 1946 1 4 23395 837 4666 735 5 0 13.803584 -1.000000 6.009857 5 5 -1 -1 -1 -1 110.719844
4003493 1 1 1 -1 0 0 1 1112 1124 1902 1913 1 2 19925 2509 19025 2394 3 0 11.314134 -1.000000 4.691716 1 1 -1 -1 -1 -1 32.136679
4003493 1 1 2 -1 0 0 9 908 940 1013 1042 1 4 19925 2509 22672 982 3 0 33.713398 -1.000000 19.361383 1 1 -1 -1 -1 -1 32.136679
4003493 2 1 1 -1 0 0 1 752 800 1155 1209 1 2 19925 2509 20406 2356 3 0 10.591951 -1.000000 4.383060 1 1 -1 -1 -1 -1 32.136679
4003493 2 1 2 -1 0 0 1 1251 1305 1742 1755 1 2 19925 2509 20406 2356 3 0 10.591951 -1.000000 4.383060 1 1 -1 -1 -1 -1 32.136679
4003522 1 1 1 -1 0 0 1 630 640 1400 1525 1 2 3520 2776 3839 2788 4 0 11.283171 -1.000000 6.049685 1 2 -1 -1 -1 -1 27.094128
4003522 1 1 2 -1 0 0 3 1745 1800 1805 1820 1 4 3520 2776 8627 2684 4 0 10.210059 -1.000000 4.402763 1 1 -1 -1 -1 -1 27.094128
4003522 2 1 1 -1 0 0 1 600 630 1530 1615 1 2 3520 2776 22648 209 3 0 33.237736 -1.000000 18.990440 1 1 -1 -1 -1 -1 27.094128
4003522 3 1 1 -1 0 0 2 800 820 1515 1535 1 3 3520 2776 8775 2750 3 0 19.886055 -1.000000 12.106468 1 1 -1 -1 -1 -1 27.094128
4003522 4 1 1 -1 0 0 2 630 750 1800 1820 1 3 3520 2776 8627 2684 8 0 10.210059 -1.000000 4.402763 1 1 -1 -1 -1 -1 27.094128
4003622 1 1 1 -1 0 0 5 715 1201 1540 1744 1 4 5490 369 9214 715 7 3 18.184631 -1.000000 7.820652 3 2 -1 -1 -1 -1 102.630533
4003622 3 1 1 -1 0 0 3 1740 1743 1744 1746 1 4 5490 369 26713 387 4 0 7.532919 -1.000000 2.698987 1 1 -1 -1 -1 -1 102.630533
4003668 1 1 1 -1 0 0 1 654 730 1630 1725 1 2 5504 371 4968 636 3 0 26.736116 -1.000000 13.026896 2 2 -1 -1 -1 -1 77.177660
4003668 2 1 1 -1 0 0 5 1200 1215 1245 1256 1 4 5504 371 9610 380 5 0 9.186575 -1.000000 3.745054 1 1 -1 -1 -1 -1 77.177660
4003676 1 1 1 -1 0 0 1 730 800 1630 1730 1 2 19560 2521 19110 2376 3 0 24.188522 -1.000000 12.151778 1 1 -1 -1 -1 -1 53.002770
4003676 2 1 1 -1 0 0 1 1700 1705 2200 2205 1 2 19560 2521 16872 2463 3 0 7.122847 -1.000000 2.987730 1 1 -1 -1 -1 -1 53.002770
4003676 3 1 1 -1 0 0 2 800 825 1630 1709 1 3 19560 2521 19290 2501 8 0 8.239851 -1.000000 2.661192 1 1 -1 -1 -1 -1 53.002770
4003715 1 1 1 -1 0 0 1 815 830 1500 1641 1 2 22419 183 22665 982 3 0 9.955347 -1.000000 3.044159 1 2 -1 -1 -1 -1 95.072171
4003759 1 1 1 -1 0 0 1 700 809 1645 1738 1 4 25736 1634 23346 240 3 0 34.449982 -1.000000 15.406706 1 1 -1 -1 -1 -1 52.881307
4003759 1 1 2 -1 0 0 1 1840 1855 2300 2315 1 4 25736 1634 30060 2009 3 0 10.485840 -1.000000 4.282468 1 1 -1 -1 -1 -1 52.881307
4003794 1 1 1 -1 0 0 5 1000 1010 1230 1240 1 4 7092 2091 8084 1479 4 0 8.656576 -1.000000 4.362365 1 1 -1 -1 -1 -1 31.477572
4003794 2 1 1 -1 0 0 5 1000 1010 1230 1240 1 4 7092 2091 8084 1479 4 0 8.656576 -1.000000 4.362365 1 1 -1 -1 -1 -1 31.477572
4003810 1 1 1 -1 0 0 4 715 722 1545 1550 1 4 10769 1482 7995 2092 5 0 9.356458 -1.000000 4.144506 1 1 -1 -1 -1 -1 364.325487
4003810 2 1 1 -1 0 0 1 800 1100 1600 1828 1 4 10769 1482 24928 895 3 0 43.544418 -1.000000 28.743786 3 3 -1 -1 -1 -1 364.325487
4003810 3 1 1 -1 0 0 2 715 722 1445 1509 1 3 10769 1482 7995 2092 8 0 9.356458 -1.000000 4.144506 1 1 -1 -1 -1 -1 364.325487
4003818 1 1 1 -1 0 0 1 1000 1020 1940 2135 1 2 21861 1021 20406 2356 3 0 21.388073 -1.000000 14.153672 1 3 -1 -1 -1 -1 55.949159
4003861 1 1 1 -1 0 0 1 630 710 1230 2010 1 4 17156 2479 27413 971 3 0 29.145988 -1.000000 14.058553 2 4 -1 -1 -1 -1 79.039180
4003882 1 1 1 -1 0 0 1 1530 1600 1630 15 1 4 10420 481 6372 1260 3 0 23.361782 -1.000000 11.379300 1 2 -1 -1 -1 -1 95.072171
4003884 1 1 1 -1 0 2 1 740 835 1600 2116 1 2 9767 833 27385 1001 3 0 24.028122 -1.000000 11.523829 1 1 -1 -1 -1 -1 95.072171
4003884 1 1 2 -1 1 1 1 1110 1115 1135 1145 2 4 27385 1001 27413 971 1 0 3.623594 -1.000000 0.311797 1 1 -1 -1 -1 -1 95.072171
4003884 1 1 3 -1 1 2 6 1220 1230 1400 1410 2 4 27385 1001 27316 958 1 0 3.627692 -1.000000 0.301349 1 1 -1 -1 -1 -1 95.072171
4003973 1 1 1 -1 0 0 1 1720 1750 1818 1940 1 4 21420 17 19069 2368 3 0 9.079596 -1.000000 3.062130 2 2 -1 -1 -1 -1 95.072171
4003973 1 1 2 -1 0 0 4 1500 1520 1545 1555 1 3 21420 17 24316 59 3 0 10.799794 -1.000000 3.916664 1 1 -1 -1 -1 -1 95.072171
4004098 1 1 1 -1 0 0 1 745 755 1300 1315 1 2 32941 2711 32671 2758 3 0 6.719912 -1.000000 2.189522 1 1 -1 -1 -1 -1 55.059292
4004157 1 1 1 -1 0 0 8 1000 1010 1100 1110 1 4 23559 851 23701 842 1 0 5.429872 -1.000000 1.209447 1 1 -1 -1 -1 -1 60.014051
4004188 1 1 1 -1 0 1 1 645 750 1628 1953 1 2 1889 2095 22584 218 7 3 41.754932 -1.000000 23.835167 2 5 -1 -1 -1 -1 36.566009
4004188 1 1 2 -1 1 1 7 1210 1220 1310 1317 2 4 22584 218 4878 153 5 0 5.713590 -1.000000 0.900465 1 1 -1 -1 -1 -1 36.566009
4004188 2 1 1 -1 0 0 3 909 1206 1216 1400 1 4 1889 2095 22584 218 5 0 41.754932 -1.000000 23.835167 3 3 -1 -1 -1 -1 36.566009
4004188 2 1 2 -1 0 0 3 1530 1553 1616 1950 1 4 1889 2095 127 2286 4 0 22.617002 -1.000000 12.847028 1 4 -1 -1 -1 -1 36.566009
4004400 1 1 1 -1 0 0 2 800 819 1130 1135 1 3 22201 1121 23168 968 4 0 8.910410 -1.000000 2.344925 1 1 -1 -1 -1 -1 137.052019
4004400 2 1 1 -1 0 0 2 800 819 1120 1135 1 3 22201 1121 23168 968 4 0 8.910410 -1.000000 2.344925 1 1 -1 -1 -1 -1 137.052019
4004435 1 1 1 -1 0 0 3 723 731 740 750 1 4 17438 2464 17440 2464 4 0 3.685215 -1.000000 1.954415 1 1 -1 -1 -1 -1 58.690487
4004435 2 1 1 -1 0 0 3 1538 1613 1618 1625 1 4 17438 2464 17440 2464 4 0 3.685215 -1.000000 1.954415 2 1 -1 -1 -1 -1 58.690487
4004525 1 1 1 -1 0 0 6 1245 1257 1400 1412 1 4 32963 2735 32735 2713 3 0 6.371605 -1.000000 1.682387 1 1 -1 -1 -1 -1 41.020422
4004533 1 1 1 -1 0 0 3 645 650 651 655 1 4 5344 486 6572 483 4 0 6.020879 -1.000000 1.847395 1 1 -1 -1 -1 -1 77.316287
4004533 3 1 1 -1 0 0 2 645 650 1410 1815 1 3 5344 486 6572 483 4 0 6.020879 -1.000000 1.847395 1 2 -1 -1 -1 -1 77.316287
4004563 1 1 1 -1 0 0 1 535 610 1515 1600 1 2 23649 778 27385 1001 3 0 27.447655 -1.000000 11.782464 1 1 -1 -1 -1 -1 89.914260
4004563 2 1 1 -1 0 0 1 1450 1455 1840 1845 1 2 23649 778 23650 778 3 0 3.570026 -1.000000 0.577172 1 1 -1 -1 -1 -1 89.914260
4004563 3 1 1 -1 0 0 1 1635 1650 2200 2210 1 2 23649 778 21546 90 3 0 11.195688 -1.000000 4.358924 1 1 -1 -1 -1 -1 89.914260
4004563 3 1 2 -1 0 0 9 950 1010 1050 1115 1 4 23649 778 6390 13 3 0 22.577566 -1.000000 10.026338 1 1 -1 -1 -1 -1 89.914260
4004569 1 1 1 -1 0 0 4 1745 1800 1930 2032 1 4 245 2285 1178 2294 5 0 7.748730 -1.000000 3.557786 1 3 -1 -1 -1 -1 390.974711
4004569 2 1 1 -1 0 1 1 910 915 1500 1550 1 2 245 2285 235 2284 4 0 3.840652 -1.000000 1.081895 1 3 -1 -1 -1 -1 390.974711
4004569 2 1 2 -1 1 1 6 1055 1105 1215 1220 2 4 235 2284 167 2298 5 0 6.179234 -1.000000 2.215696 1 1 -1 -1 -1 -1 390.974711
4004569 2 1 3 -1 0 0 3 800 810 812 820 1 4 245 2285 1647 2105 4 0 8.175224 -1.000000 4.357795 1 1 -1 -1 -1 -1 390.974711
4004569 2 1 4 -1 0 0 4 1745 1800 1930 2032 1 4 245 2285 1178 2294 5 0 7.748730 -1.000000 3.557786 1 3 -1 -1 -1 -1 390.974711
4004569 2 1 5 -1 0 0 5 1552 1610 1710 1720 1 4 245 2285 167 2298 3 0 6.625774 -1.000000 2.903752 2 1 -1 -1 -1 -1 390.974711
4004569 3 1 1 -1 0 0 2 830 905 1615 1625 1 3 245 2285 378 2110 3 0 8.600214 -1.000000 4.569443 2 1 -1 -1 -1 -1 390.974711
4004569 3 1 2 -1 0 0 8 1820 1850 2210 2245 1 4 245 2285 6936 1592 3 0 27.180872 -1.000000 16.961802 1 1 -1 -1 -1 -1 390.974711
4004569 4 1 1 -1 0 0 2 800 810 1525 1550 1 3 245 2285 1647 2105 4 0 8.175224 -1.000000 4.357795 1 2 -1 -1 -1 -1 390.974711
4004569 4 1 2 -1 0 0 4 1745 1800 2100 2220 1 4 245 2285 1178 2294 5 0 7.748730 -1.000000 3.557786 1 2 -1 -1 -1 -1 390.974711
4004623 1 1 1 -1 0 0 1 820 845 950 1015 1 4 5988 585 6119 640 3 0 14.615322 -1.000000 6.845048 1 1 -1 -1 -1 -1 50.216765
4004623 1 1 2 -1 0 0 6 1900 1915 1930 1940 1 4 5988 585 6095 1183 3 0 9.100760 -1.000000 4.414688 1 1 -1 -1 -1 -1 50.216765
4004623 2 1 1 -1 0 0 8 830 930 1500 1615 1 4 5988 585 8833 2755 3 0 45.938000 -1.000000 36.731598 1 1 -1 -1 -1 -1 50.216765
4004630 1 1 1 -1 0 0 1 925 945 1825 1845 1 2 22774 977 27413 971 8 0 5.652427 -1.000000 1.384052 1 1 -1 -1 -1 -1 55.744210
4004630 2 1 1 -1 0 0 1 840 905 1725 1750 1 4 22774 977 23168 968 8 0 6.498814 -1.000000 1.173185 1 1 -1 -1 -1 -1 55.744210
4004715 1 1 1 -1 0 0 1 615 625 1215 1245 1 2 32978 2735 32884 2724 3 0 6.667907 -1.000000 2.536109 1 2 -1 -1 -1 -1 41.122288
4004715 1 1 2 -1 0 0 4 1315 1321 1720 2025 1 4 32978 2735 33014 2730 3 0 4.170259 -1.000000 0.573208 1 3 -1 -1 -1 -1 41.122288
4004715 2 1 1 -1 0 0 1 720 730 1810 2020 1 2 32978 2735 31265 2756 3 0 8.047464 -1.000000 3.310878 1 3 -1 -1 -1 -1 41.122288
4004790 1 1 1 -1 0 0 4 830 845 1300 1315 1 4 26126 1960 31701 1927 3 0 9.764425 -1.000000 4.236879 1 1 -1 -1 -1 -1 152.590907
4004817 1 1 1 -1 0 0 5 930 1040 1225 1230 1 4 30872 1907 30878 1906 3 0 5.278923 -1.000000 1.279254 2 1 -1 -1 -1 -1 49.705394
4004817 1 1 2 -1 0 0 9 1335 1410 1530 1550 1 4 30872 1907 30510 1799 4 0 11.893260 -1.000000 5.154971 1 1 -1 -1 -1 -1 49.705394
4004817 2 1 1 -1 0 0 2 420 845 1245 1620 1 4 30872 1907 22648 209 7 3 59.216331 -1.000000 34.641022 1 3 -1 -1 -1 -1 49.705394
4004929 1 1 1 -1 0 0 1 700 800 1700 2130 1 2 25561 1683 20398 2355 3 0 39.794834 -1.000000 22.612492 1 2 -1 -1 -1 -1 70.321744
4004929 2 1 1 -1 0 0 1 700 730 1530 1615 1 2 25561 1683 19962 1762 4 0 13.670659 -1.000000 7.838146 1 2 -1 -1 -1 -1 70.321744
4004929 2 1 2 -1 0 0 3 1845 1850 1855 1910 1 4 25561 1683 31945 1679 4 0 9.220774 -1.000000 4.394897 1 1 -1 -1 -1 -1 70.321744
4004929 2 1 3 -1 0 0 3 2000 2015 2020 2030 1 4 25561 1683 31945 1679 4 0 9.220774 -1.000000 4.394897 1 1 -1 -1 -1 -1 70.321744
4004929 3 1 1 -1 0 0 2 815 830 1800 1910 1 3 25561 1683 30170 1654 4 0 8.237238 -1.000000 3.616593 1 2 -1 -1 -1 -1 70.321744
4004929 4 1 1 -1 0 0 2 700 730 1530 1615 1 3 25561 1683 19962 1762 4 0 13.670659 -1.000000 7.838146 1 2 -1 -1 -1 -1 70.321744
4004929 4 1 2 -1 0 0 4 1845 1850 2020 2030 1 4 25561 1683 31945 1679 4 0 9.220774 -1.000000 4.394897 1 1 -1 -1 -1 -1 70.321744
4004942 1 1 1 -1 0 0 5 1000 1016 1100 1120 1 4 31022 1892 31357 1882 3 0 9.069914 -1.000000 3.834993 2 1 -1 -1 -1 -1 47.273498
4004942 1 1 2 -1 0 0 5 1545 1615 1645 1700 1 4 31022 1892 31156 1891 3 0 4.658712 -1.000000 0.829356 2 1 -1 -1 -1 -1 47.273498
4004963 1 1 1 -1 0 0 6 1334 1346 1427 1520 1 4 31132 1903 31644 1930 4 0 9.999914 -1.000000 3.670112 1 2 -1 -1 -1 -1 49.705394
4004963 2 1 1 -1 0 0 6 1334 1346 1427 1520 1 4 31132 1903 31644 1930 4 0 9.999914 -1.000000 3.670112 1 2 -1 -1 -1 -1 49.705394
4005090 1 1 1 -1 0 0 1 820 1200 1530 1645 1 4 23658 776 29109 1531 3 0 57.753036 -1.000000 36.616936 2 1 -1 -1 -1 -1 77.177660
4005090 2 1 1 -1 0 0 1 715 815 1700 1800 1 2 23658 776 22586 218 4 0 26.040146 -1.000000 10.354650 2 2 -1 -1 -1 -1 77.177660
4005090 2 1 2 -1 0 0 8 1945 2000 2100 2115 1 4 23658 776 24520 1057 4 0 16.750496 -1.000000 6.947594 1 1 -1 -1 -1 -1 77.177660
4005101 1 1 1 -1 0 0 8 930 1000 1145 1300 1 4 18586 2322 19320 1200 4 0 34.722828 -1.000000 20.552607 1 2 -1 -1 -1 -1 429.296097
4005101 2 1 1 -1 0 0 8 930 1000 1145 1300 1 4 18586 2322 19320 1200 4 0 34.722828 -1.000000 20.552607 1 2 -1 -1 -1 -1 429.296097
4005101 3 1 1 -1 0 0 1 945 1015 1600 1630 1 2 18586 2322 19314 2472 3 0 19.111673 -1.000000 11.541008 1 1 -1 -1 -1 -1 429.296097
4005354 1 1 1 -1 0 2 1 830 915 1840 1930 1 2 18757 2533 9855 1138 3 0 39.824055 -1.000000 20.796602 1 1 -1 -1 -1 -1 32.136679
4005354 1 1 2 -1 1 1 1 1030 1100 1105 1130 2 4 9855 1138 17378 2487 3 0 29.703192 -1.000000 17.430794 1 1 -1 -1 -1 -1 32.136679
4005354 1 1 3 -1 1 2 6 1230 1242 1330 1340 2 4 9855 1138 26438 1144 4 0 5.142393 -1.000000 1.159558 1 1 -1 -1 -1 -1 32.136679
4005354 2 1 1 -1 0 0 5 1155 1205 1240 1245 1 4 18757 2533 16872 2463 3 0 5.817094 -1.000000 2.627113 1 1 -1 -1 -1 -1 32.136679
4005354 2 1 2 -1 0 0 5 1650 1700 1805 1810 1 4 18757 2533 19939 2515 3 0 8.675821 -1.000000 3.628740 1 1 -1 -1 -1 -1 32.136679
4005354 2 1 3 -1 0 0 8 830 840 950 1000 1 4 18757 2533 19823 2519 3 0 6.404378 -1.000000 2.309219 1 1 -1 -1 -1 -1 32.136679
4005359 1 1 1 -1 0 0 5 1400 1415 1500 1605 1 4 31870 1942 29769 1796 3 0 8.948382 -1.000000 3.072553 1 2 -1 -1 -1 -1 157.009368
4005420 1 1 1 -1 0 0 1 530 600 1530 1745 1 2 8674 2774 22504 215 3 0 32.819748 -1.000000 19.970692 1 3 -1 -1 -1 -1 27.094128
4005420 2 1 1 -1 0 0 1 700 730 1430 1730 1 2 8674 2774 8435 2641 3 0 4.221718 -1.000000 1.223887 1 2 -1 -1 -1 -1 27.094128
4005420 3 1 1 -1 0 0 1 800 815 1600 1615 1 2 8674 2774 -1 -1 3 0 -1.000000 -1.000000 -1.000000 1 1 -1 -1 -1 -1 27.094128
